member,scenario,scenario_label,T_factor,S_factor,T_only_scenario,S_only_scenario,pumping_objective_reeval_cfs,combined_streamflow_change_cfs,T_only_streamflow_change_cfs,S_only_streamflow_change_cfs,additive_expected_streamflow_change_cfs,streamflow_interaction_effect_cfs,combined_depletion_change_cfs,T_only_depletion_change_cfs,S_only_depletion_change_cfs,additive_expected_depletion_change_cfs,depletion_interaction_effect_cfs
gen=48_member=8255_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,18.692080334260165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=38_member=6443_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,31.67115470758055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=47_member=7988_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,30.769795007202468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=37_member=6360_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,28.056013799679008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=48_member=8171_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.99403631605541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=45_member=7732_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,28.232171596528566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=35_member=5956_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.07740547464268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=45_member=7623_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,26.86788661943628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=34_member=5765_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,30.92338623359191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=38_member=6501_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,32.396349530682755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=48_member=8203_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,32.453841272609736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=47_member=7974_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.04236881028093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=42_member=7123_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.396745119239434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=30_member=5110_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.39534938259375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=40_member=6879_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.52547804840835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=31_member=5217_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.4522647735805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=42_member=7215_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.92253563470857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=37_member=6211_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,20.656455308041814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=40_member=6803_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,33.822321012801254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=30_member=5155_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.12094915647915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=32_member=5405_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,27.86653650330677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=37_member=6224_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.24434680969291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=36_member=6188_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,26.54503702240775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=44_member=7508_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.030748929325185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=48_member=8233_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.67641402474263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=27_member=4602_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,31.534063129350688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=34_member=5714_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.289422752427136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=33_member=5592_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,32.90581117439859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=46_member=7897_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.66001472979494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=44_member=7516_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.10912532430648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=47_member=8023_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.0756878960716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=43_member=7367_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.86655852747779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=41_member=6969_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.01408910075473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=34_member=5825_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,21.6872977704652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=40_member=6799_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.952751930942966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=36_member=6120_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.95802982865704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=43_member=7295_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.51686845465705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=37_member=6202_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,29.765572548609317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=41_member=6991_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.393381324833584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=34_member=5786_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.69845644451818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=46_member=7820_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.860377441964175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=49_member=8399_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.85181623963164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=34_member=5808_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.496093279758526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=43_member=7329_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.981147257172495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=42_member=7088_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.79047148072272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=45_member=7708_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,33.85718549462576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=32_member=5495_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,25.92224315458362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=41_member=6992_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.82539989519937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=44_member=7474_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.60659604089044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=38_member=6529_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.611036113818564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=38_member=6418_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.44301031817496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=42_member=7193_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,33.44556490244684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=40_member=6846_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,33.07610629167887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=42_member=7137_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,31.799870105395676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=41_member=6951_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,31.788273688982024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=44_member=7514_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.40775328560086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=26_member=4423_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,32.826298754166096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=30_member=5151_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.2973927021264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=36_member=6144_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.510550189225945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=41_member=6946_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.683385394119824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=43_member=7239_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.72083483075705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=20_member=3413_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,32.95461211746549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=35_member=5913_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,21.261970620979778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=47_member=7945_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.610460392456865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=31_member=5214_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.44276706150495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=35_member=5893_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,16.002041893722712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=42_member=7082_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,33.697411190937146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=44_member=7534_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.34682017838482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=45_member=7645_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.61911037390231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=39_member=6590_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.73640015568762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=38_member=6398_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.09741973001883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=45_member=7594_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.31039554746737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=48_member=8227_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,33.90734269461019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=30_member=5150_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.47794126781239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=49_member=8327_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,30.10695679161178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=43_member=7261_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.48623759426499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=36_member=6133_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.87203034437702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=41_member=6892_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,29.76585730134148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=47_member=8012_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.984022812402536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=47_member=7966_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,33.72345101193558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=49_member=8363_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.477807888172215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=44_member=7456_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.454985598383615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=40_member=6804_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.528979791643806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=38_member=6471_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.06049322067706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=22_member=3634_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,33.48751472965719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=44_member=7539_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.01086498046887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=49_member=8356_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,32.88362932713905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=46_member=7849_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,33.7256272553146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=42_member=7200_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.33222140569574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=38_member=6459_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.73590992805043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=40_member=6838_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,27.54385585819388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=35_member=5994_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.68326987798987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=39_member=6670_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,32.43577512726643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=48_member=8120_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.049477181493145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=47_member=7929_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,33.27569117913837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=32_member=5467_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.42529510560696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=45_member=7589_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.264548182297666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=42_member=7063_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,32.77998072785285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=46_member=7783_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.250884894283324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=42_member=7112_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,29.954952265185444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=43_member=7278_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,26.96102909294159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=48_member=8123_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.70569359544761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=38_member=6409_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.558655547749574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=36_member=6139_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.722176673504485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=40_member=6783_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.28795088667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=29_member=4924_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,33.32221023991749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=46_member=7822_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.69936383186918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=33_member=5655_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.630370058555734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=31_member=5227_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,33.191986899653344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=46_member=7810_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.57406416730866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=28_member=4720_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.38488870745046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=31_member=5250_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.05351185359164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=46_member=7862_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.50190548961805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=29_member=4911_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,33.86401239624249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=43_member=7385_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,26.117703630103588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=34_member=5724_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.55966917902097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=39_member=6557_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,30.95190437561837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=43_member=7341_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.69752068422161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=37_member=6349_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,33.862942575484915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=41_member=6889_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,27.38432060845482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=47_member=8010_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,33.48339815320258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=38_member=6465_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.58483752237572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=29_member=4976_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,32.85346614458213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=34_member=5729_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.12729970982421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=46_member=7888_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,32.783404919650515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=46_member=7821_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,31.019254054929405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=48_member=8165_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.08459194378328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=36_member=6131_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,36.00986073528155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=32_member=5391_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,33.261505768011496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=34_member=5740_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,27.025055498234494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=35_member=5978_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,35.798046250315835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gen=32_member=5373_pso,baseline_T1_S1,"Baseline T, baseline S",1.0,1.0,baseline_T,baseline_storage,34.49010839919886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
