member,pumping_objective_reeval_cfs,streamflow_p05_cfs,streamflow_p95_cfs,worst_case_streamflow_cfs,best_case_streamflow_cfs,expected_depletion_cfs,full_envelope_height_cfs,central_90pct_envelope_height_cfs,prob_below_5_cfs,expected_shortfall_below_5_cfs,max_shortfall_below_5_cfs,streamflow_meets_5_cfs_prob,prob_below_6_cfs,expected_shortfall_below_6_cfs,max_shortfall_below_6_cfs,streamflow_meets_6_cfs_prob,prob_below_7_cfs,expected_shortfall_below_7_cfs,max_shortfall_below_7_cfs,streamflow_meets_7_cfs_prob,baseline_streamflow_cfs,baseline_depletion_cfs,member_label
gen=46_member=7811_pso,30.84800808580873,6.302040318283702,6.910686547661246,6.012568245239846,7.154278568138003,1.966170314999716,1.1417103228981569,0.6086462293775439,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9704185634740223,0.367558302419342,0.9874317547601539,0.029581436525977667,6.640381135980052,1.959618864019948,gen=46_member=7811_pso
gen=34_member=5765_pso,30.92338623359191,6.277873354726578,6.890247589440828,5.986684789715408,7.135365537373598,1.9883114837104754,1.1486807476581902,0.6123742347142498,0.0,0.0,0.0,1.0,0.002969016743950404,3.953308228417406e-05,0.013315210284591927,0.9970309832560496,0.9837247733650359,0.38916365588355945,1.013315210284592,0.016275226634964057,6.618273859737847,1.9817261402621529,gen=34_member=5765_pso
gen=39_member=6557_pso,30.95190437561837,6.275928239772423,6.8885867251484605,5.984651896001527,7.133853617689862,1.9901088036077483,1.1492017216883355,0.6126584853760377,0.0,0.0,0.0,1.0,0.002969016743950404,4.556877775935939e-05,0.015348103998473306,0.9970309832560496,0.9837247733650359,0.39093550488239304,1.0153481039984733,0.016275226634964057,6.616475027502981,1.9835249724970192,gen=39_member=6557_pso
gen=46_member=7821_pso,31.019254054929405,6.265315531818668,6.879637450755599,5.97344885540778,7.125736784369893,1.9998494900671515,1.1522879289621137,0.6143219189369304,0.0,0.0,0.0,1.0,0.002969016743950404,7.883079286535062e-05,0.02655114459222041,0.9970309832560496,0.9837247733650359,0.4005393116416161,1.0265511445922204,0.016275226634964057,6.6067285118236345,1.993271488176365,gen=46_member=7821_pso
gen=47_member=7949_pso,31.06896850977157,6.263576198449509,6.879776506058397,5.969440900040124,7.126371803231956,2.000447520506644,1.1569309031918324,0.6162003076088878,0.0,0.0,0.0,1.0,0.002969016743950404,9.073047946092643e-05,0.030559099959876157,0.9970309832560496,0.9837247733650359,0.40114504669903006,1.0305590999598762,0.016275226634964057,6.606224711421528,1.993775288578472,gen=47_member=7949_pso
gen=29_member=4835_pso,31.16289112554577,6.2294540256695,6.851137650541968,5.93335778897119,7.100158481792553,2.031664423737467,1.1668006928213632,0.6216836248724684,0.0,0.0,0.0,1.0,0.002969016743950404,0.00019786184039841405,0.0666422110288103,0.9970309832560496,0.9970309832560496,0.4319617959469579,1.0666422110288103,0.002969016743950448,6.575014360023404,2.024985639976596,gen=29_member=4835_pso
gen=40_member=6726_pso,31.242517549639818,6.215329591816444,6.840464563901747,5.917065698546927,7.0906731972299575,2.0438299812426055,1.1736074986830305,0.625134972085303,0.0,0.0,0.0,1.0,0.002969016743950404,0.0002462333296620041,0.08293430145307301,0.9970309832560496,0.9970309832560496,0.444099191483409,1.082934301453073,0.002969016743950448,6.562932702252165,2.037067297747835,gen=40_member=6726_pso
gen=36_member=6031_pso,31.33839078755168,6.195462005936963,6.825332704625147,5.894645816609817,7.077248547395371,2.061023146570972,1.182602730785554,0.6298706986881841,0.0,0.0,0.0,1.0,0.002969016743950404,0.0003127983345306755,0.10535418339018321,0.9970309832560496,0.9970309832560496,0.46125249880163494,1.1053541833901832,0.002969016743950448,6.545847233359204,2.054152766640796,gen=36_member=6031_pso
gen=38_member=6480_pso,31.40713306593588,6.171265907157999,6.807606322986244,5.867146647214709,7.061528885393475,2.081532044265618,1.1943822381787657,0.6363404158282444,0.0,0.0,0.0,1.0,0.002969016743950404,0.00039444382890947797,0.13285335278529065,0.9970309832560496,0.9970309832560496,0.4817147245565879,1.1328533527852906,0.002969016743950448,6.525518949741783,2.0744810502582167,gen=38_member=6480_pso
gen=41_member=7002_pso,31.456010064777686,6.155945984888412,6.7871010015096545,5.855341619173128,7.040447586019239,2.1000033596676357,1.1851059668461108,0.6311550166212427,0.0,0.0,0.0,1.0,0.002969016743950404,0.00042949315482773703,0.144658380826872,0.9970309832560496,0.9970309832560496,0.5001234492277793,1.144658380826872,0.002969016743950448,6.50676668571727,2.0932333142827297,gen=41_member=7002_pso
gen=41_member=6898_pso,31.489447863162184,6.1240732337073664,6.764613368432256,5.817873034355814,7.020244215896521,2.126434538189029,1.2023711815407072,0.6405401347248896,0.0,0.0,0.0,1.0,0.016275226634964023,0.0009297027651446729,0.18212696564418618,0.9837247733650359,0.9970309832560496,0.5264946436049943,1.1821269656441862,0.002969016743950448,6.480664144576812,2.119335855423188,gen=41_member=6898_pso
gen=27_member=4602_pso,31.534063129350688,6.11426810365934,6.758911379613764,5.80861126288365,7.016848179235544,2.1343145000811687,1.2082369163518942,0.644643275954424,0.0,0.0,0.0,1.0,0.016275226634964023,0.00108820401041497,0.19138873711635007,0.9837247733650359,0.9970309832560496,0.5343645226074244,1.19138873711635,0.002969016743950448,6.4726280205698,2.1273719794302,gen=27_member=4602_pso
gen=50_member=8596_pso,31.656131000200023,6.107312871298988,6.7511369851573,5.800839815310891,7.008399312086303,2.1415171780648232,1.2075594967754126,0.6438241138583125,0.0,0.0,0.0,1.0,0.016275226634964023,0.0012079198350876757,0.19916018468910934,0.9837247733650359,0.9970309832560496,0.5415421157630458,1.1991601846891093,0.002969016743950448,6.465540467603523,2.1344595323964763,gen=50_member=8596_pso
gen=38_member=6443_pso,31.67115470758055,6.095369156598166,6.737079134161249,5.788377940440717,6.993767851301508,2.1545395055347907,1.2053899108607906,0.6417099775630826,0.0,0.0,0.0,1.0,0.02958143652597764,0.0014765608608725994,0.21162205955928304,0.9704185634740223,1.0,0.5545395055347909,1.211622059559283,0.0,6.452536342374366,2.1474636576256336,gen=38_member=6443_pso
gen=41_member=6951_pso,31.788273688982024,6.077487994809615,6.718941705329944,5.772040608840512,6.977230782034811,2.1729541176673375,1.2051901731942989,0.6414537105203291,0.0,0.0,0.0,1.0,0.02958143652597764,0.0019844452072045795,0.22795939115948816,0.9704185634740223,1.0,0.5729541176673384,1.2279593911594882,0.0,6.433859297840965,2.1661407021590344,gen=41_member=6951_pso
gen=42_member=7137_pso,31.79987010539568,6.07239108388617,6.721445901442266,5.7622124611634415,6.981200653408061,2.173603250482966,1.2189881922446197,0.6490548175560962,0.0,0.0,0.0,1.0,0.02958143652597764,0.0022016240551427325,0.23778753883655845,0.9704185634740223,1.0,0.5736032504829665,1.2377875388365585,0.0,6.433491358944343,2.166508641055657,gen=42_member=7137_pso
gen=49_member=8286_pso,31.88574680923485,6.052916045850612,6.702983728159661,5.742190395519366,6.963409247496891,2.1925842971365683,1.2212188519775253,0.6500676823090492,0.0,0.0,0.0,1.0,0.02958143652597764,0.0027844815286834994,0.2578096044806344,0.9704185634740223,1.0,0.5925842971365685,1.2578096044806344,0.0,6.414481197193633,2.1855188028063663,gen=49_member=8286_pso
gen=45_member=7712_pso,31.96441941761888,6.0299260555833865,6.6827934299561464,5.717786648023718,6.944569891966907,2.214040351735068,1.2267832439431894,0.65286737437276,0.0,0.0,0.0,1.0,0.02958143652597764,0.0034839437176097856,0.2822133519762824,0.9704185634740223,1.0,0.6140403517350684,1.2822133519762824,0.0,6.393056356563795,2.206943643436204,gen=45_member=7712_pso
gen=40_member=6749_pso,32.03382245921868,6.008089309946563,6.665055237237992,5.693864952056384,6.928068904873422,2.2335385004765542,1.2342039528170377,0.656965927291429,0.0,0.0,0.0,1.0,0.02958143652597764,0.004159921536489347,0.30613504794361557,0.9704185634740223,1.0,0.6335385004765546,1.3061350479436156,0.0,6.373670999560371,2.226329000439628,gen=40_member=6749_pso
gen=41_member=6922_pso,32.11592080418332,5.986512116497383,6.643206344294,5.672367486695908,6.907090534628502,2.2553557745812123,1.2347230479325937,0.656694227796617,0.0,0.0,0.0,1.0,0.05151966780569227,0.004922861634280453,0.32763251330409204,0.9484803321943077,1.0,0.6553557745812123,1.327632513304092,0.0,6.351789168161293,2.248210831838707,gen=41_member=6922_pso
gen=50_member=8483_pso,32.12450543561306,5.979585233768408,6.637870163862707,5.666883268883803,6.902799673523482,2.261719252257212,1.2359164046396796,0.6582849300942986,0.0,0.0,0.0,1.0,0.05151966780569227,0.00526446949391972,0.33311673111619733,0.9484803321943077,1.0,0.6617192522572124,1.3331167311161973,0.0,6.345251609575508,2.254748390424492,gen=50_member=8483_pso
gen=33_member=5559_pso,32.1440689013816,5.949826096511084,6.620863941771104,5.6311571914769205,6.891615349488664,2.284688900316859,1.260458158011743,0.6710378452600194,0.0,0.0,0.0,1.0,0.11115396324187245,0.0071125937638135284,0.3688428085230795,0.8888460367581276,1.0,0.684688900316859,1.3688428085230795,0.0,6.322293838709859,2.27770616129014,gen=33_member=5559_pso
gen=39_member=6630_pso,32.28667995166453,5.951537507920198,6.613726039339825,5.634646894356614,6.879998272457702,2.287396506577295,1.2453513781010885,0.662188531419627,0.0,0.0,0.0,1.0,0.11115396324187245,0.0069171728718961205,0.3653531056433863,0.8888460367581276,1.0,0.6873965065772956,1.3653531056433863,0.0,6.319768506434497,2.280231493565503,gen=39_member=6630_pso
gen=47_member=7987_pso,32.3379503115816,5.919721548556539,6.58899805496468,5.600816105565944,6.857849852438909,2.315419959903361,1.257033746872965,0.6692765064081412,0.0,0.0,0.0,1.0,0.13309219452158708,0.01052529345543203,0.39918389443405644,0.866907805478413,1.0,0.7154199599033614,1.3991838944340564,0.0,6.291776607726359,2.308223392273641,gen=47_member=7987_pso
gen=38_member=6501_pso,32.396349530682755,5.906030476009093,6.579044055828493,5.586610839254679,6.850045640347409,2.327426049941579,1.2634348010927292,0.6730135798193997,0.0,0.0,0.0,1.0,0.13309219452158708,0.01234417576516848,0.4133891607453206,0.866907805478413,1.0,0.727426049941579,1.4133891607453206,0.0,6.279589574880478,2.3204104251195217,gen=38_member=6501_pso
gen=39_member=6670_pso,32.43577512726643,5.894710446166501,6.568082618064199,5.57481367063133,6.83915006062707,2.338448510106403,1.2643363899957398,0.6733721718976984,0.0,0.0,0.0,1.0,0.13309219452158708,0.013851072423223676,0.4251863293686702,0.866907805478413,1.0,0.7384485101064034,1.4251863293686702,0.0,6.268633446375267,2.331366553624733,gen=39_member=6670_pso
gen=48_member=8203_pso,32.453841272609736,5.8899920391181375,6.564779691329156,5.568318699940683,6.8371547768569565,2.3423323312710864,1.2688360769162736,0.6747876522110188,0.0,0.0,0.0,1.0,0.13309219452158708,0.014484066825887928,0.43168130005931715,0.866907805478413,1.0,0.7423323312710866,1.4316813000593172,0.0,6.264787202656155,2.335212797343845,gen=48_member=8203_pso
gen=46_member=7788_pso,32.533172613400616,5.867578714348527,6.548883628151458,5.545766489686076,6.823306555180905,2.3614726535303125,1.2775400654948292,0.681304913802931,0.0,0.0,0.0,1.0,0.13309219452158708,0.017453008288243744,0.4542335103139239,0.866907805478413,1.0,0.7614726535303125,1.454233510313924,0.0,6.245558410362484,2.354441589637516,gen=46_member=7788_pso
gen=27_member=4568_pso,32.558684654753776,5.852377557899247,6.531996336434143,5.530680626620237,6.805967501338377,2.3774935461515363,1.27528687471814,0.6796187785348957,0.0,0.0,0.0,1.0,0.13309219452158708,0.01947876239720086,0.46931937337976315,0.866907805478413,1.0,0.7774935461515364,1.4693193733797631,0.0,6.2295768518680905,2.370423148131909,gen=27_member=4568_pso
gen=37_member=6357_pso,32.62572860768373,5.829363773528255,6.517862167010255,5.504129002029025,6.795315538573727,2.3957905536311723,1.2911865365447026,0.6884983934819999,0.0,0.0,0.0,1.0,0.13309219452158708,0.0225380114476754,0.4958709979709752,0.866907805478413,1.0,0.7957905536311727,1.4958709979709752,0.0,6.211297802785942,2.388702197214058,gen=37_member=6357_pso
gen=42_member=7094_pso,32.72396444274264,5.814665459271584,6.500788815002069,5.490512555459819,6.777622016253382,2.4117228279535867,1.2871094607935625,0.6861233557304853,0.0,0.0,0.0,1.0,0.13309219452158708,0.024494006826252884,0.5094874445401807,0.866907805478413,1.0,0.8117228279535875,1.5094874445401807,0.0,6.195375918492072,2.404624081507928,gen=42_member=7094_pso
gen=42_member=7063_pso,32.77998072785285,5.802290603311656,6.490595188379249,5.477102260871417,6.76821700075533,2.4229041308090284,1.2911147398839127,0.6883045850675931,0.0,0.0,0.0,1.0,0.1463984044126007,0.02625348934127362,0.5228977391285827,0.8536015955873992,1.0,0.8229041308090294,1.5228977391285827,0.0,6.184220424491894,2.4157795755081053,gen=42_member=7063_pso
gen=46_member=7888_pso,32.783404919650515,5.799378260387513,6.488217561092838,5.474074406251179,6.766185997037038,2.4255455864135977,1.2921115907858587,0.6888393007053244,0.0,0.0,0.0,1.0,0.1463984044126007,0.02667754560040721,0.5259255937488208,0.8536015955873992,1.0,0.8255455864135985,1.5259255937488208,0.0,6.181569422511238,2.418430577488762,gen=46_member=7888_pso
gen=47_member=7961_pso,32.81846706326812,5.789994632559444,6.481795258753983,5.463596471941261,6.760895900709255,2.433378484718608,1.2972994287679942,0.6918006261945386,0.0,0.0,0.0,1.0,0.1463984044126007,0.028039881064450874,0.5364035280587389,0.8536015955873992,1.0,0.833378484718609,1.536403528058739,0.0,6.173729043911783,2.4262709560882163,gen=47_member=7961_pso
gen=26_member=4423_pso,32.826298754166096,5.770777152431526,6.464948149764235,5.443410156969742,6.74522399661592,2.4513405365892016,1.3018138396461776,0.6941709973327095,0.0,0.0,0.0,1.0,0.34303906711029236,0.032637291727536766,0.5565898430302578,0.6569609328897077,1.0,0.8513405365892017,1.5565898430302578,0.0,6.15576754967293,2.4442324503270694,gen=26_member=4423_pso
gen=29_member=4976_pso,32.85346614458213,5.770068204848432,6.4643305619549745,5.44263517122519,6.74464592497898,2.451995875501014,1.3020107537537902,0.6942623571065427,0.0,0.0,0.0,1.0,0.34303906711029236,0.03287295683295419,0.5573648287748103,0.6569609328897077,1.0,0.8519958755010143,1.5573648287748103,0.0,6.155115797795029,2.4448842022049715,gen=29_member=4976_pso
gen=49_member=8356_pso,32.88362932713905,5.758319217549795,6.455165350417184,5.429351099428146,6.736208664030731,2.4622658180056667,1.306857564602585,0.696846132867389,0.0,0.0,0.0,1.0,0.34303906711029236,0.036711230808139796,0.5706489005718538,0.6569609328897077,1.0,0.8622658180056669,1.5706489005718538,0.0,6.144921845162317,2.455078154837682,gen=49_member=8356_pso
gen=33_member=5592_pso,32.90581117439859,5.753347002188172,6.450522196114732,5.424705128093732,6.732644552383476,2.467187629783853,1.307939424289744,0.6971751939265598,0.0,0.0,0.0,1.0,0.35634527700130597,0.03847063104456959,0.5752948719062676,0.643654722998694,1.0,0.8671876297838536,1.5752948719062676,0.0,6.139909815389103,2.4600901846108965,gen=33_member=5592_pso
gen=20_member=3413_pso,32.95461211746549,5.7347920945802295,6.435893372363482,5.404311696199205,6.7192310629930425,2.483593266108207,1.3149193667938377,0.7011012777832528,0.0,0.0,0.0,1.0,0.35634527700130597,0.04480467690109433,0.5956883038007952,0.643654722998694,1.0,0.8835932661082074,1.5956883038007952,0.0,6.123557692494081,2.476442307505919,gen=20_member=3413_pso
gen=44_member=7565_pso,32.97144846847227,5.73119249638806,6.434865249182279,5.398691656971998,6.718273017202182,2.4856135352288287,1.3195813602301838,0.703672752794219,0.0,0.0,0.0,1.0,0.35634527700130597,0.04584838939801797,0.601308343028002,0.643654722998694,1.0,0.8856135352288292,1.601308343028002,0.0,6.121689118359155,2.478310881640845,gen=44_member=7565_pso
gen=49_member=8375_pso,33.01442462041577,5.7252592127369235,6.427961162435445,5.394515638841604,6.71279791905693,2.4924079067959224,1.3182822802153265,0.7027019496985218,0.0,0.0,0.0,1.0,0.35634527700130597,0.048133844715729665,0.6054843611583962,0.643654722998694,1.0,0.8924079067959231,1.6054843611583962,0.0,6.114650844592058,2.4853491554079423,gen=49_member=8375_pso
gen=41_member=6995_pso,33.05810757863159,5.700109204017031,6.407053261346873,5.367695953463978,6.693809436128404,2.515297131123161,1.326113482664426,0.7069440573298422,0.0,0.0,0.0,1.0,0.35634527700130597,0.05681009663446765,0.6323040465360217,0.643654722998694,1.0,0.9152971311231618,1.6323040465360217,0.0,6.091770931165506,2.5082290688344937,gen=41_member=6995_pso
gen=40_member=6846_pso,33.07610629167887,5.693144799191921,6.404995717708782,5.357728382854148,6.692586148773451,2.5194296789118886,1.3348577659193026,0.7118509185168609,0.0,0.0,0.0,1.0,0.35634527700130597,0.05889451467601657,0.6422716171458518,0.643654722998694,1.0,0.9194296789118889,1.6422716171458518,0.0,6.087804557504599,2.5121954424954005,gen=40_member=6846_pso
gen=31_member=5281_pso,33.11569694121411,5.678158170635487,6.389699972397363,5.3437055427066085,6.678214651270914,2.5347627656414065,1.3345091085643057,0.711541801761876,0.0,0.0,0.0,1.0,0.35634527700130597,0.06431391784262269,0.6562944572933915,0.643654722998694,1.0,0.9347627656414071,1.6562944572933915,0.0,6.072344449464824,2.527655550535176,gen=31_member=5281_pso
gen=44_member=7522_pso,33.16311565476033,5.665680685315524,6.378992751837037,5.330751672559503,6.669139447059902,2.5464026480733133,1.338387774500399,0.7133120665215129,0.0,0.0,0.0,1.0,0.35634527700130597,0.06866786329632886,0.6692483274404966,0.643654722998694,1.0,0.9464026480733138,1.6692483274404966,0.0,6.060631752418826,2.539368247581174,gen=44_member=7522_pso
gen=42_member=7127_pso,33.183068642146345,5.641770089420965,6.361075706134134,5.305872128130707,6.65634586060412,2.567632360576508,1.3504737324734135,0.7193056167131688,0.0,0.0,0.0,1.0,0.35634527700130597,0.07693247559112987,0.6941278718692931,0.643654722998694,1.0,0.967632360576508,1.6941278718692931,0.0,6.039056179861639,2.5609438201383607,gen=42_member=7127_pso
gen=31_member=5227_pso,33.191986899653344,5.63120275976981,6.351315424706869,5.29379472746718,6.645492031999924,2.5774353850021563,1.3516973045327445,0.7201126649370595,0.0,0.0,0.0,1.0,0.35634527700130597,0.08054381137882985,0.7062052725328201,0.643654722998694,1.0,0.9774353850021568,1.70620527253282,0.0,6.029488358549334,2.5705116414506657,gen=31_member=5227_pso
gen=32_member=5391_pso,33.261505768011496,5.62653779032024,6.3488219893516815,5.28724163134512,6.641876067041558,2.5806048950257985,1.354634435696438,0.7222841990314413,0.0,0.0,0.0,1.0,0.35634527700130597,0.08196823513248735,0.71275836865488,0.643654722998694,1.0,0.9806048950257984,1.71275836865488,0.0,6.02656603503079,2.5734339649692104,gen=32_member=5391_pso
gen=47_member=7929_pso,33.27569117913837,5.617300157025079,6.343449948337465,5.276317029303788,6.638790465774767,2.58781289957453,1.362473436470979,0.7261497913123858,0.0,0.0,0.0,1.0,0.35634527700130597,0.08500238651066312,0.7236829706962116,0.643654722998694,1.0,0.9878128995745308,1.7236829706962116,0.0,6.019334387662045,2.5806656123379543,gen=47_member=7929_pso
gen=29_member=4924_pso,33.32221023991749,5.610468053649655,6.336308039014223,5.270149767461776,6.631529348696473,2.5949149907199076,1.3613795812346972,0.7258399853645674,0.0,0.0,0.0,1.0,0.35634527700130597,0.08749690728698878,0.7298502325382241,0.643654722998694,1.0,0.9949149907199077,1.7298502325382241,0.0,6.012171977593315,2.587828022406685,gen=29_member=4924_pso
gen=45_member=7577_pso,33.348578128286576,5.605919670606712,6.330647213274415,5.2657900502987065,6.627722108155321,2.6003239418938047,1.361932057856614,0.7247275426677033,0.0,0.0,0.0,1.0,0.35634527700130597,0.08926508175874777,0.7342099497012935,0.643654722998694,1.0,1.000323941893805,1.7342099497012935,0.0,6.006567769780321,2.593432230219679,gen=45_member=7577_pso
gen=46_member=7750_pso,33.35737322320111,5.576368932949243,6.314752452384951,5.231854447950851,6.614403487606085,2.622104214166685,1.3825490396552338,0.7383835194357085,0.0,0.0,0.0,1.0,0.643654722998694,0.1030084814935809,0.7681455520491491,0.356345277001306,1.0,1.0221042141666856,1.7681455520491491,0.0,5.985186632560167,2.6148133674398326,gen=46_member=7750_pso
gen=42_member=7193_pso,33.44556490244684,5.571436176644915,6.303651506124873,5.229504055372999,6.60280240506466,2.6307919101546697,1.3732983496916606,0.732215329479958,0.0,0.0,0.0,1.0,0.643654722998694,0.1079051617450096,0.770495944627001,0.356345277001306,1.0,1.0307919101546699,1.770495944627001,0.0,5.976142858150999,2.6238571418490007,gen=42_member=7193_pso
gen=47_member=8010_pso,33.48339815320258,5.559000330874279,6.294478091997687,5.214893709868289,6.594318220265069,2.6413194888372584,1.3794245103967802,0.7354777611234073,0.0,0.0,0.0,1.0,0.643654722998694,0.1150527032363471,0.7851062901317114,0.356345277001306,1.0,1.0413194888372588,1.7851062901317114,0.0,5.96574054338119,2.6342594566188096,gen=47_member=8010_pso
gen=22_member=3634_pso,33.48751472965719,5.55967476008476,6.292878770160889,5.217020286745964,6.592395539015596,2.6419472590889352,1.3753752522696328,0.733204010076129,0.0,0.0,0.0,1.0,0.643654722998694,0.11519378942235896,0.7829797132540364,0.356345277001306,1.0,1.0419472590889358,1.7829797132540364,0.0,5.965041364475086,2.6349586355249133,gen=22_member=3634_pso
gen=39_member=6698_pso,33.52015097310551,5.543490805992651,6.2793579805699125,5.199699287000261,6.580050184381536,2.6567024042813494,1.380350897381275,0.7358671745772618,0.0,0.0,0.0,1.0,0.643654722998694,0.1250146069326233,0.8003007129997393,0.356345277001306,1.0,1.05670240428135,1.8003007129997393,0.0,5.950298606555352,2.6497013934446474,gen=39_member=6698_pso
gen=35_member=5892_pso,33.6250096550061,5.5217574870342325,6.261762400781368,5.176371194271793,6.564665869304799,2.6762802847760065,1.3882946750330056,0.7400049137471356,0.0,0.0,0.0,1.0,0.643654722998694,0.13812595506411876,0.8236288057282071,0.356345277001306,1.0,1.0762802847760065,1.823628805728207,0.0,5.930698715999201,2.669301284000799,gen=35_member=5892_pso
gen=43_member=7287_pso,33.64656535247972,5.50903719297943,6.250491577729408,5.163032587801213,6.553965839163862,2.6882236130116994,1.3909332513626484,0.7414543847499777,0.0,0.0,0.0,1.0,0.643654722998694,0.1459903606085275,0.8369674121987867,0.356345277001306,1.0,1.0882236130117002,1.8369674121987867,0.0,5.918761010244685,2.6812389897553146,gen=43_member=7287_pso
gen=42_member=7082_pso,33.697411190937146,5.4894228457641905,6.235724226665217,5.141698843946058,6.541868017314844,2.705344052572453,1.400169173368786,0.7463013809010262,0.0,0.0,0.0,1.0,0.643654722998694,0.15761264972047262,0.8583011560539422,0.356345277001306,1.0,1.1053440525724534,1.8583011560539422,0.0,5.901590496445281,2.698409503554718,gen=42_member=7082_pso
gen=44_member=7554_pso,33.71131958774986,5.489530751793071,6.2352502701740145,5.141881362312592,6.540940239554331,2.705500836943396,1.399058877241739,0.7457195183809437,0.0,0.0,0.0,1.0,0.643654722998694,0.1576361996105491,0.8581186376874079,0.356345277001306,1.0,1.1055008369433963,1.858118637687408,0.0,5.90146345910914,2.6985365408908595,gen=44_member=7554_pso
gen=47_member=7966_pso,33.72345101193558,5.486552197147534,6.232779980866602,5.13869221601291,6.53859713134281,2.708204138779245,1.3999049153299001,0.7462277837190676,0.0,0.0,0.0,1.0,0.643654722998694,0.15943842333335875,0.8613077839870904,0.356345277001306,1.0,1.1082041387792454,1.8613077839870904,0.0,5.89876595342618,2.7012340465738194,gen=47_member=7966_pso
gen=46_member=7849_pso,33.7256272553146,5.471731835021161,6.220662956448369,5.122820138341581,6.527788310254572,2.7216024259107776,1.4049681719129916,0.7489311214272085,0.0,0.0,0.0,1.0,0.643654722998694,0.16839451534816877,0.8771798616584192,0.356345277001306,1.0,1.1216024259107782,1.8771798616584192,0.0,5.885362144286633,2.714637855713367,gen=46_member=7849_pso
gen=28_member=4655_pso,33.73614280489097,5.469982327690831,6.219056891311393,5.121051588085972,6.526314850303404,2.723289656635288,1.4052632622174315,0.749074563620562,0.0,0.0,0.0,1.0,0.643654722998694,0.1695000899480634,0.8789484119140276,0.356345277001306,1.0,1.1232896566352886,1.8789484119140276,0.0,5.883665044404147,2.7163349555958534,gen=28_member=4655_pso
gen=24_member=4008_pso,33.76696087691461,5.4648323549384985,6.2167888826161235,5.113977157255105,6.524463450872178,2.7267550295176153,1.4104862936170726,0.751956527677625,0.0,0.0,0.0,1.0,0.643654722998694,0.17206037324938792,0.8860228427448948,0.356345277001306,1.0,1.1267550295176156,1.8860228427448948,0.0,5.8803075454648255,2.7196924545351737,gen=24_member=4008_pso
gen=34_member=5732_pso,33.7821917262945,5.465637419464063,6.215151075419466,5.11649524850845,6.522625725473363,2.7274009169975892,1.406130476964913,0.7495136559554032,0.0,0.0,0.0,1.0,0.643654722998694,0.17219992384709493,0.8835047514915502,0.356345277001306,1.0,1.1274009169975896,1.8835047514915502,0.0,5.879554063692862,2.7204459363071374,gen=34_member=5732_pso
gen=40_member=6803_pso,33.822321012801254,5.461790770435697,6.212616096901008,5.112109445084869,6.520685102305858,2.730551062356455,1.4085756572209895,0.7508253264653106,0.0,0.0,0.0,1.0,0.643654722998694,0.17438768510558092,0.8878905549151312,0.356345277001306,1.0,1.1305510623564554,1.8878905549151312,0.0,5.876405684423834,2.723594315576165,gen=40_member=6803_pso
gen=45_member=7708_pso,33.85718549462576,5.438640900738833,6.196058066605727,5.085326016157904,6.50600263840625,2.749999845236858,1.4206766222483465,0.7574171658668938,0.0,0.0,0.0,1.0,0.643654722998694,0.18768124491220237,0.9146739838420963,0.356345277001306,1.0,1.149999845236858,1.9146739838420963,0.0,5.857101265807211,2.742898734192789,gen=45_member=7708_pso
gen=37_member=6349_pso,33.862942575484915,5.438372936335615,6.19545887729505,5.085491304052316,6.505626515858831,2.750519800160364,1.4201352118065147,0.7570859409594357,0.0,0.0,0.0,1.0,0.643654722998694,0.1879878715188812,0.914508695947684,0.356345277001306,1.0,1.150519800160364,1.914508695947684,0.0,5.856530923064636,2.7434690769353645,gen=37_member=6349_pso
gen=29_member=4911_pso,33.86401239624249,5.4294414744629895,6.1838182256266645,5.078484863584853,6.493790276996588,2.761068746004664,1.415305413411735,0.754376751163675,0.0,0.0,0.0,1.0,0.6569609328897077,0.19453955867054415,0.921515136415147,0.3430390671102923,1.0,1.161068746004665,1.921515136415147,0.0,5.845853767363025,2.7541462326369746,gen=29_member=4911_pso
gen=48_member=8227_pso,33.90734269461019,5.424606253539891,6.18504220020732,5.06997976474972,6.496302216753487,2.762415733193454,1.4263224520037676,0.7604359466674291,0.0,0.0,0.0,1.0,0.6569609328897077,0.19610650000073404,0.9300202352502804,0.3430390671102923,1.0,1.1624157331934537,1.9300202352502804,0.0,5.844700499596605,2.7552995004033938,gen=48_member=8227_pso
gen=50_member=8489_pso,33.928075253726064,5.417144137788731,6.178741572551441,5.062099799208568,6.4906133525723,2.7692777682801206,1.4285135533637323,0.7615974347627104,0.0,0.0,0.0,1.0,0.6569609328897077,0.2007558760493537,0.9379002007914323,0.3430390671102923,1.0,1.169277768280121,1.9379002007914323,0.0,5.837828386848333,2.7621716131516663,gen=50_member=8489_pso
gen=39_member=6668_pso,33.933030846740984,5.409804956678761,6.1690472158081,5.055993052612216,6.480699905380675,2.7780013129924797,1.424706852768459,0.7592422591293388,0.0,0.0,0.0,1.0,0.7552812642385535,0.2069076856672284,0.9440069473877841,0.24471873576144654,1.0,1.1780013129924796,1.9440069473877841,0.0,5.829008768099383,2.7709912319006165,gen=39_member=6668_pso
