member,generation,raw_total_pumping_cfs,effective_total_pumping_cfs,baseline_T_streamflow_cfs,baseline_T_depletion_cfs,expected_streamflow_cfs,expected_depletion_cfs,expected_streamflow_bias_from_baseline_cfs,expected_depletion_bias_from_baseline_cfs,streamflow_std_cfs,depletion_std_cfs,streamflow_p05_cfs,streamflow_p50_cfs,streamflow_p95_cfs,depletion_p05_cfs,depletion_p50_cfs,depletion_p95_cfs,probability_weighted_absolute_streamflow_error_cfs,probability_weighted_streamflow_shortfall_cfs,probability_weighted_signed_streamflow_error_cfs,max_absolute_streamflow_error_cfs,max_streamflow_shortfall_below_baseline_cfs,probability_streamflow_lower_than_baseline,probability_streamflow_below_threshold
gen=33_member=4157_pso,50.0,114.04680931292806,113.29195117004582,4.82124385645948,3.7787561435405195,4.8271441835315185,3.7728558164684816,0.005900327072038358,-0.005900327072037914,0.18415476087626045,0.18415476087626031,4.490398376373585,4.781820425504359,5.106348411042183,3.403762491159626,3.738259599853171,4.0374498657524835,0.14784546839189083,0.07097257065992647,-0.005900327072037925,0.4308414345738498,0.37430600648520596,0.41801639616164876,
gen=39_member=4884_pso,50.0,109.73919419703346,108.19045999864461,6.190171289042105,2.409828710957895,6.194427579192209,2.405572420807791,0.004256290150103759,-0.004256290150103759,0.1351615025639977,0.13516150256399778,5.947053267933624,6.16122748186191,6.399250664363167,2.134761262123697,2.380091717269237,2.599904199868959,0.10850876874868472,0.05212623929929053,-0.004256290150103658,0.3161393436760225,0.2749846852986231,0.41801639616164876,
gen=43_member=5440_pso,50.0,113.26056522804235,112.78527199842394,5.142030416018201,3.4579695839817983,5.147392761972856,3.452607238027143,0.005362345954655012,-0.005362345954655456,0.1753981264123578,0.17539812641235783,4.825940030185972,5.1044277270571135,5.413044861820911,3.1018167494105358,3.419392193333851,3.70500825015024,0.14083535299575217,0.06773650352054847,-0.005362345954655248,0.4090689683751263,0.35764175284718736,0.41801639616164876,
gen=33_member=4206_pso,50.0,108.43121424251783,106.53460570377749,6.334191750730906,2.265808249269094,6.337933862218965,2.2620661377810336,0.003742111488059585,-0.0037421114880604733,0.12622164207460038,0.1262216420746004,6.106306773999579,6.307120428306338,6.528925838706281,2.0099847854998827,2.238031428219833,2.443867867789492,0.10136472195341152,0.04881130523267552,-0.0037421114880604777,0.29379533131264957,0.2578383765008656,0.41801639616164876,
gen=48_member=6130_pso,50.0,108.10197565175143,106.17257835942013,6.3899124981359625,2.210087501864037,6.393560944917191,2.20643905508281,0.0036484467812281096,-0.0036484467812272214,0.12127020649450068,0.12127020649450072,6.171143316536319,6.363911770053941,6.577125698042115,1.9641263769023847,2.1833979494348017,2.381042621840888,0.09738494202736236,0.046868247623067516,-0.003648446781227342,0.28249575225396306,0.2475112271040496,0.41801639616164876,
gen=40_member=5021_pso,50.0,114.42298858972939,112.60045387547066,5.20019904354699,3.3998009564530096,5.205571814947894,3.394428185052106,0.005372771400904419,-0.005372771400903531,0.17402433700077316,0.17402433700077322,4.886691073495892,5.16288472343979,5.469205146254037,3.0462490477032467,3.3615058657686365,3.6447219015846612,0.13973160583937322,0.06717941721923457,-0.0053727714009040965,0.4061778364830779,0.35471165150739825,0.41801639616164876,
gen=45_member=5738_pso,50.0,101.44176925683179,100.08957248694635,6.830547587811943,1.7694524121880564,6.833157773133869,1.7668422268661306,0.0026101853219255844,-0.0026101853219258064,0.1021268754837536,0.10212687548375363,6.644597347962146,6.808606262754479,6.987246315795533,1.5639244152642366,1.7470338516397104,1.9144719485590493,0.08202013305814022,0.039704973868107354,-0.002610185321925507,0.23579691929375457,0.2106187566982065,0.41801639616164876,
gen=27_member=3377_pso,50.0,113.5056141385198,113.33158190018415,4.829414840065506,3.7705851599344937,4.83531923202375,3.764680767976249,0.005904391958243771,-0.005904391958244659,0.18400257945107612,0.18400257945107606,4.498828272746366,4.790044430209689,5.114273386882342,3.3959314168726458,3.730109956958109,4.0290816564040615,0.1477232772224872,0.07090944263212111,-0.005904391958245011,0.4304286604370562,0.3740348322324474,0.41801639616164876,
gen=46_member=5826_pso,50.0,113.58942872082606,113.32643562664363,4.846733754611018,3.753266245388982,4.85252581467794,3.7474741853220603,0.005792060066922566,-0.005792060066921678,0.183624781660398,0.183624781660398,4.5166208867062885,4.807368449177211,5.130896047735435,3.3795371360508155,3.712916575011003,4.011341606365017,0.14742318165587,0.07081556079447392,-0.00579206006692223,0.4294269175456762,0.3734570600064382,0.41801639616164876,
gen=41_member=5141_pso,50.0,103.98262990240966,101.96251410763159,6.74215395267917,1.8578460473208291,6.745141523126936,1.8548584768730634,0.002987570447765542,-0.002987570447765764,0.10893737938920588,0.10893737938920599,6.544428322826189,6.718791391086227,6.909717548604387,1.6379809988925116,1.8339074618161975,2.012109613135176,0.0874801071940264,0.04224626837313018,-0.0029875704477660484,0.25229782612752416,0.22390326326264276,0.41801639616164876,
gen=29_member=3677_pso,50.0,107.49075901812276,106.21526603405167,6.390517615708084,2.209482384291916,6.394152425053443,2.2058475749465574,0.0036348093453595354,-0.003634809345358647,0.1237975598371119,0.12379755983711191,6.166873780060391,6.363965038968222,6.581436300825273,1.9586572689343513,2.182246101908831,2.38420005786325,0.09941514869193877,0.047890169673289955,-0.0036348093453588484,0.28805580301810263,0.25306432757377895,0.41801639616164876,
gen=35_member=4441_pso,50.0,112.7408049492039,112.55041235853676,5.202237779570403,3.397762220429597,5.207479428096242,3.3925205719037583,0.005241648525839082,-0.005241648525838638,0.1732258880451664,0.17322588804516628,4.889804935670855,5.165103609319091,5.469743500208977,3.046320318527469,3.359638641992655,3.641889431500509,0.13910328967309266,0.0669308205736269,-0.005241648525838834,0.4035801789812403,0.3534841888449982,0.41801639616164876,
gen=31_member=3912_pso,50.0,109.43586853534921,108.11778793382103,6.203492153388663,2.3965078466113363,6.207723320835402,2.3922766791645964,0.004231167446739015,-0.004231167446739903,0.13483201277548723,0.13483201277548726,5.960906151374948,6.174619739456903,6.412035720688938,2.1221627680139177,2.3668458967087713,2.5861573674825933,0.10824350734840382,0.052006169950832314,-0.004231167446739205,0.315294086315828,0.2743895455343024,0.41801639616164876,
gen=44_member=5517_pso,50.0,114.64506990106455,113.16967286457135,5.076100786877321,3.523899213122679,5.081491870033076,3.518508129966925,0.00539108315575465,-0.005391083155754206,0.17860622595028128,0.1786062259502814,4.753866185156213,5.037832162823585,5.351874854457078,3.1615991858365007,3.484599619699912,3.775647089664992,0.1434178328328212,0.06901337483853362,-0.005391083155753934,0.4160608611364429,0.3646060659627315,0.41801639616164876,
gen=49_member=6177_pso,50.0,113.24006846059348,113.18633487060403,5.06471106184965,3.5352889381503494,5.07010569281675,3.5298943071832496,0.0053946309670998005,-0.0053946309670998005,0.1793434859308129,0.17934348593081287,4.741350885472029,5.026216094876129,5.3417034247732875,3.1712710119038614,3.495886077409043,3.7879444441737693,0.14400588973675488,0.06930562938482711,-0.005394630967100654,0.41816355602851907,0.3659132740929518,0.41801639616164876,
gen=44_member=5611_pso,50.0,111.15740233106504,110.13209746911461,5.827133498582471,2.772866501417529,5.831821360429857,2.7681786395701433,0.00468786184738601,-0.004687861847385566,0.15103792888382636,0.15103792888382636,5.555187445981773,5.794754781766072,6.060659745584704,2.465933317631371,2.7396362054470433,2.9854076155627514,0.12127626027684611,0.0582941992147305,-0.004687861847385093,0.35255655093756477,0.30763319548370394,0.41801639616164876,
gen=35_member=4426_pso,50.0,112.00787006888845,112.00787006888845,5.526969269265274,3.0730307307347253,5.531771103716325,3.0682288962836757,0.004801834451050979,-0.004801834451049647,0.1631064512748078,0.16310645127480775,5.232326357145662,5.491974531836227,5.778593979049017,2.742492394746017,3.0371714673506136,3.3031416401863263,0.13097538935086916,0.06308677744990968,-0.004801834451049805,0.379564119116246,0.3334463852306069,0.41801639616164876,
gen=25_member=3126_pso,50.0,110.7456458264628,109.82082187647725,5.916560201231608,2.6834397987683913,5.921048037386829,2.6789519626131706,0.004487836155220748,-0.004487836155220748,0.15012176080231282,0.15012176080231276,5.645571894646334,5.884379772692859,6.1482574225583315,2.379154502553752,2.6503825980162,2.895180745377052,0.12055775959919063,0.05803496172198477,-0.004487836155221109,0.3493752124610605,0.30661255001036025,0.41801639616164876,
gen=36_member=4525_pso,50.0,104.19322171008152,103.08180649590791,6.650960231293066,1.9490397687069334,6.653910927223868,1.9460890727761324,0.0029506959308021052,-0.002950695930800995,0.11125504862754713,0.11125504862754723,6.448810146730061,6.627062028683057,6.821878153180349,1.7247966368790808,1.924588844148045,2.106780895516334,0.08935694485097628,0.043203124460087616,-0.0029506959308010765,0.25731369963248696,0.2288919374922953,0.41801639616164876,
gen=47_member=5916_pso,50.0,110.94259024453996,110.27564630500643,5.7814671314147255,2.818532868585274,5.7862790069623085,2.813720993037691,0.004811875547583,-0.004811875547583,0.15243544992917782,0.15243544992917787,5.507160776704083,5.74882027100016,6.0172603101113555,2.508600443370661,2.784941451946674,3.032963198567864,0.12239785554934406,0.05879299000088032,-0.004811875547583411,0.3560483250455384,0.3102710876448178,0.41801639616164876,
gen=37_member=4683_pso,50.0,108.44556761794604,108.24771035629453,6.195926428078309,2.4040735719216904,6.200041675654489,2.39995832434551,0.004115247576180536,-0.004115247576180536,0.1318732082961043,0.13187320829610416,5.95857188784512,6.167671350440829,6.399830044660855,2.136067027276996,2.3750407810203136,2.589637060093792,0.10589161357033174,0.05088818299707536,-0.004115247576181006,0.3078838946746618,0.2684729456338104,0.41801639616164876,
gen=30_member=3767_pso,50.0,112.62120985927325,111.94017644161329,5.541651245132861,3.058348754867139,5.546433028370378,3.053566971629621,0.004781783237517878,-0.004781783237517878,0.16261533827258196,0.16261533827258187,5.2478833695399185,5.506772198437176,5.792493085981709,2.7288408468804013,3.0225990488222227,3.2877936123224774,0.13058107168748048,0.06289964422498152,-0.004781783237517448,0.37835416336170447,0.33247901831610616,0.41801639616164876,
gen=41_member=5185_pso,50.0,108.02841432727222,105.72719791278043,6.456366832581648,2.1436331674183515,6.459959069614356,2.1400409303856445,0.0035922370327075015,-0.0035922370327070574,0.12108261888282207,0.12108261888282193,6.237755442958517,6.430412567194756,6.643203327076304,1.8980421540775474,2.117010809450338,2.314420660328224,0.09721732097547636,0.04681254197138467,-0.003592237032707,0.28211792953548454,0.247372030154958,0.41801639616164876,
gen=40_member=5102_pso,50.0,113.76569959363228,113.76569959363228,4.73123341350035,3.86876658649965,4.7372368441162145,3.862763155883785,0.006003430615864502,-0.006003430615864946,0.18809678343669176,0.1880967834366917,4.393009543468155,4.691025862870591,5.02230700461051,3.4860464617674642,3.8273381868893104,4.1332373787003105,0.15101203847243538,0.07250430392828552,-0.006003430615864374,0.4397197972513638,0.3825485757812981,0.41801639616164876,
gen=40_member=5107_pso,50.0,113.2918564342654,112.80548479904043,5.1419525530144465,3.4580474469855527,5.147313915131102,3.4526860848688985,0.005361362116655499,-0.005361362116654167,0.17543524445517938,0.17543524445517944,4.825788272389553,5.104341368227496,5.413020112018195,3.101826155446239,3.4194621429158594,3.7051431684948954,0.14086528104628396,0.06775195946481459,-0.0053613621166547915,0.40914636524209236,0.3577254038787805,0.41801639616164876,
gen=36_member=4597_pso,50.0,113.75666201895073,112.60748481932349,5.365227579138125,3.2347724208618747,5.370228747565133,3.229771252434867,0.005001168427008373,-0.005001168427007485,0.17117667141311207,0.1711766714131121,5.055852644134824,5.328504056918181,5.62919309876283,2.888082278579893,3.1971345022076614,3.476384300354212,0.13746206710617045,0.06623044933958123,-0.005001168427007989,0.3980665889659285,0.3501168464866762,0.41801639616164876,
gen=43_member=5401_pso,50.0,112.31383278235177,111.84259153558438,5.537259880534677,3.0627401194653223,5.542126210822537,3.057873789177464,0.004866330287859988,-0.0048663302878582115,0.1622268936247199,0.1622268936247201,5.244400174170863,5.502496273488399,5.787652470846702,2.7337908747631863,3.027024016977993,3.291522454140602,0.1302664029626682,0.0627000363374046,-0.004866330287858997,0.37776668971398664,0.33138494604063773,0.41801639616164876,
gen=34_member=4241_pso,50.0,114.4614280237375,113.14276330565143,5.08666873967983,3.5133312603201694,5.092036756283715,3.507963243716285,0.005368016603885195,-0.005368016603884307,0.17830354422796868,0.17830354422796868,4.764941860144513,5.048459780611217,5.36195115888281,3.151686053115239,3.4741012077862528,3.7646803708194296,0.14317543897462567,0.06890371118537064,-0.00536801660388438,0.41530347245317945,0.36404248472075906,0.41801639616164876,
gen=41_member=5136_pso,50.0,97.87988049441658,97.16210146826178,7.028807229190509,1.5711927708094908,7.0310819032589436,1.5689180967410568,0.0022746740684347344,-0.0022746740684340683,0.093321472033678,0.09332147203367798,6.858358329573196,7.008751623177481,7.171726345862194,1.3839660712990718,1.550694314232328,1.7039985590336484,0.07496032412883864,0.03634282503020229,-0.002274674068434063,0.2146493180005331,0.19316269613387949,0.41801639616164876,
gen=30_member=3730_pso,50.0,113.79520213225304,113.21681184879121,5.053570446627202,3.5464295533727976,5.058950773750704,3.541049226249296,0.0053803271235022265,-0.0053803271235017824,0.17915142018466976,0.1791514201846697,4.730341168581424,5.015158065423473,5.330161649818544,3.183043975748992,3.507023145996896,3.7989782017014218,0.1438573356428006,0.06923850425964931,-0.005380327123501999,0.41730742736422854,0.3657499464238141,0.41801639616164876,
gen=26_member=3274_pso,50.0,112.82445245292094,112.07927088773285,5.456911582503885,3.143088417496115,5.4619176083671634,3.1380823916328358,0.005006025863278474,-0.005006025863279362,0.16703203540684458,0.16703203540684455,5.155415555343328,5.421136031548319,5.714721707489627,2.804427621576108,3.1063231977798265,3.378630998589668,0.13412509732379532,0.06455953573025836,-0.005006025863278631,0.38890592492137976,0.3412082455923988,0.41801639616164876,
gen=27_member=3397_pso,50.0,113.58781394206393,112.63178913719814,5.360157840014783,3.2398421599852165,5.3651681972875656,3.2348318027124345,0.005010357272782429,-0.0050103572727819845,0.1713662488505131,0.17136624885051302,5.05046807841971,5.323390964684395,5.624427062379902,2.8927438749844283,3.2021650443653624,3.4817125892394034,0.13761409709025058,0.06630186990873409,-0.005010357272782393,0.3985395849611937,0.350464120963502,0.41801639616164876,
gen=35_member=4358_pso,50.0,113.86524662813433,113.64986756608504,4.735851997123277,3.8641480028767226,4.7418396973249,3.8581603026751004,0.005987700201623092,-0.005987700201622204,0.18749595605562852,0.18749595605562847,4.398789502139426,4.695767652075254,5.026025202659217,3.4825701004550016,3.8228837116394727,4.127700747308081,0.15052629358147573,0.07226929668992649,-0.005987700201622719,0.438372133136939,0.3813140133453832,0.41801639616164876,
gen=39_member=4886_pso,50.0,112.49553281816937,112.16405433851398,5.45544019849793,3.1445598015020697,5.460453676170938,3.1395463238290624,0.005013477673007749,-0.005013477673007305,0.16723792149814726,0.16723792149814737,5.153577465715519,5.41961887128707,5.713571794968947,2.805480847631438,3.107747446213152,3.380391116587246,0.13429115053866522,0.06463883643282876,-0.005013477673007689,0.38938410403237,0.34161825715393146,0.41801639616164876,
gen=44_member=5592_pso,50.0,113.83513390610548,113.76481946062475,4.73883868894343,3.86116131105657,4.744812697912528,3.8551873020874727,0.005974008969098499,-0.0059740089690971665,0.18795935374434844,0.18795935374434838,4.4007757251928465,4.69867404328518,5.029647888260188,3.478800391598063,3.819781262974912,4.125487377463206,0.15089822889892726,0.07246210996491503,-0.005974008969097213,0.43925737640977225,0.3824090836071665,0.41801639616164876,
gen=38_member=4844_pso,50.0,113.49729508533946,113.23465912581813,5.0499491593477055,3.550050840652294,5.055335071249039,3.5446649287509615,0.005385911901333529,-0.005385911901332641,0.17928085109594152,0.1792808510959415,4.726505425828825,5.011505817398124,5.326746731413307,3.186385692019138,3.510616839734568,3.802773802696815,0.14396150783459932,0.06928779796663323,-0.005385911901332864,0.41763423715527015,0.3659890729940454,0.41801639616164876,
gen=42_member=5368_pso,50.0,113.60327523642833,112.08410136181466,5.453766094601509,3.1462339053984913,5.458780323970013,3.141219676029988,0.00501422936850382,-0.005014229368503376,0.167114074090482,0.16711407409048204,5.152143846178897,5.417976396712096,5.711714754564154,2.807382306854982,3.1094524783303297,3.3818760389139793,0.1341897694443732,0.06458777003793503,-0.005014229368503094,0.389129549128695,0.34135745269042417,0.41801639616164876,
gen=41_member=5212_pso,50.0,113.39280908408173,112.64868744227903,5.356229030148956,3.243770969851043,5.361242315950345,3.238757684049655,0.005013285801388712,-0.0050132858013882675,0.17150599358260743,0.17150599358260737,5.046301689954974,5.319427573611505,5.620716228302914,2.8963792864226847,3.2060673001156728,3.485839144993563,0.13772641063489505,0.06635656241675338,-0.005013285801388296,0.39887604643932306,0.35072469260018835,0.41801639616164876,
gen=46_member=5787_pso,50.0,112.2492079241474,112.17822411256682,5.452588643760338,3.1474113562396613,5.457613368671491,3.1423866313285096,0.005024724911153022,-0.00502472491115169,0.1673174157369606,0.1673174157369606,5.15061714947226,5.416757360727279,5.710860172463319,2.80812932209213,3.11058632270802,3.383328525980622,0.1343523951837395,0.0646638351362935,-0.005024724911152504,0.38962682422753936,0.341754316582465,0.41801639616164876,
gen=47_member=5970_pso,50.0,112.98882236975206,112.64563778789609,5.355705385582253,3.2442946144177465,5.360715380120935,3.239284619879066,0.0050099945386818945,-0.005009994538680562,0.171480298806098,0.17148029880609805,5.045822660361905,5.318907410576545,5.620149396340264,2.8969586233578735,3.206598334876227,3.4863316514586216,0.13770591064673282,0.06634795805402581,-0.005009994538681197,0.39881113172074656,0.35067183672996727,0.41801639616164876,
gen=50_member=6375_pso,50.0,114.69132797029671,114.69132797029671,4.306661204551666,4.293338795448333,4.313354552892485,4.2866454471075155,0.0066933483408186945,-0.006693348340817806,0.20128366087124738,0.2012836608712474,3.9456673667591278,4.263671872099002,4.618693693139311,3.882822697326224,4.248963202064815,4.575776729423695,0.16158501201596923,0.07744583183757549,-0.0066933483408182295,0.4718574258437602,0.4081405440344872,0.41801639616164876,
gen=50_member=6314_pso,50.0,113.86884680000001,113.86884680000001,4.704768637442159,3.895231362557841,4.710801401310762,3.8891985986892386,0.006032763868603297,-0.006032763868602409,0.18897972726844203,0.18897972726844203,4.364964866100945,4.66438708361174,4.997211691358385,3.510700561077427,3.8536210225202163,4.160932162517165,0.15171667065517153,0.07284195339328463,-0.006032763868602265,0.44177865794747717,0.3843675391166812,0.41801639616164876,
gen=50_member=6331_pso,50.0,114.13882836846665,114.05054430401732,4.502363235074104,4.097636764925896,4.508845944848179,4.09115405515182,0.006482709774075168,-0.006482709774075168,0.19426865755986888,0.19426865755986886,4.154046233766258,4.460899217582923,4.803576594990086,3.7013074003650344,4.0548339636312605,4.370144423148673,0.15594317103755145,0.07473023063173806,-0.006482709774075383,0.45554262510174404,0.39388335336037095,0.41801639616164876,
gen=50_member=6311_pso,50.0,113.50255122228927,113.27180171753508,5.012144537940079,3.58785546205992,5.0176940035432995,3.5823059964567,0.005549465603220227,-0.005549465603219783,0.18070050978552138,0.18070050978552135,4.686486600105085,4.973391842139604,5.2914015887902,3.2208652326841904,3.5480834732214515,3.8422408203494465,0.14509679962333413,0.06977366701005705,-0.005549465603220035,0.4215826577822064,0.3684743944404296,0.41801639616164876,
gen=50_member=6307_pso,50.0,97.48088883739008,94.41283992446174,7.12886577549956,1.4711342245004395,7.130802572751978,1.4691974272480217,0.0019367972524184651,-0.001936797252417799,0.08510960771238305,0.08510960771238303,6.972933149549955,7.110564660880177,7.258919160315482,1.300832044891045,1.4524606094040864,1.592563297916367,0.06836419177189443,0.03321369725973826,-0.0019367972524179222,0.19520190007708482,0.1767655661408476,0.41801639616164876,
gen=50_member=6332_pso,50.0,104.88944693775548,103.52297256238982,6.630616777684313,1.9693832223156864,6.6339621512962905,1.9660378487037085,0.003345373611977287,-0.003345373611977953,0.11562227260256527,0.11562227260256527,6.421375541070221,6.605846837085515,6.808836572770142,1.7353675034519012,1.9439664809337776,2.1327144205389947,0.09283572892837438,0.044745177658198305,-0.003345373611977783,0.2686456726539497,0.23688050919995085,0.41801639616164876,
gen=50_member=6369_pso,50.0,100.98821742317558,99.82847117045175,6.867544223077314,1.7324557769226856,6.8702622683320085,1.7297377316679914,0.0027180452546948786,-0.0027180452546942124,0.10219090710312673,0.10219090710312667,6.681723727013552,6.845619933372779,7.02454124982086,1.5265349849751495,1.7100035911042946,1.8773647445118857,0.0820659480113866,0.03967395137834586,-0.002718045254694868,0.23624658353659278,0.21047965381319678,0.41801639616164876,
gen=50_member=6392_pso,50.0,103.38209531073947,101.68467497343006,6.781277217458165,1.8187227825418355,6.784302978216758,1.8156970217832415,0.0030257607585930657,-0.003025760758593954,0.10866720364211474,0.1086672036421146,6.584172857757793,6.757967246553479,6.948511719112758,1.5993006804204413,1.7948275083622778,1.972500099879349,0.08726768177277593,0.04212096050709114,-0.0030257607585936225,0.2517828735053014,0.22320539069398304,0.41801639616164876,
gen=50_member=6378_pso,50.0,103.01387905851547,101.99905238085735,6.7543955984777,1.8456044015222999,6.757510243486647,1.842489756513352,0.0031146450089467592,-0.0031146450089478694,0.10981348477641333,0.10981348477641326,6.555411590341896,6.730850150208417,6.923516975119149,1.6236507589985278,1.821454988469878,2.0008739653282936,0.08818350406591503,0.042534429528483714,-0.003114645008947611,0.25472354640842454,0.2253099700039325,0.41801639616164876,
gen=50_member=6337_pso,50.0,112.96343703652411,111.86815544127347,5.503029890177168,3.0969701098228315,5.507992865088851,3.0920071349111495,0.004962974911682849,-0.004962974911681961,0.1651736534605332,0.1651736534605332,5.204968394513106,5.467642911483405,5.7580081048356755,2.761987424271361,3.060627459145368,3.3298306581038775,0.13263165596777182,0.06383434052804485,-0.004962974911682131,0.3846959202035638,0.3373198567970883,0.41801639616164876,
gen=50_member=6333_pso,50.0,103.37773224715643,102.20628686234474,6.732477962150708,1.867522037849292,6.735594458623308,1.8644055413766907,0.003116496472600261,-0.003116496472601371,0.10979538826453401,0.1097953882645341,6.533541916498084,6.708949828936757,6.901582403653111,1.6455274855053408,1.8433896328432422,2.02276228399917,0.08815965784564642,0.04252158068652247,-0.0031164964726014804,0.2548133330141473,0.22524643745627237,0.41801639616164876,
gen=50_member=6385_pso,50.0,100.2375818522005,98.91710248830104,6.898724244268569,1.7012757557314309,6.901000540926455,1.698999459073544,0.002276296657886867,-0.002276296657886867,0.09524985096765415,0.09524985096765419,6.724747492764745,6.878226105741139,7.044496347081031,1.5102758649217423,1.6803503281351952,1.8368997742641004,0.07652174777512318,0.03712272555861805,-0.0022762966578870796,0.21901531877037694,0.19710144039250466,0.41801639616164876,
