member,generation,raw_total_pumping_cfs,effective_total_pumping_cfs,baseline_T_streamflow_cfs,baseline_T_depletion_cfs,expected_streamflow_cfs,expected_depletion_cfs,expected_streamflow_bias_from_baseline_cfs,expected_depletion_bias_from_baseline_cfs,streamflow_std_cfs,depletion_std_cfs,streamflow_p05_cfs,streamflow_p50_cfs,streamflow_p95_cfs,depletion_p05_cfs,depletion_p50_cfs,depletion_p95_cfs,probability_weighted_streamflow_error_cfs,probability_weighted_absolute_streamflow_error_cfs,probability_weighted_streamflow_shortfall_cfs,probability_streamflow_lower_than_baseline,probability_streamflow_below_threshold,max_absolute_streamflow_error_cfs,max_streamflow_shortfall_below_baseline_cfs,min_streamflow_cfs,max_streamflow_cfs,min_depletion_cfs,max_depletion_cfs
gen=44_member=5545_pso,50.0,108.99844165553478,107.39647421406681,6.306850251910206,2.2931497480897933,6.310699324483784,2.289300675516216,0.0038490725735780273,-0.003849072573577139,0.1277452407978055,0.1277452407978056,6.076432124721099,6.279463651514662,6.5040636814298605,2.033969734302859,2.265037872215638,2.473215349697301,-0.0038490725735769154,0.1025802902417599,0.04936560883409148,0.41801639616164893,,0.29771267795053014,0.2606855688250507,6.046164683085156,6.6045629298607365,1.995437070139263,2.553835316914844
gen=42_member=5267_pso,50.0,110.0059671154613,107.45552852264503,6.25265429188846,2.34734570811154,6.256606243464746,2.3433937565352547,0.003951951576286028,-0.00395195157628514,0.12804439951578792,0.12804439951578803,6.0220248545587465,6.225214025182335,6.450553659999174,2.087297067359678,2.319158401934864,2.527623959064702,-0.003951951576285377,0.10282034572322572,0.049434197073470174,0.41801639616164893,,0.2986776948133123,0.26088890397301867,5.991765387915441,6.551331986701772,2.0486680132982276,2.6082346120845585
gen=39_member=4943_pso,50.0,110.40547897790981,107.53122809735844,6.249636104976979,2.350363895023021,6.253224587435114,2.346775412564886,0.003588482458135367,-0.003588482458134923,0.12652898995081427,0.12652898995081419,6.018976606036414,6.22261481695319,6.444386147526078,2.0944905826263778,2.3226163873330608,2.5292182118053588,-0.003588482458135182,0.10149130044306169,0.048951408992463245,0.41801639616164893,,0.2938465657715774,0.2618555664496114,5.9877805385273675,6.543482670748556,2.056517329251444,2.612219461472632
gen=46_member=5863_pso,50.0,110.06685037277339,107.6435948669181,6.287900263183223,2.312099736816777,6.2918387737395545,2.308161226260445,0.0039385105563312095,-0.003938510556331654,0.12966905959284672,0.12966905959284666,6.054129338868728,6.260110074222109,6.488164167696979,2.0488282953545145,2.2835699749907445,2.494796852785629,-0.003938510556331646,0.10411605217006903,0.050088770806868695,0.41801639616164893,,0.30245310225286026,0.26447070655774496,6.023429556625478,6.5903533654360835,2.009646634563916,2.576570443374521
gen=31_member=3912_pso,50.0,109.43586853534921,108.11778793382103,6.203492153388663,2.3965078466113363,6.207723320835403,2.392276679164597,0.004231167446739903,-0.004231167446739459,0.13483201277548715,0.13483201277548712,5.960906151374947,6.174619739456903,6.412035720688938,2.122162768013918,2.3668458967087713,2.5861573674825933,-0.0042311674467392655,0.10824350734840371,0.052006169950832216,0.41801639616164893,,0.315294086315828,0.2743895455343024,5.929102607854361,6.518786239704491,2.081213760295508,2.670897392145639
gen=39_member=4883_pso,50.0,108.90827610733855,108.14164050688167,6.2266072606322975,2.373392739367702,6.230570456750245,2.3694295432497543,0.003963196117947376,-0.00396319611794782,0.12984555726498145,0.12984555726498137,5.9925754385416345,6.198775017168116,6.427195189481879,2.109857973581294,2.3448108002973838,2.556310207451102,-0.00396319611794777,0.10427026631695727,0.05015353509950474,0.41801639616164893,,0.30264874034304867,0.2647542786902468,5.961852981942051,6.529256000975346,2.0707439990246534,2.638147018057949
gen=39_member=4884_pso,50.0,109.73919419703346,108.19045999864461,6.190171289042105,2.409828710957895,6.194427579192209,2.40557242080779,0.004256290150103759,-0.004256290150104647,0.13516150256399717,0.13516150256399725,5.947053267933623,6.16122748186191,6.399250664363167,2.1347612621236975,2.380091717269237,2.599904199868956,-0.0042562901501040345,0.10850876874868427,0.052126239299290125,0.41801639616164893,,0.3161393436760225,0.2749846852986231,5.915186603743482,6.506310632718128,2.0936893672818724,2.684813396256517
gen=37_member=4683_pso,50.0,108.44556761794604,108.24771035629453,6.195926428078309,2.4040735719216904,6.20004167565449,2.39995832434551,0.0041152475761814244,-0.004115247576180536,0.1318732082961043,0.13187320829610422,5.95857188784512,6.167671350440829,6.399830044660855,2.1360670272769973,2.3750407810203136,2.5896370600937924,-0.004115247576180675,0.10589161357033183,0.05088818299707558,0.41801639616164893,,0.3078838946746618,0.2684729456338104,5.927453482444498,6.503810322752971,2.0961896772470294,2.6725465175555017
gen=37_member=4733_pso,50.0,110.94304023871513,108.61110973443459,6.171699368849394,2.428300631150606,6.175928807375909,2.4240711926240914,0.004229438526515139,-0.004229438526514695,0.13413418123770293,0.13413418123770304,5.930442158836053,6.142968896739459,6.3791741873281556,2.1554491971898395,2.3987728474014802,2.6169376490948846,-0.004229438526514798,0.10769801590100798,0.051734288687246596,0.41801639616164893,,0.3135539064605517,0.27286704083453195,5.898832328014862,6.485253275309946,2.1147467246900535,2.701167671985138
gen=35_member=4371_pso,50.0,109.40350715755716,108.63855991370374,6.163962065820147,2.4360379341798524,6.168240810593441,2.431759189406559,0.00427874477329393,-0.004278744773293486,0.13531564364010654,0.13531564364010662,5.920627485171215,6.134982791385691,6.373290887410961,2.1606784454570653,2.4062538620937977,2.626302858859984,-0.0042787447732933965,0.10864092546036018,0.052181090343533396,0.41801639616164893,,0.31646818650383146,0.2752130212277084,5.888749044592439,6.480430252323979,2.119569747676021,2.711250955407561
gen=40_member=5066_pso,50.0,109.7860988585555,108.71705079604108,6.14185148605955,2.4581485139404498,6.144651292819863,2.455348707180136,0.002799806760313217,-0.002799806760313661,0.13491794262430803,0.13491794262430792,5.894661084880782,6.112550493441272,6.347017081797205,2.189357451453019,2.428129378764451,2.6511768324729785,-0.002799806760313278,0.10858688747485061,0.05289354035726866,0.41801639616164893,,0.3083352152533321,0.2797796673970794,5.8620718186624705,6.450186701312882,2.1498132986871177,2.737928181337529
gen=47_member=5898_pso,50.0,109.20208556624591,108.85591904641383,6.13618009094297,2.4638199090570296,6.140378444231947,2.459621555768052,0.00419835328897733,-0.004198353288977774,0.13367486026530426,0.1336748602653042,5.895665458864803,6.107543358494514,6.342941154421835,2.192065862987894,2.4343893605693694,2.651857063574402,-0.004198353288977915,0.10733652777799944,0.05156908724451076,0.41801639616164893,,0.31215056993987034,0.27204764169243845,5.864132449250532,6.44833066088284,2.1516693391171597,2.7358675507494676
gen=32_member=3978_pso,50.0,110.25053912128294,108.89158967774969,6.146686018558967,2.453313981441033,6.150878117575322,2.449121882424677,0.004192099016355755,-0.004192099016355755,0.13324606359781815,0.13324606359781815,5.9069730438109875,6.1181418480737015,6.352795080582974,2.18240236932909,2.42397642568112,2.6407321972048114,-0.004192099016356299,0.1069920711867397,0.05139998608519171,0.41801639616164893,,0.3111993557688981,0.2711326257902993,5.875553392768667,6.457885374327865,2.142114625672135,2.7244466072313327
gen=48_member=6077_pso,50.0,110.31867225573538,109.01400043970366,6.091617520994447,2.508382479005553,6.095734323415247,2.5042656765847533,0.004116802420799814,-0.004116802420799814,0.13461234100744998,0.13461234100744984,5.848434931634821,6.0628242069963205,6.299542827522243,2.2350664763326606,2.4787920209956864,2.6979581734819726,-0.004116802420799862,0.10804149731589124,0.05196234744754569,0.41801639616164893,,0.3139647366201306,0.27561273287408383,5.816004788120363,6.405582257614578,2.1944177423854225,2.783995211879636
gen=40_member=5076_pso,50.0,110.12340825700751,109.05327032793033,6.093083193464476,2.506916806535524,6.096874913822587,2.5031250861774117,0.0037917203581114833,-0.0037917203581123715,0.13805476900702693,0.13805476900702693,5.842694872376738,6.063406600815425,6.305705839779822,2.2288945828853413,2.4765095201626446,2.7024324105444544,-0.0037917203581124036,0.11094014695639563,0.05357421329914162,0.41801639616164893,,0.31780229363097945,0.28340771971264633,5.809675473751829,6.410885487095455,2.1891145129045446,2.79032452624817
gen=44_member=5538_pso,50.0,110.35978999043485,109.149700497981,6.077785297679284,2.5222147023207153,6.081783927324729,2.518216072675271,0.003998629645444396,-0.003998629645444396,0.1353518377811322,0.13535183778113208,5.8320703915842325,6.048882992307595,6.286497755497568,2.2478562883875868,2.4925132698446983,2.7131410737289956,-0.003998629645444158,0.1085827977767955,0.05229208406567567,0.41801639616164893,,0.3151689448661825,0.2788988461837505,5.798886451495534,6.392954242545467,2.207045757454533,2.801113548504466
gen=34_member=4254_pso,50.0,109.81719802653583,109.37435490938714,6.032010509780402,2.567989490219597,6.035651333998828,2.564348666001172,0.00364082421842582,-0.003640824218425376,0.14003025294170982,0.1400302529417097,5.777347243949748,6.00182874959077,6.246940926082294,2.287603683618678,2.5370703207518464,2.766842321721724,-0.0036408242184256413,0.11261706011564415,0.054488117948609256,0.41801639616164893,,0.32108150032714633,0.28824703266983676,5.743763477110566,6.353092010107549,2.2469079898924513,2.8562365228894344
gen=49_member=6242_pso,50.0,110.93962256124044,109.70805418139967,5.984838701056684,2.615161298943316,5.98918688569969,2.6108131143003104,0.0043481846430060145,-0.00434818464300557,0.14823103758646747,0.14823103758646736,5.71703389740427,5.953035070496263,6.213472131206809,2.314930409172113,2.5825568539885566,2.8243760954446495,-0.004348184643005685,0.11904112592036749,0.0573464706386809,0.41801639616164893,,0.34468884830379043,0.3030229953549535,5.68181570570173,6.329527549360474,2.2704724506395255,2.9181842942982694
gen=25_member=3126_pso,50.0,110.7456458264628,109.82082187647725,5.916560201231608,2.6834397987683913,5.921048037386829,2.6789519626131706,0.004487836155220748,-0.004487836155220748,0.15012176080231254,0.15012176080231257,5.645571894646334,5.884379772692859,6.148257422558331,2.379154502553753,2.6503825980162,2.895180745377051,-0.004487836155221045,0.12055775959919046,0.05803496172198471,0.41801639616164893,,0.3493752124610605,0.30661255001036025,5.609947651221248,6.265935413692668,2.334064586307331,2.990052348778752
gen=24_member=2976_pso,50.0,111.28605767434495,109.8459283969095,5.914949870776232,2.6850501292237676,5.919436946491089,2.6805630535089104,0.004487075714857625,-0.0044870757148571805,0.1502042945216936,0.15020429452169362,5.6438018835591865,5.8827506746518985,6.146768253115137,2.380606942895651,2.651975785755403,2.8969147831123183,-0.004487075714857268,0.12062408200246562,0.05806850314380417,0.41801639616164893,,0.34955487996002077,0.3067923287169041,5.6081575420593275,6.264504750736252,2.3354952492637473,2.9918424579406726
gen=43_member=5437_pso,50.0,110.89639124266456,110.03669614928387,5.9358462681465705,2.664153731853429,5.9399594390640384,2.660040560935961,0.00411317091746799,-0.00411317091746799,0.14502357243673414,0.14502357243673428,5.673297190132333,5.9047168738172475,6.159218111914169,2.3710511380668775,2.6322446076826673,2.8691794336245686,-0.004113170917468463,0.11648232308532297,0.05618457608392725,0.41801639616164893,,0.3363412466034159,0.29716339808948344,5.638682870057087,6.272187514749986,2.3278124852500133,2.961317129942913
gen=49_member=6158_pso,50.0,111.2629568994341,110.07893984150185,5.848018087151196,2.751981912848804,5.852709900700929,2.7472900992990716,0.004691813549732693,-0.004691813549732249,0.1503360305364212,0.1503360305364212,5.577423605049922,5.8157951147579405,6.080510917436298,2.4463862780930157,2.7189026408019763,2.9634841241944487,-0.004691813549732196,0.1207110976244857,0.058009642037376755,0.41801639616164893,,0.3510307589602508,0.30609183016999175,5.5419262569812044,6.199048846111447,2.4009511538885526,3.0580737430187956
gen=46_member=5794_pso,50.0,110.69241741717775,110.1235704348894,5.813172569755593,2.786827430244407,5.8178983994545375,2.782101600545463,0.00472582969894475,-0.004725829698943862,0.15132241385781464,0.1513224138578146,5.540762936381302,5.780745398870511,6.047181385505252,2.479276793289106,2.753514015875468,2.9997458438851337,-0.004725829698943813,0.12150459785379783,0.05838938407742701,0.41801639616164893,,0.3532836219934721,0.3081470021737358,5.505025567581857,6.166456191749065,2.4335438082509344,3.094974432418143
gen=44_member=5611_pso,50.0,111.15740233106504,110.13209746911461,5.827133498582471,2.772866501417529,5.831821360429857,2.7681786395701438,0.00468786184738601,-0.004687861847385122,0.15103792888382628,0.15103792888382628,5.555187445981773,5.794754781766072,6.0606597455847036,2.4659333176313716,2.7396362054470433,2.9854076155627505,-0.004687861847385055,0.12127626027684607,0.058294199214730516,0.41801639616164893,,0.35255655093756477,0.30763319548370394,5.519500303098767,6.179690049520036,2.4203099504799637,3.0804996969012324
gen=45_member=5694_pso,50.0,111.0093069433019,110.26586276980991,5.784267762124034,2.8157322378759657,5.789081047833022,2.8109189521669764,0.004813285708988424,-0.004813285708989312,0.15234961450721898,0.15234961450721907,5.510131817797036,5.751640965927955,6.019936275674504,2.50596119799878,2.7821594535872505,3.0300340994794173,-0.004813285708989339,0.12232875325326557,0.05875773377213812,0.41801639616164893,,0.355862153457573,0.3100747537653872,5.474193008358647,6.140129915581607,2.4598700844183927,3.1258069916413525
gen=47_member=5916_pso,50.0,110.94259024453996,110.27564630500643,5.7814671314147255,2.818532868585274,5.7862790069623085,2.8137209930376907,0.004811875547583,-0.004811875547583444,0.15243544992917782,0.15243544992917782,5.507160776704084,5.74882027100016,6.0172603101113555,2.508600443370661,2.7849414519466746,3.0329631985678627,-0.004811875547583258,0.12239785554934411,0.05879299000088043,0.41801639616164893,,0.3560483250455384,0.3102710876448178,5.471196043769908,6.137515456460264,2.462484543539736,3.1288039562300916
gen=49_member=6216_pso,50.0,110.87853722112972,110.45432501578411,5.762882942320246,2.837117057679754,5.767517789771865,2.8324822102281355,0.004634847451618462,-0.004634847451618462,0.15796610502298983,0.15796610502298977,5.477511416185867,5.728986045513125,6.006543759515687,2.5171798438665265,2.802369467900964,3.0600726473616384,-0.004634847451618199,0.1268616477000836,0.061113400124232706,0.41801639616164893,,0.3672973069075791,0.32288665893071933,5.439996283389527,6.130180249227825,2.4698197507721744,3.160003716610473
gen=38_member=4799_pso,50.0,112.07050960387664,110.56961921480378,5.720039642581016,2.8799603574189843,5.724831198389336,2.875168801610664,0.004791555808320247,-0.004791555808320247,0.15521469285288925,0.1552146928528892,5.440472146837955,5.68678914624269,5.9599324891510745,2.564694504566318,2.8458087571641757,3.09846993572837,-0.004791555808319954,0.12463198060370625,0.05992021239769316,0.41801639616164893,,0.36207699344047306,0.3163202833500902,5.403719359230926,6.082116636021489,2.517883363978511,3.196280640769074
gen=39_member=4925_pso,50.0,111.72583306287677,110.5852186046211,5.864297639424465,2.7357023605755346,5.867918569606609,2.7320814303933902,0.0036209301821443773,-0.0036209301821443773,0.1518239237713814,0.1518239237713813,5.5872537226397245,5.8314513979705875,6.096221553307015,2.4327374010460274,2.7020263634580366,2.952037288981515,-0.00362093018214434,0.12218724577052507,0.05928315779419036,0.41801639616164893,,0.34691525445537597,0.31355918312817543,5.55073845629629,6.211212893879841,2.388787106120159,3.04926154370371
gen=38_member=4840_pso,50.0,111.54088928533567,110.65515065434496,5.705849637343929,2.89415036265607,5.710652213288887,2.889347786711113,0.004802575944957255,-0.004802575944956811,0.15590260596753838,0.15590260596753833,5.424974118614597,5.672464666893738,5.946771091203187,2.577562271354947,2.859837504025975,3.113681647222449,-0.00480257594495775,0.12518441258618504,0.06019091832061364,0.41801639616164893,,0.3635926818098749,0.3177954086587018,5.3880542286852275,6.069442319153804,2.530557680846196,3.2119457713147725
gen=45_member=5714_pso,50.0,111.5441493218038,110.83594791720645,5.641638097105259,2.9583619028947408,5.64655825803157,2.95344174196843,0.004920160926310757,-0.004920160926310757,0.15995833502649992,0.15995833502650006,5.3534824767390194,5.607339504460075,5.8888530404785735,2.6334937263510665,2.9231683571869462,3.1835969753609565,-0.004920160926310544,0.12844477413083452,0.06176230660226199,0.41801639616164893,,0.3730883127248088,0.3259473848340635,5.315690712271196,6.014726409830068,2.5852735901699315,3.284309287728804
gen=48_member=6063_pso,50.0,112.93032608863865,111.52667253885436,5.644945459733041,2.955054540266959,5.649722458866099,2.950277541133902,0.0047769991330577355,-0.004776999133056847,0.15840058274548688,0.1584005827454869,5.359097673774869,5.611006247460052,5.889490719118563,2.633757410236616,2.9201835723742766,3.178374729532514,-0.0047769991330567025,0.12719143752851864,0.06120721919773097,0.41801639616164893,,0.36900117397917676,0.32344095014922747,5.321504509583813,6.013946633712218,2.586053366287782,3.2784954904161863
gen=41_member=5214_pso,50.0,112.83850155832631,111.63241981318505,5.678232495101188,2.9217675048988117,5.682741264157161,2.917258735842839,0.004508769055973083,-0.004508769055972639,0.15692791357519,0.15692791357519,5.394318610970533,5.644564292792809,5.9200550771001295,2.6043129779958205,2.887245566833562,3.143484278957731,-0.0045087690559731134,0.12603057543299268,0.060760903188509775,0.41801639616164893,,0.3643928748151293,0.3213422032656821,5.356890291835506,6.042625369916317,2.557374630083683,3.2431097081644937
gen=42_member=5321_pso,50.0,112.74271276140006,111.78601953470147,5.562457044642887,3.0375429553571123,5.567244764948545,3.0327552350514546,0.004787720305658105,-0.004787720305657661,0.1617778526593817,0.16177785265938158,5.270302668521287,5.52775126367049,5.812082729184623,2.709620161827852,3.0019707124447885,3.265732634697321,-0.004787720305657831,0.12990831476229198,0.06256029722831706,0.41801639616164893,,0.3765639492592765,0.3306127444021225,5.231844300240764,5.939020993902163,2.6609790060978358,3.3681556997592352
gen=43_member=5401_pso,50.0,112.31383278235177,111.84259153558438,5.537259880534677,3.0627401194653223,5.542126210822535,3.0578737891774646,0.0048663302878582115,-0.0048663302878577674,0.16222689362472079,0.16222689362472087,5.24440017417086,5.502496273488399,5.787652470846702,2.733790874763186,3.027024016977993,3.291522454140605,-0.004866330287858444,0.13026640296266884,0.0627000363374052,0.41801639616164893,,0.37776668971398664,0.33138494604063773,5.205874934494039,5.9150265702486635,2.6849734297513357,3.3941250655059605
gen=50_member=6337_pso,50.0,112.96343703652411,111.86815544127347,5.503029890177168,3.0969701098228315,5.507992865088849,3.0920071349111495,0.004962974911681073,-0.004962974911681961,0.1651736534605335,0.16517365346053345,5.204968394513101,5.467642911483404,5.7580081048356755,2.7619874242713616,3.060627459145368,3.329830658103879,-0.0049629749116818,0.132631655967772,0.0638343405280451,0.41801639616164893,,0.3846959202035638,0.3373198567970883,5.16571003338008,5.887725810380732,2.7122741896192677,3.43428996661992
gen=30_member=3767_pso,50.0,112.62120985927325,111.94017644161329,5.541651245132861,3.058348754867139,5.546433028370378,3.053566971629622,0.004781783237517878,-0.00478178323751699,0.16261533827258198,0.16261533827258207,5.247883369539916,5.506772198437176,5.792493085981709,2.728840846880401,3.022599048822223,3.287793612322477,-0.004781783237517366,0.13058107168748048,0.06289964422498155,0.41801639616164893,,0.37835416336170447,0.33247901831610616,5.209172226816754,5.920005408494565,2.6799945915054346,3.3908277731832452
gen=39_member=4970_pso,50.0,112.550902105522,111.96893622141724,5.4665230603289645,3.133476939671035,5.471527912123935,3.128472087876065,0.005004851794970122,-0.005004851794970122,0.16656590928432827,0.16656590928432835,5.165931038073714,5.4308473360289025,5.72364425895027,2.7956968698501474,3.0968203430320633,3.3683163960042606,-0.0050048517949699564,0.13374938716420864,0.06437226768461934,0.41801639616164893,,0.3879060052324217,0.34019628896586873,5.126326771363096,5.854429065561386,2.7455709344386134,3.473673228636904
gen=28_member=3493_pso,50.0,112.70825437281928,111.98587538795978,5.509193157700887,3.090806842299113,5.514057217622197,3.0859427823778027,0.0048640599213101154,-0.0048640599213101154,0.16345945321754685,0.16345945321754668,5.214001645184781,5.474145595275129,5.761432660394933,2.7594709518609073,3.0548339265254403,3.3213768957481187,-0.004864059921310299,0.1312582955475749,0.0631971178131323,0.41801639616164893,,0.38050947854646466,0.3340463094804704,5.175146848220416,5.8897026362473515,2.7102973637526486,3.4248531517795833
gen=35_member=4426_pso,50.0,112.00787006888845,112.00787006888845,5.526969269265274,3.0730307307347253,5.5317711037163235,3.068228896283676,0.004801834451049203,-0.004801834451049203,0.16310645127480855,0.16310645127480847,5.232326357145658,5.491974531836227,5.778593979049017,2.7424923947460167,3.0371714673506136,3.3031416401863294,-0.0048018344510491594,0.13097538935086972,0.06308677744991029,0.41801639616164893,,0.379564119116246,0.3334463852306069,5.193522884034667,5.90653338838152,2.6934666116184793,3.406477115965332
gen=26_member=3274_pso,50.0,112.82445245292094,112.07927088773285,5.456911582503885,3.143088417496115,5.4619176083671634,3.1380823916328366,0.005006025863278474,-0.005006025863278474,0.16703203540684464,0.1670320354068447,5.155415555343326,5.421136031548319,5.714721707489627,2.804427621576109,3.106323197779827,3.3786309985896685,-0.005006025863278339,0.13412509732379538,0.06455953573025854,0.41801639616164893,,0.38890592492137976,0.3412082455923988,5.115703336911486,5.845817507425265,2.754182492574735,3.4842966630885135
gen=42_member=5368_pso,50.0,113.60327523642833,112.08410136181466,5.453766094601509,3.1462339053984913,5.458780323970012,3.1412196760299884,0.0050142293685029315,-0.0050142293685029315,0.16711407409048207,0.16711407409048212,5.152143846178895,5.417976396712096,5.711714754564153,2.807382306854983,3.1094524783303297,3.3818760389139793,-0.005014229368502797,0.13418976944437322,0.06458777003793523,0.41801639616164893,,0.389129549128695,0.34135745269042417,5.112408641911085,5.842895643730204,2.7571043562697954,3.487591358088915
gen=39_member=4886_pso,50.0,112.49553281816937,112.16405433851398,5.45544019849793,3.1445598015020697,5.460453676170938,3.139546323829062,0.005013477673007749,-0.005013477673007749,0.1672379214981474,0.16723792149814745,5.153577465715516,5.419618871287069,5.713571794968947,2.805480847631439,3.1077474462131525,3.380391116587246,-0.005013477673007405,0.13429115053866536,0.06463883643282899,0.41801639616164893,,0.38938410403237,0.34161825715393146,5.113821941343999,5.8448243025303,2.7551756974696997,3.4861780586560007
gen=46_member=5787_pso,50.0,112.2492079241474,112.17822411256682,5.452588643760338,3.1474113562396613,5.45761336867149,3.1423866313285096,0.005024724911152134,-0.00502472491115169,0.1673174157369606,0.16731741573696068,5.150617149472257,5.416757360727279,5.710860172463318,2.808129322092131,3.11058632270802,3.383328525980622,-0.0050247249111522695,0.13435239518373948,0.0646638351362936,0.41801639616164893,,0.38962682422753936,0.341754316582465,5.110834327177873,5.842215467987877,2.757784532012122,3.4891656728221268
gen=48_member=6031_pso,50.0,112.60765764772395,112.20077846311648,5.451872154613838,3.1481278453861616,5.456895116583911,3.1431048834160884,0.005022961970072792,-0.005022961970073236,0.16741458882876212,0.1674145888287622,5.149707642573627,5.416016729303912,5.710284584956066,2.8086716672233076,3.1112790509122847,3.3841953953094115,-0.005022961970072996,0.13443180652666054,0.06470442227829376,0.41801639616164893,,0.3898210064377583,0.34196748420706324,5.109904670406775,5.841693161051596,2.7583068389484033,3.490095329593225
gen=31_member=3852_pso,50.0,113.20384734630632,112.4311769372547,5.229913903375595,3.3700860966244046,5.235203854204249,3.3647961457957516,0.005289950828654355,-0.005289950828653023,0.1718962182181873,0.17189621821818735,4.920143662589274,5.193090559108864,5.495558043180244,3.020983678249657,3.332253801534101,3.6121262766342745,-0.005289950828653689,0.13802203952655875,0.06636604434895253,0.41801639616164893,,0.4009733045686339,0.35046086373256813,4.8794530396430265,5.6308872079442285,2.9691127920557716,3.720546960356973
gen=36_member=4595_pso,50.0,112.83089954214338,112.53138228389614,5.411821069876371,3.188178930123629,5.416776475221736,3.1832235247782648,0.004955405345365094,-0.0049554053453642055,0.16986858034537194,0.1698685803453719,5.104735072269055,5.375392704228491,5.673744794160001,2.8442366409748647,3.1508063298905946,3.4280018581451954,-0.004955405345364108,0.13641421476421883,0.06572940470942737,0.41801639616164893,,0.39486990797997645,0.34753175840258876,5.064289311473782,5.806690977856348,2.793309022143652,3.535710688526217
gen=23_member=2880_pso,50.0,112.92684908610946,112.54441838708175,5.213580859432441,3.3864191405675586,5.218787413201678,3.381212586798321,0.0052065537692369546,-0.005206553769237399,0.17279902147761825,0.17279902147761814,4.901817533204479,5.1765412237446125,5.480382083872701,3.0359548166533017,3.3483924446610476,3.6300133558104246,-0.005206553769237244,0.1387600893857786,0.06677676780827069,0.41801639616164893,,0.40242666464109433,0.3527682128465459,4.860812646585895,5.616007524073535,2.983992475926464,3.739187353414104
gen=35_member=4441_pso,50.0,112.7408049492039,112.55041235853676,5.202237779570403,3.397762220429597,5.207479428096242,3.3925205719037574,0.005241648525839082,-0.005241648525839526,0.17322588804516637,0.1732258880451662,4.889804935670855,5.165103609319091,5.469743500208977,3.0463203185274694,3.359638641992655,3.64188943150051,-0.005241648525838855,0.13910328967309254,0.06693082057362684,0.41801639616164893,,0.4035801789812403,0.3534841888449982,4.848753590725405,5.605817958551643,2.9941820414483558,3.7512464092745947
gen=42_member=5374_pso,50.0,113.20058552538926,112.55915192767122,5.404634033161063,3.1953659668389367,5.4095924660503325,3.190407533949667,0.0049584328892695595,-0.0049584328892695595,0.17014227405758497,0.17014227405758509,5.09708227179023,5.368135409012357,5.6669844584413305,2.8508547506062953,3.157945473611275,3.435579865995073,-0.004958432889269475,0.13663372756855977,0.06583764733964514,0.41801639616164893,,0.39553616156609905,0.3480408898689653,5.056593143292098,5.800170194727162,2.7998298052728376,3.5434068567079025
gen=43_member=5487_pso,50.0,112.65362085740898,112.59704141874091,5.376694495342707,3.2233055046572927,5.381726732113639,3.21827326788636,0.005032236770931675,-0.005032236770932563,0.1709222334978788,0.17092223349787872,5.067837849933674,5.340069370754762,5.640323329073129,2.877107793692336,3.1856866021876877,3.4645339663261265,-0.005032236770932777,0.13725642363994423,0.06611209343450573,0.41801639616164893,,0.3974817010475018,0.3495666821520924,5.0271278131906145,5.774176196390209,2.825823803609791,3.572872186809385
gen=40_member=5021_pso,50.0,114.42298858972939,112.60045387547066,5.20019904354699,3.3998009564530096,5.205571814947893,3.3944281850521056,0.005372771400903531,-0.005372771400903975,0.1740243370007729,0.17402433700077297,4.886691073495893,5.16288472343979,5.469205146254036,3.046249047703247,3.3615058657686365,3.64472190158466,-0.005372771400904086,0.1397316058393731,0.06717941721923451,0.41801639616164893,,0.4061778364830779,0.35471165150739825,4.845487392039591,5.6063768800300675,2.993623119969932,3.7545126079604083
gen=31_member=3921_pso,50.0,113.08998190908493,112.60699541547174,5.167740737016297,3.432259262983702,5.173112177182693,3.426887822817306,0.005371440166396013,-0.005371440166396013,0.17438850072813297,0.174388500728133,4.853583454011903,5.1303711958338285,5.437256616395931,3.0780678680887075,3.393890918701098,3.677793328280118,-0.005371440166396209,0.14002536920465575,0.06732696451912977,0.41801639616164893,,0.40682265666242756,0.3554636838724301,4.812277053143867,5.574563393678725,3.0254366063212745,3.7877229468561326
gen=36_member=4597_pso,50.0,113.75666201895073,112.60748481932349,5.365227579138125,3.2347724208618747,5.370228747565133,3.229771252434867,0.005001168427008373,-0.005001168427007485,0.17117667141311216,0.17117667141311213,5.055852644134822,5.328504056918181,5.629193098762831,2.8880822785798927,3.1971345022076614,3.4763843003542125,-0.00500116842700802,0.13746206710617043,0.0662304493395812,0.41801639616164893,,0.3980665889659285,0.3501168464866762,5.015110732651449,5.7632941681040535,2.8367058318959457,3.584889267348551
gen=38_member=4788_pso,50.0,113.26712697697172,112.6235183624327,5.176809068516462,3.423190931483538,5.1822826676809415,3.4177173323190586,0.005473599164479204,-0.005473599164479204,0.17399253414767954,0.1739925341476795,4.863513814207291,5.139555059044402,5.445878258000232,3.0694890225574896,3.38484669319796,3.6680238829103455,-0.00547359916447868,0.1397000192653579,0.06711321005043962,0.41801639616164893,,0.4062756059505519,0.35441861708185485,4.822390451434607,5.583084674467014,3.0169153255329855,3.777609548565392
gen=27_member=3397_pso,50.0,113.58781394206393,112.63178913719814,5.360157840014783,3.2398421599852165,5.3651681972875656,3.234831802712434,0.005010357272782429,-0.005010357272782429,0.17136624885051321,0.17136624885051321,5.050468078419707,5.323390964684394,5.624427062379903,2.892743874984427,3.202165044365363,3.481712589239404,-0.0050103572727825335,0.13761409709025052,0.06630186990873399,0.41801639616164893,,0.3985395849611937,0.350464120963502,5.009693719051281,5.758697424975977,2.841302575024023,3.590306280948718
