member,scenario,T_multiplier,total_pumping_cfs,depletion_metric_cfs,depletion_metric_source,streamflow_metric_cfs
gen=25_member=939_pso,baseline,1.0,114.96221206757585,4.285536506729065,lpr:total_combined:bdpl,4.314463493270934
gen=42_member=1590_pso,baseline,1.0,111.54001759492617,2.7673979604263947,lpr:total_combined:bdpl,5.8326020395736045
gen=29_member=1095_pso,baseline,1.0,113.40784495457437,3.4930464475344736,lpr:total_combined:bdpl,5.1069535524655265
gen=33_member=1227_pso,baseline,1.0,114.83363785796377,4.218370769850313,lpr:total_combined:bdpl,4.381629230149687
gen=45_member=1698_pso,baseline,1.0,114.63202795505418,4.1091730352596265,lpr:total_combined:bdpl,4.490826964740373
gen=34_member=1286_pso,baseline,1.0,114.59505301272546,4.084270073143021,lpr:total_combined:bdpl,4.515729926856979
gen=40_member=1496_pso,baseline,1.0,115.36317274772975,4.519376503270256,lpr:total_combined:bdpl,4.080623496729744
gen=43_member=1628_pso,baseline,1.0,116.19979924812588,4.996685143545615,lpr:total_combined:bdpl,3.603314856454385
gen=37_member=1378_pso,baseline,1.0,116.01024199293329,4.884218971444581,lpr:total_combined:bdpl,3.7157810285554183
gen=29_member=1071_pso,baseline,1.0,112.4669531948683,3.0608114029553968,lpr:total_combined:bdpl,5.539188597044603
gen=30_member=1117_pso,baseline,1.0,112.6092772001337,3.127412076016851,lpr:total_combined:bdpl,5.4725879239831485
gen=31_member=1176_pso,baseline,1.0,114.15965132399619,3.8613633201107698,lpr:total_combined:bdpl,4.73863667988923
gen=18_member=662_pso,baseline,1.0,115.29502575794189,4.470841960637732,lpr:total_combined:bdpl,4.1291580393622676
gen=43_member=1618_pso,baseline,1.0,115.35874951602625,4.5046736158255385,lpr:total_combined:bdpl,4.095326384174461
gen=29_member=1069_pso,baseline,1.0,114.65164695476923,4.118834763943824,lpr:total_combined:bdpl,4.481165236056175
gen=42_member=1575_pso,baseline,1.0,112.61113976947387,3.1438651430369986,lpr:total_combined:bdpl,5.456134856963001
gen=31_member=1170_pso,baseline,1.0,112.54538314447205,3.1023363536351365,lpr:total_combined:bdpl,5.497663646364863
gen=44_member=1661_pso,baseline,1.0,113.43179337451056,3.522568768546822,lpr:total_combined:bdpl,5.077431231453177
gen=32_member=1192_pso,baseline,1.0,114.73203766203366,4.162517359467989,lpr:total_combined:bdpl,4.437482640532011
gen=36_member=1342_pso,baseline,1.0,116.18597659182832,4.97381911595762,lpr:total_combined:bdpl,3.6261808840423795
gen=27_member=1018_pso,baseline,1.0,114.93040558305904,4.278508012310358,lpr:total_combined:bdpl,4.321491987689642
gen=49_member=1842_pso,baseline,1.0,112.0185802726444,2.9342094023885243,lpr:total_combined:bdpl,5.665790597611475
gen=44_member=1646_pso,baseline,1.0,115.31625593268913,4.490560824476765,lpr:total_combined:bdpl,4.109439175523234
gen=35_member=1311_pso,baseline,1.0,111.63011238226066,2.8200941851008308,lpr:total_combined:bdpl,5.779905814899169
gen=42_member=1564_pso,baseline,1.0,115.72399524933843,4.709577492055294,lpr:total_combined:bdpl,3.890422507944706
