total_pumping_cfs,depletion_metric_cfs,streamflow_metric_cfs,member,scenario
0.0,-0.2520709981646183,0.2520709981646183,gen=44_member=1663_pso,Tmin10per
0.0,-0.254684485724634,0.254684485724634,gen=44_member=1670_pso,Tmin10per
0.0,-0.26067963747342837,0.26067963747342837,gen=45_member=1687_pso,Tmin10per
0.0,-0.23664812129650503,0.23664812129650592,gen=45_member=1692_pso,Tmin10per
0.0,-0.25074775637444446,0.25074775637444446,gen=45_member=1695_pso,Tmin10per
0.0,-0.2459546836973514,0.2459546836973514,gen=45_member=1698_pso,Tmin10per
0.0,-0.22286310627617523,0.22286310627617567,gen=46_member=1716_pso,Tmin10per
0.0,-0.2678499748484757,0.2678499748484757,gen=46_member=1728_pso,Tmin10per
0.0,-0.26379019978581475,0.26379019978581475,gen=46_member=1734_pso,Tmin10per
0.0,-0.26665321599877156,0.26665321599877156,gen=46_member=1738_pso,Tmin10per
0.0,-0.23786196729063835,0.23786196729063747,gen=46_member=1746_pso,Tmin10per
0.0,-0.24817751596875182,0.24817751596875137,gen=47_member=1757_pso,Tmin10per
0.0,-0.24016280185034988,0.24016280185035033,gen=47_member=1759_pso,Tmin10per
0.0,-0.23210678607790092,0.23210678607790136,gen=47_member=1765_pso,Tmin10per
0.0,-0.1998627955418213,0.19986279554182218,gen=47_member=1772_pso,Tmin10per
0.0,-0.18592886723812052,0.18592886723812097,gen=48_member=1793_pso,Tmin10per
0.0,-0.2251808680097116,0.22518086800971115,gen=48_member=1796_pso,Tmin10per
0.0,-0.26721535906326377,0.26721535906326377,gen=48_member=1815_pso,Tmin10per
0.0,-0.24568997105758372,0.24568997105758328,gen=48_member=1819_pso,Tmin10per
0.0,-0.22015957883893522,0.22015957883893567,gen=48_member=1821_pso,Tmin10per
0.0,-0.18472455235149443,0.18472455235149443,gen=49_member=1825_pso,Tmin10per
0.0,-0.265969563809886,0.265969563809886,gen=49_member=1830_pso,Tmin10per
0.0,-0.2564751561212999,0.2564751561212999,gen=49_member=1833_pso,Tmin10per
0.0,-0.20712137935358266,0.2071213793535831,gen=49_member=1842_pso,Tmin10per
0.0,-0.21764839858270912,0.21764839858270868,gen=49_member=1852_pso,Tmin10per
0.0,-0.2341895963214693,0.2341895963214693,gen=50_member=1866_pso,Tmin10per
0.0,-0.26412173622359525,0.26412173622359525,gen=50_member=1871_pso,Tmin10per
0.0,-0.25831781113783947,0.25831781113783947,gen=50_member=1880_pso,Tmin10per
0.0,-0.2622900125711167,0.2622900125711167,gen=7_member=253_pso,Tmin10per
0.0,-0.2706266833191808,0.2706266833191808,gen=7_member=260_pso,Tmin10per
0.0,-0.26857204565983306,0.26857204565983306,gen=9_member=318_pso,Tmin10per
