scenario,T_factor,T_value,probability_weight,member,generation,ag_receipts_archive_baseline,fish_prob_archive_baseline,ag_receipts_reeval,fish_prob_reeval,raw_total_pumping_gpm,raw_total_pumping_cfs,effective_total_pumping_gpm,effective_total_pumping_cfs,depletion_obs_name,depletion_cfs,streamflow_cfs
T_minus_10pct,0.9,1530.0,,gen=38_member=4788_pso,50,12107000.0,0.64925,12107032.78287132,0.6608195734650422,50838.0282661453,113.26712697697172,50549.15545890157,112.6235183624327,lpr:total_combined:bdpl,3.2276016482672585,5.372398351732741
T_minus_10pct,0.9,1530.0,,gen=42_member=5267_pso,50,11624000.0,0.698994,11624016.320151795,0.7035351429599832,49374.311990781556,110.0059671154613,48229.59089885325,107.45552852264503,lpr:total_combined:bdpl,2.2034200963904658,6.396579903609534
T_minus_10pct,0.9,1530.0,,gen=46_member=5801_pso,50,12128900.0,0.644216,12128869.131304957,0.6560853518528474,50817.75993013832,113.22196912434818,50772.09331393344,113.1202239034437,lpr:total_combined:bdpl,3.307633080579183,5.292366919420816
T_minus_10pct,0.9,1530.0,,gen=47_member=5934_pso,50,12214400.0,0.617987,12214365.004216783,0.6341614163717763,51089.75653112735,113.82797755135174,51089.75653112735,113.82797755135174,lpr:total_combined:bdpl,3.6606292834730714,4.939370716526929
T_minus_10pct,0.9,1530.0,,gen=40_member=5041_pso,50,10773400.0,0.714662,10773385.543513425,0.7170287616465958,45911.66320015842,102.29118560995296,44777.123591647796,99.76343136219128,lpr:total_combined:bdpl,1.605925961421964,6.994074038578035
T_minus_10pct,0.9,1530.0,,gen=44_member=5596_pso,50,11129300.0,0.710806,11129305.094874427,0.7133786877427554,46326.48433354849,103.21540709514603,46042.22206637733,102.5820707638887,lpr:total_combined:bdpl,1.782203699426767,6.8177963005732325
T_minus_10pct,0.9,1530.0,,gen=46_member=5800_pso,50,10266700.0,0.717862,10266732.962909713,0.71904758053614,43830.81669688098,97.65505960065083,43267.22125075295,96.39936894667757,lpr:total_combined:bdpl,1.4373103770222704,7.162689622977729
T_minus_10pct,0.9,1530.0,,90,50,12416100.0,0.556633,12416131.199367564,0.5793244933237242,52367.2352406157,116.67420011609178,52367.2352406157,116.67420011609178,lpr:total_combined:bdpl,4.330041279993649,4.2699587200063505
T_minus_10pct,0.9,1530.0,,8,50,12404500.0,0.556712,12404528.288386147,0.5795696461140819,52432.08592469255,116.81868744021499,52432.08592469255,116.81868744021499,lpr:total_combined:bdpl,4.327392435663461,4.272607564336538
T_minus_10pct,0.9,1530.0,,gen=47_member=5927_pso,50,12191700.0,0.623739,12191693.59369932,0.6394174564082624,50892.77888623762,113.3891113585374,50864.275180965094,113.32560510319023,lpr:total_combined:bdpl,3.589401796817447,5.0105982031825524
T_minus_10pct,0.9,1530.0,,gen=23_member=2880_pso,50,12086100.0,0.651425,12086117.93737263,0.6629057852135385,50685.30030794859,112.92684908610946,50513.65277696667,112.54441838708175,lpr:total_combined:bdpl,3.192334496026636,5.407665503973364
T_minus_10pct,0.9,1530.0,,gen=45_member=5694_pso,50,11937100.0,0.681248,11937082.887701936,0.6890100148637972,49824.64404995597,111.0093069433019,49490.96174587519,110.26586276980991,lpr:total_combined:bdpl,2.6444097729162865,5.955590227083713
T_minus_10pct,0.9,1530.0,,gen=33_member=4157_pso,50,12187200.0,0.625142,12187167.117334038,0.640472304277991,51187.975454635576,114.04680931292806,50849.17018404211,113.29195117004582,lpr:total_combined:bdpl,3.5715697237121025,5.028430276287898
T_minus_10pct,0.9,1530.0,,gen=39_member=4884_pso,50,11680400.0,0.697022,11680425.995853443,0.7018153029586733,49254.57549238486,109.73919419703346,48559.45242309004,108.19045999864461,lpr:total_combined:bdpl,2.257927829104577,6.342072170895422
T_minus_10pct,0.9,1530.0,,gen=43_member=5440_pso,50,12121100.0,0.647192,12121098.886050921,0.6588488303224822,50835.08313646425,113.26056522804235,50621.75583412206,112.78527199842394,lpr:total_combined:bdpl,3.2609168179694343,5.339083182030565
T_minus_10pct,0.9,1530.0,,gen=33_member=4206_pso,50,11551100.0,0.701567,11551056.819824193,0.7060374034716321,48667.510880842834,108.43121424251783,47816.250315878584,106.53460570377749,lpr:total_combined:bdpl,2.1241147266780747,6.475885273321925
T_minus_10pct,0.9,1530.0,,gen=48_member=6130_pso,50,11497500.0,0.703325,11497486.999720298,0.7073389951999489,48519.73772520262,108.10197565175143,47653.76048447941,106.17257835942013,lpr:total_combined:bdpl,2.0738863797610425,6.526113620238958
T_minus_10pct,0.9,1530.0,,gen=40_member=5021_pso,50,12103200.0,0.650633,12103213.1286555,0.662201252309421,51356.81714081211,114.42298858972939,50538.80335523818,112.60045387547066,lpr:total_combined:bdpl,3.2042445378552995,5.395755462144701
T_minus_10pct,0.9,1530.0,,gen=45_member=5738_pso,50,10894900.0,0.713643,10894885.825538045,0.7160064898988735,45530.41708116328,101.44176925683179,44923.50650222009,100.08957248694635,lpr:total_combined:bdpl,1.6552958525699482,6.944704147430052
T_minus_10pct,0.9,1530.0,,gen=27_member=3377_pso,50,12186900.0,0.625766,12186931.25762333,0.6409446066806499,50945.06918245952,113.5056141385198,50866.95776489414,113.33158190018415,lpr:total_combined:bdpl,3.5635855098612352,5.036414490138764
T_minus_10pct,0.9,1530.0,,gen=46_member=5826_pso,50,12186100.0,0.627088,12186064.810103523,0.6419433985910183,50982.68793573881,113.58942872082606,50864.647947326586,113.32643562664363,lpr:total_combined:bdpl,3.5467010558334695,5.05329894416653
T_minus_10pct,0.9,1530.0,,gen=41_member=5141_pso,50,11030000.0,0.711812,11029968.090569744,0.714338985946472,46670.83927397202,103.98262990240966,45764.1445725456,101.96251410763159,lpr:total_combined:bdpl,1.7358267767614048,6.864173223238595
T_minus_10pct,0.9,1530.0,,gen=29_member=3677_pso,50,11489400.0,0.703344,11489410.323236927,0.7074075157058299,48245.40350903176,107.49075901812276,47672.920123003445,106.21526603405167,lpr:total_combined:bdpl,2.070577230384387,6.529422769615612
T_minus_10pct,0.9,1530.0,,gen=35_member=4441_pso,50,12097700.0,0.650754,12097747.115144044,0.6622639446583655,50601.79755350265,112.7408049492039,50516.3430693612,112.55041235853676,lpr:total_combined:bdpl,3.203184731430501,5.396815268569499
T_minus_10pct,0.9,1530.0,,gen=31_member=3912_pso,50,11666300.0,0.697443,11666347.56033951,0.7022234067208428,49118.4329153273,109.43586853534921,48526.83479974014,108.11778793382103,lpr:total_combined:bdpl,2.2449935964021086,6.355006403597891
T_minus_10pct,0.9,1530.0,,gen=44_member=5517_pso,50,12132500.0,0.643292,12132464.82691212,0.6551577454290171,51456.49456959809,114.64506990106455,50794.287641190014,113.16967286457135,lpr:total_combined:bdpl,3.3233141527388943,5.276685847261105
T_minus_10pct,0.9,1530.0,,gen=49_member=6177_pso,50,12138900.0,0.642618,12138871.541597325,0.6545345022820772,50825.8835101407,113.24006846059348,50801.76609991204,113.18633487060403,lpr:total_combined:bdpl,3.3338500012508656,5.266149998749134
T_minus_10pct,0.9,1530.0,,gen=44_member=5611_pso,50,11923800.0,0.68319,11923767.054962939,0.6908841150248994,49891.114152183596,111.15740233106504,49430.9234601053,110.13209746911461,lpr:total_combined:bdpl,2.6030469027764584,5.996953097223541
T_minus_10pct,0.9,1530.0,,gen=35_member=4426_pso,50,12009300.0,0.66959,12009325.101516692,0.6778850570527186,50272.83216736466,112.00787006888845,50272.83216736466,112.00787006888845,lpr:total_combined:bdpl,2.8899463748554624,5.710053625144537
T_minus_10pct,0.9,1530.0,,gen=25_member=3126_pso,50,11880600.0,0.687242,11880589.469000075,0.6937085107272243,49706.3042309079,110.7456458264628,49291.21269141708,109.82082187647725,lpr:total_combined:bdpl,2.5148603715411557,6.085139628458844
T_minus_10pct,0.9,1530.0,,gen=36_member=4525_pso,50,11173400.0,0.709924,11173377.904344108,0.7125018057965251,46765.35983396837,104.19322171008152,46266.519971233356,103.08180649590791,lpr:total_combined:bdpl,1.824552092925339,6.7754479070746605
T_minus_10pct,0.9,1530.0,,gen=47_member=5916_pso,50,11938700.0,0.681121,11938697.818192918,0.6888872733106413,49794.69939162476,110.94259024453996,49495.352919661775,110.27564630500643,lpr:total_combined:bdpl,2.6471187758977313,5.952881224102269
T_minus_10pct,0.9,1530.0,,gen=37_member=4683_pso,50,11669800.0,0.697204,11669824.724862162,0.7018825143305554,48673.953149886016,108.44556761794604,48585.14827481801,108.24771035629453,lpr:total_combined:bdpl,2.2557976661294754,6.344202333870524
T_minus_10pct,0.9,1530.0,,gen=30_member=3767_pso,50,12001400.0,0.670255,12001377.210174264,0.6785240642555501,50548.11932642426,112.62120985927325,50242.449031244745,111.94017644161329,lpr:total_combined:bdpl,2.8758429813988453,5.724157018601154
T_minus_10pct,0.9,1530.0,,gen=41_member=5185_pso,50,11449100.0,0.705422,11449096.778256543,0.7087076508800216,48486.720972743366,108.02841432727222,47453.85902728026,105.72719791278043,lpr:total_combined:bdpl,2.0077881215485744,6.592211878451425
T_minus_10pct,0.9,1530.0,,gen=40_member=5102_pso,50,12208700.0,0.61827,12208710.648241015,0.6344220121452043,51061.80412640587,113.76569959363228,51061.80412640587,113.76569959363228,lpr:total_combined:bdpl,3.6572161563872325,4.942783843612768
T_minus_10pct,0.9,1530.0,,gen=40_member=5107_pso,50,12124500.0,0.647188,12124489.979887124,0.6588465698381505,50849.12766349434,113.2918564342654,50630.82800675064,112.80548479904043,lpr:total_combined:bdpl,3.2609550311781947,5.3390449688218045
T_minus_10pct,0.9,1530.0,,gen=36_member=4597_pso,50,12067700.0,0.660395,12067736.32117229,0.6709637691845269,51057.747764340544,113.75666201895073,50541.95907510031,112.60748481932349,lpr:total_combined:bdpl,3.042704662397575,5.557295337602424
T_minus_10pct,0.9,1530.0,,gen=43_member=5401_pso,50,12002800.0,0.670056,12002793.896778665,0.6783082552471427,50410.158340373324,112.31383278235177,50198.64970178832,111.84259153558438,lpr:total_combined:bdpl,2.880606056593563,5.719393943406437
T_minus_10pct,0.9,1530.0,,gen=34_member=4241_pso,50,12130700.0,0.643917,12130735.362367615,0.6557618995423142,51374.07002860749,114.4614280237375,50782.20974221339,113.14276330565143,lpr:total_combined:bdpl,3.3131010019857134,5.286898998014286
T_minus_10pct,0.9,1530.0,,gen=41_member=5136_pso,50,10406500.0,0.717487,10406546.441500314,0.7187020520043049,43931.72374076148,97.87988049441658,43609.560802630964,97.16210146826178,lpr:total_combined:bdpl,1.466957284391828,7.1330427156081715
T_minus_10pct,0.9,1530.0,,gen=30_member=3730_pso,50,12140000.0,0.641959,12140045.72221974,0.653860872805281,51075.04584032901,113.79520213225304,50815.44517450234,113.21681184879121,lpr:total_combined:bdpl,3.3452376244530972,5.254762375546902
T_minus_10pct,0.9,1530.0,,gen=26_member=3274_pso,50,12038900.0,0.665819,12038850.4455638,0.6749127517984131,50639.3413163918,112.82445245292094,50304.87921352462,112.07927088773285,lpr:total_combined:bdpl,2.955547498424788,5.644452501575212
T_minus_10pct,0.9,1530.0,,gen=27_member=3397_pso,50,12071700.0,0.660095,12071654.496071892,0.6707438897564825,50981.96316968758,113.58781394206393,50552.867655833994,112.63178913719814,lpr:total_combined:bdpl,3.047557574967239,5.55244242503276
T_minus_10pct,0.9,1530.0,,gen=35_member=4358_pso,50,12204700.0,0.618623,12204661.884933073,0.6347240187870826,51106.48412393821,113.86524662813433,51009.814886034575,113.64986756608504,lpr:total_combined:bdpl,3.6532606545924855,4.946739345407514
T_minus_10pct,0.9,1530.0,,gen=39_member=4886_pso,50,12044000.0,0.665732,12044004.390030988,0.6748566715630041,50491.711318747475,112.49553281816937,50342.93282698114,112.16405433851398,lpr:total_combined:bdpl,2.956785233495081,5.643214766504919
T_minus_10pct,0.9,1530.0,,gen=44_member=5592_pso,50,12203600.0,0.618851,12203605.6103388,0.6349890220547906,51092.96853954465,113.83513390610548,51061.40909363768,113.76481946062475,lpr:total_combined:bdpl,3.649789800791017,4.950210199208983
T_minus_10pct,0.9,1530.0,,gen=38_member=4844_pso,50,12142000.0,0.641745,12141958.442525955,0.6536558054796557,50941.33531657965,113.49729508533946,50823.455622000954,113.23465912581813,lpr:total_combined:bdpl,3.3487042622944476,5.2512957377055525
T_minus_10pct,0.9,1530.0,,gen=42_member=5368_pso,50,12047200.0,0.665633,12047226.813034713,0.6747746724413719,50988.90270934845,113.60327523642833,50307.04728986295,112.08410136181466,lpr:total_combined:bdpl,2.958595018847031,5.641404981152968
T_minus_10pct,0.9,1530.0,,gen=41_member=5212_pso,50,12074000.0,0.659863,12074040.299001968,0.6705729550722895,50894.43854761299,113.39280908408173,50560.45217337479,112.64868744227903,lpr:total_combined:bdpl,3.0513302383986893,5.54866976160131
T_minus_10pct,0.9,1530.0,,gen=46_member=5787_pso,50,12049200.0,0.665563,12049204.249162452,0.6747318979664794,50381.152569186444,112.2492079241474,50349.292689661954,112.17822411256682,lpr:total_combined:bdpl,2.9595390852779517,5.640460914722048
T_minus_10pct,0.9,1530.0,,gen=47_member=5970_pso,50,12075000.0,0.659832,12074981.120001724,0.6705478050258747,50713.11596487974,112.98882236975206,50559.08338774511,112.64563778789609,lpr:total_combined:bdpl,3.0518853197787856,5.5481146802212145
T_minus_10pct,0.9,1530.0,,gen=50_member=6375_pso,50,12295700.0,0.582721,12295746.208614845,0.603157833651607,51477.2567191637,114.69132797029671,51477.2567191637,114.69132797029671,lpr:total_combined:bdpl,4.066695608142198,4.5333043918578015
T_minus_10pct,0.9,1530.0,,gen=50_member=6314_pso,50,12219200.0,0.616249,12219242.960929338,0.6324773880780208,51108.100000000006,113.86884680000001,51108.100000000006,113.86884680000001,lpr:total_combined:bdpl,3.682685675666714,4.917314324333286
T_minus_10pct,0.9,1530.0,,gen=50_member=6331_pso,50,12250500.0,0.600795,12250481.385280203,0.6174989105836819,51229.27664652902,114.13882836846665,51189.651842018546,114.05054430401732,lpr:total_combined:bdpl,3.8788647869701522,4.721135213029847
T_minus_10pct,0.9,1530.0,,gen=50_member=6311_pso,50,12149400.0,0.639509,12149374.420328459,0.6515185975886749,50943.69444447454,113.50255122228927,50840.12644413603,113.27180171753508,lpr:total_combined:bdpl,3.3848334980325787,5.2151665019674205
T_minus_10pct,0.9,1530.0,,gen=50_member=6307_pso,50,9981370.0,0.718653,9981373.38209072,0.7197593141941069,43752.64310475318,97.48088883739008,42375.601402361644,94.41283992446174,lpr:total_combined:bdpl,1.376242477021427,7.223757522978572
T_minus_10pct,0.9,1530.0,,gen=50_member=6332_pso,50,11222500.0,0.709503,11222480.829753874,0.7121882733729227,47077.84871533011,104.88944693775548,46464.529875399385,103.52297256238982,lpr:total_combined:bdpl,1.8396939196060682,6.760306080393931
T_minus_10pct,0.9,1530.0,,gen=50_member=6369_pso,50,10816200.0,0.714409,10816152.42359839,0.7167769656838316,45326.84803553662,100.98821742317558,44806.315606127355,99.82847117045175,lpr:total_combined:bdpl,1.6180862693839757,6.981913730616024
T_minus_10pct,0.9,1530.0,,gen=50_member=6392_pso,50,10988800.0,0.712623,10988818.450383374,0.7151442640865914,46401.29951110389,103.38209531073947,45639.441190947065,101.68467497343006,lpr:total_combined:bdpl,1.696936438443708,6.903063561556292
T_minus_10pct,0.9,1530.0,,gen=50_member=6378_pso,50,11022800.0,0.712066,11022782.803294366,0.7146154618522209,46236.0318934091,103.01387905851547,45780.544156578704,101.99905238085735,lpr:total_combined:bdpl,1.7224745684055782,6.877525431594421
T_minus_10pct,0.9,1530.0,,gen=50_member=6337_pso,50,12024000.0,0.668505,12024025.732677821,0.6769085563027892,50701.722188745116,112.96343703652411,50210.12362714249,111.86815544127347,lpr:total_combined:bdpl,2.911498517344482,5.688501482655518
T_minus_10pct,0.9,1530.0,,gen=50_member=6333_pso,50,11046600.0,0.711612,11046597.887337454,0.7141607183340128,46399.3412240379,103.37773224715643,45873.557837677174,102.20628686234474,lpr:total_combined:bdpl,1.7444360850416465,6.855563914958353
T_minus_10pct,0.9,1530.0,,gen=50_member=6385_pso,50,10736300.0,0.715054,10736330.109125491,0.7172103541905344,44989.937994704,100.2375818522005,44397.263235323626,98.91710248830104,lpr:total_combined:bdpl,1.5949473715587539,7.005052628441246
baseline_T,1.0,1700.0,,gen=47_member=5907_pso,50,9738960.0,0.719193,9738959.963789836,0.7191930975356632,42427.949226186,94.52947087594241,41736.54912774984,92.98903145662663,lpr:total_combined:bdpl,1.4248247829017298,7.175175217098269
baseline_T,1.0,1700.0,,56,50,12446400.0,0.533346,12446397.913772527,0.5333455781375429,52637.1528415432,117.27557653095823,52637.1528415432,117.27557653095823,lpr:total_combined:bdpl,4.797320436941502,3.802679563058498
baseline_T,1.0,1700.0,,64,50,12377800.0,0.56755,12377834.289729021,0.5675498055267164,52241.56295681393,116.39420226778142,52241.56295681393,116.39420226778142,lpr:total_combined:bdpl,4.457265265351177,4.142734734648823
baseline_T,1.0,1700.0,,gen=40_member=5105_pso,50,12283000.0,0.583854,12283049.42442162,0.5838542264921289,51868.902507044404,115.56391478569493,51444.95457882824,114.61935880162932,lpr:total_combined:bdpl,4.281098096426855,4.318901903573145
baseline_T,1.0,1700.0,,30,50,12433400.0,0.544694,12433371.76921002,0.544693593079314,52187.23403515008,116.27315743031438,52187.23403515008,116.27315743031438,lpr:total_combined:bdpl,4.690661650408188,3.9093383495918115
baseline_T,1.0,1700.0,,gen=36_member=4531_pso,50,12223600.0,0.605591,12223597.44766552,0.6055911484087455,51053.0244471527,113.7461384682562,51053.0244471527,113.7461384682562,lpr:total_combined:bdpl,4.034825511414584,4.5651744885854155
baseline_T,1.0,1700.0,,105,50,12417100.0,0.55506,12417148.746273495,0.5550602110952924,52327.1463926199,116.58488216275714,52327.1463926199,116.58488216275714,lpr:total_combined:bdpl,4.592213724831247,4.007786275168753
baseline_T,1.0,1700.0,,gen=49_member=6222_pso,50,12218800.0,0.616332,12218818.301128551,0.6163316666652364,51106.17822286103,113.86456508053438,51106.17822286103,113.86456508053438,lpr:total_combined:bdpl,3.894152647480776,4.705847352519223
baseline_T,1.0,1700.0,,18,50,12390900.0,0.557388,12390900.705456987,0.5573881924842319,52187.6001459564,116.27397312519085,52187.6001459564,116.27397312519085,lpr:total_combined:bdpl,4.567060185710294,4.032939814289706
baseline_T,1.0,1700.0,,35,50,12440100.0,0.533609,12440134.96511929,0.5336094185261279,52700.025782036595,117.41565744237754,52700.025782036595,117.41565744237754,lpr:total_combined:bdpl,4.794840629166368,3.805159370833632
baseline_T,1.0,1700.0,,gen=44_member=5567_pso,50,9875600.0,0.719021,9875603.379483644,0.7190214820314021,42989.08731889699,95.7796865465025,42069.119675814705,93.72999863771516,lpr:total_combined:bdpl,1.4395496709767714,7.160450329023228
baseline_T,1.0,1700.0,,gen=49_member=6144_pso,50,9757770.0,0.719034,9757774.55799681,0.7190340022773174,42132.10114850491,93.87032135886894,41805.01359125954,93.14157028132627,lpr:total_combined:bdpl,1.4384754136095979,7.161524586390402
baseline_T,1.0,1700.0,,gen=46_member=5849_pso,50,10309300.0,0.717719,10309323.448797248,0.717718806569991,45220.50929470598,100.75129470860493,43336.516794327195,96.55375941776099,lpr:total_combined:bdpl,1.551321334323784,7.048678665676215
baseline_T,1.0,1700.0,,gen=31_member=3852_pso,50,12085500.0,0.652391,12085489.190941257,0.6523909731597901,50809.626277516305,113.20384734630632,50462.82627345364,112.4311769372547,lpr:total_combined:bdpl,3.3700860966244046,5.229913903375595
baseline_T,1.0,1700.0,,gen=37_member=4697_pso,50,9951180.0,0.718657,9951183.919557761,0.7186566543671551,42929.95184756078,95.6479327163654,42506.86767415341,94.70530117801378,lpr:total_combined:bdpl,1.470852475148528,7.129147524851472
baseline_T,1.0,1700.0,,gen=42_member=5264_pso,50,12276000.0,0.587416,12275991.063515613,0.5874156420405886,51721.642237508655,115.23581890516928,51425.41398676402,114.57582236251024,lpr:total_combined:bdpl,4.2426174600481605,4.357382539951839
baseline_T,1.0,1700.0,,gen=43_member=5399_pso,50,12075700.0,0.659796,12075652.37136835,0.6597958752617604,50662.073440237364,112.87509962484884,50563.483653430434,112.655441579843,lpr:total_combined:bdpl,3.2449071401041327,5.355092859895867
baseline_T,1.0,1700.0,,gen=35_member=4383_pso,50,10482600.0,0.717261,10482596.881225228,0.7172614569254945,44395.66150852786,98.91353384100007,43697.952601065685,97.35903839517434,lpr:total_combined:bdpl,1.5905626741745822,7.0094373258254175
baseline_T,1.0,1700.0,,gen=47_member=5964_pso,50,10840100.0,0.714224,10840089.258866806,0.7142239541017272,45340.13174397748,101.01781352558181,44763.52736283021,99.7331389643857,lpr:total_combined:bdpl,1.7413821583575984,6.858617841642401
baseline_T,1.0,1700.0,,gen=45_member=5721_pso,50,10935500.0,0.713017,10935459.38484597,0.713016784356532,46077.815037649634,102.66137190388338,45406.79805241785,101.16634606078696,lpr:total_combined:bdpl,1.7996815675413265,6.800318432458673
baseline_T,1.0,1700.0,,gen=47_member=5893_pso,50,10050300.0,0.718629,10050330.220899835,0.7186285989329644,44663.8123416983,99.51097389730381,42679.893231787595,95.09080212042277,lpr:total_combined:bdpl,1.4732596768179467,7.126740323182053
baseline_T,1.0,1700.0,,gen=35_member=4446_pso,50,11409800.0,0.706375,11409792.203285765,0.7063753109505794,48804.747890203915,108.73697829937431,47323.49343085893,105.4367433639537,lpr:total_combined:bdpl,2.113405259209862,6.486594740790137
baseline_T,1.0,1700.0,,gen=45_member=5683_pso,50,10240800.0,0.71792,10240771.73598947,0.7179197508819495,44683.47269518394,99.55477716486982,43384.26011810516,96.66013154313829,lpr:total_combined:bdpl,1.5340799870711133,7.065920012928887
baseline_T,1.0,1700.0,,gen=49_member=6242_pso,50,11866200.0,0.690335,11866171.531540677,0.6903352268135348,49793.36739732516,110.93962256124044,49240.59882468567,109.70805418139967,lpr:total_combined:bdpl,2.615161298943316,5.984838701056684
baseline_T,1.0,1700.0,,gen=45_member=5670_pso,50,10406200.0,0.717494,10406231.87516301,0.7174939918682569,44191.60289947777,98.45889126003648,43609.30208475285,97.16152504482936,lpr:total_combined:bdpl,1.5706107996603436,7.029389200339656
baseline_T,1.0,1700.0,,gen=38_member=4778_pso,50,10164400.0,0.71794,10164356.433517821,0.7179404783371365,43216.77328051297,96.28697086898289,42970.82431105304,95.73899656502617,lpr:total_combined:bdpl,1.532301537862676,7.067698462137324
baseline_T,1.0,1700.0,,gen=43_member=5423_pso,50,12257800.0,0.594933,12257750.350139363,0.5949331697342024,51233.33114761955,114.14786179689636,51233.33114761955,114.14786179689636,lpr:total_combined:bdpl,4.161391541390667,4.438608458609333
baseline_T,1.0,1700.0,,gen=38_member=4827_pso,50,12171600.0,0.631596,12171637.808199104,0.6315964370568931,50979.48086559517,113.58228336854604,50813.54471465353,113.21257762424806,lpr:total_combined:bdpl,3.6942238435807764,4.905776156419224
baseline_T,1.0,1700.0,,gen=46_member=5827_pso,50,12142700.0,0.641492,12142688.246643651,0.6414918727156044,51220.46766399847,114.11920195538859,50818.373966461804,113.22333719727689,lpr:total_combined:bdpl,3.55433404505438,5.045665954945619
baseline_T,1.0,1700.0,,gen=49_member=6197_pso,50,10994700.0,0.712329,10994705.05589987,0.7123287022863757,46401.49017389091,103.38252010742895,45612.509888916305,101.62467203250553,lpr:total_combined:bdpl,1.8329120045363683,6.767087995463632
baseline_T,1.0,1700.0,,gen=34_member=4254_pso,50,11826100.0,0.692032,11826081.210188618,0.6920321690599462,49289.58618785271,109.81719802653583,49090.82356794755,109.37435490938714,lpr:total_combined:bdpl,2.567989490219597,6.032010509780402
baseline_T,1.0,1700.0,,gen=46_member=5867_pso,50,11245900.0,0.709312,11245910.539729662,0.7093119966348724,47224.11676777734,105.21533215860791,46469.35011106735,103.53371204745807,lpr:total_combined:bdpl,1.9786016706863572,6.621398329313642
baseline_T,1.0,1700.0,,gen=31_member=3915_pso,50,12151300.0,0.634089,12151250.97606472,0.6340885133582651,50778.043066439204,113.13347995202655,50719.60111312249,113.0032712800369,lpr:total_combined:bdpl,3.661584123403055,4.938415876596945
baseline_T,1.0,1700.0,,gen=47_member=5976_pso,50,11362000.0,0.706998,11362024.609674983,0.7069984344666127,48125.197185073404,107.22293932834354,46930.904979662475,104.56205629468799,lpr:total_combined:bdpl,2.0903335195470634,6.509666480452936
baseline_T,1.0,1700.0,,gen=39_member=4925_pso,50,11896400.0,0.684874,11896391.93605654,0.6848736613500962,50146.24464222477,111.72583306287677,49634.299194174644,110.5852186046211,lpr:total_combined:bdpl,2.7357023605755346,5.864297639424465
baseline_T,1.0,1700.0,,gen=36_member=4494_pso,50,10420500.0,0.717361,10420504.849209998,0.7173613368349876,44203.144887668415,98.48460680972522,43469.94284558344,96.85103265995991,lpr:total_combined:bdpl,1.5819928162554864,7.018007183744514
baseline_T,1.0,1700.0,,gen=44_member=5537_pso,50,10636200.0,0.715586,10636170.166640699,0.7155863642699917,45169.2898288748,100.63717773873304,44280.52405169593,98.65700758717853,lpr:total_combined:bdpl,1.675585522721344,6.924414477278655
baseline_T,1.0,1700.0,,gen=46_member=5774_pso,50,12198800.0,0.623458,12198824.129546277,0.6234579458355287,51031.70882205056,113.69864725552864,51031.70882205056,113.69864725552864,lpr:total_combined:bdpl,3.8008169185953444,4.799183081404655
baseline_T,1.0,1700.0,,gen=37_member=4723_pso,50,11316900.0,0.708149,11316939.89607805,0.7081493738333254,47958.33587102356,106.8511723206405,46911.033225908424,104.51778202732396,lpr:total_combined:bdpl,2.034749716728347,6.565250283271652
baseline_T,1.0,1700.0,,gen=45_member=5711_pso,50,10701000.0,0.715537,10701015.255649135,0.7155369992812936,44962.49060320653,100.17642906394414,44382.095728658474,98.88330928345108,lpr:total_combined:bdpl,1.677969569941643,6.922030430058356
baseline_T,1.0,1700.0,,gen=29_member=3643_pso,50,11063400.0,0.711087,11063367.898928545,0.7110874703211161,46773.04844914237,104.2103519446892,45939.598395335444,102.35342522480737,lpr:total_combined:bdpl,1.8928564245507165,6.707143575449283
baseline_T,1.0,1700.0,,gen=28_member=3493_pso,50,12010000.0,0.668784,12010002.111146484,0.6687843192866332,50587.18777954187,112.70825437281928,50262.96022798913,111.98587538795978,lpr:total_combined:bdpl,3.090806842299113,5.509193157700887
baseline_T,1.0,1700.0,,gen=39_member=4935_pso,50,11281500.0,0.708428,11281519.05267382,0.7084276249558883,47746.93364863757,106.3801681691645,46654.0946465578,103.94532287253078,lpr:total_combined:bdpl,2.0213117755318537,6.578688224468146
baseline_T,1.0,1700.0,,gen=44_member=5540_pso,50,12269800.0,0.591573,12269791.265440106,0.5915726667187243,51409.0442246771,114.53935053258057,51274.750450654414,114.24014400405802,lpr:total_combined:bdpl,4.19770134372307,4.40229865627693
baseline_T,1.0,1700.0,,gen=42_member=5321_pso,50,11999300.0,0.671198,11999286.1007488,0.6711976397056825,50602.65384263916,112.74271276140006,50173.2583189863,111.78601953470147,lpr:total_combined:bdpl,3.0375429553571123,5.562457044642887
baseline_T,1.0,1700.0,,gen=39_member=4882_pso,50,10775300.0,0.714436,10775264.386121174,0.7144355292279647,45802.7874267953,102.04861038689992,44827.07266782531,99.8747179039148,lpr:total_combined:bdpl,1.7311642872531274,6.868835712746872
baseline_T,1.0,1700.0,,gen=39_member=4970_pso,50,12038300.0,0.666387,12038325.731098836,0.6663874761853259,50516.56288398654,112.550902105522,50255.35737047452,111.96893622141724,lpr:total_combined:bdpl,3.133476939671035,5.4665230603289645
baseline_T,1.0,1700.0,,gen=32_member=3991_pso,50,12201000.0,0.619031,12200978.588406555,0.6190309686365849,51219.6970317056,114.11748498664006,51020.12093871804,113.6728294514638,lpr:total_combined:bdpl,3.8587988098107666,4.7412011901892335
baseline_T,1.0,1700.0,,gen=37_member=4713_pso,50,12177200.0,0.629244,12177156.784652073,0.6292442555721168,50997.8887656764,113.62329616992702,50833.59811395465,113.25725659789096,lpr:total_combined:bdpl,3.725031305386037,4.874968694613963
