,member,Total Pumping (cfs),Streamflow (cfs),Depletion (cfs)
9425,gen=49_member=8393_pso,33.082458,6.23565,2.36435
9426,gen=36_member=6034_pso,36.654833200000006,4.756829999999999,3.84317
9427,gen=29_member=4932_pso,33.2063348,6.19422,2.40578
9428,gen=30_member=5092_pso,36.299467199999995,4.94525,3.65475
9429,gen=45_member=7584_pso,32.0644848,6.4968699999999995,2.10313
9430,gen=34_member=5718_pso,35.7409076,5.21195,3.38805
9431,gen=45_member=7725_pso,35.9924488,5.11022,3.48978
9432,gen=49_member=8292_pso,36.5623712,4.816839999999999,3.78316
9433,gen=37_member=6203_pso,34.509046399999995,5.77523,2.82477
9434,gen=34_member=5806_pso,32.7228588,6.32858,2.27142
9435,gen=40_member=6777_pso,33.5010992,6.11463,2.48537
9436,gen=40_member=6760_pso,35.1908144,5.484869999999999,3.11513
9437,gen=38_member=6428_pso,32.49538,6.38677,2.21323
9438,gen=42_member=7202_pso,36.570614799999994,4.800229999999999,3.79977
9439,gen=40_member=6728_pso,25.272204,7.38141,1.21859
9440,gen=40_member=6789_pso,28.698199600000002,7.11583,1.48417
9441,gen=35_member=5875_pso,34.073249600000004,5.9383799999999995,2.66162
9442,gen=36_member=6063_pso,29.140903199999997,7.0607299999999995,1.53927
9443,gen=43_member=7379_pso,36.842876399999994,4.666449999999999,3.93355
9444,gen=28_member=4734_pso,26.3492192,7.28332,1.31668
9445,gen=34_member=5769_pso,36.0338896,5.0706299999999995,3.52937
9446,gen=47_member=7969_pso,37.177521999999996,4.49921,4.10079
9447,gen=40_member=6830_pso,33.166899199999996,6.212289999999999,2.38771
9448,gen=45_member=7726_pso,26.7466944,7.263719999999999,1.33628
9449,gen=45_member=7681_pso,35.209084,5.482139999999999,3.11786
9451,gen=36_member=6184_pso,28.989622,7.0990899999999995,1.50091
9452,gen=43_member=7283_pso,35.582274,5.29987,3.30013
9455,gen=18_member=2936_pso,34.330138,5.819329999999999,2.78067
9456,gen=44_member=7431_pso,36.4999872,4.8498,3.7502
9457,gen=38_member=6388_pso,28.9945236,7.0853399999999995,1.51466
9458,gen=42_member=7139_pso,33.585763199999995,6.095979999999999,2.50402
9459,gen=39_member=6670_pso,36.4436188,4.87346,3.72654
9460,gen=30_member=5141_pso,35.785022,5.20177,3.39823
9461,gen=35_member=5924_pso,36.740834,4.72333,3.87667
9462,gen=40_member=6749_pso,29.5085232,6.9901,1.6099
9463,gen=41_member=6969_pso,20.35596604,7.613969,0.986031
9464,gen=37_member=6309_pso,36.339794,4.92885,3.67115
9465,gen=40_member=6823_pso,26.548848,7.27923,1.32077
9466,gen=47_member=8067_pso,34.7180328,5.68619,2.91381
9467,gen=47_member=7928_pso,32.525458,6.373279999999999,2.22672
9468,gen=42_member=7104_pso,35.691446,5.248469999999999,3.35153
9469,gen=36_member=6029_pso,36.753310799999994,4.71284,3.88716
9470,gen=25_member=4182_pso,34.550264399999996,5.742799999999999,2.8572
9471,gen=33_member=5612_pso,34.1100116,5.93341,2.66659
9472,gen=44_member=7500_pso,35.881494399999994,5.15344,3.44656
9473,gen=35_member=5983_pso,37.1846516,4.494879999999999,4.10512
9474,gen=40_member=6837_pso,33.5363016,6.10327,2.49673
9475,gen=44_member=7458_pso,34.421040399999995,5.80175,2.79825
9476,gen=32_member=5449_pso,32.832921999999996,6.30181,2.29819
9477,gen=44_member=7535_pso,34.547145199999996,5.76121,2.83879
9478,gen=36_member=6054_pso,34.4742896,5.78463,2.81537
9479,gen=31_member=5295_pso,33.0354472,6.25173,2.34827
9480,gen=44_member=7485_pso,36.518034,4.83235,3.76765
9481,gen=30_member=5004_pso,37.0313652,4.5583599999999995,4.04164
9482,gen=49_member=8336_pso,35.6248288,5.28778,3.31222
9483,gen=39_member=6567_pso,27.2475488,7.20608,1.39392
9484,gen=29_member=4891_pso,34.377817199999996,5.818339999999999,2.78166
9485,gen=32_member=5368_pso,35.6771868,5.26117,3.33883
9486,gen=28_member=4669_pso,18.31897248,7.657074,0.942926
9487,gen=38_member=6477_pso,32.7696468,6.3148599999999995,2.28514
9488,gen=24_member=3986_pso,22.981374399999996,7.49714,1.10286
9489,gen=35_member=5943_pso,34.8773348,5.62257,2.97743
9490,gen=28_member=4683_pso,36.18829,5.0085999999999995,3.5914
9491,gen=37_member=6249_pso,34.9767036,5.58311,3.01689
9492,gen=45_member=7625_pso,33.4770368,6.1261399999999995,2.47386
9493,gen=39_member=6692_pso,28.7672676,7.106,1.494
9494,gen=41_member=6922_pso,36.9328876,4.624829999999999,3.97517
9495,gen=44_member=7551_pso,36.172694,5.02002,3.57998
9496,gen=41_member=7028_pso,32.097013600000004,6.4829799999999995,2.11702
9497,gen=48_member=8238_pso,33.399948,6.13504,2.46496
9498,gen=37_member=6305_pso,36.71187,4.73433,3.86567
9499,gen=24_member=4029_pso,36.049931199999996,5.055009999999999,3.54499
9500,gen=29_member=4839_pso,33.7599928,6.03665,2.56335
9501,gen=42_member=7180_pso,36.6835744,4.74835,3.85165
9502,gen=44_member=7476_pso,35.5597712,5.308389999999999,3.29161
9503,gen=44_member=7496_pso,32.1685324,6.48065,2.11935
9504,gen=25_member=4156_pso,33.112536,6.224869999999999,2.37513
9505,gen=34_member=5725_pso,36.80099,4.68656,3.91344
9506,gen=36_member=6150_pso,35.5181076,5.3286999999999995,3.2713
9507,gen=46_member=7859_pso,33.34759,6.16347,2.43653
9508,gen=43_member=7376_pso,33.371652399999995,6.149519999999999,2.45048
9509,gen=48_member=8168_pso,34.4551288,5.79376,2.80624
9510,gen=44_member=7549_pso,35.8467376,5.181469999999999,3.41853
9511,gen=36_member=6177_pso,36.479044,4.861,3.739
9512,gen=38_member=6399_pso,32.9356328,6.27823,2.32177
9513,gen=25_member=4162_pso,35.939868,5.1239799999999995,3.47602
9514,gen=42_member=7179_pso,36.5396456,4.8235399999999995,3.77646
9515,gen=42_member=7181_pso,36.7804924,4.699489999999999,3.90051
9516,gen=48_member=8136_pso,33.9776684,5.978859999999999,2.62114
9517,gen=35_member=5913_pso,33.750412399999995,6.04505,2.55495
9518,gen=34_member=5776_pso,34.0166584,5.96823,2.63177
9519,gen=24_member=4088_pso,33.3299888,6.16527,2.43473
9520,gen=47_member=7967_pso,35.3229348,5.41787,3.18213
9521,gen=43_member=7380_pso,36.620299200000005,4.7832099999999995,3.81679
9522,gen=45_member=7660_pso,35.359474,5.391539999999999,3.20846
9523,gen=48_member=8183_pso,34.6445088,5.72339,2.87661
9524,gen=49_member=8344_pso,34.5197408,5.761379999999999,2.83862
9525,gen=22_member=3653_pso,33.3705384,6.1501399999999995,2.44986
9526,gen=25_member=4179_pso,32.7217448,6.33789,2.26211
9527,gen=49_member=8421_pso,32.9494464,6.27004,2.32996
9528,gen=39_member=6673_pso,35.9637076,5.120979999999999,3.47902
9529,gen=35_member=5880_pso,35.049336399999994,5.5465599999999995,3.05344
9530,gen=42_member=7098_pso,30.323748399999996,6.840269999999999,1.75973
9531,gen=27_member=4540_pso,35.5296932,5.3161499999999995,3.28385
9532,gen=32_member=5426_pso,35.342318399999996,5.407819999999999,3.19218
9533,gen=33_member=5558_pso,33.796532,6.0239199999999995,2.57608
9534,gen=31_member=5200_pso,22.6696772,7.510059999999999,1.08994
9535,gen=39_member=6582_pso,30.76868,6.768979999999999,1.83102
9536,gen=40_member=6832_pso,37.0407228,4.555079999999999,4.04492
9537,gen=34_member=5803_pso,35.857431999999996,5.15724,3.44276
9538,gen=41_member=7033_pso,32.7912584,6.311259999999999,2.28874
9539,gen=45_member=7642_pso,30.3567228,6.8357399999999995,1.76426
9540,gen=29_member=4859_pso,22.80358,7.5062299999999995,1.09377
9541,gen=42_member=7118_pso,35.359251199999996,5.401489999999999,3.19851
9542,gen=45_member=7721_pso,36.0962736,5.047369999999999,3.55263
9543,gen=40_member=6863_pso,36.8395344,4.67581,3.92419
9544,gen=40_member=6817_pso,32.9035496,6.28501,2.31499
9545,gen=31_member=5236_pso,35.477558,5.35538,3.24462
9546,gen=34_member=5772_pso,35.6843164,5.2522899999999995,3.34771
9547,gen=35_member=6016_pso,36.0978332,5.04209,3.55791
9548,gen=47_member=7943_pso,32.491592399999995,6.395859999999999,2.20414
9549,gen=49_member=8361_pso,36.473473999999996,4.86748,3.73252
9550,gen=33_member=5520_pso,36.212575199999996,4.996779999999999,3.60322
9551,gen=27_member=4534_pso,23.818879600000002,7.46047,1.13953
9552,gen=49_member=8310_pso,32.4800068,6.39945,2.20055
9553,gen=40_member=6862_pso,35.616808,5.28794,3.31206
9554,gen=33_member=5553_pso,36.57819,4.794319999999999,3.80568
9555,gen=46_member=7796_pso,36.198093199999995,5.00315,3.59685
9557,gen=46_member=7753_pso,36.7595492,4.70419,3.89581
9558,gen=32_member=5428_pso,34.6302496,5.72962,2.87038
9559,gen=44_member=7564_pso,35.50318,5.33798,3.26202
9560,gen=37_member=6293_pso,33.9705388,5.98493,2.61507
9561,gen=31_member=5176_pso,36.487956,4.852449999999999,3.74755
9562,gen=37_member=6263_pso,36.613838,4.78837,3.81163
9563,gen=43_member=7278_pso,33.9449168,5.99196,2.60804
