real_name,Total Pumping (cfs),Streamflow (cfs),Depletion (cfs)
gen=42_member=5333_pso,99.02969080565414,6.893978709472,1.7060212905279992
gen=46_member=5794_pso,110.12403010688435,5.813172569755593,2.786827430244407
gen=43_member=5487_pso,112.5975114153679,5.376694495342707,3.2233055046572927
gen=30_member=3743_pso,98.87476699472488,6.886411008643066,1.713588991356934
gen=39_member=4904_pso,98.31171998129363,6.947925291470112,1.652074708529888
gen=47_member=5956_pso,113.30510653004454,4.852302008886767,3.747697991113233
gen=45_member=5633_pso,95.30143297477466,7.107120656330995,1.4928793436690044
gen=42_member=5374_pso,112.55962176614193,5.404634033161063,3.1953659668389367
gen=48_member=6063_pso,111.5271380676041,5.644945459733041,2.955054540266959
gen=37_member=4733_pso,108.61156309319594,6.171699368849394,2.428300631150606
gen=38_member=4788_pso,112.62398846957838,5.176809068516462,3.423190931483538
gen=42_member=5267_pso,107.45597705784031,6.25265429188846,2.34734570811154
gen=46_member=5801_pso,113.12069608391143,5.0917225879018275,3.5082774120981726
gen=47_member=5934_pso,113.82845268608736,4.727523465369273,3.872476534630727
gen=40_member=5041_pso,99.76384778944056,6.879761105089104,1.7202388949108955
gen=44_member=5596_pso,102.5824989565538,6.693556892688298,1.9064431073117016
gen=46_member=5800_pso,96.39977133183511,7.0609735356928,1.5390264643071996
90,116.67468713137949,4.024778407074203,4.575221592925796
8,116.81917505861401,4.0256290590736885,4.574370940926311
gen=47_member=5927_pso,113.32607814094932,4.802858315536497,3.797141684463503
gen=23_member=2880_pso,112.54488816405247,5.213580859432441,3.3864191405675586
gen=45_member=5694_pso,110.26632303575404,5.784267762124034,2.8157322378759657
gen=33_member=4157_pso,113.29242406732844,4.82124385645948,3.77875614354052
gen=39_member=4884_pso,108.19091160155206,6.190171289042105,2.409828710957895
gen=43_member=5440_pso,112.7857427807531,5.142030416018201,3.4579695839817983
gen=33_member=4206_pso,106.53505039490534,6.334191750730906,2.2658082492690945
gen=48_member=6130_pso,106.17302153939254,6.389912498135963,2.2100875018640367
gen=40_member=5021_pso,112.60092388634175,5.20019904354699,3.3998009564530096
gen=45_member=5738_pso,100.0899902755567,6.830547587811943,1.7694524121880564
gen=27_member=3377_pso,113.3320549628913,4.829414840065506,3.7705851599344937
gen=46_member=5826_pso,113.32690866786946,4.846733754611018,3.7532662453889825
gen=41_member=5141_pso,101.96293971417602,6.742153952679171,1.8578460473208287
gen=29_member=3677_pso,106.21570939220871,6.390517615708084,2.209482384291916
gen=35_member=4441_pso,112.55088216052721,5.202237779570403,3.397762220429597
gen=31_member=3912_pso,108.11823923338456,6.203492153388663,2.3965078466113363
gen=44_member=5517_pso,113.17014525144633,5.076100786877321,3.523899213122679
gen=49_member=6177_pso,113.18680732702863,5.06471106184965,3.5352889381503494
gen=44_member=5611_pso,110.13255717670269,5.82713349858247,2.7728665014175293
gen=35_member=4426_pso,112.00833760622754,5.526969269265274,3.0730307307347253
gen=25_member=3126_pso,109.82128028475516,5.916560201231608,2.683439798768392
gen=36_member=4525_pso,103.08223677454352,6.650960231293066,1.9490397687069332
gen=47_member=5916_pso,110.27610661178849,5.7814671314147255,2.818532868585274
gen=37_member=4683_pso,108.24816219817339,6.195926428078309,2.4040735719216904
gen=30_member=3767_pso,111.94064369638919,5.541651245132861,3.058348754867139
gen=41_member=5185_pso,105.72763923366928,6.456366832581648,2.1436331674183515
gen=40_member=5102_pso,113.76617446841054,4.73123341350035,3.8687665864996497
gen=40_member=5107_pso,112.8059556657408,5.1419525530144465,3.4580474469855527
gen=36_member=4597_pso,112.6079548595428,5.365227579138125,3.234772420861874
gen=43_member=5401_pso,111.8430583830265,5.537259880534677,3.0627401194653223
gen=34_member=4241_pso,113.14323558020195,5.08666873967983,3.5133312603201694
gen=41_member=5136_pso,97.16250703717714,7.028807229190509,1.5711927708094906
gen=30_member=3730_pso,113.21728443243123,5.053570446627202,3.5464295533727976
gen=26_member=3274_pso,112.07973872310944,5.456911582503885,3.143088417496115
gen=27_member=3397_pso,112.63225927886727,5.360157840014783,3.2398421599852165
gen=35_member=4358_pso,113.6503419573634,4.735851997123277,3.8641480028767226
gen=39_member=4886_pso,112.16452252778917,5.45544019849793,3.1445598015020697
gen=44_member=5592_pso,113.76529433172922,4.73883868894343,3.8611613110565695
gen=38_member=4844_pso,113.23513178395532,5.049949159347705,3.5500508406522946
gen=42_member=5368_pso,112.08456921735434,5.453766094601508,3.146233905398492
gen=41_member=5212_pso,112.64915765448411,5.356229030148956,3.243770969851043
gen=46_member=5787_pso,112.17869236098875,5.452588643760339,3.147411356239661
gen=47_member=5970_pso,112.6461079873715,5.355705385582253,3.2442946144177465
gen=50_member=6375_pso,114.69180670878411,4.306661204551667,4.293338795448332
gen=50_member=6314_pso,113.8693221053299,4.704768637442159,3.895231362557841
gen=50_member=6331_pso,114.05102036777933,4.502363235074104,4.097636764925896
gen=50_member=6311_pso,113.27227453071092,5.012144537940079,3.58785546205992
gen=50_member=6307_pso,94.41323401755469,7.12886577549956,1.4711342245004395
gen=50_member=6332_pso,103.52340468251761,6.630616777684313,1.9693832223156864
gen=50_member=6369_pso,99.82888786918679,6.867544223077314,1.7324557769226856
gen=50_member=6392_pso,101.68509942023302,6.781277217458165,1.8187227825418355
gen=50_member=6378_pso,101.99947813991793,6.7543955984777,1.8456044015223
gen=50_member=6337_pso,111.86862239542312,5.503029890177168,3.0969701098228315
gen=50_member=6333_pso,102.20671348643249,6.732477962150708,1.867522037849292
gen=50_member=6385_pso,98.91751538284902,6.898724244268569,1.7012757557314309
