child,parent_1,parent_2,parent_3
GEN=44_MEMBER=7406_PSO,GEN=36_MEMBER=6085_PSO,,
GEN=44_MEMBER=7407_PSO,GEN=31_MEMBER=5188_PSO,,
GEN=44_MEMBER=7408_PSO,GEN=41_MEMBER=7010_PSO,,
GEN=44_MEMBER=7409_PSO,GEN=38_MEMBER=6459_PSO,,
GEN=44_MEMBER=7410_PSO,GEN=42_MEMBER=7117_PSO,,
GEN=44_MEMBER=7411_PSO,GEN=32_MEMBER=5487_PSO,,
GEN=44_MEMBER=7412_PSO,GEN=41_MEMBER=6916_PSO,,
GEN=44_MEMBER=7413_PSO,GEN=40_MEMBER=6776_PSO,,
GEN=44_MEMBER=7414_PSO,GEN=37_MEMBER=6266_PSO,,
GEN=44_MEMBER=7415_PSO,GEN=39_MEMBER=6596_PSO,,
GEN=44_MEMBER=7416_PSO,10,,
GEN=44_MEMBER=7417_PSO,GEN=37_MEMBER=6222_PSO,,
GEN=44_MEMBER=7418_PSO,GEN=40_MEMBER=6868_PSO,,
GEN=44_MEMBER=7419_PSO,GEN=33_MEMBER=5533_PSO,,
GEN=44_MEMBER=7420_PSO,GEN=37_MEMBER=6284_PSO,,
GEN=44_MEMBER=7421_PSO,GEN=42_MEMBER=7090_PSO,,
GEN=44_MEMBER=7422_PSO,GEN=33_MEMBER=5541_PSO,,
GEN=44_MEMBER=7423_PSO,GEN=43_MEMBER=7332_PSO,,
GEN=44_MEMBER=7424_PSO,GEN=38_MEMBER=6407_PSO,,
GEN=44_MEMBER=7425_PSO,GEN=38_MEMBER=6448_PSO,,
GEN=44_MEMBER=7426_PSO,GEN=42_MEMBER=7099_PSO,,
GEN=44_MEMBER=7427_PSO,GEN=43_MEMBER=7361_PSO,,
GEN=44_MEMBER=7428_PSO,GEN=31_MEMBER=5271_PSO,,
GEN=44_MEMBER=7429_PSO,GEN=43_MEMBER=7284_PSO,,
GEN=44_MEMBER=7430_PSO,GEN=38_MEMBER=6463_PSO,,
GEN=44_MEMBER=7431_PSO,GEN=27_MEMBER=4577_PSO,,
GEN=44_MEMBER=7432_PSO,GEN=37_MEMBER=6339_PSO,,
GEN=44_MEMBER=7433_PSO,GEN=29_MEMBER=4945_PSO,,
GEN=44_MEMBER=7434_PSO,GEN=33_MEMBER=5510_PSO,,
GEN=44_MEMBER=7435_PSO,GEN=29_MEMBER=4937_PSO,,
GEN=44_MEMBER=7436_PSO,GEN=39_MEMBER=6687_PSO,,
GEN=44_MEMBER=7437_PSO,GEN=31_MEMBER=5219_PSO,,
GEN=44_MEMBER=7438_PSO,GEN=29_MEMBER=4859_PSO,,
GEN=44_MEMBER=7439_PSO,GEN=38_MEMBER=6390_PSO,,
GEN=44_MEMBER=7440_PSO,GEN=42_MEMBER=7222_PSO,,
GEN=44_MEMBER=7441_PSO,GEN=36_MEMBER=6031_PSO,,
GEN=44_MEMBER=7442_PSO,GEN=37_MEMBER=6276_PSO,,
GEN=44_MEMBER=7443_PSO,GEN=40_MEMBER=6741_PSO,,
GEN=44_MEMBER=7444_PSO,GEN=41_MEMBER=6937_PSO,,
GEN=44_MEMBER=7445_PSO,GEN=40_MEMBER=6842_PSO,,
GEN=44_MEMBER=7446_PSO,GEN=36_MEMBER=6176_PSO,,
GEN=44_MEMBER=7447_PSO,GEN=42_MEMBER=7167_PSO,,
GEN=44_MEMBER=7448_PSO,GEN=35_MEMBER=5945_PSO,,
GEN=44_MEMBER=7449_PSO,GEN=39_MEMBER=6537_PSO,,
GEN=44_MEMBER=7450_PSO,GEN=28_MEMBER=4762_PSO,,
GEN=44_MEMBER=7451_PSO,GEN=41_MEMBER=7044_PSO,,
GEN=44_MEMBER=7452_PSO,GEN=32_MEMBER=5472_PSO,,
GEN=44_MEMBER=7453_PSO,GEN=23_MEMBER=3788_PSO,,
GEN=44_MEMBER=7454_PSO,GEN=33_MEMBER=5628_PSO,,
GEN=44_MEMBER=7455_PSO,GEN=43_MEMBER=7298_PSO,,
GEN=44_MEMBER=7456_PSO,GEN=41_MEMBER=6897_PSO,,
GEN=44_MEMBER=7457_PSO,GEN=42_MEMBER=7092_PSO,,
GEN=44_MEMBER=7458_PSO,GEN=42_MEMBER=7208_PSO,,
GEN=44_MEMBER=7459_PSO,GEN=40_MEMBER=6784_PSO,,
GEN=44_MEMBER=7460_PSO,GEN=42_MEMBER=7144_PSO,,
GEN=44_MEMBER=7461_PSO,GEN=37_MEMBER=6298_PSO,,
GEN=44_MEMBER=7462_PSO,GEN=26_MEMBER=4430_PSO,,
GEN=44_MEMBER=7463_PSO,GEN=42_MEMBER=7153_PSO,,
GEN=44_MEMBER=7464_PSO,GEN=38_MEMBER=6440_PSO,,
GEN=44_MEMBER=7465_PSO,GEN=24_MEMBER=3960_PSO,,
GEN=44_MEMBER=7466_PSO,GEN=42_MEMBER=7116_PSO,,
GEN=44_MEMBER=7467_PSO,GEN=38_MEMBER=6471_PSO,,
GEN=44_MEMBER=7468_PSO,GEN=39_MEMBER=6691_PSO,,
GEN=44_MEMBER=7469_PSO,GEN=34_MEMBER=5832_PSO,,
GEN=44_MEMBER=7470_PSO,GEN=43_MEMBER=7345_PSO,,
GEN=44_MEMBER=7471_PSO,GEN=39_MEMBER=6695_PSO,,
GEN=44_MEMBER=7472_PSO,GEN=41_MEMBER=6909_PSO,,
GEN=44_MEMBER=7473_PSO,GEN=35_MEMBER=5994_PSO,,
GEN=44_MEMBER=7474_PSO,GEN=41_MEMBER=6953_PSO,,
GEN=44_MEMBER=7475_PSO,GEN=39_MEMBER=6615_PSO,,
GEN=44_MEMBER=7476_PSO,GEN=40_MEMBER=6795_PSO,,
GEN=44_MEMBER=7477_PSO,GEN=35_MEMBER=5991_PSO,,
GEN=44_MEMBER=7478_PSO,GEN=39_MEMBER=6590_PSO,,
GEN=44_MEMBER=7479_PSO,GEN=42_MEMBER=7082_PSO,,
GEN=44_MEMBER=7480_PSO,GEN=36_MEMBER=6122_PSO,,
GEN=44_MEMBER=7481_PSO,GEN=29_MEMBER=4942_PSO,,
GEN=44_MEMBER=7482_PSO,GEN=33_MEMBER=5528_PSO,,
GEN=44_MEMBER=7483_PSO,GEN=33_MEMBER=5536_PSO,,
GEN=44_MEMBER=7484_PSO,GEN=41_MEMBER=7016_PSO,,
GEN=44_MEMBER=7485_PSO,GEN=40_MEMBER=6877_PSO,,
GEN=44_MEMBER=7486_PSO,GEN=39_MEMBER=6657_PSO,,
GEN=44_MEMBER=7487_PSO,GEN=41_MEMBER=7043_PSO,,
GEN=44_MEMBER=7488_PSO,GEN=35_MEMBER=5892_PSO,,
GEN=44_MEMBER=7489_PSO,GEN=42_MEMBER=7180_PSO,,
GEN=44_MEMBER=7490_PSO,GEN=36_MEMBER=6157_PSO,,
GEN=44_MEMBER=7491_PSO,GEN=41_MEMBER=6974_PSO,,
GEN=44_MEMBER=7492_PSO,GEN=39_MEMBER=6643_PSO,,
GEN=44_MEMBER=7493_PSO,GEN=35_MEMBER=6002_PSO,,
GEN=44_MEMBER=7494_PSO,GEN=39_MEMBER=6659_PSO,,
GEN=44_MEMBER=7495_PSO,GEN=35_MEMBER=5993_PSO,,
GEN=44_MEMBER=7496_PSO,GEN=34_MEMBER=5833_PSO,,
GEN=44_MEMBER=7497_PSO,GEN=43_MEMBER=7368_PSO,,
GEN=44_MEMBER=7498_PSO,GEN=40_MEMBER=6800_PSO,,
GEN=44_MEMBER=7499_PSO,GEN=32_MEMBER=5378_PSO,,
GEN=44_MEMBER=7500_PSO,GEN=43_MEMBER=7365_PSO,,
GEN=44_MEMBER=7501_PSO,GEN=37_MEMBER=6267_PSO,,
GEN=44_MEMBER=7502_PSO,GEN=37_MEMBER=6235_PSO,,
GEN=44_MEMBER=7503_PSO,GEN=41_MEMBER=6951_PSO,,
GEN=44_MEMBER=7504_PSO,GEN=40_MEMBER=6786_PSO,,
GEN=44_MEMBER=7505_PSO,GEN=38_MEMBER=6519_PSO,,
GEN=44_MEMBER=7506_PSO,GEN=42_MEMBER=7192_PSO,,
GEN=44_MEMBER=7507_PSO,GEN=42_MEMBER=7074_PSO,,
GEN=44_MEMBER=7508_PSO,GEN=36_MEMBER=6087_PSO,,
GEN=44_MEMBER=7509_PSO,GEN=33_MEMBER=5614_PSO,,
GEN=44_MEMBER=7510_PSO,GEN=42_MEMBER=7204_PSO,,
GEN=44_MEMBER=7511_PSO,GEN=31_MEMBER=5290_PSO,,
GEN=44_MEMBER=7512_PSO,GEN=41_MEMBER=6993_PSO,,
GEN=44_MEMBER=7513_PSO,GEN=42_MEMBER=7106_PSO,,
GEN=44_MEMBER=7514_PSO,GEN=43_MEMBER=7312_PSO,,
GEN=44_MEMBER=7515_PSO,GEN=40_MEMBER=6734_PSO,,
GEN=44_MEMBER=7516_PSO,GEN=41_MEMBER=7041_PSO,,
GEN=44_MEMBER=7517_PSO,GEN=38_MEMBER=6415_PSO,,
GEN=44_MEMBER=7518_PSO,GEN=36_MEMBER=6042_PSO,,
GEN=44_MEMBER=7519_PSO,GEN=38_MEMBER=6498_PSO,,
GEN=44_MEMBER=7520_PSO,GEN=42_MEMBER=7212_PSO,,
GEN=44_MEMBER=7521_PSO,GEN=43_MEMBER=7375_PSO,,
GEN=44_MEMBER=7522_PSO,GEN=36_MEMBER=6153_PSO,,
GEN=44_MEMBER=7523_PSO,GEN=43_MEMBER=7354_PSO,,
GEN=44_MEMBER=7524_PSO,GEN=43_MEMBER=7395_PSO,,
GEN=44_MEMBER=7525_PSO,GEN=29_MEMBER=4835_PSO,,
GEN=44_MEMBER=7526_PSO,GEN=42_MEMBER=7119_PSO,,
GEN=44_MEMBER=7527_PSO,GEN=39_MEMBER=6706_PSO,,
GEN=44_MEMBER=7528_PSO,GEN=29_MEMBER=4968_PSO,,
GEN=44_MEMBER=7529_PSO,GEN=43_MEMBER=7376_PSO,,
GEN=44_MEMBER=7530_PSO,GEN=37_MEMBER=6351_PSO,,
GEN=44_MEMBER=7531_PSO,GEN=31_MEMBER=5310_PSO,,
GEN=44_MEMBER=7532_PSO,GEN=39_MEMBER=6564_PSO,,
GEN=44_MEMBER=7533_PSO,GEN=40_MEMBER=6856_PSO,,
GEN=44_MEMBER=7534_PSO,GEN=43_MEMBER=7315_PSO,,
GEN=44_MEMBER=7535_PSO,GEN=30_MEMBER=5027_PSO,,
GEN=44_MEMBER=7536_PSO,GEN=37_MEMBER=6321_PSO,,
GEN=44_MEMBER=7537_PSO,GEN=34_MEMBER=5810_PSO,,
GEN=44_MEMBER=7538_PSO,GEN=36_MEMBER=6066_PSO,,
GEN=44_MEMBER=7539_PSO,GEN=37_MEMBER=6255_PSO,,
GEN=44_MEMBER=7540_PSO,GEN=39_MEMBER=6679_PSO,,
GEN=44_MEMBER=7541_PSO,GEN=36_MEMBER=6138_PSO,,
GEN=44_MEMBER=7542_PSO,GEN=43_MEMBER=7349_PSO,,
GEN=44_MEMBER=7543_PSO,GEN=43_MEMBER=7281_PSO,,
GEN=44_MEMBER=7544_PSO,GEN=38_MEMBER=6437_PSO,,
GEN=44_MEMBER=7545_PSO,GEN=42_MEMBER=7138_PSO,,
GEN=44_MEMBER=7546_PSO,GEN=41_MEMBER=7005_PSO,,
GEN=44_MEMBER=7547_PSO,GEN=38_MEMBER=6530_PSO,,
GEN=44_MEMBER=7548_PSO,GEN=33_MEMBER=5544_PSO,,
GEN=44_MEMBER=7549_PSO,GEN=42_MEMBER=7140_PSO,,
GEN=44_MEMBER=7550_PSO,GEN=38_MEMBER=6414_PSO,,
GEN=44_MEMBER=7551_PSO,GEN=42_MEMBER=7215_PSO,,
GEN=44_MEMBER=7552_PSO,GEN=37_MEMBER=6263_PSO,,
GEN=44_MEMBER=7553_PSO,GEN=43_MEMBER=7321_PSO,,
GEN=44_MEMBER=7554_PSO,GEN=39_MEMBER=6703_PSO,,
GEN=44_MEMBER=7555_PSO,GEN=40_MEMBER=6862_PSO,,
GEN=44_MEMBER=7556_PSO,GEN=43_MEMBER=7372_PSO,,
GEN=44_MEMBER=7557_PSO,GEN=40_MEMBER=6805_PSO,,
GEN=44_MEMBER=7558_PSO,GEN=41_MEMBER=6910_PSO,,
GEN=44_MEMBER=7559_PSO,GEN=43_MEMBER=7343_PSO,,
GEN=44_MEMBER=7560_PSO,GEN=34_MEMBER=5744_PSO,,
GEN=44_MEMBER=7561_PSO,GEN=41_MEMBER=6931_PSO,,
GEN=44_MEMBER=7562_PSO,GEN=43_MEMBER=7290_PSO,,
GEN=44_MEMBER=7563_PSO,GEN=40_MEMBER=6802_PSO,,
GEN=44_MEMBER=7564_PSO,GEN=34_MEMBER=5729_PSO,,
GEN=44_MEMBER=7565_PSO,GEN=43_MEMBER=7340_PSO,,
GEN=44_MEMBER=7566_PSO,GEN=41_MEMBER=7014_PSO,,
GEN=44_MEMBER=7567_PSO,GEN=36_MEMBER=6068_PSO,,
GEN=45_MEMBER=7568_PSO,152,,
GEN=45_MEMBER=7569_PSO,GEN=43_MEMBER=7225_PSO,,
GEN=45_MEMBER=7570_PSO,130,,
GEN=45_MEMBER=7571_PSO,16,,
GEN=45_MEMBER=7572_PSO,95,,
GEN=45_MEMBER=7573_PSO,156,,
GEN=45_MEMBER=7574_PSO,GEN=35_MEMBER=5856_PSO,,
GEN=45_MEMBER=7575_PSO,GEN=39_MEMBER=6541_PSO,,
GEN=45_MEMBER=7576_PSO,GEN=36_MEMBER=6085_PSO,,
GEN=45_MEMBER=7577_PSO,GEN=31_MEMBER=5188_PSO,,
GEN=45_MEMBER=7578_PSO,GEN=38_MEMBER=6459_PSO,,
GEN=45_MEMBER=7579_PSO,GEN=41_MEMBER=6916_PSO,,
GEN=45_MEMBER=7580_PSO,GEN=39_MEMBER=6695_PSO,,
GEN=45_MEMBER=7581_PSO,GEN=41_MEMBER=6974_PSO,,
GEN=45_MEMBER=7582_PSO,10,,
GEN=45_MEMBER=7583_PSO,GEN=44_MEMBER=7491_PSO,,
GEN=45_MEMBER=7584_PSO,GEN=44_MEMBER=7563_PSO,,
GEN=45_MEMBER=7585_PSO,GEN=40_MEMBER=6776_PSO,,
GEN=45_MEMBER=7586_PSO,GEN=39_MEMBER=6596_PSO,,
GEN=45_MEMBER=7587_PSO,GEN=40_MEMBER=6784_PSO,,
GEN=45_MEMBER=7588_PSO,GEN=37_MEMBER=6284_PSO,,
GEN=45_MEMBER=7589_PSO,GEN=33_MEMBER=5541_PSO,,
GEN=45_MEMBER=7590_PSO,GEN=40_MEMBER=6868_PSO,,
GEN=45_MEMBER=7591_PSO,GEN=39_MEMBER=6657_PSO,,
GEN=45_MEMBER=7592_PSO,GEN=43_MEMBER=7332_PSO,,
GEN=45_MEMBER=7593_PSO,GEN=36_MEMBER=6159_PSO,,
GEN=45_MEMBER=7594_PSO,GEN=42_MEMBER=7099_PSO,,
GEN=45_MEMBER=7595_PSO,GEN=44_MEMBER=7402_PSO,,
GEN=45_MEMBER=7596_PSO,GEN=37_MEMBER=6222_PSO,,
GEN=45_MEMBER=7597_PSO,GEN=31_MEMBER=5271_PSO,,
GEN=45_MEMBER=7598_PSO,GEN=43_MEMBER=7284_PSO,,
GEN=45_MEMBER=7599_PSO,GEN=39_MEMBER=6691_PSO,,
GEN=45_MEMBER=7600_PSO,GEN=38_MEMBER=6463_PSO,,
GEN=45_MEMBER=7601_PSO,GEN=44_MEMBER=7455_PSO,,
GEN=45_MEMBER=7602_PSO,GEN=39_MEMBER=6679_PSO,,
GEN=45_MEMBER=7603_PSO,GEN=44_MEMBER=7529_PSO,,
GEN=45_MEMBER=7604_PSO,GEN=37_MEMBER=6339_PSO,,
GEN=45_MEMBER=7605_PSO,GEN=33_MEMBER=5510_PSO,,
GEN=45_MEMBER=7606_PSO,GEN=29_MEMBER=4937_PSO,,
GEN=45_MEMBER=7607_PSO,GEN=42_MEMBER=7140_PSO,,
GEN=45_MEMBER=7608_PSO,GEN=43_MEMBER=7395_PSO,,
GEN=45_MEMBER=7609_PSO,GEN=42_MEMBER=7153_PSO,,
GEN=45_MEMBER=7610_PSO,GEN=31_MEMBER=5219_PSO,,
GEN=45_MEMBER=7611_PSO,GEN=38_MEMBER=6390_PSO,,
GEN=45_MEMBER=7612_PSO,GEN=29_MEMBER=4945_PSO,,
GEN=45_MEMBER=7613_PSO,GEN=43_MEMBER=7343_PSO,,
GEN=45_MEMBER=7614_PSO,GEN=44_MEMBER=7507_PSO,,
GEN=45_MEMBER=7615_PSO,GEN=41_MEMBER=7043_PSO,,
GEN=45_MEMBER=7616_PSO,GEN=44_MEMBER=7471_PSO,,
GEN=45_MEMBER=7617_PSO,GEN=41_MEMBER=6951_PSO,,
GEN=45_MEMBER=7618_PSO,GEN=37_MEMBER=6276_PSO,,
GEN=45_MEMBER=7619_PSO,GEN=37_MEMBER=6351_PSO,,
GEN=45_MEMBER=7620_PSO,GEN=40_MEMBER=6741_PSO,,
GEN=45_MEMBER=7621_PSO,GEN=40_MEMBER=6842_PSO,,
GEN=45_MEMBER=7622_PSO,GEN=36_MEMBER=6122_PSO,,
GEN=45_MEMBER=7623_PSO,GEN=38_MEMBER=6448_PSO,,
GEN=45_MEMBER=7624_PSO,GEN=38_MEMBER=6415_PSO,,
GEN=45_MEMBER=7625_PSO,GEN=44_MEMBER=7530_PSO,,
GEN=45_MEMBER=7626_PSO,GEN=43_MEMBER=7349_PSO,,
GEN=45_MEMBER=7627_PSO,GEN=36_MEMBER=6031_PSO,,
GEN=45_MEMBER=7628_PSO,GEN=36_MEMBER=6176_PSO,,
GEN=45_MEMBER=7629_PSO,GEN=42_MEMBER=7167_PSO,,
GEN=45_MEMBER=7630_PSO,GEN=35_MEMBER=5945_PSO,,
GEN=45_MEMBER=7631_PSO,GEN=27_MEMBER=4577_PSO,,
GEN=45_MEMBER=7632_PSO,GEN=43_MEMBER=7375_PSO,,
GEN=45_MEMBER=7633_PSO,GEN=44_MEMBER=7414_PSO,,
GEN=45_MEMBER=7634_PSO,GEN=43_MEMBER=7290_PSO,,
GEN=45_MEMBER=7635_PSO,GEN=28_MEMBER=4762_PSO,,
GEN=45_MEMBER=7636_PSO,GEN=44_MEMBER=7508_PSO,,
GEN=45_MEMBER=7637_PSO,GEN=32_MEMBER=5472_PSO,,
GEN=45_MEMBER=7638_PSO,GEN=43_MEMBER=7321_PSO,,
GEN=45_MEMBER=7639_PSO,GEN=41_MEMBER=7010_PSO,,
GEN=45_MEMBER=7640_PSO,GEN=44_MEMBER=7428_PSO,,
GEN=45_MEMBER=7641_PSO,GEN=43_MEMBER=7298_PSO,,
GEN=45_MEMBER=7642_PSO,GEN=44_MEMBER=7435_PSO,,
GEN=45_MEMBER=7643_PSO,GEN=29_MEMBER=4968_PSO,,
GEN=45_MEMBER=7644_PSO,GEN=40_MEMBER=6795_PSO,,
GEN=45_MEMBER=7645_PSO,GEN=42_MEMBER=7092_PSO,,
GEN=45_MEMBER=7646_PSO,GEN=40_MEMBER=6800_PSO,,
GEN=45_MEMBER=7647_PSO,GEN=42_MEMBER=7208_PSO,,
GEN=45_MEMBER=7648_PSO,GEN=37_MEMBER=6298_PSO,,
GEN=45_MEMBER=7649_PSO,GEN=23_MEMBER=3788_PSO,,
GEN=45_MEMBER=7650_PSO,GEN=26_MEMBER=4430_PSO,,
GEN=45_MEMBER=7651_PSO,GEN=24_MEMBER=3960_PSO,,
GEN=45_MEMBER=7652_PSO,GEN=42_MEMBER=7116_PSO,,
GEN=45_MEMBER=7653_PSO,GEN=44_MEMBER=7485_PSO,,
GEN=45_MEMBER=7654_PSO,GEN=43_MEMBER=7345_PSO,,
GEN=45_MEMBER=7655_PSO,GEN=41_MEMBER=6909_PSO,,
GEN=45_MEMBER=7656_PSO,GEN=35_MEMBER=5994_PSO,,
GEN=45_MEMBER=7657_PSO,GEN=41_MEMBER=6953_PSO,,
GEN=45_MEMBER=7658_PSO,GEN=39_MEMBER=6615_PSO,,
GEN=45_MEMBER=7659_PSO,GEN=43_MEMBER=7368_PSO,,
GEN=45_MEMBER=7660_PSO,GEN=42_MEMBER=7074_PSO,,
GEN=45_MEMBER=7661_PSO,GEN=44_MEMBER=7482_PSO,,
GEN=45_MEMBER=7662_PSO,GEN=42_MEMBER=7082_PSO,,
GEN=45_MEMBER=7663_PSO,GEN=41_MEMBER=7044_PSO,,
GEN=45_MEMBER=7664_PSO,GEN=36_MEMBER=6066_PSO,,
GEN=45_MEMBER=7665_PSO,GEN=44_MEMBER=7505_PSO,,
GEN=45_MEMBER=7666_PSO,GEN=29_MEMBER=4942_PSO,,
GEN=45_MEMBER=7667_PSO,GEN=33_MEMBER=5528_PSO,,
GEN=45_MEMBER=7668_PSO,GEN=41_MEMBER=7016_PSO,,
GEN=45_MEMBER=7669_PSO,GEN=40_MEMBER=6877_PSO,,
GEN=45_MEMBER=7670_PSO,GEN=43_MEMBER=7286_PSO,,
GEN=45_MEMBER=7671_PSO,GEN=35_MEMBER=5892_PSO,,
GEN=45_MEMBER=7672_PSO,GEN=44_MEMBER=7525_PSO,,
GEN=45_MEMBER=7673_PSO,GEN=39_MEMBER=6643_PSO,,
GEN=45_MEMBER=7674_PSO,GEN=43_MEMBER=7340_PSO,,
GEN=45_MEMBER=7675_PSO,GEN=35_MEMBER=6002_PSO,,
GEN=45_MEMBER=7676_PSO,GEN=34_MEMBER=5810_PSO,,
GEN=45_MEMBER=7677_PSO,GEN=41_MEMBER=7014_PSO,,
GEN=45_MEMBER=7678_PSO,GEN=33_MEMBER=5544_PSO,,
GEN=45_MEMBER=7679_PSO,GEN=44_MEMBER=7549_PSO,,
GEN=45_MEMBER=7680_PSO,GEN=43_MEMBER=7354_PSO,,
GEN=45_MEMBER=7681_PSO,GEN=37_MEMBER=6267_PSO,,
GEN=45_MEMBER=7682_PSO,GEN=37_MEMBER=6235_PSO,,
GEN=45_MEMBER=7683_PSO,GEN=40_MEMBER=6786_PSO,,
GEN=45_MEMBER=7684_PSO,GEN=44_MEMBER=7495_PSO,,
GEN=45_MEMBER=7685_PSO,GEN=42_MEMBER=7192_PSO,,
GEN=45_MEMBER=7686_PSO,GEN=29_MEMBER=4859_PSO,,
GEN=45_MEMBER=7687_PSO,GEN=36_MEMBER=6087_PSO,,
GEN=45_MEMBER=7688_PSO,GEN=42_MEMBER=7204_PSO,,
GEN=45_MEMBER=7689_PSO,GEN=41_MEMBER=6993_PSO,,
GEN=45_MEMBER=7690_PSO,GEN=42_MEMBER=7106_PSO,,
GEN=45_MEMBER=7691_PSO,GEN=43_MEMBER=7312_PSO,,
GEN=45_MEMBER=7692_PSO,GEN=43_MEMBER=7365_PSO,,
GEN=45_MEMBER=7693_PSO,GEN=40_MEMBER=6734_PSO,,
GEN=45_MEMBER=7694_PSO,GEN=44_MEMBER=7412_PSO,,
GEN=45_MEMBER=7695_PSO,GEN=44_MEMBER=7496_PSO,,
GEN=45_MEMBER=7696_PSO,GEN=44_MEMBER=7559_PSO,,
GEN=45_MEMBER=7697_PSO,GEN=41_MEMBER=7041_PSO,,
GEN=45_MEMBER=7698_PSO,GEN=42_MEMBER=7117_PSO,,
GEN=45_MEMBER=7699_PSO,GEN=34_MEMBER=5832_PSO,,
GEN=45_MEMBER=7700_PSO,GEN=37_MEMBER=6321_PSO,,
GEN=45_MEMBER=7701_PSO,GEN=36_MEMBER=6042_PSO,,
GEN=45_MEMBER=7702_PSO,GEN=38_MEMBER=6498_PSO,,
GEN=45_MEMBER=7703_PSO,GEN=42_MEMBER=7212_PSO,,
GEN=45_MEMBER=7704_PSO,GEN=32_MEMBER=5378_PSO,,
GEN=45_MEMBER=7705_PSO,GEN=29_MEMBER=4835_PSO,,
GEN=45_MEMBER=7706_PSO,GEN=42_MEMBER=7119_PSO,,
GEN=45_MEMBER=7707_PSO,GEN=39_MEMBER=6706_PSO,,
GEN=45_MEMBER=7708_PSO,GEN=44_MEMBER=7417_PSO,,
GEN=45_MEMBER=7709_PSO,GEN=42_MEMBER=7180_PSO,,
GEN=45_MEMBER=7710_PSO,GEN=38_MEMBER=6440_PSO,,
GEN=45_MEMBER=7711_PSO,GEN=43_MEMBER=7376_PSO,,
GEN=45_MEMBER=7712_PSO,GEN=39_MEMBER=6537_PSO,,
GEN=45_MEMBER=7713_PSO,GEN=39_MEMBER=6564_PSO,,
GEN=45_MEMBER=7714_PSO,GEN=38_MEMBER=6414_PSO,,
GEN=45_MEMBER=7715_PSO,GEN=40_MEMBER=6856_PSO,,
GEN=45_MEMBER=7716_PSO,GEN=43_MEMBER=7315_PSO,,
GEN=45_MEMBER=7717_PSO,GEN=30_MEMBER=5027_PSO,,
GEN=45_MEMBER=7718_PSO,GEN=37_MEMBER=6255_PSO,,
GEN=45_MEMBER=7719_PSO,GEN=35_MEMBER=5991_PSO,,
GEN=45_MEMBER=7720_PSO,GEN=36_MEMBER=6138_PSO,,
GEN=45_MEMBER=7721_PSO,GEN=43_MEMBER=7281_PSO,,
GEN=45_MEMBER=7722_PSO,GEN=37_MEMBER=6266_PSO,,
GEN=45_MEMBER=7723_PSO,GEN=38_MEMBER=6437_PSO,,
GEN=45_MEMBER=7724_PSO,GEN=42_MEMBER=7138_PSO,,
GEN=45_MEMBER=7725_PSO,GEN=41_MEMBER=6931_PSO,,
GEN=45_MEMBER=7726_PSO,GEN=41_MEMBER=7005_PSO,,
GEN=45_MEMBER=7727_PSO,GEN=33_MEMBER=5614_PSO,,
GEN=45_MEMBER=7728_PSO,GEN=44_MEMBER=7421_PSO,,
GEN=45_MEMBER=7729_PSO,GEN=39_MEMBER=6703_PSO,,
GEN=45_MEMBER=7730_PSO,GEN=40_MEMBER=6862_PSO,,
GEN=45_MEMBER=7731_PSO,GEN=43_MEMBER=7372_PSO,,
GEN=45_MEMBER=7732_PSO,GEN=36_MEMBER=6153_PSO,,
GEN=45_MEMBER=7733_PSO,GEN=32_MEMBER=5487_PSO,,
GEN=45_MEMBER=7734_PSO,GEN=40_MEMBER=6805_PSO,,
GEN=45_MEMBER=7735_PSO,GEN=44_MEMBER=7548_PSO,,
GEN=45_MEMBER=7736_PSO,GEN=31_MEMBER=5310_PSO,,
GEN=45_MEMBER=7737_PSO,GEN=33_MEMBER=5536_PSO,,
GEN=45_MEMBER=7738_PSO,GEN=34_MEMBER=5744_PSO,,
GEN=45_MEMBER=7739_PSO,GEN=40_MEMBER=6802_PSO,,
GEN=46_MEMBER=7740_PSO,GEN=43_MEMBER=7225_PSO,,
GEN=46_MEMBER=7741_PSO,152,,
GEN=46_MEMBER=7742_PSO,130,,
GEN=46_MEMBER=7743_PSO,16,,
GEN=46_MEMBER=7744_PSO,95,,
GEN=46_MEMBER=7745_PSO,156,,
GEN=46_MEMBER=7746_PSO,GEN=41_MEMBER=6974_PSO,,
GEN=46_MEMBER=7747_PSO,GEN=35_MEMBER=5856_PSO,,
GEN=46_MEMBER=7748_PSO,GEN=36_MEMBER=6085_PSO,,
GEN=46_MEMBER=7749_PSO,GEN=31_MEMBER=5188_PSO,,
GEN=46_MEMBER=7750_PSO,GEN=38_MEMBER=6459_PSO,,
GEN=46_MEMBER=7751_PSO,GEN=44_MEMBER=7455_PSO,,
GEN=46_MEMBER=7752_PSO,10,,
GEN=46_MEMBER=7753_PSO,GEN=44_MEMBER=7491_PSO,,
GEN=46_MEMBER=7754_PSO,GEN=45_MEMBER=7603_PSO,,
GEN=46_MEMBER=7755_PSO,GEN=39_MEMBER=6596_PSO,,
GEN=46_MEMBER=7756_PSO,GEN=40_MEMBER=6784_PSO,,
GEN=46_MEMBER=7757_PSO,GEN=33_MEMBER=5541_PSO,,
GEN=46_MEMBER=7758_PSO,GEN=41_MEMBER=7044_PSO,,
GEN=46_MEMBER=7759_PSO,GEN=37_MEMBER=6284_PSO,,
GEN=46_MEMBER=7760_PSO,GEN=44_MEMBER=7412_PSO,,
