generation,member,lpr:total_combined:bdpl,obj_well,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
17,gen=17_member=2844_pso,2.32143,14362.4,1,0.00265486,0.0053156,0.0053156,1,-999
17,gen=17_member=2789_pso,1.34545,11446.9,1,0.00244528,0.000984699,0.000984699,1,-999
18,152,4.78258,17542.8,1,1e+30,0.000904446,0.000904446,1,-999
18,gen=15_member=2554_pso,0.953057,8202.11,1,1e+30,0.000503628,0.000503628,1,-999
18,16,4.48927,17265.5,1,0.0689941,0.00120728,0.00120728,1,-999
18,130,4.69071,17325,1,0.055358,0.00112634,0.00112634,1,-999
18,gen=17_member=2759_pso,2.44422,14660.8,1,0.0470677,0.00332927,0.00332927,1,-999
18,gen=17_member=2827_pso,3.19591,15605.2,1,0.022426,0.00551061,0.00551061,1,-999
18,gen=17_member=2824_pso,3.00352,15376.2,1,0.0149471,0.00495894,0.00495894,1,-999
18,gen=17_member=2809_pso,1.89562,13343.8,1,0.0166261,0.00191025,0.00191025,1,-999
18,gen=16_member=2686_pso,1.52219,12171.3,2,0.130947,0.00150333,0.00150333,1,-999
18,gen=14_member=2261_pso,4.00839,16275.2,1,0.0349721,0.00602275,0.00602275,1,-999
18,gen=16_member=2625_pso,3.35153,15729,1,0.034404,0.00795168,0.00795168,1,-999
18,gen=17_member=2787_pso,2.07429,13713.4,1,0.0336347,0.00234885,0.00234885,1,-999
18,gen=14_member=2266_pso,4.16345,16396.8,1,0.0219354,0.00549814,0.00549814,1,-999
18,gen=17_member=2822_pso,1.96637,13601.6,1,0.0288164,0.00213007,0.00213007,1,-999
18,gen=16_member=2628_pso,1.63664,12594.6,1,0.0234513,0.0020937,0.0020937,1,-999
18,gen=14_member=2388_pso,1.5864,12283.5,1,0.0256571,0.00148869,0.00148869,1,-999
18,gen=16_member=2648_pso,2.65425,14886.9,1,0.00974768,0.00448924,0.00448924,1,-999
18,gen=17_member=2769_pso,2.36249,14529.8,1,0.0294436,0.00310462,0.00310462,1,-999
18,gen=15_member=2418_pso,1.44707,12119,1,0.0265696,0.00148345,0.00148345,1,-999
18,gen=14_member=2324_pso,2.54273,14666.1,1,0.0278155,0.00327096,0.00327096,1,-999
18,gen=17_member=2830_pso,3.67511,16009.2,1,0.0102518,0.0102394,0.0102394,1,-999
18,gen=15_member=2495_pso,3.09407,15490.5,1,0.0175257,0.00510712,0.00510712,1,-999
18,gen=17_member=2821_pso,2.55567,14850.3,1,0.0212681,0.00427002,0.00427002,1,-999
18,gen=17_member=2872_pso,1.70173,12730.1,1,0.0226755,0.00178319,0.00178319,1,-999
18,gen=16_member=2705_pso,1.79889,13046.6,1,0.0179619,0.0022027,0.0022027,1,-999
18,gen=15_member=2442_pso,3.85869,16178.7,1,0.0259963,0.00582937,0.00582937,1,-999
18,gen=16_member=2645_pso,3.93115,16235.3,1,0.0258801,0.00564636,0.00564636,1,-999
18,gen=17_member=2852_pso,4.06507,16365.8,1,0.0257568,0.00567744,0.00567744,1,-999
18,gen=15_member=2538_pso,4.10703,16377.9,1,0.0203142,0.0060966,0.0060966,1,-999
18,gen=15_member=2515_pso,1.73999,12731.3,2,0.0895711,0.00178442,0.00178442,1,-999
18,gen=16_member=2634_pso,2.91945,15290.7,2,0.19088,0.0059649,0.0059649,1,-999
18,156,4.4265,16882.3,1,0.0287633,0.00205134,0.00205134,1,-999
18,95,4.70127,17459.9,1,0.0239903,0.000977782,0.000977782,1,-999
18,gen=17_member=2835_pso,3.08983,15456.4,1,0.0115092,0.0057444,0.0057444,1,-999
18,gen=17_member=2810_pso,1.10994,9708.65,1,0.0232563,0.00104159,0.00104159,1,-999
18,gen=15_member=2539_pso,2.79014,15071.7,2,0.206316,0.00622253,0.00622253,1,-999
18,gen=13_member=2176_pso,3.41344,15737.4,1,0.0229684,0.00745359,0.00745359,1,-999
18,gen=17_member=2858_pso,3.26859,15628.4,1,0.022399,0.0057444,0.0057444,1,-999
18,gen=16_member=2601_pso,3.28169,15684.3,1,0.0216567,0.00686533,0.00686533,1,-999
18,gen=9_member=1409_pso,4.39707,16641.1,2,1e+30,0.00377133,0.00377133,1,-999
18,gen=15_member=2417_pso,2.8621,15186.8,1,0.0130923,0.00634056,0.00634056,1,-999
18,gen=12_member=1949_pso,1.23472,10493.4,1,0.0203582,0.00102849,0.00102849,1,-999
18,gen=15_member=2544_pso,3.80973,16131.6,1,0.0261514,0.00691313,0.00691313,1,-999
18,gen=14_member=2250_pso,3.74385,16055.1,2,0.053176,0.00874732,0.00874732,1,-999
18,gen=17_member=2886_pso,2.66952,14917.2,1,0.00549866,0.00395168,0.00395168,1,-999
18,gen=17_member=2794_pso,3.90929,16216.9,1,0.0189215,0.00610429,0.00610429,1,-999
18,gen=13_member=2069_pso,1.29706,11029.1,1,0.0187485,0.000915809,0.000915809,1,-999
18,gen=15_member=2466_pso,3.49391,15800.1,2,0.197266,0.00849038,0.00849038,1,-999
18,gen=14_member=2280_pso,1.95844,13424.8,1,0.0178383,0.00201523,0.00201523,1,-999
18,gen=15_member=2472_pso,2.28172,14325.3,1,0.0180225,0.00304484,0.00304484,1,-999
18,gen=12_member=1911_pso,4.22687,16418.9,1,0.0180221,0.00532401,0.00532401,1,-999
18,gen=15_member=2511_pso,4.30025,16521.6,1,0.0180127,0.00633799,0.00633799,1,-999
18,gen=16_member=2630_pso,4.27214,16505.7,1,0.0176993,0.00579135,0.00579135,1,-999
18,gen=14_member=2252_pso,1.16818,9751.58,1,0.0176263,0.000997005,0.000997005,1,-999
18,gen=17_member=2815_pso,0.997797,8605.64,1,0.0175506,0.000632085,0.000632085,1,-999
18,gen=17_member=2811_pso,2.25228,14291.1,1,0.0175145,0.00339868,0.00339868,1,-999
18,gen=16_member=2594_pso,2.72848,15046,1,0.00950416,0.00620498,0.00620498,1,-999
18,gen=13_member=2143_pso,1.39501,11508.2,1,0.0164321,0.00128646,0.00128646,1,-999
18,gen=14_member=2314_pso,3.78372,16104.3,2,0.213649,0.00752015,0.00752015,1,-999
18,gen=10_member=1638_pso,3.56133,15908.4,2,0.0238237,0.00972363,0.00972363,1,-999
18,gen=11_member=1731_pso,3.6088,15924.7,1,0.029709,0.00973021,0.00973021,1,-999
18,gen=15_member=2501_pso,2.7268,14971.7,1,0.0138857,0.00488411,0.00488411,1,-999
18,gen=17_member=2795_pso,1.79605,12819.5,2,0.145871,0.00185854,0.00185854,1,-999
18,gen=17_member=2792_pso,2.9103,15230.4,2,0.0293631,0.00667104,0.00667104,1,-999
18,gen=15_member=2488_pso,1.2191,10433.4,1,0.0149277,0.000984699,0.000984699,1,-999
18,gen=12_member=2037_pso,4.34566,16604.8,1,0.00992467,0.00414998,0.00414998,1,-999
18,gen=16_member=2629_pso,2.14886,13998.8,1,0.0130195,0.00290764,0.00290764,1,-999
18,gen=15_member=2424_pso,3.45109,15784.7,1,0.0118635,0.00764358,0.00764358,1,-999
18,gen=15_member=2439_pso,2.18598,14065.1,2,0.325139,0.00334102,0.00334102,1,-999
18,gen=16_member=2641_pso,1.41192,11978.1,1,0.0135938,0.00146038,0.00146038,1,-999
18,gen=14_member=2373_pso,2.21465,14220.8,1,0.0130156,0.00329157,0.00329157,1,-999
18,gen=14_member=2328_pso,1.34899,11463.7,1,0.0129412,0.00121686,0.00121686,1,-999
18,gen=15_member=2411_pso,3.52258,15824,2,0.0149452,0.00973021,0.00973021,1,-999
18,gen=17_member=2866_pso,4.34112,16539.9,1,0.0118596,0.00567744,0.00567744,1,-999
18,gen=15_member=2498_pso,2.82967,15087.4,2,0.0305891,0.00580547,0.00580547,1,-999
18,gen=14_member=2402_pso,4.23247,16439.2,1,0.0118206,0.00490502,0.00490502,1,-999
18,gen=14_member=2339_pso,1.04033,8846.7,1,0.0114669,0.00074571,0.00074571,1,-999
18,gen=13_member=2216_pso,2.09518,13814.4,1,0.0113628,0.00244871,0.00244871,1,-999
18,gen=15_member=2459_pso,1.30652,11088.5,1,0.00744503,0.000968478,0.000968478,1,-999
18,gen=17_member=2829_pso,1.02027,8750.58,1,0.0111069,0.000695833,0.000695833,1,-999
18,gen=17_member=2911_pso,3.63741,15989,1,0.0110333,0.0121044,0.0121044,1,-999
18,gen=17_member=2871_pso,1.17755,10185.7,1,0.0108778,0.000899557,0.000899557,1,-999
18,gen=17_member=2851_pso,2.33147,14389.1,1,0.00970126,0.00358395,0.00358395,1,-999
18,gen=13_member=2188_pso,3.74831,16060.2,1,0.00739669,0.00837634,0.00837634,1,-999
18,gen=16_member=2664_pso,2.3213,14340.7,1,0.010369,0.00310541,0.00310541,1,-999
18,gen=16_member=2726_pso,2.81678,15082.5,2,0.0129295,0.00597623,0.00597623,1,-999
18,gen=16_member=2748_pso,1.33962,11295.4,2,1e+30,0.00113897,0.00113897,1,-999
18,gen=17_member=2885_pso,3.43949,15765.3,1,0.00983045,0.00689418,0.00689418,1,-999
18,gen=15_member=2461_pso,2.1178,13830.5,1,0.00939205,0.00245269,0.00245269,1,-999
18,gen=16_member=2671_pso,1.06418,8994.89,1,0.0090531,0.000838354,0.000838354,1,-999
18,gen=16_member=2674_pso,1.07911,9518.59,1,0.00842153,0.00109077,0.00109077,1,-999
18,gen=17_member=2843_pso,2.13115,13919,1,0.00811173,0.0024495,0.0024495,1,-999
18,gen=15_member=2490_pso,2.20244,14209.7,1,0.00878539,0.00341648,0.00341648,1,-999
18,gen=16_member=2631_pso,3.5396,15828,2,0.00841092,0.00990439,0.00990439,1,-999
18,gen=16_member=2637_pso,3.62113,15942.8,2,0.0596945,0.00874732,0.00874732,1,-999
18,gen=17_member=2883_pso,3.54829,15839.7,2,0.00710764,0.00951442,0.00951442,1,-999
18,gen=17_member=2903_pso,3.63286,15956.6,1,0.0050175,0.00946679,0.00946679,1,-999
18,gen=11_member=1739_pso,1.075,9235.19,1,0.00352733,0.000966107,0.000966107,1,-999
18,gen=14_member=2281_pso,2.55074,14696.7,1,0.0033776,0.00321431,0.00321431,1,-999
18,gen=17_member=2844_pso,2.32143,14362.4,1,0.00105294,0.00332927,0.00332927,1,-999
18,gen=14_member=2334_pso,1.17744,9859.67,1,0.00244845,0.000900015,0.000900015,1,-999
18,gen=17_member=2789_pso,1.34545,11446.9,1,0.00611551,0.00119251,0.00119251,1,-999
18,gen=13_member=2153_pso,1.07769,9294.73,1,0.0010745,0.000913564,0.000913564,1,-999
18,gen=18_member=2932_pso,1.51366,12253.7,1,0.0363852,1.00143,1.00143,1,-999
18,gen=18_member=2962_pso,3.50442,15913.5,1,0.0323483,7.01024,7.01024,1,-999
18,gen=18_member=3041_pso,2.87907,15311.3,1,0.0321471,2.0068,2.0068,1,-999
18,gen=18_member=3087_pso,2.98521,15342.5,1,0.0296872,0.00587833,0.00587833,1,-999
18,gen=18_member=2985_pso,2.63219,14853.8,1,0.0257434,0.00433468,0.00433468,1,-999
18,gen=18_member=3006_pso,1.83494,13134.1,1,0.0250354,0.00213007,0.00213007,1,-999
18,gen=18_member=2929_pso,3.15694,15545.8,1,0.0231464,0.00516614,0.00516614,1,-999
18,gen=18_member=2983_pso,3.05,15427.5,1,0.0225368,0.00502203,0.00502203,1,-999
18,gen=18_member=3072_pso,4.37912,16676.3,1,0.0211078,1.00333,1.00333,1,-999
18,gen=18_member=3033_pso,1.76615,12953.2,1,0.0196937,2.00211,2.00211,1,-999
18,gen=18_member=2967_pso,3.73021,16057.2,1,0.0187075,1.00859,1.00859,1,-999
18,gen=18_member=2963_pso,2.82893,15176.5,1,0.0186326,3.00595,3.00595,1,-999
18,gen=18_member=2928_pso,2.79075,15174.4,1,0.0171659,5.00588,5.00588,1,-999
18,gen=18_member=2993_pso,1.72348,12822.3,1,0.016823,3.00185,3.00185,1,-999
18,gen=18_member=2946_pso,2.76319,15168.9,1,0.0162593,6.00569,6.00569,1,-999
18,gen=18_member=3081_pso,3.75854,16116.7,1,0.0160405,1.00771,1.00771,1,-999
18,gen=18_member=2948_pso,1.89477,13289.7,1,0.0158464,0.00189838,0.00189838,1,-999
18,gen=18_member=3022_pso,2.67531,14936.8,1,0.0149571,0.00417237,0.00417237,1,-999
18,gen=18_member=3073_pso,4.14287,16395.9,1,0.0147327,0.00552624,0.00552624,1,-999
18,gen=18_member=3068_pso,3.67666,16025.7,1,0.0143881,0.00971554,0.00971554,1,-999
18,gen=18_member=3036_pso,2.181,14127.6,1,0.0139904,1.0038,1.0038,1,-999
18,gen=18_member=2999_pso,3.48492,15841.6,1,0.0139263,7.00959,7.00959,1,-999
18,gen=18_member=3031_pso,1.61192,12513.1,1,0.0131176,0.00186734,0.00186734,1,-999
18,gen=18_member=2930_pso,3.18271,15598.5,1,0.0101762,0.00531205,0.00531205,1,-999
18,gen=18_member=3043_pso,1.32557,11343.9,1,0.010167,1.0011,1.0011,1,-999
18,gen=18_member=3040_pso,3.61819,15943.9,1,0.00628446,1.00883,1.00883,1,-999
18,gen=18_member=2961_pso,2.99276,15358.6,1,0.00478168,0.00537268,0.00537268,1,-999
18,gen=18_member=3030_pso,2.32533,14387.6,1,0.00262158,0.00356468,0.00356468,1,-999
18,gen=18_member=2931_pso,1.96393,13467.3,1,0.0020728,0.00193772,0.00193772,1,-999
19,152,4.78258,17542.8,1,1e+30,0.000904446,0.000904446,1,-999
19,gen=15_member=2554_pso,0.953057,8202.11,1,0.0164434,0.00064455,0.00064455,1,-999
19,16,4.48927,17265.5,1,0.0681444,0.00120728,0.00120728,1,-999
19,130,4.69071,17325,1,0.0546762,0.00112634,0.00112634,1,-999
19,gen=17_member=2759_pso,2.44422,14660.8,1,0.00808519,0.00363404,0.00363404,1,-999
19,gen=18_member=2932_pso,1.51366,12253.7,1,0.0359371,0.00133768,0.00133768,1,-999
19,gen=14_member=2261_pso,4.00839,16275.2,2,0.107783,0.00685974,0.00685974,1,-999
19,gen=16_member=2625_pso,3.35153,15729,2,0.135358,0.00754474,0.00754474,1,-999
19,gen=17_member=2787_pso,2.07429,13713.4,1,0.0132483,0.00269116,0.00269116,1,-999
19,gen=18_member=2962_pso,3.50442,15913.5,1,0.0129632,0.00764358,0.00764358,1,-999
19,gen=18_member=3041_pso,2.87907,15311.3,1,0.0180153,0.00552034,0.00552034,1,-999
19,gen=11_member=1731_pso,3.6088,15924.7,2,0.0528191,0.00743923,0.00743923,1,-999
19,gen=18_member=3087_pso,2.98521,15342.5,2,0.25565,0.00569191,0.00569191,1,-999
19,gen=17_member=2769_pso,2.36249,14529.8,1,0.0132269,0.00415374,0.00415374,1,-999
19,gen=17_member=2822_pso,1.96637,13601.6,1,0.0129855,0.00250495,0.00250495,1,-999
19,156,4.4265,16882.3,1,0.028409,0.00205134,0.00205134,1,-999
19,gen=14_member=2324_pso,2.54273,14666.1,2,0.264359,0.00358395,0.00358395,1,-999
19,gen=15_member=2418_pso,1.44707,12119,1,0.0262423,0.00141782,0.00141782,1,-999
19,gen=15_member=2544_pso,3.80973,16131.6,1,0.0258293,0.00687136,0.00687136,1,-999
19,gen=15_member=2442_pso,3.85869,16178.7,1,0.0159809,0.00627047,0.00627047,1,-999
19,gen=16_member=2645_pso,3.93115,16235.3,2,0.0313269,0.00611508,0.00611508,1,-999
19,gen=17_member=2852_pso,4.06507,16365.8,1,0.0202348,0.00662932,0.00662932,1,-999
19,gen=18_member=2985_pso,2.63219,14853.8,1,0.0254264,0.00327787,0.00327787,1,-999
19,gen=14_member=2388_pso,1.5864,12283.5,1,0.0253411,0.00130694,0.00130694,1,-999
19,gen=18_member=3006_pso,1.83494,13134.1,1,0.0238866,0.00213007,0.00213007,1,-999
19,95,4.70127,17459.9,1,0.0236949,0.000977782,0.000977782,1,-999
19,gen=16_member=2628_pso,1.63664,12594.6,1,0.0231625,0.00161674,0.00161674,1,-999
19,gen=17_member=2810_pso,1.10994,9708.65,1,0.0102715,0.00115747,0.00115747,1,-999
19,gen=18_member=2929_pso,3.15694,15545.8,1,0.0125199,0.00540061,0.00540061,1,-999
19,gen=13_member=2176_pso,3.41344,15737.4,2,0.0278025,0.00709489,0.00709489,1,-999
19,gen=17_member=2872_pso,1.70173,12730.1,1,0.0176974,0.001631,0.001631,1,-999
19,gen=18_member=2983_pso,3.05,15427.5,1,0.0222593,0.00556466,0.00556466,1,-999
19,gen=17_member=2827_pso,3.19591,15605.2,1,0.010133,0.00662766,0.00662766,1,-999
19,gen=17_member=2858_pso,3.26859,15628.4,1,0.0153952,0.00714596,0.00714596,1,-999
19,gen=14_member=2266_pso,4.16345,16396.8,1,0.0216652,0.00689174,0.00689174,1,-999
19,gen=16_member=2601_pso,3.28169,15684.3,1,0.019737,0.0071132,0.0071132,1,-999
19,gen=17_member=2821_pso,2.55567,14850.3,1,0.0210061,0.00331584,0.00331584,1,-999
19,gen=18_member=3072_pso,4.37912,16676.3,1,0.0181435,0.00332837,0.00332837,1,-999
19,gen=12_member=1949_pso,1.23472,10493.4,2,0.172595,0.00104656,0.00104656,1,-999
19,gen=15_member=2538_pso,4.10703,16377.9,1,0.020064,0.00686489,0.00686489,1,-999
19,gen=18_member=3033_pso,1.76615,12953.2,1,0.02415,0.00211164,0.00211164,1,-999
19,gen=17_member=2794_pso,3.90929,16216.9,2,0.057794,0.00618079,0.00618079,1,-999
19,gen=13_member=2069_pso,1.29706,11029.1,1,0.0214247,0.0010515,0.0010515,1,-999
19,gen=18_member=2967_pso,3.73021,16057.2,2,0.0226448,0.00743923,0.00743923,1,-999
19,gen=18_member=2963_pso,2.82893,15176.5,1,0.0147464,0.00413601,0.00413601,1,-999
19,gen=15_member=2472_pso,2.28172,14325.3,1,0.0178005,0.00439592,0.00439592,1,-999
19,gen=12_member=1911_pso,4.22687,16418.9,1,0.0178002,0.00685974,0.00685974,1,-999
19,gen=15_member=2511_pso,4.30025,16521.6,2,0.0218038,0.00633799,0.00633799,1,-999
19,gen=16_member=2705_pso,1.79889,13046.6,1,0.0177407,0.0022027,0.0022027,1,-999
19,gen=14_member=2280_pso,1.95844,13424.8,1,0.0106243,0.0025533,0.0025533,1,-999
19,gen=16_member=2630_pso,4.27214,16505.7,2,0.0922507,0.00583224,0.00583224,1,-999
19,gen=14_member=2252_pso,1.16818,9751.58,1,0.0136026,0.00110268,0.00110268,1,-999
19,gen=17_member=2815_pso,0.997797,8605.64,1,0.0173344,0.000871124,0.000871124,1,-999
19,gen=15_member=2495_pso,3.09407,15490.5,1,0.00715478,0.00692917,0.00692917,1,-999
19,gen=17_member=2811_pso,2.25228,14291.1,1,0.0105252,0.00388808,0.00388808,1,-999
19,gen=18_member=2928_pso,2.79075,15174.4,1,0.0169545,0.00417237,0.00417237,1,-999
19,gen=18_member=2993_pso,1.72348,12822.3,2,0.271981,0.00175251,0.00175251,1,-999
19,gen=17_member=2809_pso,1.89562,13343.8,1,0.00721461,0.00254709,0.00254709,1,-999
19,gen=13_member=2143_pso,1.39501,11508.2,1,0.0131831,0.00128646,0.00128646,1,-999
19,gen=18_member=2946_pso,2.76319,15168.9,1,0.0160591,0.00427167,0.00427167,1,-999
19,gen=18_member=3081_pso,3.75854,16116.7,1,0.0395621,0.00655766,0.00655766,1,-999
19,gen=18_member=2948_pso,1.89477,13289.7,1,0.00106073,0.0025298,0.0025298,1,-999
19,gen=18_member=3022_pso,2.67531,14936.8,1,0.0147729,0.0039671,0.0039671,1,-999
19,gen=17_member=2824_pso,3.00352,15376.2,1,0.014763,0.00495894,0.00495894,1,-999
19,gen=15_member=2488_pso,1.2191,10433.4,1,0.0118367,0.00109077,0.00109077,1,-999
19,gen=18_member=3073_pso,4.14287,16395.9,1,0.0145512,0.0068481,0.0068481,1,-999
19,gen=18_member=3068_pso,3.67666,16025.7,2,0.0174163,0.00917595,0.00917595,1,-999
19,gen=18_member=3036_pso,2.181,14127.6,1,0.0302578,0.00381759,0.00381759,1,-999
19,gen=18_member=2999_pso,3.48492,15841.6,1,0.0144457,0.00854798,0.00854798,1,-999
19,gen=15_member=2501_pso,2.7268,14971.7,1,0.0137146,0.00361035,0.00361035,1,-999
19,gen=16_member=2641_pso,1.41192,11978.1,1,0.00967726,0.00132622,0.00132622,1,-999
19,gen=18_member=3031_pso,1.61192,12513.1,1,0.012956,0.00145876,0.00145876,1,-999
19,gen=15_member=2417_pso,2.8621,15186.8,1,0.00803218,0.00412025,0.00412025,1,-999
19,gen=16_member=2629_pso,2.14886,13998.8,2,0.130097,0.00314596,0.00314596,1,-999
19,gen=14_member=2373_pso,2.21465,14220.8,1,0.00314945,0.00446458,0.00446458,1,-999
19,gen=14_member=2328_pso,1.34899,11463.7,1,0.0127818,0.00121686,0.00121686,1,-999
19,gen=15_member=2424_pso,3.45109,15784.7,2,0.0535169,0.00631838,0.00631838,1,-999
19,gen=17_member=2866_pso,4.34112,16539.9,2,1e+30,0.00567744,0.00567744,1,-999
19,gen=14_member=2402_pso,4.23247,16439.2,1,0.0048437,0.00602275,0.00602275,1,-999
19,gen=17_member=2835_pso,3.08983,15456.4,1,0.0113674,0.00662766,0.00662766,1,-999
19,gen=14_member=2339_pso,1.04033,8846.7,1,0.0113257,0.000985251,0.000985251,1,-999
19,gen=13_member=2216_pso,2.09518,13814.4,2,0.124641,0.00251717,0.00251717,1,-999
19,gen=17_member=2829_pso,1.02027,8750.58,1,0.0109701,0.000997005,0.000997005,1,-999
19,gen=17_member=2911_pso,3.63741,15989,1,0.0309105,0.00770567,0.00770567,1,-999
19,gen=17_member=2871_pso,1.17755,10185.7,1,0.0122289,0.00110526,0.00110526,1,-999
19,gen=16_member=2664_pso,2.3213,14340.7,1,0.0102413,0.00464895,0.00464895,1,-999
19,gen=17_member=2830_pso,3.67511,16009.2,2,0.0138456,0.00912852,0.00912852,1,-999
19,gen=18_member=2930_pso,3.18271,15598.5,1,0.0076861,0.00686237,0.00686237,1,-999
19,gen=18_member=3043_pso,1.32557,11343.9,1,0.0100418,0.00109666,0.00109666,1,-999
19,gen=12_member=2037_pso,4.34566,16604.8,1,0.0284989,0.00414998,0.00414998,1,-999
19,gen=17_member=2885_pso,3.43949,15765.3,2,0.0118994,0.00643594,0.00643594,1,-999
19,gen=16_member=2648_pso,2.65425,14886.9,1,0.00962763,0.00352138,0.00352138,1,-999
19,gen=17_member=2851_pso,2.33147,14389.1,1,0.00958178,0.00445381,0.00445381,1,-999
19,gen=16_member=2594_pso,2.72848,15046,1,0.00938711,0.00374093,0.00374093,1,-999
19,gen=15_member=2461_pso,2.1178,13830.5,2,0.0113688,0.00254899,0.00254899,1,-999
19,gen=16_member=2671_pso,1.06418,8994.89,1,0.00894161,0.000986666,0.000986666,1,-999
19,gen=15_member=2490_pso,2.20244,14209.7,1,0.00867719,0.00469753,0.00469753,1,-999
19,gen=16_member=2674_pso,1.07911,9518.59,1,0.00831781,0.00109295,0.00109295,1,-999
19,gen=17_member=2843_pso,2.13115,13919,2,0.00981897,0.00313098,0.00313098,1,-999
19,gen=15_member=2459_pso,1.30652,11088.5,1,0.00735333,0.00110526,0.00110526,1,-999
19,gen=13_member=2188_pso,3.74831,16060.2,2,0.0566027,0.00727494,0.00727494,1,-999
19,gen=18_member=3040_pso,3.61819,15943.9,2,0.00760712,0.00815895,0.00815895,1,-999
19,gen=17_member=2789_pso,1.34545,11446.9,1,0.00604019,0.00119251,0.00119251,1,-999
19,gen=17_member=2886_pso,2.66952,14917.2,1,0.00543094,0.0038573,0.0038573,1,-999
19,gen=17_member=2903_pso,3.63286,15956.6,2,0.0179929,0.00854798,0.00854798,1,-999
19,gen=18_member=2961_pso,2.99276,15358.6,1,0.0184587,0.00537268,0.00537268,1,-999
19,gen=11_member=1739_pso,1.075,9235.19,1,0.00348389,0.00104986,0.00104986,1,-999
19,gen=14_member=2281_pso,2.55074,14696.7,1,0.0247925,0.00361035,0.00361035,1,-999
19,gen=18_member=3030_pso,2.32533,14387.6,1,0.00258929,0.00442409,0.00442409,1,-999
19,gen=14_member=2334_pso,1.17744,9859.67,2,1e+30,0.00106329,0.00106329,1,-999
19,gen=18_member=2931_pso,1.96393,13467.3,1,0.00204727,0.00273816,0.00273816,1,-999
19,gen=13_member=2153_pso,1.07769,9294.73,1,0.00106127,0.00111985,0.00111985,1,-999
19,gen=17_member=2844_pso,2.32143,14362.4,1,0.00103998,0.00422377,0.00422377,1,-999
19,gen=19_member=3202_pso,0.905306,7828.23,1,1e+30,0.000519386,0.000519386,1,-999
19,gen=19_member=3168_pso,4.00743,16290.2,1,0.0404614,1.00662,1.00662,1,-999
19,gen=19_member=3133_pso,3.8717,16256.8,1,0.0383636,2.00704,2.00704,1,-999
19,gen=19_member=3156_pso,3.65634,16068.7,1,0.0312421,4.00685,4.00685,1,-999
19,gen=19_member=3140_pso,2.93195,15348.2,1,0.0293216,1.00569,1.00569,1,-999
19,gen=19_member=3137_pso,4.24565,16542.1,1,0.0291948,3.00561,3.00561,1,-999
19,gen=19_member=3108_pso,3.44841,15823.3,1,0.0276936,2.00739,2.00739,1,-999
19,gen=19_member=3192_pso,2.08512,14035.9,1,0.0275241,4.00326,4.00326,1,-999
19,gen=19_member=3163_pso,2.45954,14686.4,1,0.0274729,1.00348,1.00348,1,-999
19,gen=19_member=3114_pso,3.37754,15822.9,1,0.0266403,5.00737,5.00737,1,-999
19,gen=19_member=3124_pso,3.53649,15966.2,1,0.0263656,3.00789,3.00789,1,-999
19,gen=19_member=3221_pso,3.34512,15742.2,1,0.0247209,3.00686,3.00686,1,-999
19,gen=19_member=3198_pso,1.22345,10798.2,1,0.0201075,1.00112,1.00112,1,-999
19,gen=19_member=3159_pso,3.222,15613.6,1,0.0187447,0.00650428,0.00650428,1,-999
19,gen=19_member=3219_pso,2.01428,13661.2,1,0.0173784,0.00267734,0.00267734,1,-999
19,gen=19_member=3132_pso,2.38275,14550.7,1,0.0169463,0.00382152,0.00382152,1,-999
19,gen=19_member=3154_pso,1.70526,12921.7,1,0.0166158,1.00198,1.00198,1,-999
19,gen=19_member=3179_pso,3.11757,15519.8,1,0.0162155,0.00600647,0.00600647,1,-999
19,gen=19_member=3144_pso,1.92274,13397.7,1,0.016201,0.00238843,0.00238843,1,-999
19,gen=19_member=3208_pso,2.42819,14611.6,1,0.0158541,0.00366464,0.00366464,1,-999
19,gen=19_member=3206_pso,2.03376,13683,1,0.015476,0.00281767,0.00281767,1,-999
19,gen=19_member=3212_pso,1.89151,13196.6,1,0.015431,0.00214341,0.00214341,1,-999
19,gen=19_member=3147_pso,1.11894,9713.62,1,0.0150199,0.00115085,0.00115085,1,-999
19,gen=19_member=3115_pso,4.02858,16336.2,1,0.0148662,0.00627047,0.00627047,1,-999
19,gen=19_member=3097_pso,0.934041,7942.68,1,0.0123158,0.000552211,0.000552211,1,-999
19,gen=19_member=3255_pso,2.24091,14236.6,1,0.00970583,0.00417126,0.00417126,1,-999
19,gen=19_member=3117_pso,4.35615,16625.6,1,0.00863001,0.00386536,0.00386536,1,-999
19,gen=19_member=3155_pso,2.84793,15186.2,1,0.00855554,0.00411012,0.00411012,1,-999
19,gen=19_member=3139_pso,3.53518,15918.7,1,0.00827174,0.00735424,0.00735424,1,-999
19,gen=19_member=3164_pso,2.21465,14231.2,1,0.00677366,0.00426635,0.00426635,1,-999
19,gen=19_member=3125_pso,3.16611,15585.1,1,0.00664577,0.00628643,0.00628643,1,-999
19,gen=19_member=3210_pso,1.4001,11680.7,1,0.0037491,0.00119842,0.00119842,1,-999
19,gen=19_member=3205_pso,1.40955,11690.7,1,0.00304662,0.00121293,0.00121293,1,-999
19,gen=19_member=3136_pso,1.17168,10006.4,1,0.0024183,1.00099,1.00099,1,-999
20,152,4.78258,17542.8,1,1e+30,0.000888171,0.000888171,1,-999
20,gen=19_member=3202_pso,0.905306,7828.23,1,1e+30,0.000529832,0.000529832,1,-999
