generation,member,lpr:total_combined:bdpl,obj_well,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
0,170,4.68386,16929.6,8,0.148957,1379.04,1379.04,1,-999
0,171,4.73077,16962.5,10,0.170305,1320.04,1320.04,1,-999
1,gen=1_member=0_pso,4.119,15283.3,5,0.048622,1335.01,1335.01,1,-999
1,gen=1_member=1_pso,4.08882,15357.2,3,0.0530935,1739.01,1739.01,1,-999
1,gen=1_member=2_pso,4.12797,15452.5,3,0.0381035,1796.02,1796.02,1,-999
1,gen=1_member=3_pso,4.29036,15438.7,9,0.0582706,269.02,269.02,1,-999
1,gen=1_member=4_pso,4.32123,15474.5,8,0.168494,154.024,154.024,1,-999
1,gen=1_member=5_pso,4.04967,15192,5,0.0779883,1751.02,1751.02,1,-999
1,gen=1_member=6_pso,4.02064,15137.2,4,0.0310873,1640.02,1640.02,1,-999
1,gen=1_member=7_pso,4.35035,15598.5,6,0.0737498,110.014,110.014,1,-999
1,gen=1_member=8_pso,3.71934,14779,1,0.154699,274.006,274.006,1,-999
1,gen=1_member=9_pso,4.24205,15463.2,8,0.13518,677.021,677.021,1,-999
1,gen=1_member=10_pso,4.2404,15336.8,11,0.126443,373.015,373.015,1,-999
1,gen=1_member=11_pso,4.07591,14658.6,10,0.0300947,47.0042,47.0042,1,-999
1,gen=1_member=12_pso,4.40537,15980.4,2,0.0369907,32.0037,32.0037,1,-999
1,gen=1_member=13_pso,3.61579,14054.5,1,1e+30,0.00138309,0.00138309,1,-999
1,gen=1_member=14_pso,4.20364,14795.9,12,1e+30,0.00675653,0.00675653,1,-999
1,gen=1_member=15_pso,4.18535,15744,2,0.111467,1808.01,1808.01,1,-999
1,gen=1_member=16_pso,4.12752,14906.8,10,0.0132886,89.0132,89.0132,1,-999
1,gen=1_member=17_pso,4.1146,15286.4,4,0.0884843,1358.01,1358.01,1,-999
1,gen=1_member=18_pso,4.28968,14995.3,13,1e+30,115.018,115.018,1,-999
1,gen=1_member=19_pso,3.93597,15128.8,3,0.0749216,1771.02,1771.02,1,-999
1,gen=1_member=20_pso,4.05379,14976.8,6,0.0561947,941.016,941.016,1,-999
1,gen=1_member=21_pso,4.28121,15722.9,4,0.174039,717.014,717.014,1,-999
1,gen=1_member=22_pso,4.23,15715,4,0.0671433,1127.01,1127.01,1,-999
1,gen=1_member=23_pso,4.03372,14656,9,1e+30,90.0042,90.0042,1,-999
1,gen=1_member=24_pso,3.87829,14953.9,2,0.0459352,847.018,847.018,1,-999
1,gen=1_member=25_pso,4.03978,15301.6,2,0.0674918,1982.01,1982.01,1,-999
1,gen=1_member=26_pso,4.3805,15545.2,8,0.231693,0.0253821,0.0253821,1,-999
1,gen=1_member=27_pso,4.17706,15170,8,0.0301758,665.022,665.022,1,-999
1,gen=1_member=28_pso,4.04138,15082.8,5,0.0462169,1413.01,1413.01,1,-999
1,gen=1_member=29_pso,4.19898,15499.2,4,0.0455124,1281.02,1281.02,1,-999
1,gen=1_member=30_pso,4.09734,15571.6,2,0.0302852,2466.02,2466.02,1,-999
1,gen=1_member=31_pso,4.1818,15272,9,0.0251611,673.012,673.012,1,-999
1,gen=1_member=32_pso,4.39652,15774.2,4,0.103178,24.0119,24.0119,1,-999
1,gen=1_member=33_pso,4.05864,15154,6,0.0386137,1564.02,1564.02,1,-999
1,gen=1_member=34_pso,4.07646,14835.7,9,0.0232199,183.008,183.008,1,-999
1,gen=1_member=35_pso,4.08289,14884.8,9,0.0514141,233.011,233.011,1,-999
1,gen=1_member=36_pso,4.12525,14845.5,10,0.0344415,89.0081,89.0081,1,-999
1,gen=1_member=37_pso,4.10572,15004,8,0.0285608,746.018,746.018,1,-999
1,gen=1_member=38_pso,3.76337,14439.7,2,0.12334,25.0029,25.0029,1,-999
1,gen=1_member=39_pso,4.09462,15164.6,6,0.0500305,1230.02,1230.02,1,-999
