member,generation,scenario,parameter_name,parameter_label,parameter_symbol,parameter_factor,parameter_value,base_parameter_value,probability_weight,T_factor,T_value,S_factor,S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=39_member=6585_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.7828676,34.78292178056862,113.39545098056861,3.109,2.9322715216876882,5.667728478312311
gen=47_member=8011_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.1213008,35.12122980345115,113.73375900345114,3.26403,3.0792908073338316,5.5207091926661676
gen=40_member=6726_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.242575600000002,31.242517549639818,109.85504674963983,2.03707,1.9026521553061355,6.697347844693864
gen=44_member=7543_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.1870268,35.18705597340057,113.79958517340057,3.29833,3.111916954080497,5.4880830459195025
gen=43_member=7287_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.646587600000004,33.64656535247972,112.25909455247972,2.68124,2.5211140259947205,6.07888597400528
gen=41_member=6982_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.2787468,36.278668778733376,114.89119797873339,3.84028,3.6396800167041903,4.960319983295809
gen=33_member=5577_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.0012852,34.00137781832889,112.6139070183289,2.80281,2.634523589530088,5.965476410469911
gen=48_member=8183_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.7057788,34.70587203703935,113.31840123703935,3.0773,2.9021735028232105,5.69782649717679
gen=48_member=8234_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,23.7818948,23.781937390842728,102.39446659084273,1.1268,1.0343904612927382,7.565609538707261
gen=42_member=7080_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.2182188,35.21819334968434,113.83072254968432,3.313,3.126084175356335,5.473915824643665
gen=47_member=8007_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.1347424,34.13470291303967,112.74723211303967,2.85212,2.6813995060334417,5.918600493966558
gen=35_member=5961_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.8771876,36.87726444522587,115.48979364522586,4.16397,3.955240004293311,4.644759995706689
gen=31_member=5281_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.1156552,33.11569694121411,111.72822614121412,2.52766,2.374234908176846,6.2257650918231535
gen=44_member=7417_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,28.040048399999996,28.04007293817745,106.65260213817746,1.50233,1.3929432839264337,7.207056716073566
gen=32_member=5429_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.214580399999996,36.214597535229515,114.82712673522953,3.8078,3.6083358762129,4.9916641237871
gen=37_member=6347_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.6629276,35.66303769617801,114.275566896178,3.52921,3.33622036106001,5.26377963893999
gen=42_member=7094_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.7239728,32.72396444274264,111.33649364274265,2.40462,2.2568619228564186,6.343138077143581
gen=45_member=7577_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.348481199999995,33.348578128286576,111.96110732828657,2.59343,2.4370423256561824,6.162957674343817
gen=38_member=6402_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,30.511791600000002,30.51186014513365,109.12438934513365,1.8927,1.7647017176728577,6.835298282327142
gen=31_member=5196_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,37.154128,37.154036317385696,115.76656551738569,4.37901,4.163175104843428,4.436824895156572
gen=41_member=6995_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.0581728,33.05810757863159,111.6706367786316,2.50823,2.3558179258059577,6.2441820741940415
gen=39_member=6611_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.8961992,35.89623286365389,114.5087620636539,3.66312,3.467968001663231,5.132031998336769
gen=49_member=8310_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,30.436708,30.43676948862573,109.04929868862573,1.88142,1.7534218354165425,6.846578164583457
gen=41_member=6917_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,30.7027312,30.7026693264571,109.3151985264571,1.93448,1.8048939720607056,6.795106027939294
gen=42_member=7156_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,30.610492,30.610510708305725,109.22303990830572,1.91823,1.7891775795636709,6.810822420436329
gen=29_member=4898_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.9271684,35.92717187396659,114.5397010739666,3.68037,3.4810427288580192,5.11895727114198
gen=47_member=7961_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.81844,32.81846706326812,111.43099626326813,2.42627,2.277233077477927,6.322766922522073
gen=31_member=5213_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.374698,34.37459988167344,112.98712908167344,2.94698,2.7774571882059864,5.822542811794014
gen=33_member=5529_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,18.329822840000002,18.32982475749499,96.94235395749497,0.902294,0.8268533889608237,7.773146611039176
gen=41_member=6902_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,29.628389600000002,29.628353465378915,108.24088266537892,1.72975,1.6092953603273523,6.990704639672647
gen=43_member=7373_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,30.566823199999998,30.566917442941545,109.17944664294156,1.90841,1.779607316767502,6.820392683232498
gen=43_member=7354_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.3656388,36.365559376347385,114.97808857634739,3.91205,3.7100040047778866,4.8899959952221135
gen=48_member=8255_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,18.692073360000002,18.692080334260165,97.30460953426017,0.907206,0.831534051922553,7.768465948077447
gen=38_member=6443_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.6712428,31.67115470758055,110.28368390758054,2.14746,2.00959983963363,6.59040016036637
gen=47_member=7988_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,30.769794,30.769795007202468,109.38232420720249,1.94462,1.814310488234429,6.785689511765571
gen=37_member=6360_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,28.05609,28.056013799679008,106.668542999679,1.51193,1.3996829991300646,7.200317000869935
gen=48_member=8171_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.994082,34.99403631605541,113.60656551605543,3.20978,3.0269142222817593,5.573085777718241
gen=45_member=7732_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,28.232101999999998,28.232171596528566,106.84470079652857,1.52704,1.416134991904503,7.183865008095497
gen=35_member=5956_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.0774828,34.07740547464268,112.6899346746427,2.82984,2.6595027026326283,5.940497297367371
gen=45_member=7623_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,26.867897600000003,26.867886619436277,105.48041581943627,1.35875,1.252373487584908,7.347626512415092
gen=34_member=5765_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,30.9233032,30.92338623359191,109.5359154335919,1.98173,1.850002153044391,6.749997846955608
gen=38_member=6501_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.3964568,32.396349530682755,111.00887873068277,2.32041,2.1755015556494284,6.424498444350571
gen=48_member=8203_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.4539392,32.453841272609736,111.06637047260975,2.33521,2.19007369014825,6.40992630985175
gen=47_member=7974_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.0424296,35.04236881028093,113.65489801028093,3.23167,3.047715411029194,5.552284588970806
gen=42_member=7123_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.3967552,34.396745119239434,113.00927431923942,2.95964,2.7908955279790058,5.809104472020994
gen=30_member=5110_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.395271199999996,36.39534938259375,115.00787858259373,3.93251,3.7304238228218276,4.869576177178172
gen=40_member=6879_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.52546,35.52547804840835,114.13800724840836,3.47595,3.283182351449143,5.316817648550856
gen=31_member=5217_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.452308,36.4522647735805,115.0647939735805,3.94088,3.736904156656549,4.863095843343451
gen=42_member=7215_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.9225632,34.92253563470857,113.53506483470858,3.17583,2.9952648649963036,5.604735135003696
gen=37_member=6211_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,20.656456399999996,20.656455308041814,99.26898450804181,1.01369,0.9304787780102175,7.669521221989783
gen=40_member=6803_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.8223768,33.822321012801254,112.43485021280125,2.72359,2.5613725559364022,6.038627444063597
gen=30_member=5155_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.1209288,34.12094915647915,112.73347835647915,2.84803,2.682352967679705,5.9176470323202945
gen=32_member=5405_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,27.866487199999998,27.866536503306772,106.47906570330677,1.47179,1.3616194854558348,7.238380514544165
gen=37_member=6224_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.2442864,35.24434680969291,113.85687600969291,3.32624,3.1388083697055507,5.461191630294449
gen=36_member=6188_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,26.545060399999997,26.54503702240775,105.15756622240775,1.34227,1.2387380706506956,7.361261929349304
gen=44_member=7508_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.030844,35.030748929325185,113.64327812932517,3.22133,3.0378635298612333,5.562136470138766
gen=48_member=8233_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.676369199999996,34.67641402474263,113.28894322474264,3.06245,2.8879892586994362,5.712010741300563
gen=27_member=4602_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.533998,31.534063129350688,110.1465923293507,2.12737,1.9887016621723084,6.611298337827691
gen=34_member=5714_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.2895148,35.289422752427136,113.90195195242715,3.37452,3.1939526292646603,5.406047370735339
gen=33_member=5592_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.9057776,32.90581117439859,111.5183403743986,2.46009,2.3098857478416583,6.290114252158341
gen=46_member=7897_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.6601048,34.66001472979494,113.27254392979495,3.05438,2.880990743900134,5.7190092560998655
gen=44_member=7516_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.109196,36.10912532430648,114.72165452430647,3.75377,3.556328198976352,5.043671801023647
gen=47_member=8023_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.075776,36.0756878960716,114.68821709607163,3.73629,3.539447356413693,5.060552643586307
gen=43_member=7367_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.8665668,35.86655852747779,114.47908772747779,3.64645,3.4497691496617056,5.1502308503382945
gen=41_member=6969_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.0139848,34.01408910075473,112.62661830075474,2.81773,2.6480630935246983,5.951936906475302
gen=34_member=5825_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,21.687307439999998,21.6872977704652,100.29982697046519,1.03166,0.9453580771205146,7.654641922879485
gen=40_member=6799_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.952641199999995,34.952751930942966,113.56528113094296,3.18988,3.0078942108075513,5.592105789192448
gen=36_member=6120_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.9581376,35.95802982865704,114.57055902865704,3.68918,3.4936691618532594,5.10633083814674
gen=43_member=7295_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.5167708,35.51686845465705,114.12939765465704,3.46262,3.2727023910926154,5.327297608907385
gen=37_member=6202_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,29.765634399999996,29.765572548609313,108.37810174860931,1.7877,1.6648125792887454,6.935187420711254
gen=41_member=6991_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.3934888,36.393381324833584,115.00591052483358,3.91812,3.714567799621067,4.885432200378933
gen=34_member=5786_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.6983528,35.69845644451818,114.31098564451818,3.5556,3.361292110468412,5.238707889531588
gen=46_member=7820_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.8603284,35.860377441964175,114.47290664196417,3.63264,3.437537399209398,5.162462600790602
gen=49_member=8399_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.851862,35.85181623963164,114.46434543963164,3.62622,3.4313221218693224,5.168677878130677
gen=34_member=5808_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.496199600000004,36.496093279758526,115.10862247975852,3.95771,3.755387207874448,4.8446127921255515
gen=43_member=7329_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.9811596,34.981147257172495,113.59367645717249,3.19666,3.014348013435578,5.585651986564422
gen=42_member=7088_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.7903692,35.79047148072272,114.40300068072271,3.60323,3.4083747076931123,5.191625292306887
gen=45_member=7708_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.8571336,33.85718549462576,112.46971469462578,2.7429,2.579287592408726,6.020712407591274
gen=32_member=5495_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,25.922334399999997,25.92224315458362,104.53477235458361,1.29931,1.1965582943547102,7.40344170564529
gen=41_member=6992_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.8253488,35.82539989519937,114.43792909519937,3.61253,3.4181027126190298,5.18189728738097
gen=44_member=7474_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.6065592,35.60659604089044,114.21912524089045,3.50006,3.3072445295355117,5.292755470464488
gen=38_member=6529_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.6110888,34.611036113818564,113.22356531381857,3.04111,2.8683131719712547,5.731686828028745
gen=38_member=6418_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.4430976,34.443010318174956,113.05553951817497,2.97833,2.80870369893654,5.7912963010634595
gen=42_member=7193_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.445622,33.44556490244684,112.05809410244683,2.62386,2.465733573657664,6.134266426342336
gen=40_member=6846_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.0759968,33.07610629167887,111.68863549167887,2.5122,2.3587857577269213,6.241214242273078
gen=42_member=7137_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.799798399999997,31.799870105395673,110.41239930539568,2.16651,2.0270434038654987,6.572956596134501
gen=41_member=6951_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,31.7882128,31.788273688982024,110.40080288898203,2.16614,2.0282016059775616,6.571798394022438
gen=44_member=7514_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.407672399999996,34.40775328560086,113.02028248560086,2.96984,2.7997094537832137,5.800290546216786
gen=26_member=4423_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.826238,32.826298754166096,111.43882795416609,2.44423,2.2946675489109705,6.305332451089029
gen=30_member=5151_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.297461999999996,36.297392702126395,114.9099219021264,3.85519,3.655311081163515,4.944688918836484
gen=36_member=6144_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.510605999999996,34.510550189225945,113.12307938922596,3.00686,2.835899772493661,5.764100227506338
gen=41_member=6946_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.683425199999995,35.683385394119824,114.29591459411984,3.5443,3.350966998245422,5.249033001754578
gen=43_member=7239_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.7208556,35.72083483075705,114.33336403075705,3.56889,3.3744046940800505,5.225595305919949
gen=20_member=3413_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.9545708,32.95461211746549,111.5671413174655,2.47644,2.3253714791463582,6.274628520853641
gen=35_member=5913_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,21.26195996,21.261970620979778,99.87449982097976,1.01633,0.9315151496168241,7.668484850383176
gen=47_member=7945_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.610420399999995,34.610460392456865,113.22298959245687,3.03486,2.86242481342788,5.737575186572119
gen=31_member=5214_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.4428012,35.44276706150495,114.05529626150495,3.42253,3.231553387103967,5.368446612896033
gen=35_member=5893_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,16.002053,16.002041893722712,94.61457109372272,0.813288,0.7454573409390871,7.854542659060913
gen=42_member=7082_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.697386,33.697411190937146,112.30994039093714,2.69841,2.537187783283065,6.062812216716935
gen=44_member=7534_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.346848,34.34682017838482,112.95934937838484,2.93385,2.7653089935859483,5.834691006414051
gen=45_member=7645_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.619036,35.61911037390231,114.23163957390231,3.51669,3.3238711745138114,5.276128825486188
gen=39_member=6590_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.736378,36.73640015568762,115.3489293556876,4.09121,3.8852742841891663,4.714725715810833
gen=38_member=6398_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.0974612,35.09741973001883,113.70994893001883,3.25449,3.0697359524684162,5.530264047531583
gen=45_member=7594_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.3103844,36.31039554746737,114.92292474746739,3.8606,3.660685853158155,4.939314146841845
gen=48_member=8227_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.9072636,33.90734269461019,112.51987189461022,2.7553,2.591025728149771,6.008974271850229
gen=30_member=5150_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.47793,36.47794126781239,115.0904704678124,3.95517,3.752729761170209,4.847270238829791
gen=49_member=8327_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,30.106963999999998,30.10695679161178,108.71948599161179,1.80674,1.6820640436247858,6.917935956375214
gen=43_member=7261_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.4863208,34.48623759426499,113.09876679426499,2.98936,2.819227648514154,5.780772351485846
gen=36_member=6133_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.8721368,35.87203034437702,114.48455954437703,3.65379,3.4583285103272754,5.141671489672724
gen=41_member=6892_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,29.7658572,29.765857301341477,108.37838650134148,1.79322,1.6701006564746448,6.929899343525355
gen=47_member=8012_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.983982399999995,35.984022812402536,114.59655201240253,3.70111,3.504553658496436,5.095446341503564
gen=47_member=7966_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.7234536,33.72345101193558,112.3359802119356,2.70123,2.5400411468007302,6.059958853199269
gen=49_member=8363_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.4777808,35.477807888172215,114.09033708817222,3.43975,3.2500150415545,5.3499849584455
gen=44_member=7456_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.4550552,35.454985598383615,114.06751479838361,3.43116,3.239920646229642,5.360079353770358
gen=40_member=6804_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.5288756,34.528979791643806,113.14150899164382,3.01687,2.845847002978847,5.754152997021153
gen=38_member=6471_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.0604764,35.06049322067706,113.67302242067706,3.24426,3.059748966689829,5.54025103331017
gen=22_member=3634_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.487508399999996,33.48751472965719,112.1000439296572,2.63496,2.4766626532263087,6.123337346773691
gen=44_member=7539_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.0109412,36.01086498046887,114.62339418046886,3.71574,3.519533590657329,5.080466409342671
gen=49_member=8356_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.883720399999994,32.88362932713905,111.49615852713904,2.45508,2.3049712924978007,6.295028707502199
gen=46_member=7849_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.7256816,33.7256272553146,112.3381564553146,2.71464,2.55284143602374,6.047158563976259
gen=42_member=7200_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.3322924,35.33222140569574,113.94475060569573,3.37515,3.185839371014189,5.414160628985811
gen=38_member=6459_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.735932399999996,36.73590992805043,115.34843912805044,4.07908,3.87372250406704,4.72627749593296
gen=40_member=6838_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,27.5438728,27.54385585819388,106.15638505819388,1.42018,1.3127317708015471,7.287268229198452
gen=35_member=5994_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.683276,34.68326987798987,113.29579907798986,3.07603,2.9004964863926808,5.699503513607318
gen=39_member=6670_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.435669600000004,32.43577512726643,111.04830432726642,2.33137,2.186434287612869,6.413565712387131
gen=48_member=8120_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.049485600000004,36.049477181493145,114.66200638149316,3.72385,3.527468488957145,5.072531511042855
gen=47_member=7929_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,33.2756256,33.27569117913837,111.88822037913837,2.58067,2.4240563643136275,6.175943635686372
gen=32_member=5467_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.4252,35.425295105606956,114.03782430560697,3.40923,3.21878634200101,5.381213657998989
gen=45_member=7589_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.264561199999996,35.264548182297666,113.87707738229766,3.34169,3.1546330284405673,5.445366971559432
gen=42_member=7063_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,32.7798956,32.77998072785285,111.39250992785287,2.41578,2.267542708733998,6.332457291266001
gen=46_member=7783_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.2509704,35.250884894283324,113.86341409428333,3.33505,3.147011618552078,5.452988381447922
gen=42_member=7112_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,29.955014399999996,29.954952265185444,108.56748146518542,1.80414,1.6806043527115544,6.919395647288445
gen=43_member=7278_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,26.961028,26.96102909294159,105.5735582929416,1.36641,1.2596454713298668,7.340354528670133
gen=48_member=8123_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.7057052,35.70569359544761,114.31822279544762,3.56822,3.3741139608360493,5.22588603916395
gen=38_member=6409_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,35.5586572,35.558655547749574,114.17118474774956,3.48534,3.292177779869089,5.307822220130911
gen=36_member=6139_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,36.7221188,36.722176673504485,115.33470587350449,4.07625,3.870998034617097,4.729001965382903
gen=40_member=6783_pso,50,storage_plus_10pct,storage,Storage,S,1.1,0.132,0.12,,,,1.1,0.132,34.2880288,34.28795088667764,112.90048008667765,2.92983,2.7545786634909426,5.845421336509057
