member,generation,scenario,scenario_label,T_factor,S_factor,T_value,S_value,base_T_value,base_S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=43_member=7367_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.8665668,35.86655852747779,114.47908772747779,3.64645,3.646452731121316,4.953547268878683
gen=41_member=6969_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.0139848,34.01408910075473,112.62661830075474,2.81773,2.8177336383909903,5.782266361609009
gen=34_member=5825_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,21.687307439999998,21.6872977704652,100.29982697046519,1.03166,1.0316609877340521,7.568339012265947
gen=40_member=6799_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.952641199999995,34.952751930942966,113.56528113094296,3.18988,3.1898771736597777,5.410122826340222
gen=36_member=6120_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.9581376,35.95802982865704,114.57055902865704,3.68918,3.6891823362555014,4.910817663744498
gen=43_member=7295_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.5167708,35.51686845465705,114.12939765465704,3.46262,3.4626160518191695,5.13738394818083
gen=37_member=6202_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,29.765634399999996,29.765572548609313,108.37810174860931,1.7877,1.7876984758523489,6.812301524147651
gen=41_member=6991_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.3934888,36.393381324833584,115.00591052483358,3.91812,3.9181165555809105,4.681883444419089
gen=34_member=5786_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.6983528,35.69845644451818,114.31098564451818,3.5556,3.5555964069787214,5.044403593021278
gen=46_member=7820_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.8603284,35.860377441964175,114.47290664196417,3.63264,3.632641910441183,4.967358089558816
gen=49_member=8399_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.851862,35.85181623963164,114.46434543963164,3.62622,3.6262185633597337,4.973781436640266
gen=34_member=5808_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.496199600000004,36.496093279758526,115.10862247975852,3.95771,3.9577052126781385,4.642294787321861
gen=43_member=7329_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.9811596,34.981147257172495,113.59367645717249,3.19666,3.1966649465375045,5.403335053462495
gen=42_member=7088_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.7903692,35.79047148072272,114.40300068072271,3.60323,3.603231967757982,4.996768032242018
gen=45_member=7708_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.8571336,33.85718549462576,112.46971469462578,2.7429,2.7428987341927886,5.857101265807211
gen=32_member=5495_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,25.922334399999997,25.92224315458362,104.53477235458361,1.29931,1.2993111659258407,7.300688834074159
gen=41_member=6992_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.8253488,35.82539989519937,114.43792909519937,3.61253,3.612529890918071,4.9874701090819284
gen=44_member=7474_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.6065592,35.60659604089044,114.21912524089045,3.50006,3.50006000486463,5.09993999513537
gen=38_member=6529_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.6110888,34.611036113818564,113.22356531381857,3.04111,3.04111175545416,5.558888244545839
gen=38_member=6418_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.4430976,34.443010318174956,113.05553951817497,2.97833,2.9783290860012563,5.621670913998743
gen=42_member=7193_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.445622,33.44556490244684,112.05809410244683,2.62386,2.623857141848998,5.976142858151002
gen=40_member=6846_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.0759968,33.07610629167887,111.68863549167887,2.5122,2.5121954424953974,6.087804557504603
gen=42_member=7137_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,31.799798399999997,31.799870105395673,110.41239930539568,2.16651,2.166508641055658,6.433491358944341
gen=41_member=6951_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,31.7882128,31.788273688982024,110.40080288898203,2.16614,2.1661407021590335,6.433859297840966
gen=44_member=7514_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.407672399999996,34.40775328560086,113.02028248560086,2.96984,2.9698350907736994,5.6301649092263
gen=26_member=4423_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,32.826238,32.826298754166096,111.43882795416609,2.44423,2.4442324503270667,6.155767549672933
gen=30_member=5151_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.297461999999996,36.297392702126395,114.9099219021264,3.85519,3.8551868740415647,4.744813125958435
gen=36_member=6144_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.510605999999996,34.510550189225945,113.12307938922596,3.00686,3.006859173870737,5.593140826129263
gen=41_member=6946_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.683425199999995,35.683385394119824,114.29591459411984,3.5443,3.5442993418543907,5.055700658145609
gen=43_member=7239_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.7208556,35.72083483075705,114.33336403075705,3.56889,3.568889637147473,5.031110362852527
gen=20_member=3413_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,32.9545708,32.95461211746549,111.5671413174655,2.47644,2.476442307505916,6.123557692494083
gen=35_member=5913_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,21.26195996,21.261970620979778,99.87449982097976,1.01633,1.0163314134959742,7.583668586504025
gen=47_member=7945_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.610420399999995,34.610460392456865,113.22298959245687,3.03486,3.034858216956013,5.565141783043987
gen=31_member=5214_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.4428012,35.44276706150495,114.05529626150495,3.42253,3.422528658514179,5.177471341485821
gen=35_member=5893_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,16.002053,16.002041893722712,94.61457109372272,0.813288,0.8132883924956409,7.786711607504358
gen=42_member=7082_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.697386,33.697411190937146,112.30994039093714,2.69841,2.6984095035547178,5.901590496445282
gen=44_member=7534_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.346848,34.34682017838482,112.95934937838484,2.93385,2.9338504123415645,5.666149587658435
gen=45_member=7645_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.619036,35.61911037390231,114.23163957390231,3.51669,3.516691347333547,5.083308652666453
gen=39_member=6590_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.736378,36.73640015568762,115.3489293556876,4.09121,4.091206726931731,4.508793273068268
gen=38_member=6398_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.0974612,35.09741973001883,113.70994893001883,3.25449,3.2544898932889783,5.345510106711021
gen=45_member=7594_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.3103844,36.31039554746737,114.92292474746739,3.8606,3.8605987089492615,4.739401291050738
gen=48_member=8227_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.9072636,33.90734269461019,112.51987189461022,2.7553,2.755299500403393,5.844700499596607
gen=30_member=5150_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.47793,36.47794126781239,115.0904704678124,3.95517,3.955174426624362,4.644825573375638
gen=49_member=8327_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,30.106963999999998,30.10695679161178,108.71948599161179,1.80674,1.8067379306649065,6.793262069335093
gen=43_member=7261_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.4863208,34.48623759426499,113.09876679426499,2.98936,2.9893599211626327,5.610640078837367
gen=36_member=6133_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.8721368,35.87203034437702,114.48455954437703,3.65379,3.653790433692729,4.946209566307271
gen=41_member=6892_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,29.7658572,29.765857301341477,108.37838650134148,1.79322,1.7932215884321627,6.806778411567837
gen=47_member=8012_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.983982399999995,35.984022812402536,114.59655201240253,3.70111,3.70111096406832,4.8988890359316795
gen=47_member=7966_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.7234536,33.72345101193558,112.3359802119356,2.70123,2.70123404657382,5.89876595342618
gen=49_member=8363_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.4777808,35.477807888172215,114.09033708817222,3.43975,3.4397528364932963,5.160247163506703
gen=44_member=7456_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.4550552,35.454985598383615,114.06751479838361,3.43116,3.4311568491910003,5.168843150809
gen=40_member=6804_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.5288756,34.528979791643806,113.14150899164382,3.01687,3.016870007405459,5.583129992594541
gen=38_member=6471_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.0604764,35.06049322067706,113.67302242067706,3.24426,3.244263136286106,5.355736863713894
gen=22_member=3634_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.487508399999996,33.48751472965719,112.1000439296572,2.63496,2.6349586355249133,5.965041364475086
gen=44_member=7539_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.0109412,36.01086498046887,114.62339418046886,3.71574,3.715744676343473,4.884255323656527
gen=49_member=8356_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,32.883720399999994,32.88362932713905,111.49615852713904,2.45508,2.4550781548376848,6.144921845162315
gen=46_member=7849_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.7256816,33.7256272553146,112.3381564553146,2.71464,2.714637855713368,5.885362144286631
gen=42_member=7200_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.3322924,35.33222140569574,113.94475060569573,3.37515,3.3751465513068113,5.224853448693189
gen=38_member=6459_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.735932399999996,36.73590992805043,115.34843912805044,4.07908,4.079081097759878,4.520918902240122
gen=40_member=6838_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,27.5438728,27.54385585819388,106.15638505819388,1.42018,1.4201768569284974,7.179823143071502
gen=35_member=5994_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.683276,34.68326987798987,113.29579907798986,3.07603,3.0760270271294465,5.523972972870553
gen=39_member=6670_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,32.435669600000004,32.43577512726643,111.04830432726642,2.33137,2.3313665536247323,6.268633446375267
gen=48_member=8120_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.049485600000004,36.049477181493145,114.66200638149316,3.72385,3.723850953060577,4.876149046939423
gen=47_member=7929_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.2756256,33.27569117913837,111.88822037913837,2.58067,2.580665612337951,6.019334387662049
gen=32_member=5467_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.4252,35.425295105606956,114.03782430560697,3.40923,3.4092267076579548,5.190773292342045
gen=45_member=7589_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.264561199999996,35.264548182297666,113.87707738229766,3.34169,3.3416938493864854,5.258306150613514
gen=42_member=7063_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,32.7798956,32.77998072785285,111.39250992785287,2.41578,2.415779575508107,6.184220424491892
gen=46_member=7783_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.2509704,35.250884894283324,113.86341409428333,3.33505,3.335046555009676,5.264953444990324
gen=42_member=7112_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,29.955014399999996,29.954952265185444,108.56748146518542,1.80414,1.8041382604731788,6.795861739526821
gen=43_member=7278_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,26.961028,26.96102909294159,105.5735582929416,1.36641,1.366406175511632,7.233593824488368
gen=48_member=8123_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.7057052,35.70569359544761,114.31822279544762,3.56822,3.5682173295817705,5.031782670418229
gen=38_member=6409_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.5586572,35.558655547749574,114.17118474774956,3.48534,3.4853415920391564,5.114658407960843
gen=36_member=6139_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.7221188,36.722176673504485,115.33470587350449,4.07625,4.076245634874488,4.523754365125511
gen=40_member=6783_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.2880288,34.28795088667764,112.90048008667765,2.92983,2.9298334396155377,5.670166560384462
gen=29_member=4924_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.3221908,33.32221023991749,111.93473943991748,2.58783,2.5878280224066805,6.012171977593319
gen=46_member=7822_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.6993932,36.69936383186918,115.31189303186918,4.06609,4.0660856604735525,4.533914339526447
gen=33_member=5655_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.6303988,35.630370058555734,114.24289925855572,3.51718,3.517184950203706,5.082815049796293
gen=31_member=5227_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.1920756,33.191986899653344,111.80451609965334,2.57051,2.5705116414506683,6.029488358549331
gen=46_member=7810_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.574104,34.57406416730866,113.18659336730867,3.02342,3.023422958431066,5.5765770415689335
gen=28_member=4720_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.3848732,35.38488870745046,113.99741790745045,3.39794,3.397935940640786,5.202064059359214
gen=31_member=5250_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.0534204,34.05351185359164,112.66604105359163,2.82385,2.8238468837659485,5.776153116234051
gen=46_member=7862_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.5019168,34.50190548961805,113.11443468961807,2.9983,2.998298907907466,5.601701092092534
gen=29_member=4911_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.8640404,33.86401239624249,112.47654159624248,2.75415,2.7541462326369754,5.845853767363025
gen=43_member=7385_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,26.117729999999998,26.117703630103588,104.73023283010357,1.30432,1.3043152854911995,7.2956847145088
gen=34_member=5724_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.5597712,35.55966917902097,114.17219837902098,3.48909,3.4890914833829183,5.110908516617082
gen=39_member=6557_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,30.951821600000002,30.95190437561837,109.56443357561837,1.98352,1.9835249724970192,6.616475027502981
gen=43_member=7341_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.697461600000004,35.69752068422161,114.31004988422161,3.54777,3.5477651856602397,5.05223481433976
gen=37_member=6349_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.8629264,33.862942575484915,112.47547177548492,2.74347,2.74346907693536,5.856530923064639
gen=41_member=6889_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,27.384348,27.38432060845482,105.99684980845481,1.4106,1.4106019754541834,7.189398024545817
gen=47_member=8010_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.483498,33.48339815320258,112.09592735320258,2.63426,2.634259456618809,5.965740543381191
gen=38_member=6465_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.5849476,35.58483752237572,114.19736672237573,3.49711,3.497111324050284,5.102888675949716
gen=29_member=4976_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,32.8534196,32.85346614458213,111.46599534458214,2.44488,2.444884202204969,6.15511579779503
gen=34_member=5729_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.1272428,36.12729970982421,114.7398289098242,3.76248,3.7624810950233507,4.837518904976649
gen=46_member=7888_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,32.783460399999996,32.783404919650515,111.3959341196505,2.41843,2.4184305774887624,6.181569422511237
gen=46_member=7821_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,31.01933,31.019254054929405,109.63178325492942,1.99327,1.993271488176367,6.606728511823633
gen=48_member=8165_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.0845388,35.08459194378328,113.69712114378328,3.24714,3.247140884065854,5.352859115934145
gen=36_member=6131_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.0098272,36.00986073528155,114.62238993528156,3.70849,3.7084934104133103,4.891506589586689
gen=32_member=5391_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.261589199999996,33.261505768011496,111.8740349680115,2.57343,2.573433964969206,6.026566035030793
gen=34_member=5740_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,27.0249716,27.025055498234494,105.63758469823449,1.37217,1.3721664215087608,7.227833578491239
gen=35_member=5978_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.7979444,35.798046250315835,114.41057545031585,3.60663,3.60663291837019,4.99336708162981
gen=32_member=5373_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.4901084,34.49010839919886,113.10263759919886,2.995,2.995004204654322,5.604995795345678
gen=44_member=7565_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,32.9715036,32.97144846847227,111.58397766847226,2.47831,2.4783108816408452,6.121689118359154
gen=45_member=7737_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.1261288,36.12613241634489,114.7386616163449,3.75756,3.757559665069502,4.842440334930497
gen=35_member=6019_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.062408,36.06245626130536,114.67498546130537,3.73038,3.7303822104294664,4.869617789570533
gen=46_member=7796_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.467532,35.46763029885118,114.08015949885117,3.43824,3.438238935749979,5.161761064250021
gen=47_member=7977_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.5069676,35.506986680921436,114.11951588092144,3.45533,3.455325102241552,5.144674897758447
gen=49_member=8311_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.0073764,36.00733726709178,114.61986646709177,3.70558,3.7055758911768084,4.894424108823191
gen=29_member=4851_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.2643384,35.264277472776136,113.87680667277613,3.33985,3.3398522358139564,5.260147764186043
gen=34_member=5819_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.5609588,34.56103873283972,113.17356793283972,3.0224,3.022398591006844,5.577601408993155
gen=38_member=6490_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.0697604,36.069858023161345,114.68238722316136,3.73254,3.7325391237239716,4.867460876276028
gen=42_member=7145_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.306151199999995,36.30614392385608,114.9186731238561,3.85887,3.858871338058118,4.7411286619418815
gen=28_member=4655_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.7361532,33.73614280489097,112.34867200489097,2.71633,2.7163349555958534,5.883665044404147
gen=24_member=4008_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.7668996,33.76696087691461,112.3794900769146,2.71969,2.7196924545351693,5.880307545464831
gen=34_member=5732_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.7822728,33.7821917262945,112.39472092629453,2.72045,2.720445936307138,5.879554063692861
gen=40_member=6768_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.653050799999995,36.65302211816361,115.26555131816362,4.06357,4.063568704514502,4.536431295485498
gen=44_member=7554_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.7114224,33.71131958774986,112.32384878774988,2.69854,2.6985365408908586,5.9014634591091415
gen=18_member=3072_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,37.154796399999995,37.15490686727385,115.76743606727385,4.37912,4.379123996722135,4.220876003277865
gen=50_member=8445_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,20.94736636,20.947372107145803,99.55990130714581,1.01547,1.0154703928416025,7.584529607158397
gen=50_member=8506_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,36.1778184,36.17771080932583,114.79024000932583,3.79088,3.790883183568056,4.809116816431944
gen=50_member=8596_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,31.6560924,31.656131000200023,110.26866020020003,2.13446,2.134459532396478,6.465540467603521
gen=50_member=8464_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.1692028,35.16929619734085,113.78182539734085,3.28738,3.287377222546115,5.312622777453885
gen=50_member=8489_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,33.927984,33.928075253726064,112.54060445372608,2.76217,2.762171613151666,5.837828386848334
gen=50_member=8579_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,35.2674576,35.267503555717184,113.8800327557172,3.34196,3.3419600697931275,5.258039930206872
gen=50_member=8474_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,28.369124,28.369120398124426,106.98164959812442,1.54501,1.5450088566010896,7.05499114339891
gen=50_member=8555_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,34.7982408,34.798261721440575,113.41079092144058,3.12278,3.122777075087055,5.477222924912945
gen=50_member=8483_pso,50,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,1870.0000000000002,0.132,1700.0,0.12,32.124418,32.12450543561306,110.73703463561304,2.25475,2.254748390424492,6.345251609575508
