member,generation,scenario,parameter_name,parameter_label,parameter_symbol,parameter_factor,parameter_value,base_parameter_value,probability_weight,T_factor,T_value,S_factor,S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=40_member=6783_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,34.2880288,34.28795088667764,112.90048008667765,2.92983,2.929833439615535,5.670166560384464
gen=29_member=4924_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,33.3221908,33.32221023991749,111.93473943991748,2.58783,2.587828022406685,6.012171977593315
gen=46_member=7822_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,36.6993932,36.69936383186918,115.31189303186918,4.06609,4.066085660473553,4.533914339526446
gen=33_member=5655_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,35.6303988,35.630370058555734,114.24289925855572,3.51718,3.517184950203703,5.082815049796297
gen=31_member=5227_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,33.1920756,33.191986899653344,111.80451609965334,2.57051,2.5705116414506657,6.029488358549334
gen=46_member=7810_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,34.574104,34.57406416730866,113.18659336730867,3.02342,3.0234229584310697,5.57657704156893
gen=28_member=4720_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,35.3848732,35.38488870745046,113.99741790745045,3.39794,3.397935940640787,5.202064059359213
gen=31_member=5250_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,34.0534204,34.05351185359164,112.66604105359163,2.82385,2.8238468837659503,5.776153116234049
gen=46_member=7862_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,34.5019168,34.50190548961805,113.11443468961807,2.9983,2.998298907907464,5.601701092092536
gen=29_member=4911_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,33.8640404,33.86401239624249,112.47654159624248,2.75415,2.7541462326369746,5.845853767363025
gen=43_member=7385_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,26.117729999999998,26.117703630103588,104.73023283010357,1.30432,1.304315285491199,7.2956847145088
gen=34_member=5724_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,35.5597712,35.55966917902097,114.17219837902098,3.48909,3.489091483382917,5.110908516617083
gen=39_member=6557_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,30.951821600000002,30.95190437561837,109.56443357561837,1.98352,1.9835249724970192,6.616475027502981
gen=43_member=7341_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,35.697461600000004,35.69752068422161,114.31004988422161,3.54777,3.5477651856602406,5.052234814339759
gen=37_member=6349_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,33.8629264,33.862942575484915,112.47547177548492,2.74347,2.7434690769353645,5.856530923064636
gen=41_member=6889_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,27.384348,27.38432060845482,105.99684980845481,1.4106,1.4106019754541828,7.189398024545817
gen=47_member=8010_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,33.483498,33.48339815320258,112.09592735320258,2.63426,2.6342594566188096,5.96574054338119
gen=38_member=6465_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,35.5849476,35.58483752237572,114.19736672237573,3.49711,3.497111324050283,5.102888675949717
gen=29_member=4976_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,32.8534196,32.85346614458213,111.46599534458214,2.44488,2.4448842022049715,6.155115797795029
gen=34_member=5729_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,36.1272428,36.12729970982421,114.7398289098242,3.76248,3.7624810950233476,4.837518904976652
gen=46_member=7888_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,32.783460399999996,32.783404919650515,111.3959341196505,2.41843,2.418430577488762,6.181569422511238
gen=46_member=7821_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,31.01933,31.019254054929405,109.63178325492942,1.99327,1.9932714881763647,6.6067285118236345
gen=48_member=8165_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,35.0845388,35.08459194378328,113.69712114378328,3.24714,3.2471408840658538,5.352859115934146
gen=36_member=6131_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,36.0098272,36.00986073528155,114.62238993528156,3.70849,3.708493410413307,4.891506589586692
gen=32_member=5391_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,33.261589199999996,33.261505768011496,111.8740349680115,2.57343,2.5734339649692104,6.02656603503079
gen=34_member=5740_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,27.0249716,27.025055498234494,105.63758469823449,1.37217,1.3721664215087601,7.227833578491239
gen=35_member=5978_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,35.7979444,35.798046250315835,114.41057545031585,3.60663,3.6066329183701873,4.993367081629812
gen=32_member=5373_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,34.4901084,34.49010839919886,113.10263759919886,2.995,2.995004204654325,5.604995795345674
gen=44_member=7565_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,32.9715036,32.97144846847227,111.58397766847226,2.47831,2.478310881640845,6.121689118359155
gen=45_member=7737_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,36.1261288,36.12613241634489,114.7386616163449,3.75756,3.7575596650694987,4.842440334930501
gen=35_member=6019_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,36.062408,36.06245626130536,114.67498546130537,3.73038,3.7303822104294633,4.869617789570537
gen=46_member=7796_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,35.467532,35.46763029885118,114.08015949885117,3.43824,3.43823893574998,5.16176106425002
gen=47_member=7977_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,35.5069676,35.506986680921436,114.11951588092144,3.45533,3.4553251022415497,5.14467489775845
gen=49_member=8311_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,36.0073764,36.00733726709178,114.61986646709177,3.70558,3.7055758911768053,4.894424108823195
gen=29_member=4851_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,35.2643384,35.264277472776136,113.87680667277613,3.33985,3.339852235813954,5.260147764186046
gen=34_member=5819_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,34.5609588,34.56103873283972,113.17356793283972,3.0224,3.022398591006844,5.577601408993155
gen=38_member=6490_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,36.0697604,36.069858023161345,114.68238722316136,3.73254,3.7325391237239685,4.867460876276031
gen=42_member=7145_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,36.306151199999995,36.30614392385608,114.9186731238561,3.85887,3.858871338058117,4.741128661941882
gen=28_member=4655_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,33.7361532,33.73614280489097,112.34867200489097,2.71633,2.7163349555958534,5.883665044404147
gen=24_member=4008_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,33.7668996,33.76696087691461,112.3794900769146,2.71969,2.7196924545351737,5.8803075454648255
gen=34_member=5732_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,33.7822728,33.7821917262945,112.39472092629453,2.72045,2.7204459363071374,5.879554063692862
gen=40_member=6768_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,36.653050799999995,36.65302211816361,115.26555131816362,4.06357,4.063568704514503,4.536431295485497
gen=44_member=7554_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,33.7114224,33.71131958774986,112.32384878774988,2.69854,2.6985365408908595,5.90146345910914
gen=18_member=3072_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,37.154796399999995,37.15490686727385,115.76743606727385,4.37912,4.379123996722136,4.220876003277864
gen=50_member=8445_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,20.94736636,20.947372107145803,99.55990130714581,1.01547,1.0154703928416016,7.584529607158398
gen=50_member=8506_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,36.1778184,36.17771080932583,114.79024000932583,3.79088,3.7908831835680523,4.809116816431947
gen=50_member=8596_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,31.6560924,31.656131000200023,110.26866020020003,2.13446,2.1344595323964763,6.465540467603523
gen=50_member=8464_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,35.1692028,35.16929619734085,113.78182539734085,3.28738,3.2873772225461146,5.3126227774538854
gen=50_member=8489_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,33.927984,33.928075253726064,112.54060445372608,2.76217,2.7621716131516663,5.837828386848333
gen=50_member=8579_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,35.2674576,35.267503555717184,113.8800327557172,3.34196,3.341960069793125,5.258039930206875
gen=50_member=8474_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,28.369124,28.369120398124426,106.98164959812442,1.54501,1.545008856601091,7.054991143398908
gen=50_member=8555_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,34.7982408,34.798261721440575,113.41079092144058,3.12278,3.122777075087054,5.477222924912946
gen=50_member=8483_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,32.124418,32.12450543561306,110.73703463561304,2.25475,2.254748390424492,6.345251609575508
gen=50_member=8443_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,29.0288348,29.028751720435796,107.64128092043579,1.62866,1.6286550645203905,6.971344935479609
gen=50_member=8469_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,27.342684399999996,27.342638190802248,105.95516739080225,1.39731,1.3973096615726888,7.202690338427311
gen=50_member=8584_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,36.776259200000005,36.77633515260383,115.38886435260383,4.09976,4.0997561143955386,4.500243885604461
gen=50_member=8572_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,35.3808628,35.38077037906462,113.99329957906461,3.38958,3.389579700812769,5.210420299187231
gen=50_member=8550_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,35.4354488,35.43550778076299,114.048036980763,3.41089,3.4108893975704633,5.189110602429537
gen=50_member=8507_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,29.1130532,29.113125122660595,107.72565432266059,1.64928,1.6492785593130492,6.950721440686951
gen=50_member=8467_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,28.4317308,28.431750054504132,107.04427925450413,1.56923,1.5692285694059316,7.0307714305940685
gen=50_member=8487_pso,50,baseline_transmissivity,transmissivity,Transmissivity,T,1.0,1700.0,1700.0,0.16396720767670225,1.0,1700.0,,,35.5025116,35.50262187067714,114.11515107067714,3.45215,3.4521491223510132,5.147850877648986
152,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,39.0853584,39.0854414587126,117.6979706587126,4.78258,4.878682472310769,3.721317527689231
gen=36_member=6021_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,15.73043752,15.730428646974957,94.34295784697495,0.811083,0.8399818747151725,7.7600181252848275
16,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,38.467534,38.46752870631738,117.08005790631736,4.48927,4.5819936521276645,4.018006347872335
130,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,38.6001,38.60014577795708,117.21267497795709,4.69071,4.785481698677775,3.8145183013222246
95,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,38.900657200000005,38.90068138512153,117.51321058512153,4.70127,4.797337964270847,3.8026620357291527
156,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,37.6137644,37.61379239712806,116.22632159712806,4.4265,4.51749198663252,4.082508013367479
gen=47_member=7948_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,28.5299856,28.529932454502454,107.14246165450244,1.5703,1.618616186870924,6.981383813129076
gen=48_member=8161_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,24.5082228,24.508282368015493,103.1208115680155,1.17026,1.2122908428197967,7.387709157180203
gen=33_member=5661_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,36.8916696,36.89173247767671,115.50426167767671,4.21575,4.3044488838215615,4.295551116178438
gen=47_member=7921_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,37.0291372,37.029124549782175,115.6416537497822,4.27101,4.360111038912276,4.239888961087724
gen=40_member=6722_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,29.2066292,29.206608318766545,107.81913751876654,1.65561,1.7055250633453967,6.894474936654603
gen=48_member=8113_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,37.0135412,37.01352492542517,115.62605412542518,4.2324,4.321043584456637,4.278956415543362
gen=48_member=8218_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,36.6236412,36.62363801974855,115.23616721974857,4.03399,4.119821044354193,4.4801789556458065
gen=42_member=7058_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,17.825114,17.82511697626178,96.4376461762618,0.864582,0.8969663918380427,7.703033608161957
gen=48_member=8245_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,36.87897,36.87888641911074,115.49141561911075,4.17121,4.259611505822986,4.340388494177014
gen=41_member=6922_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,32.1159516,32.11592080418332,110.72845000418333,2.24821,2.308271038333298,6.291728961666702
gen=41_member=6885_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,16.94815092,16.94814371857778,95.56067291857778,0.828565,0.8588453469008415,7.741154653099159
gen=37_member=6262_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,25.3729096,25.372800727077287,103.98532992707726,1.2425,1.285355714034803,7.314644285965197
gen=39_member=6554_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,22.91498,22.91493475179726,101.52746395179726,1.07599,1.1156649223860569,7.484335077613943
gen=44_member=7409_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,29.026161199999997,29.02617500954204,107.63870420954201,1.61819,1.6671359839660314,6.932864016033968
gen=33_member=5597_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,20.425457360000003,20.425447005160812,99.03797620516082,0.993719,1.0292424367182784,7.570757563281721
gen=35_member=5926_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,28.758578399999998,28.75848621927199,107.371015419272,1.60584,1.6546519111794067,6.945348088820593
gen=42_member=7147_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,36.785394,36.78548226240043,115.39801146240043,4.12536,4.2132812494440826,4.386718750555917
gen=47_member=7992_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,37.303181200000004,37.30318347661641,115.91571267661642,4.41535,4.5061737479169715,4.093826252083028
gen=44_member=7479_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,29.72709,29.726992928553695,108.3395221285537,1.7727,1.8249419905716078,6.775058009428392
gen=46_member=7840_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,27.838414399999998,27.838357196260656,106.45088639626066,1.46259,1.5085778167112338,7.091422183288766
gen=36_member=6076_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,37.071692,37.07165394641189,115.6841831464119,4.31441,4.404527454261463,4.195472545738537
gen=39_member=6576_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,24.576845199999998,24.57679423226629,103.18932343226629,1.21064,1.252227547541648,7.347772452458352
gen=46_member=7833_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,30.2738412,30.273822445456965,108.88635164545695,1.83739,1.8907582974939274,6.709241702506072
gen=36_member=6039_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,34.2367848,34.236759922666806,112.84928912266682,2.88658,2.9579401238533323,5.642059876146668
gen=45_member=7630_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,20.27341864,20.273425248681576,98.88595444868157,0.964314,1.0002231104596593,7.59977688954034
gen=41_member=7002_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,31.456018,31.456010064777686,110.0685392647777,2.09323,2.1509614085408364,6.449038591459163
gen=44_member=7416_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,22.539562,22.53949283051267,101.15202203051267,1.03735,1.0760705073618364,7.523929492638163
gen=48_member=8130_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,30.2965668,30.29664546331896,108.90917466331896,1.8663,1.9199715420588546,6.680028457941145
gen=42_member=7150_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,23.0183592,23.018345966531463,101.63087516653145,1.08725,1.125440617524533,7.474559382475467
gen=46_member=7861_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,36.5779672,36.57795625745423,115.19048545745423,4.0076,4.0940007400035165,4.505999259996483
gen=47_member=8013_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,24.1898416,24.189885878306495,102.80241507830647,1.14776,1.1885658787775193,7.411434121222481
gen=34_member=5833_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,37.0554276,37.05546674905064,115.66799594905063,4.29346,4.382912553022046,4.217087446977954
gen=29_member=4835_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,31.1628132,31.16289112554577,109.77542032554577,2.02499,2.081876284292016,6.518123715707984
gen=43_member=7309_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,28.36244,28.362383210764136,106.97491241076413,1.53641,1.5839226374364392,7.016077362563561
gen=42_member=7162_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,34.2657488,34.265693983561704,112.87822318356172,2.92099,2.992602975671242,5.607397024328758
gen=43_member=7394_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,29.6994628,29.69937939750987,108.31190859750988,1.74092,1.7924656131336263,6.807534386866373
gen=47_member=7994_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,27.7078536,27.707961235794844,106.32049043579485,1.42551,1.4710965083325036,7.128903491667496
gen=48_member=8212_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,25.5088176,25.50891213870453,104.12144133870451,1.2664,1.3093639366506988,7.290636063349301
gen=34_member=5718_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,19.217970479999998,19.217975104740983,97.83050430474097,0.92753,0.9597843361344858,7.640215663865514
gen=40_member=6749_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,32.0337384,32.033822459218676,110.64635165921867,2.22633,2.2864133377754774,6.313586662224522
gen=45_member=7712_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,31.9644476,31.96441941761888,110.57694861761888,2.20694,2.2666564593825425,6.333343540617458
gen=49_member=8286_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,31.885799199999997,31.88574680923485,110.49827600923484,2.18552,2.244976538590035,6.3550234614099645
gen=47_member=7987_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,32.3378604,32.3379503115816,110.95047951158162,2.30822,2.369454154645822,6.230545845354177
gen=42_member=7104_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,37.1305112,37.1305477391165,115.7430769391165,4.35228,4.442687265821608,4.157312734178392
gen=44_member=7536_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,23.466855600000002,23.46684587614881,102.0793750761488,1.11985,1.1591539200981307,7.440846079901869
gen=38_member=6480_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,31.4072248,31.407133065935877,110.01966226593586,2.07448,2.132698939132719,6.46730106086728
gen=43_member=7269_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,36.833296,36.83339971387087,115.44592891387086,4.14372,4.231894036878835,4.368105963121165
gen=35_member=5948_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,37.07392,37.07384621264411,115.68637541264411,4.33924,4.429266944664389,4.170733055335611
gen=29_member=4871_pso,50,transmissivity_zplus_0p40,transmissivity,Transmissivity,T,1.04,1768.0,1700.0,0.1513608096777361,1.04,1768.0,,,17.843495,17.843497187733753,96.45602638773376,0.881544,0.9130326922308897,7.68696730776911
