scenario,T_factor,T_value,probability_weight,member,generation,archive_pumping_objective_gpm,archive_pumping_objective_cfs,archive_total_pumping_gpm,archive_total_pumping_cfs,archive_depletion_cfs,archive_streamflow_cfs,pumping_objective_reeval_gpm,pumping_objective_reeval_cfs,total_pumping_gpm,total_pumping_cfs,full_model_total_pumping_gpm,full_model_total_pumping_cfs,n_model_q_columns,n_objective_q_columns,depletion_obs_name,depletion_cfs,streamflow_cfs
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=32_member=5405_pso,50,12507.4,27.866487199999998,12507.4,27.866487199999998,1.47179,7.128209999999999,12507.42212895277,27.866536503306772,12507.42212895277,27.866536503306772,47791.32212895277,106.47906570330677,327,86,lpr:total_combined:bdpl,1.3260669288769764,7.2739330711230235
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=37_member=6224_pso,50,15818.8,35.2442864,15818.8,35.2442864,3.32624,5.273759999999999,15818.827113865758,35.24434680969291,15818.827113865758,35.24434680969291,51102.72711386576,113.85687600969291,327,86,lpr:total_combined:bdpl,3.0763382862437796,5.52366171375622
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=36_member=6188_pso,50,11914.3,26.545060399999997,11914.3,26.545060399999997,1.34227,7.25773,11914.289507364341,26.54503702240775,11914.289507364341,26.54503702240775,47198.18950736434,105.15756622240775,327,86,lpr:total_combined:bdpl,1.2044822133928377,7.3955177866071615
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=44_member=7508_pso,50,15723.0,35.030844,15723.0,35.030844,3.22133,5.37867,15722.957329140567,35.030748929325185,15722.957329140567,35.030748929325185,51006.85732914056,113.64327812932517,327,86,lpr:total_combined:bdpl,2.9767921814791407,5.623207818520859
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=48_member=8233_pso,50,15563.9,34.676369199999996,15563.9,34.676369199999996,3.06245,5.5375499999999995,15563.920118825237,34.67641402474263,15563.920118825237,34.67641402474263,50847.82011882524,113.28894322474264,327,86,lpr:total_combined:bdpl,2.8300369259953793,5.76996307400462
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=27_member=4602_pso,50,14153.5,31.533998,14153.5,31.533998,2.12737,6.47263,14153.529232204079,31.534063129350688,14153.529232204079,31.534063129350688,49437.429232204086,110.1465923293507,327,86,lpr:total_combined:bdpl,1.9429096137731399,6.65709038622686
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=34_member=5714_pso,50,15839.1,35.2895148,15839.1,35.2895148,3.37452,5.225479999999999,15839.05868600859,35.289422752427136,15839.05868600859,35.289422752427136,51122.9586860086,113.90195195242715,327,86,lpr:total_combined:bdpl,3.1338721505555496,5.46612784944445
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=33_member=5592_pso,50,14769.2,32.9057776,14769.2,32.9057776,2.46009,6.1399099999999995,14769.21506929919,32.90581117439859,14769.21506929919,32.90581117439859,50053.115069299194,111.5183403743986,327,86,lpr:total_combined:bdpl,2.260195198531867,6.339804801468133
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=46_member=7897_pso,50,15556.6,34.6601048,15556.6,34.6601048,3.05438,5.5456199999999995,15556.559573516579,34.66001472979494,15556.559573516579,34.66001472979494,50840.459573516586,113.27254392979495,327,86,lpr:total_combined:bdpl,2.8233731154037813,5.776626884596219
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=44_member=7516_pso,50,16207.0,36.109196,16207.0,36.109196,3.75377,4.84623,16206.968278414042,36.10912532430648,16206.968278414042,36.10912532430648,51490.86827841404,114.72165452430647,327,86,lpr:total_combined:bdpl,3.490422269834027,5.109577730165973
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=47_member=8023_pso,50,16192.0,36.075776,16192.0,36.075776,3.73629,4.863709999999999,16191.9604560465,36.0756878960716,16191.9604560465,36.0756878960716,51475.86045604651,114.68821709607163,327,86,lpr:total_combined:bdpl,3.4737610818802738,5.126238918119726
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=43_member=7367_pso,50,16098.1,35.8665668,16098.1,35.8665668,3.64645,4.95355,16098.09628701876,35.86655852747779,16098.09628701876,35.86655852747779,51381.99628701876,114.47908772747779,327,86,lpr:total_combined:bdpl,3.3840499807372306,5.215950019262769
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=41_member=6969_pso,50,15266.6,34.0139848,15266.6,34.0139848,2.81773,5.78227,15266.646813624207,34.01408910075473,15266.646813624207,34.01408910075473,50550.54681362421,112.62661830075474,327,86,lpr:total_combined:bdpl,2.59187731922592,6.008122680774079
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=34_member=5825_pso,50,9733.98,21.687307439999998,9733.98,21.687307439999998,1.03166,7.568339999999999,9733.975659993357,21.6872977704652,9733.975659993357,21.6872977704652,45017.875659993355,100.29982697046519,327,86,lpr:total_combined:bdpl,0.9169917366446171,7.683008263355383
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=40_member=6799_pso,50,15687.9,34.952641199999995,15687.9,34.952641199999995,3.18988,5.410119999999999,15687.949699705103,34.952751930942966,15687.949699705103,34.952751930942966,50971.849699705104,113.56528113094296,327,86,lpr:total_combined:bdpl,2.947351574362541,5.652648425637459
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=36_member=6120_pso,50,16139.2,35.9581376,16139.2,35.9581376,3.68918,4.910819999999999,16139.15162866115,35.95802982865704,16139.15162866115,35.95802982865704,51423.05162866115,114.57055902865704,327,86,lpr:total_combined:bdpl,3.42844288737685,5.17155711262315
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=43_member=7295_pso,50,15941.1,35.5167708,15941.1,35.5167708,3.46262,5.13738,15941.14383063602,35.51686845465705,15941.14383063602,35.51686845465705,51225.043830636016,114.12939765465704,327,86,lpr:total_combined:bdpl,3.2093907204064087,5.3906092795935905
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=37_member=6202_pso,50,13359.8,29.765634399999996,13359.8,29.765634399999996,1.7877,6.8123,13359.772239052654,29.765572548609313,13359.772239052654,29.765572548609313,48643.672239052656,108.37810174860931,327,86,lpr:total_combined:bdpl,1.6242779954320994,6.9757220045679
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=41_member=6991_pso,50,16334.6,36.3934888,16334.6,36.3934888,3.91812,4.68188,16334.551761594965,36.393381324833584,16334.551761594965,36.393381324833584,51618.451761594966,115.00591052483358,327,86,lpr:total_combined:bdpl,3.6466104774507846,4.953389522549215
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=34_member=5786_pso,50,16022.6,35.6983528,16022.6,35.6983528,3.5556,5.0443999999999996,16022.646519083562,35.69845644451818,16022.646519083562,35.69845644451818,51306.54651908357,114.31098564451818,327,86,lpr:total_combined:bdpl,3.296475131670488,5.303524868329512
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=46_member=7820_pso,50,16095.3,35.8603284,16095.3,35.8603284,3.63264,4.967359999999999,16095.32201165358,35.860377441964175,16095.32201165358,35.860377441964175,51379.22201165358,114.47290664196417,327,86,lpr:total_combined:bdpl,3.3724199085593884,5.227580091440611
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=49_member=8399_pso,50,16091.5,35.851862,16091.5,35.851862,3.62622,4.97378,16091.479461235027,35.85181623963164,16091.479461235027,35.85181623963164,51375.37946123503,114.46434543963164,327,86,lpr:total_combined:bdpl,3.366293863686977,5.233706136313023
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=34_member=5808_pso,50,16380.7,36.496199600000004,16380.7,36.496199600000004,3.95771,4.642289999999999,16380.652279963431,36.496093279758526,16380.652279963431,36.496093279758526,51664.552279963435,115.10862247975852,327,86,lpr:total_combined:bdpl,3.687830135052897,4.912169864947103
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=43_member=7329_pso,50,15700.7,34.9811596,15700.7,34.9811596,3.19666,5.40334,15700.69446013128,34.981147257172495,15700.69446013128,34.981147257172495,50984.59446013128,113.59367645717249,327,86,lpr:total_combined:bdpl,2.9536881062164517,5.6463118937835475
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=42_member=7088_pso,50,16063.9,35.7903692,16063.9,35.7903692,3.60323,4.99677,16063.94590696711,35.79047148072272,16063.94590696711,35.79047148072272,51347.84590696711,114.40300068072271,327,86,lpr:total_combined:bdpl,3.343342574583352,5.256657425416648
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=45_member=7708_pso,50,15196.2,33.8571336,15196.2,33.8571336,2.7429,5.857099999999999,15196.223292022336,33.85718549462576,15196.223292022336,33.85718549462576,50480.12329202234,112.46971469462578,327,86,lpr:total_combined:bdpl,2.5250298147338173,6.074970185266182
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=32_member=5495_pso,50,11634.8,25.922334399999997,11634.8,25.922334399999997,1.29931,7.3006899999999995,11634.759046042916,25.92224315458362,11634.759046042916,25.92224315458362,46918.659046042914,104.53477235458361,327,86,lpr:total_combined:bdpl,1.1625547944581849,7.437445205541815
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=41_member=6992_pso,50,16079.6,35.8253488,16079.6,35.8253488,3.61253,4.98747,16079.62293321336,35.82539989519937,16079.62293321336,35.82539989519937,51363.52293321336,114.43792909519937,327,86,lpr:total_combined:bdpl,3.3532311528584082,5.246768847141592
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=44_member=7474_pso,50,15981.4,35.6065592,15981.4,35.6065592,3.50006,5.09994,15981.416535408636,35.60659604089044,15981.416535408636,35.60659604089044,51265.31653540864,114.21912524089045,327,86,lpr:total_combined:bdpl,3.2429335278305222,5.357066472169477
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=38_member=6529_pso,50,15534.6,34.6110888,15534.6,34.6110888,3.04111,5.55889,15534.57635270133,34.611036113818564,15534.57635270133,34.611036113818564,50818.476352701335,113.22356531381857,327,86,lpr:total_combined:bdpl,2.8108921670672147,5.789107832932785
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=38_member=6418_pso,50,15459.2,34.4430976,15459.2,34.4430976,2.97833,5.62167,15459.160825033643,34.443010318174956,15459.160825033643,34.443010318174956,50743.06082503365,113.05553951817497,327,86,lpr:total_combined:bdpl,2.7523229146187207,5.847677085381279
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=42_member=7193_pso,50,15011.5,33.445622,15011.5,33.445622,2.62386,5.976139999999999,15011.474372731976,33.44556490244684,15011.474372731976,33.44556490244684,50295.374372731974,112.05809410244683,327,86,lpr:total_combined:bdpl,2.41331124941956,6.18668875058044
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=40_member=6846_pso,50,14845.6,33.0759968,14845.6,33.0759968,2.5122,6.0878,14845.649143482438,33.07610629167887,14845.649143482438,33.07610629167887,50129.549143482436,111.68863549167887,327,86,lpr:total_combined:bdpl,2.308033305656318,6.291966694343682
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=42_member=7137_pso,50,14272.8,31.799798399999997,14272.8,31.799798399999997,2.16651,6.433489999999999,14272.832183750303,31.799870105395673,14272.832183750303,31.799870105395673,49556.732183750304,110.41239930539568,327,86,lpr:total_combined:bdpl,1.9809901630289912,6.619009836971008
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=41_member=6951_pso,50,14267.6,31.7882128,14267.6,31.7882128,2.16614,6.433859999999999,14267.627328986546,31.788273688982024,14267.627328986546,31.788273688982024,49551.52732898655,110.40080288898203,327,86,lpr:total_combined:bdpl,1.9826016752852231,6.6173983247147765
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=44_member=7514_pso,50,15443.3,34.407672399999996,15443.3,34.407672399999996,2.96984,5.63016,15443.33630412965,34.40775328560086,15443.33630412965,34.40775328560086,50727.23630412965,113.02028248560086,327,86,lpr:total_combined:bdpl,2.7431870593859413,5.856812940614058
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=26_member=4423_pso,50,14733.5,32.826238,14733.5,32.826238,2.44423,6.1557699999999995,14733.527268476704,32.826298754166096,14733.527268476704,32.826298754166096,50017.4272684767,111.43882795416609,327,86,lpr:total_combined:bdpl,2.245201897867014,6.354798102132985
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=30_member=5151_pso,50,16291.5,36.297461999999996,16291.5,36.297461999999996,3.85519,4.744809999999999,16291.468896825134,36.297392702126395,16291.468896825134,36.297392702126395,51575.36889682514,114.9099219021264,327,86,lpr:total_combined:bdpl,3.5885377959988305,5.01146220400117
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=36_member=6144_pso,50,15489.5,34.510605999999996,15489.5,34.510605999999996,3.00686,5.59314,15489.474950280946,34.510550189225945,15489.474950280946,34.510550189225945,50773.37495028095,113.12307938922596,327,86,lpr:total_combined:bdpl,2.7790836188577837,5.820916381142216
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=41_member=6946_pso,50,16015.9,35.683425199999995,16015.9,35.683425199999995,3.5443,5.0557,16015.882133806026,35.683385394119824,16015.882133806026,35.683385394119824,51299.78213380603,114.29591459411984,327,86,lpr:total_combined:bdpl,3.286483974393369,5.3135160256066305
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=43_member=7239_pso,50,16032.7,35.7208556,16032.7,35.7208556,3.56889,5.03111,16032.69067807767,35.72083483075705,16032.69067807767,35.72083483075705,51316.59067807767,114.33336403075705,327,86,lpr:total_combined:bdpl,3.3094994031782283,5.290500596821771
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=20_member=3413_pso,50,14791.1,32.9545708,14791.1,32.9545708,2.47644,6.1235599999999994,14791.118544643396,32.95461211746549,14791.118544643396,32.95461211746549,50075.018544643404,111.5671413174655,327,86,lpr:total_combined:bdpl,2.275399563243813,6.324600436756187
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=35_member=5913_pso,50,9543.07,21.26195996,9543.07,21.26195996,1.01633,7.58367,9543.0747849999,21.261970620979778,9543.0747849999,21.261970620979778,44826.9747849999,99.87449982097976,327,86,lpr:total_combined:bdpl,0.9036557826243643,7.696344217375636
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=47_member=7945_pso,50,15534.3,34.610420399999995,15534.3,34.610420399999995,3.03486,5.5651399999999995,15534.317949935756,34.610460392456865,15534.317949935756,34.610460392456865,50818.21794993576,113.22298959245687,327,86,lpr:total_combined:bdpl,2.805120024082673,5.794879975917327
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=31_member=5214_pso,50,15907.9,35.4428012,15907.9,35.4428012,3.42253,5.17747,15907.884677515689,35.44276706150495,15907.884677515689,35.44276706150495,51191.78467751569,114.05529626150495,327,86,lpr:total_combined:bdpl,3.1678751674167427,5.432124832583257
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=35_member=5893_pso,50,7182.25,16.002053,7182.25,16.002053,0.813288,7.786712,7182.245015135868,16.002041893722712,7182.245015135868,16.002041893722712,42466.14501513587,94.61457109372272,327,86,lpr:total_combined:bdpl,0.7232234615928638,7.876776538407136
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=42_member=7082_pso,50,15124.5,33.697386,15124.5,33.697386,2.69841,5.90159,15124.511306524751,33.697411190937146,15124.511306524751,33.697411190937146,50408.41130652475,112.30994039093714,327,86,lpr:total_combined:bdpl,2.4837020779877688,6.116297922012231
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=44_member=7534_pso,50,15416.0,34.346848,15416.0,34.346848,2.93385,5.66615,15415.987512740045,34.34682017838482,15415.987512740045,34.34682017838482,50699.88751274005,112.95934937838484,327,86,lpr:total_combined:bdpl,2.7093201723568123,5.890679827643187
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=45_member=7645_pso,50,15987.0,35.619036,15987.0,35.619036,3.51669,5.083309999999999,15987.033381464233,35.61911037390231,15987.033381464233,35.61911037390231,51270.93338146424,114.23163957390231,327,86,lpr:total_combined:bdpl,3.2595842461955997,5.3404157538044
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=39_member=6590_pso,50,16488.5,36.736378,16488.5,36.736378,4.09121,4.508789999999999,16488.509944204496,36.73640015568762,16488.509944204496,36.73640015568762,51772.40994420449,115.3489293556876,327,86,lpr:total_combined:bdpl,3.816495826446591,4.783504173553409
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=38_member=6398_pso,50,15752.9,35.0974612,15752.9,35.0974612,3.25449,5.345509999999999,15752.881386902525,35.09741973001883,15752.881386902525,35.09741973001883,51036.78138690253,113.70994893001883,327,86,lpr:total_combined:bdpl,3.0082218694955487,5.591778130504451
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=45_member=7594_pso,50,16297.3,36.3103844,16297.3,36.3103844,3.8606,4.7394,16297.305003351605,36.31039554746737,16297.305003351605,36.31039554746737,51581.20500335161,114.92292474746739,327,86,lpr:total_combined:bdpl,3.5939213166543595,5.00607868334564
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=48_member=8227_pso,50,15218.7,33.9072636,15218.7,33.9072636,2.7553,5.8447,15218.735500273877,33.90734269461019,15218.735500273877,33.90734269461019,50502.635500273886,112.51987189461022,327,86,lpr:total_combined:bdpl,2.5365493503946093,6.06345064960539
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=30_member=5150_pso,50,16372.5,36.47793,16372.5,36.47793,3.95517,4.64483,16372.505057366423,36.47794126781239,16372.505057366423,36.47794126781239,51656.40505736643,115.0904704678124,327,86,lpr:total_combined:bdpl,3.6851396388864655,4.914860361113535
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=49_member=8327_pso,50,13513.0,30.106963999999998,13513.0,30.106963999999998,1.80674,6.79326,13512.996764637244,30.10695679161178,13512.996764637244,30.10695679161178,48796.89676463725,108.71948599161179,327,86,lpr:total_combined:bdpl,1.640956170999675,6.959043829000325
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=43_member=7261_pso,50,15478.6,34.4863208,15478.6,34.4863208,2.98936,5.61064,15478.5626545175,34.48623759426499,15478.5626545175,34.48623759426499,50762.4626545175,113.09876679426499,327,86,lpr:total_combined:bdpl,2.762679816906019,5.837320183093981
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=36_member=6133_pso,50,16100.6,35.8721368,16100.6,35.8721368,3.65379,4.94621,16100.552219199742,35.87203034437702,16100.552219199742,35.87203034437702,51384.452219199746,114.48455954437703,327,86,lpr:total_combined:bdpl,3.3930839998941114,5.206916000105888
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=41_member=6892_pso,50,13359.9,29.7658572,13359.9,29.7658572,1.79322,6.80678,13359.900045485403,29.765857301341477,13359.900045485403,29.765857301341477,48643.800045485405,108.37838650134148,327,86,lpr:total_combined:bdpl,1.629485102216477,6.970514897783523
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=47_member=8012_pso,50,16150.8,35.983982399999995,16150.8,35.983982399999995,3.70111,4.89889,16150.818138421246,35.984022812402536,16150.818138421246,35.984022812402536,51434.718138421245,114.59655201240253,327,86,lpr:total_combined:bdpl,3.4389265285122232,5.161073471487777
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=47_member=7966_pso,50,15136.2,33.7234536,15136.2,33.7234536,2.70123,5.89877,15136.198838391196,33.72345101193558,15136.198838391196,33.72345101193558,50420.098838391204,112.3359802119356,327,86,lpr:total_combined:bdpl,2.4865754938192524,6.113424506180747
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=49_member=8363_pso,50,15923.6,35.4777808,15923.6,35.4777808,3.43975,5.16025,15923.612158066526,35.477807888172215,15923.612158066526,35.477807888172215,51207.51215806653,114.09033708817222,327,86,lpr:total_combined:bdpl,3.1867737953158968,5.413226204684102
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=44_member=7456_pso,50,15913.4,35.4550552,15913.4,35.4550552,3.43116,5.168839999999999,15913.36876049534,35.454985598383615,15913.36876049534,35.454985598383615,51197.26876049534,114.06751479838361,327,86,lpr:total_combined:bdpl,3.176124691808678,5.423875308191322
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=40_member=6804_pso,50,15497.7,34.5288756,15497.7,34.5288756,3.01687,5.58313,15497.74676465162,34.528979791643806,15497.74676465162,34.528979791643806,50781.646764651625,113.14150899164382,327,86,lpr:total_combined:bdpl,2.7889999528175813,5.811000047182418
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=38_member=6471_pso,50,15736.3,35.0604764,15736.3,35.0604764,3.24426,5.355739999999999,15736.307549675521,35.06049322067706,15736.307549675521,35.06049322067706,51020.20754967552,113.67302242067706,327,86,lpr:total_combined:bdpl,2.998320973566247,5.601679026433753
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=22_member=3634_pso,50,15030.3,33.487508399999996,15030.3,33.487508399999996,2.63496,5.96504,15030.302840959244,33.48751472965719,15030.302840959244,33.48751472965719,50314.202840959246,112.1000439296572,327,86,lpr:total_combined:bdpl,2.424196546567981,6.175803453432019
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=44_member=7539_pso,50,16162.9,36.0109412,16162.9,36.0109412,3.71574,4.884259999999999,16162.865790156584,36.01086498046887,16162.865790156584,36.01086498046887,51446.76579015658,114.62339418046886,327,86,lpr:total_combined:bdpl,3.45406539805722,5.14593460194278
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=49_member=8356_pso,50,14759.3,32.883720399999994,14759.3,32.883720399999994,2.45508,6.144919999999999,14759.259123491493,32.88362932713905,14759.259123491493,32.88362932713905,50043.159123491496,111.49615852713904,327,86,lpr:total_combined:bdpl,2.255335887561472,6.344664112438528
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=46_member=7849_pso,50,15137.2,33.7256816,15137.2,33.7256816,2.71464,5.8853599999999995,15137.175608309964,33.7256272553146,15137.175608309964,33.7256272553146,50421.07560830997,112.3381564553146,327,86,lpr:total_combined:bdpl,2.4991694248131866,6.100830575186813
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=42_member=7200_pso,50,15858.3,35.3322924,15858.3,35.3322924,3.37515,5.22485,15858.268135411014,35.33222140569574,15858.268135411014,35.33222140569574,51142.16813541101,113.94475060569573,327,86,lpr:total_combined:bdpl,3.122702930915218,5.4772970690847815
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=38_member=6459_pso,50,16488.3,36.735932399999996,16488.3,36.735932399999996,4.07908,4.520919999999999,16488.289913846693,36.73590992805043,16488.289913846693,36.73590992805043,51772.1899138467,115.34843912805044,327,86,lpr:total_combined:bdpl,3.805127172660606,4.794872827339393
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=40_member=6838_pso,50,12362.6,27.5438728,12362.6,27.5438728,1.42018,7.179819999999999,12362.592395957756,27.54385585819388,12362.592395957756,27.54385585819388,47646.49239595776,106.15638505819388,327,86,lpr:total_combined:bdpl,1.2771399056392692,7.32286009436073
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=35_member=5994_pso,50,15567.0,34.683276,15567.0,34.683276,3.07603,5.52397,15566.99725223962,34.68326987798987,15566.99725223962,34.68326987798987,50850.897252239614,113.29579907798986,327,86,lpr:total_combined:bdpl,2.8422163138491947,5.757783686150805
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=39_member=6670_pso,50,14558.2,32.435669600000004,14558.2,32.435669600000004,2.33137,6.26863,14558.247364123175,32.43577512726643,14558.247364123175,32.43577512726643,49842.14736412317,111.04830432726642,327,86,lpr:total_combined:bdpl,2.138532083692733,6.461467916307267
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=48_member=8120_pso,50,16180.2,36.049485600000004,16180.2,36.049485600000004,3.72385,4.876149999999999,16180.196221496028,36.049477181493145,16180.196221496028,36.049477181493145,51464.09622149603,114.66200638149316,327,86,lpr:total_combined:bdpl,3.461942326093577,5.138057673906422
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=47_member=7929_pso,50,14935.2,33.2756256,14935.2,33.2756256,2.58067,6.01933,14935.229434083649,33.27569117913837,14935.229434083649,33.27569117913837,50219.129434083654,111.88822037913837,327,86,lpr:total_combined:bdpl,2.3721892507511666,6.2278107492488335
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=32_member=5467_pso,50,15900.0,35.4252,15900.0,35.4252,3.40923,5.19077,15900.04268653813,35.425295105606956,15900.04268653813,35.425295105606956,51183.94268653814,114.03782430560697,327,86,lpr:total_combined:bdpl,3.1552584558652783,5.444741544134722
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=45_member=7589_pso,50,15827.9,35.264561199999996,15827.9,35.264561199999996,3.34169,5.25831,15827.894157225164,35.264548182297666,15827.894157225164,35.264548182297666,51111.79415722516,113.87707738229766,327,86,lpr:total_combined:bdpl,3.0923226704878988,5.5076773295121
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=42_member=7063_pso,50,14712.7,32.7798956,14712.7,32.7798956,2.41578,6.18422,14712.738208192482,32.77998072785285,14712.738208192482,32.77998072785285,49996.63820819249,111.39250992785287,327,86,lpr:total_combined:bdpl,2.218529263024869,6.38147073697513
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=46_member=7783_pso,50,15821.8,35.2509704,15821.8,35.2509704,3.33505,5.26495,15821.761622209751,35.250884894283324,15821.761622209751,35.250884894283324,51105.66162220975,113.86341409428333,327,86,lpr:total_combined:bdpl,3.0843309732052795,5.51566902679472
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=42_member=7112_pso,50,13444.8,29.955014399999996,13444.8,29.955014399999996,1.80414,6.795859999999999,13444.77211184266,29.954952265185444,13444.77211184266,29.954952265185444,48728.67211184265,108.56748146518542,327,86,lpr:total_combined:bdpl,1.639836010795686,6.960163989204314
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=43_member=7278_pso,50,12101.0,26.961028,12101.0,26.961028,1.36641,7.2335899999999995,12101.000490548291,26.96102909294159,12101.000490548291,26.96102909294159,47384.900490548294,105.5735582929416,327,86,lpr:total_combined:bdpl,1.224296542247685,7.375703457752315
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=48_member=8123_pso,50,16025.9,35.7057052,16025.9,35.7057052,3.56822,5.0317799999999995,16025.894791493543,35.70569359544761,16025.894791493543,35.70569359544761,51309.79479149355,114.31822279544762,327,86,lpr:total_combined:bdpl,3.3093625864434135,5.290637413556587
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=38_member=6409_pso,50,15959.9,35.5586572,15959.9,35.5586572,3.48534,5.11466,15959.899258415428,35.558655547749574,15959.899258415428,35.558655547749574,51243.79925841543,114.17118474774956,327,86,lpr:total_combined:bdpl,3.227758974341372,5.372241025658628
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=36_member=6139_pso,50,16482.1,36.7221188,16482.1,36.7221188,4.07625,4.52375,16482.125975540614,36.722176673504485,16482.125975540614,36.722176673504485,51766.025975540615,115.33470587350449,327,86,lpr:total_combined:bdpl,3.8024424529013667,4.7975575470986325
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=40_member=6783_pso,50,15389.6,34.2880288,15389.6,34.2880288,2.92983,5.67017,15389.56502992713,34.28795088667764,15389.56502992713,34.28795088667764,50673.46502992713,112.90048008667765,327,86,lpr:total_combined:bdpl,2.696393203708147,5.903606796291853
T_zminus_1p20,0.88,1496.0,0.079811408240092,gen=29_member=4924_pso,50,14956.1,33.3221908,14956.1,33.3221908,2.58783,6.012169999999999,14956.10872527715,33.32221023991749,14956.10872527715,33.32221023991749,50240.00872527715,111.93473943991748,327,86,lpr:total_combined:bdpl,2.3793417256775076,6.220658274322492
