member,generation,scenario,parameter_name,parameter_label,parameter_symbol,parameter_factor,parameter_value,base_parameter_value,probability_weight,T_factor,T_value,S_factor,S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=18_member=3072_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,37.154796399999995,37.15490686727385,115.76743606727385,4.37912,4.289403628185267,4.310596371814732
gen=50_member=8445_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,20.94736636,20.947372107145803,99.55990130714581,1.01547,0.9806196142411953,7.619380385758804
gen=50_member=8506_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,36.1778184,36.17771080932583,114.79024000932583,3.79088,3.708457684352179,4.89154231564782
gen=50_member=8596_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,31.6560924,31.656131000200023,110.26866020020003,2.13446,2.0766991527982177,6.5233008472017815
gen=50_member=8464_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,35.1692028,35.16929619734085,113.78182539734085,3.28738,3.2102699360826534,5.389730063917346
gen=50_member=8489_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,33.927984,33.928075253726064,112.54060445372608,2.76217,2.6936326393888748,5.906367360611124
gen=50_member=8579_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,35.2674576,35.267503555717184,113.8800327557172,3.34196,3.263720707919952,5.3362792920800475
gen=50_member=8474_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,28.369124,28.369120398124426,106.98164959812442,1.54501,1.4976153788391564,7.1023846211608435
gen=50_member=8555_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,34.7982408,34.798261721440575,113.41079092144058,3.12278,3.0484241931210154,5.551575806878985
gen=50_member=8483_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,32.124418,32.12450543561306,110.73703463561304,2.25475,2.195651378079116,6.404348621920883
gen=50_member=8443_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,29.0288348,29.028751720435796,107.64128092043579,1.62866,1.5803239737157788,7.019676026284221
gen=50_member=8469_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,27.342684399999996,27.342638190802248,105.95516739080225,1.39731,1.3530581765012002,7.2469418234987995
gen=50_member=8584_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,36.776259200000005,36.77633515260383,115.38886435260383,4.09976,4.013804122660093,4.5861958773399065
gen=50_member=8572_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,35.3808628,35.38077037906462,113.99329957906461,3.38958,3.31070264360548,5.28929735639452
gen=50_member=8550_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,35.4354488,35.43550778076299,114.048036980763,3.41089,3.331684976094893,5.268315023905107
gen=50_member=8507_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,29.1130532,29.113125122660595,107.72565432266059,1.64928,1.6004748768881418,6.999525123111858
gen=50_member=8467_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,28.4317308,28.431750054504132,107.04427925450413,1.56923,1.5220868226737974,7.077913177326202
gen=50_member=8487_pso,50,storage_zplus_0p40,storage,Storage,S,1.04,0.1248,0.12,0.1513608096777361,,,1.04,0.1248,35.5025116,35.50262187067714,114.11515107067714,3.45215,3.37283085783628,5.22716914216372
152,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,39.0853584,39.0854414587126,117.6979706587126,4.78258,4.596273354765336,4.003726645234663
gen=36_member=6021_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,15.73043752,15.730428646974957,94.34295784697495,0.811083,0.7563596827808742,7.843640317219125
16,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,38.467534,38.46752870631738,117.08005790631736,4.48927,4.309674742136644,4.290325257863356
130,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,38.6001,38.60014577795708,117.21267497795709,4.69071,4.507336329103942,4.092663670896058
95,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,38.900657200000005,38.90068138512153,117.51321058512153,4.70127,4.515687042973808,4.084312957026191
156,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,37.6137644,37.61379239712806,116.22632159712806,4.4265,4.250479204676073,4.349520795323927
gen=47_member=7948_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,28.5299856,28.529932454502454,107.14246165450244,1.5703,1.4783960634379336,7.121603936562066
gen=48_member=8161_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,24.5082228,24.508282368015493,103.1208115680155,1.17026,1.0901297208892098,7.50987027911079
gen=33_member=5661_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,36.8916696,36.89173247767671,115.50426167767671,4.21575,4.044529276921968,4.555470723078032
gen=47_member=7921_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,37.0291372,37.029124549782175,115.6416537497822,4.27101,4.099005006479094,4.500994993520906
gen=40_member=6722_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,29.2066292,29.206608318766545,107.81913751876654,1.65561,1.5606508066372666,7.0393491933627335
gen=48_member=8113_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,37.0135412,37.01352492542517,115.62605412542518,4.2324,4.061118682977099,4.5388813170229
gen=48_member=8218_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,36.6236412,36.62363801974855,115.23616721974857,4.03399,3.8686079605774655,4.731392039422534
gen=42_member=7058_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,17.825114,17.82511697626178,96.4376461762618,0.864582,0.8032346658310514,7.796765334168948
gen=48_member=8245_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,36.87897,36.87888641911074,115.49141561911075,4.17121,4.000667386969021,4.599332613030978
gen=41_member=6922_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,32.1159516,32.11592080418332,110.72845000418333,2.24821,2.13374435060705,6.4662556493929495
gen=41_member=6885_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,16.94815092,16.94814371857778,95.56067291857778,0.828565,0.7711804338695627,7.828819566130437
gen=37_member=6262_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,25.3729096,25.372800727077287,103.98532992707726,1.2425,1.1607544782547496,7.43924552174525
gen=39_member=6554_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,22.91498,22.91493475179726,101.52746395179726,1.07599,1.0005063367966984,7.599493663203301
gen=44_member=7409_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,29.026161199999997,29.02617500954204,107.63870420954201,1.61819,1.525083829910311,7.074916170089688
gen=33_member=5597_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,20.425457360000003,20.425447005160812,99.03797620516082,0.993719,0.9261298060063974,7.6738701939936025
gen=35_member=5926_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,28.758578399999998,28.75848621927199,107.371015419272,1.60584,1.5130459660337616,7.086954033966238
gen=42_member=7147_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,36.785394,36.78548226240043,115.39801146240043,4.12536,3.955851252897383,4.644148747102617
gen=47_member=7992_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,37.303181200000004,37.30318347661641,115.91571267661642,4.41535,4.239643640831605,4.360356359168395
gen=44_member=7479_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,29.72709,29.726992928553695,108.3395221285537,1.7727,1.6732211622554083,6.926778837744592
gen=46_member=7840_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,27.838414399999998,27.838357196260656,106.45088639626066,1.46259,1.3745351030247837,7.225464896975216
gen=36_member=6076_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,37.071692,37.07165394641189,115.6841831464119,4.31441,4.140700468688449,4.459299531311551
gen=39_member=6576_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,24.576845199999998,24.57679423226629,103.18932343226629,1.21064,1.1312883337064545,7.4687116662935455
gen=46_member=7833_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,30.2738412,30.273822445456965,108.88635164545695,1.83739,1.7356830489779114,6.864316951022088
gen=36_member=6039_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,34.2367848,34.236759922666806,112.84928912266682,2.88658,2.7499499432284598,5.85005005677154
gen=45_member=7630_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,20.27341864,20.273425248681576,98.88595444868157,0.964314,0.8962035868217307,7.703796413178269
gen=41_member=7002_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,31.456018,31.456010064777686,110.0685392647777,2.09323,1.9831552508086003,6.616844749191399
gen=44_member=7416_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,22.539562,22.53949283051267,101.15202203051267,1.03735,0.9637692831520657,7.636230716847934
gen=48_member=8130_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,30.2965668,30.29664546331896,108.90917466331896,1.8663,1.763994531646915,6.836005468353084
gen=42_member=7150_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,23.0183592,23.018345966531463,101.63087516653145,1.08725,1.014687576429106,7.585312423570894
gen=46_member=7861_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,36.5779672,36.57795625745423,115.19048545745423,4.0076,3.840791742346789,4.75920825765321
gen=47_member=8013_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,24.1898416,24.189885878306495,102.80241507830647,1.14776,1.0700683821271373,7.529931617872863
gen=34_member=5833_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,37.0554276,37.05546674905064,115.66799594905063,4.29346,4.120576589280377,4.4794234107196225
gen=29_member=4835_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,31.1628132,31.16289112554577,109.77542032554577,2.02499,1.9165153011678138,6.683484698832186
gen=43_member=7309_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,28.36244,28.362383210764136,106.97491241076413,1.53641,1.4461608343209227,7.153839165679077
gen=42_member=7162_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,34.2657488,34.265693983561704,112.87822318356172,2.92099,2.7839123988197896,5.81608760118021
gen=43_member=7394_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,29.6994628,29.69937939750987,108.31190859750988,1.74092,1.6427916896070676,6.957208310392932
gen=47_member=7994_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,27.7078536,27.707961235794844,106.32049043579485,1.42551,1.3382959839022024,7.261704016097797
gen=48_member=8212_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,25.5088176,25.50891213870453,104.12144133870451,1.2664,1.184387110349187,7.415612889650813
gen=34_member=5718_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,19.217970479999998,19.217975104740983,97.83050430474097,0.92753,0.8663911729961973,7.733608827003803
gen=40_member=6749_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,32.0337384,32.033822459218676,110.64635165921867,2.22633,2.1118301428215784,6.488169857178422
gen=45_member=7712_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,31.9644476,31.96441941761888,110.57694861761888,2.20694,2.0931214419325923,6.506878558067408
gen=49_member=8286_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,31.885799199999997,31.88574680923485,110.49827600923484,2.18552,2.0721806066027844,6.527819393397215
gen=47_member=7987_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,32.3378604,32.3379503115816,110.95047951158162,2.30822,2.191481383665585,6.4085186163344146
gen=42_member=7104_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,37.1305112,37.1305477391165,115.7430769391165,4.35228,4.177822971820393,4.422177028179607
gen=44_member=7536_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,23.466855600000002,23.46684587614881,102.0793750761488,1.11985,1.0450443544477683,7.554955645552232
gen=38_member=6480_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,31.4072248,31.407133065935877,110.01966226593586,2.07448,1.963579279282708,6.636420720717291
gen=43_member=7269_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,36.833296,36.83339971387087,115.44592891387086,4.14372,3.973809237430853,4.626190762569147
gen=35_member=5948_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,37.07392,37.07384621264411,115.68637541264411,4.33924,4.165043302991086,4.434956697008913
gen=29_member=4871_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,17.843495,17.843497187733753,96.45602638773376,0.881544,0.8217883441248854,7.778211655875114
gen=36_member=6031_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,31.3383796,31.338390787551674,109.95091998755169,2.05415,1.9443316618666686,6.6556683381333315
gen=39_member=6689_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,29.4165068,29.416418185838467,108.02894738583845,1.67871,1.582984630826815,7.017015369173185
gen=46_member=7811_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,30.8479968,30.84800808580873,109.46053728580873,1.95962,1.8534173943968573,6.746582605603143
gen=36_member=6150_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,29.510305600000002,29.510270949002532,108.12280014900254,1.71536,1.6181840698769832,6.981815930123016
gen=28_member=4698_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,19.62453592,19.62453473077234,98.23706393077234,0.948853,0.8826836769938072,7.717316323006193
gen=45_member=7580_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,29.4198488,29.41977376399195,108.03230296399194,1.6928,1.5967296549392669,7.0032703450607325
gen=37_member=6318_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,36.3585092,36.35850397821222,114.97103317821221,3.89263,3.730119096919578,4.869880903080421
gen=39_member=6634_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,37.24659,37.24656995207669,115.8590991520767,4.3792,4.20418726463033,4.395812735369669
gen=46_member=7788_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,32.533256,32.533172613400616,111.1457018134006,2.35444,2.235403151264897,6.364596848735102
gen=46_member=7881_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,27.1929628,27.192862415219388,105.80539161521938,1.37653,1.2890414432641961,7.3109585567358035
gen=27_member=4566_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,34.2026964,34.20265674649548,112.8151859464955,2.87573,2.7381796094531974,5.861820390546802
gen=39_member=6698_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,33.52026,33.52015097310551,112.13268017310553,2.6497,2.520882169170611,6.0791178308293885
gen=41_member=6986_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,35.7676436,35.767651554973604,114.38018075497361,3.58673,3.428832516175388,5.171167483824611
gen=41_member=6973_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,35.1593996,35.15947657236159,113.77200577236158,3.28388,3.133203832600109,5.466796167399891
gen=27_member=4568_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,32.5586552,32.558684654753776,111.17121385475377,2.37042,2.2517295104914306,6.348270489508569
gen=37_member=6357_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,32.625718,32.62572860768373,111.23825780768374,2.3887,2.2684041614158104,6.331595838584189
gen=47_member=8006_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,36.7613316,36.761407828424296,115.37393702842431,4.09604,3.9291306052247457,4.670869394775254
gen=41_member=6898_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,31.489438,31.489447863162184,110.10197706316218,2.11934,2.0077062426021492,6.592293757397851
gen=39_member=6668_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,33.933108399999995,33.933030846740984,112.545560046741,2.77099,2.63798675125411,5.9620132487458894
gen=48_member=8200_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,34.8907028,34.89080581472363,113.50333501472363,3.16725,3.020345376612987,5.579654623387013
gen=32_member=5452_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,34.8474796,34.84753054005696,113.46005974005696,3.14182,2.9964499775647657,5.603550022435234
gen=44_member=7522_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,33.1631116,33.16311565476033,111.77564485476033,2.53937,2.4146385207991563,6.185361479200843
gen=45_member=7699_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,25.6714616,25.671464649350018,104.28399384935003,1.28466,1.2037890160408156,7.396210983959184
gen=38_member=6478_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,35.2785976,35.27857906393331,113.8911082639333,3.35376,3.2011363579462255,5.398863642053774
gen=48_member=8105_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,36.5527908,36.55273076856624,115.16525996856623,3.9902,3.825206401839735,4.774793598160265
gen=47_member=7995_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,36.497536399999994,36.49744644974915,115.10997564974916,3.97511,3.8083316668510445,4.791668333148955
gen=38_member=6507_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,36.2430988,36.243072285057984,114.85560148505799,3.82686,3.665493804021181,4.934506195978819
gen=47_member=8017_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,26.3334004,26.33332130996634,104.94585050996633,1.31111,1.2274959944420298,7.372504005557969
gen=28_member=4806_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,36.335338,36.335363024535646,114.94789222453565,3.87574,3.7135369182535753,4.886463081746424
gen=33_member=5559_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,32.1440244,32.1440689013816,110.7565981013816,2.27771,2.1605737185786134,6.439426281421387
gen=28_member=4728_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,25.063886,25.063855919912235,103.67638511991223,1.21593,1.13580772065177,7.46419227934823
gen=30_member=4999_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,33.9879172,33.98794532305361,112.60047452305362,2.78942,2.654353364545505,5.945646635454494
gen=47_member=7949_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,31.069014399999997,31.068968509771572,109.68149770977158,1.99378,1.886301547285009,6.713698452714991
gen=37_member=6216_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,34.7610332,34.76111558406628,113.37364478406629,3.104,2.9606229001102227,5.639377099889777
gen=35_member=5892_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,33.624976,33.6250096550061,112.23753885500611,2.6693,2.53973996322544,6.06026003677456
gen=47_member=7933_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,26.4996092,26.49956968298791,105.11209888298791,1.3367,1.2522764911826711,7.347723508817328
gen=42_member=7127_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,33.1831636,33.183068642146345,111.79559784214636,2.56094,2.4350252845284728,6.164974715471526
gen=46_member=7815_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,30.2096748,30.209600453547942,108.82212965354798,1.82093,1.7199339829856368,6.880066017014363
gen=41_member=6988_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,27.9351096,27.935094147883344,106.54762334788336,1.48478,1.3957725943441919,7.204227405655808
gen=39_member=6630_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,32.2866164,32.28667995166453,110.89920915166454,2.28023,2.1647931948795507,6.435206805120449
gen=46_member=7750_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,33.3573932,33.35737322320111,111.9699024232011,2.61481,2.485584498722775,6.114415501277225
gen=47_member=8066_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,36.1452896,36.14526258672567,114.75779178672568,3.76811,3.6077549241598557,4.9922450758401435
gen=49_member=8375_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,33.014504,33.01442462041577,111.62695382041578,2.48535,2.3625088399249874,6.237491160075012
gen=48_member=8129_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,36.633444399999995,36.63353389800296,115.24606309800296,4.0627,3.896500593326023,4.703499406673977
gen=39_member=6585_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,34.7828676,34.78292178056862,113.39545098056861,3.109,2.9657611577362806,5.634238842263719
gen=47_member=8011_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,35.1213008,35.12122980345115,113.73375900345114,3.26403,3.1143521845186735,5.485647815481326
gen=40_member=6726_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,31.242575600000002,31.242517549639818,109.85504674963983,2.03707,1.9280290573447547,6.6719709426552445
gen=44_member=7543_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,35.1870268,35.18705597340057,113.79958517340057,3.29833,3.1473258757615468,5.452674124238452
gen=43_member=7287_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,33.646587600000004,33.64656535247972,112.25909455247972,2.68124,2.5514150580592867,6.048584941940713
gen=41_member=6982_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,36.2787468,36.278668778733376,114.89119797873339,3.84028,3.677827776310536,4.922172223689463
gen=33_member=5577_pso,50,storage_zplus_0p80,storage,Storage,S,1.08,0.1296,0.12,0.1190646299660992,,,1.08,0.1296,34.0012852,34.00137781832889,112.6139070183289,2.80281,2.6663425008958517,5.933657499104148
