scenario,T_factor,T_value,probability_weight,member,generation,archive_pumping_objective_gpm,archive_pumping_objective_cfs,archive_total_pumping_gpm,archive_total_pumping_cfs,archive_depletion_cfs,archive_streamflow_cfs,pumping_objective_reeval_gpm,pumping_objective_reeval_cfs,total_pumping_gpm,total_pumping_cfs,full_model_total_pumping_gpm,full_model_total_pumping_cfs,n_model_q_columns,n_objective_q_columns,depletion_obs_name,depletion_cfs,streamflow_cfs,baseline_parameter_depletion_cfs,baseline_parameter_streamflow_cfs,depletion_change_from_baseline_cfs,streamflow_change_from_baseline_cfs,absolute_depletion_error_cfs,absolute_streamflow_error_cfs,streamflow_shortfall_below_baseline_cfs
baseline_T,1.0,1700.0,,gen=31_member=5213_pso,50,15428.5,34.374698,15428.5,34.374698,2.94698,5.65302,15428.455961253789,34.37459988167344,15428.455961253789,34.37459988167344,50712.355961253794,112.98712908167344,327,86,lpr:total_combined:bdpl,2.9469766581836145,5.653023341816385,2.9469766581836145,5.653023341816385,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=33_member=5529_pso,50,8227.03,18.32982284,8227.03,18.32982284,0.902294,7.697705999999999,8227.030860635094,18.32982475749499,8227.030860635094,18.32982475749499,43510.93086063509,96.94235395749496,327,86,lpr:total_combined:bdpl,0.9022937938185508,7.697706206181449,0.9022937938185508,7.697706206181449,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=41_member=6902_pso,50,13298.2,29.6283896,13298.2,29.6283896,1.72975,6.87025,13298.183781588385,29.628353465378915,13298.183781588385,29.628353465378915,48582.08378158839,108.24088266537892,327,86,lpr:total_combined:bdpl,1.7297505883192237,6.870249411680776,1.7297505883192237,6.870249411680776,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=43_member=7373_pso,50,13719.4,30.5668232,13719.4,30.5668232,1.90841,6.69159,13719.442299345395,30.566917442941545,13719.442299345395,30.566917442941545,49003.3422993454,109.17944664294156,327,86,lpr:total_combined:bdpl,1.908406212310852,6.691593787689148,1.908406212310852,6.691593787689148,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=43_member=7354_pso,50,16322.1,36.3656388,16322.1,36.3656388,3.91205,4.68795,16322.064352041016,36.365559376347385,16322.064352041016,36.365559376347385,51605.96435204102,114.9780885763474,327,86,lpr:total_combined:bdpl,3.912045083841329,4.68795491615867,3.912045083841329,4.68795491615867,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=48_member=8255_pso,50,8389.62,18.69207336,8389.62,18.69207336,0.907206,7.692793999999999,8389.62313027835,18.692080334260165,8389.62313027835,18.692080334260165,43673.52313027835,97.30460953426017,327,86,lpr:total_combined:bdpl,0.9072063929299552,7.692793607070044,0.9072063929299552,7.692793607070044,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=38_member=6443_pso,50,14215.1,31.6712428,14215.1,31.6712428,2.14746,6.452539999999999,14215.060461212095,31.67115470758055,14215.060461212095,31.67115470758055,49498.96046121209,110.28368390758054,327,86,lpr:total_combined:bdpl,2.1474636576256336,6.452536342374366,2.1474636576256336,6.452536342374366,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=47_member=7988_pso,50,13810.5,30.769794,13810.5,30.769794,1.94462,6.655379999999999,13810.50045206574,30.769795007202468,13810.50045206574,30.769795007202468,49094.40045206575,109.38232420720249,327,86,lpr:total_combined:bdpl,1.9446224455793009,6.655377554420699,1.9446224455793009,6.655377554420699,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=37_member=6360_pso,50,12592.5,28.05609,12592.5,28.05609,1.51193,7.08807,12592.465798778729,28.056013799679008,12592.465798778729,28.056013799679008,47876.36579877873,106.668542999679,327,86,lpr:total_combined:bdpl,1.5119307530994452,7.088069246900554,1.5119307530994452,7.088069246900554,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=48_member=8171_pso,50,15706.5,34.994082,15706.5,34.994082,3.20978,5.390219999999999,15706.47949553654,34.99403631605541,15706.47949553654,34.99403631605541,50990.37949553655,113.60656551605544,327,86,lpr:total_combined:bdpl,3.2097832134087616,5.390216786591238,3.2097832134087616,5.390216786591238,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=45_member=7732_pso,50,12671.5,28.232102,12671.5,28.232102,1.52704,7.07296,12671.53123722108,28.232171596528566,12671.53123722108,28.232171596528566,47955.43123722109,106.84470079652856,327,86,lpr:total_combined:bdpl,1.5270430343618209,7.072956965638179,1.5270430343618209,7.072956965638179,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=35_member=5956_pso,50,15295.1,34.0774828,15295.1,34.0774828,2.82984,5.77016,15295.06529382526,34.07740547464268,15295.06529382526,34.07740547464268,50578.96529382527,112.6899346746427,327,86,lpr:total_combined:bdpl,2.8298424505292394,5.77015754947076,2.8298424505292394,5.77015754947076,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=45_member=7623_pso,50,12059.2,26.867897600000003,12059.2,26.867897600000003,1.35875,7.24125,12059.195071560269,26.86788661943628,12059.195071560269,26.86788661943628,47343.09507156027,105.48041581943627,327,86,lpr:total_combined:bdpl,1.3587454728667916,7.241254527133208,1.3587454728667916,7.241254527133208,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=34_member=5765_pso,50,13879.4,30.9233032,13879.4,30.9233032,1.98173,6.61827,13879.43726821899,30.92338623359191,13879.43726821899,30.92338623359191,49163.33726821899,109.5359154335919,327,86,lpr:total_combined:bdpl,1.9817261402621529,6.618273859737847,1.9817261402621529,6.618273859737847,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=38_member=6501_pso,50,14540.6,32.3964568,14540.6,32.3964568,2.32041,6.27959,14540.551853986875,32.396349530682755,14540.551853986875,32.396349530682755,49824.45185398688,111.00887873068277,327,86,lpr:total_combined:bdpl,2.3204104251195217,6.279589574880478,2.3204104251195217,6.279589574880478,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=48_member=8203_pso,50,14566.4,32.4539392,14566.4,32.4539392,2.33521,6.26479,14566.356046952307,32.453841272609736,14566.356046952307,32.453841272609736,49850.25604695231,111.06637047260976,327,86,lpr:total_combined:bdpl,2.335212797343845,6.264787202656155,2.335212797343845,6.264787202656155,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=47_member=7974_pso,50,15728.2,35.0424296,15728.2,35.0424296,3.23167,5.36833,15728.172715565946,35.04236881028093,15728.172715565946,35.04236881028093,51012.07271556595,113.65489801028092,327,86,lpr:total_combined:bdpl,3.231672181574875,5.368327818425125,3.231672181574875,5.368327818425125,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=42_member=7123_pso,50,15438.4,34.3967552,15438.4,34.3967552,2.95964,5.640359999999999,15438.39547542165,34.396745119239434,15438.39547542165,34.396745119239434,50722.29547542165,113.00927431923942,327,86,lpr:total_combined:bdpl,2.959639070757825,5.640360929242174,2.959639070757825,5.640360929242174,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=30_member=5110_pso,50,16335.4,36.3952712,16335.4,36.3952712,3.93251,4.667489999999999,16335.435090930769,36.39534938259375,16335.435090930769,36.39534938259375,51619.33509093076,115.00787858259372,327,86,lpr:total_combined:bdpl,3.932509378217297,4.667490621782703,3.932509378217297,4.667490621782703,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=40_member=6879_pso,50,15945.0,35.52546,15945.0,35.52546,3.47595,5.12405,15945.00810072188,35.52547804840835,15945.00810072188,35.52547804840835,51228.908100721885,114.13800724840836,327,86,lpr:total_combined:bdpl,3.475950463907369,5.124049536092631,3.475950463907369,5.124049536092631,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=31_member=5217_pso,50,16361.0,36.452308,16361.0,36.452308,3.94088,4.65912,16360.980598554985,36.4522647735805,16360.980598554985,36.4522647735805,51644.88059855498,115.0647939735805,327,86,lpr:total_combined:bdpl,3.940880276296,4.659119723704,3.940880276296,4.659119723704,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=42_member=7215_pso,50,15674.4,34.9225632,15674.4,34.9225632,3.17583,5.42417,15674.387627786611,34.92253563470857,15674.387627786611,34.92253563470857,50958.287627786616,113.53506483470858,327,86,lpr:total_combined:bdpl,3.175829157195778,5.424170842804221,3.175829157195778,5.424170842804221,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=37_member=6211_pso,50,9271.3,20.6564564,9271.3,20.6564564,1.01369,7.586309999999999,9271.299509893095,20.656455308041814,9271.299509893095,20.656455308041814,44555.19950989309,99.2689845080418,327,86,lpr:total_combined:bdpl,1.0136914070123024,7.586308592987697,1.0136914070123024,7.586308592987697,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=40_member=6803_pso,50,15180.6,33.8223768,15180.6,33.8223768,2.72359,5.87641,15180.574960862325,33.822321012801254,15180.574960862325,33.822321012801254,50464.47496086232,112.43485021280124,327,86,lpr:total_combined:bdpl,2.723594315576165,5.876405684423834,2.723594315576165,5.876405684423834,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=30_member=5155_pso,50,15314.6,34.1209288,15314.6,34.1209288,2.84803,5.75197,15314.6091366603,34.12094915647915,15314.6091366603,34.12094915647915,50598.5091366603,112.73347835647915,327,86,lpr:total_combined:bdpl,2.848031611013018,5.751968388986981,2.848031611013018,5.751968388986981,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=32_member=5405_pso,50,12507.4,27.8664872,12507.4,27.8664872,1.47179,7.128209999999999,12507.42212895277,27.86653650330677,12507.42212895277,27.86653650330677,47791.32212895277,106.47906570330676,327,86,lpr:total_combined:bdpl,1.4717926599847913,7.128207340015209,1.4717926599847913,7.128207340015209,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=37_member=6224_pso,50,15818.8,35.2442864,15818.8,35.2442864,3.32624,5.273759999999999,15818.827113865758,35.24434680969291,15818.827113865758,35.24434680969291,51102.72711386576,113.85687600969293,327,86,lpr:total_combined:bdpl,3.326237167132866,5.273762832867133,3.326237167132866,5.273762832867133,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=36_member=6188_pso,50,11914.3,26.5450604,11914.3,26.5450604,1.34227,7.25773,11914.28950736434,26.54503702240775,11914.28950736434,26.54503702240775,47198.18950736434,105.15756622240777,327,86,lpr:total_combined:bdpl,1.342270068175498,7.257729931824501,1.342270068175498,7.257729931824501,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=44_member=7508_pso,50,15723.0,35.030844,15723.0,35.030844,3.22133,5.37867,15722.957329140569,35.030748929325185,15722.957329140569,35.030748929325185,51006.85732914056,113.64327812932515,327,86,lpr:total_combined:bdpl,3.2213251018364017,5.378674898163598,3.2213251018364017,5.378674898163598,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=48_member=8233_pso,50,15563.9,34.6763692,15563.9,34.6763692,3.06245,5.53755,15563.920118825235,34.67641402474263,15563.920118825235,34.67641402474263,50847.82011882524,113.28894322474264,327,86,lpr:total_combined:bdpl,3.0624463998642413,5.537553600135759,3.0624463998642413,5.537553600135759,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=27_member=4602_pso,50,14153.5,31.533998,14153.5,31.533998,2.12737,6.47263,14153.52923220408,31.534063129350688,14153.52923220408,31.534063129350688,49437.429232204086,110.1465923293507,327,86,lpr:total_combined:bdpl,2.1273719794302,6.4726280205698,2.1273719794302,6.4726280205698,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=34_member=5714_pso,50,15839.1,35.2895148,15839.1,35.2895148,3.37452,5.225479999999999,15839.05868600859,35.289422752427136,15839.05868600859,35.289422752427136,51122.9586860086,113.90195195242715,327,86,lpr:total_combined:bdpl,3.3745240137867936,5.225475986213207,3.3745240137867936,5.225475986213207,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=33_member=5592_pso,50,14769.2,32.9057776,14769.2,32.9057776,2.46009,6.13991,14769.21506929919,32.90581117439859,14769.21506929919,32.90581117439859,50053.1150692992,111.5183403743986,327,86,lpr:total_combined:bdpl,2.4600901846108965,6.139909815389103,2.4600901846108965,6.139909815389103,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=46_member=7897_pso,50,15556.6,34.6601048,15556.6,34.6601048,3.05438,5.54562,15556.55957351658,34.66001472979494,15556.55957351658,34.66001472979494,50840.459573516586,113.27254392979496,327,86,lpr:total_combined:bdpl,3.054383085197773,5.545616914802227,3.054383085197773,5.545616914802227,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=44_member=7516_pso,50,16207.0,36.109196,16207.0,36.109196,3.75377,4.84623,16206.968278414042,36.10912532430648,16206.968278414042,36.10912532430648,51490.86827841404,114.72165452430647,327,86,lpr:total_combined:bdpl,3.753768229615384,4.846231770384616,3.753768229615384,4.846231770384616,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=47_member=8023_pso,50,16192.0,36.075776,16192.0,36.075776,3.73629,4.863709999999999,16191.9604560465,36.0756878960716,16191.9604560465,36.0756878960716,51475.86045604651,114.68821709607164,327,86,lpr:total_combined:bdpl,3.736287275768742,4.863712724231258,3.736287275768742,4.863712724231258,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=43_member=7367_pso,50,16098.1,35.8665668,16098.1,35.8665668,3.64645,4.95355,16098.09628701876,35.86655852747779,16098.09628701876,35.86655852747779,51381.99628701876,114.4790877274778,327,86,lpr:total_combined:bdpl,3.646452731121315,4.953547268878685,3.646452731121315,4.953547268878685,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=41_member=6969_pso,50,15266.6,34.0139848,15266.6,34.0139848,2.81773,5.78227,15266.646813624207,34.01408910075473,15266.646813624207,34.01408910075473,50550.54681362421,112.62661830075474,327,86,lpr:total_combined:bdpl,2.817733638390992,5.782266361609008,2.817733638390992,5.782266361609008,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=34_member=5825_pso,50,9733.98,21.68730744,9733.98,21.68730744,1.03166,7.568339999999999,9733.975659993355,21.6872977704652,9733.975659993355,21.6872977704652,45017.87565999336,100.2998269704652,327,86,lpr:total_combined:bdpl,1.031660987734052,7.568339012265948,1.031660987734052,7.568339012265948,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=40_member=6799_pso,50,15687.9,34.952641199999995,15687.9,34.952641199999995,3.18988,5.410119999999999,15687.949699705105,34.952751930942966,15687.949699705105,34.952751930942966,50971.849699705104,113.56528113094296,327,86,lpr:total_combined:bdpl,3.189877173659776,5.410122826340224,3.189877173659776,5.410122826340224,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=36_member=6120_pso,50,16139.2,35.9581376,16139.2,35.9581376,3.68918,4.910819999999999,16139.15162866115,35.95802982865704,16139.15162866115,35.95802982865704,51423.05162866115,114.57055902865704,327,86,lpr:total_combined:bdpl,3.6891823362554974,4.910817663744501,3.6891823362554974,4.910817663744501,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=43_member=7295_pso,50,15941.1,35.5167708,15941.1,35.5167708,3.46262,5.13738,15941.14383063602,35.51686845465705,15941.14383063602,35.51686845465705,51225.043830636016,114.12939765465704,327,86,lpr:total_combined:bdpl,3.462616051819169,5.137383948180831,3.462616051819169,5.137383948180831,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=37_member=6202_pso,50,13359.8,29.7656344,13359.8,29.7656344,1.7877,6.8123,13359.772239052654,29.765572548609317,13359.772239052654,29.765572548609317,48643.672239052656,108.37810174860932,327,86,lpr:total_combined:bdpl,1.7876984758523486,6.812301524147651,1.7876984758523486,6.812301524147651,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=41_member=6991_pso,50,16334.6,36.3934888,16334.6,36.3934888,3.91812,4.68188,16334.551761594965,36.393381324833584,16334.551761594965,36.393381324833584,51618.451761594966,115.00591052483358,327,86,lpr:total_combined:bdpl,3.918116555580912,4.681883444419088,3.918116555580912,4.681883444419088,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=34_member=5786_pso,50,16022.6,35.6983528,16022.6,35.6983528,3.5556,5.0444,16022.646519083562,35.69845644451818,16022.646519083562,35.69845644451818,51306.54651908357,114.31098564451818,327,86,lpr:total_combined:bdpl,3.5555964069787223,5.044403593021277,3.5555964069787223,5.044403593021277,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=46_member=7820_pso,50,16095.3,35.8603284,16095.3,35.8603284,3.63264,4.967359999999999,16095.32201165358,35.860377441964175,16095.32201165358,35.860377441964175,51379.22201165358,114.47290664196416,327,86,lpr:total_combined:bdpl,3.63264191044118,4.96735808955882,3.63264191044118,4.96735808955882,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=49_member=8399_pso,50,16091.5,35.851862,16091.5,35.851862,3.62622,4.97378,16091.479461235029,35.85181623963164,16091.479461235029,35.85181623963164,51375.37946123503,114.46434543963164,327,86,lpr:total_combined:bdpl,3.626218563359731,4.973781436640269,3.626218563359731,4.973781436640269,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=34_member=5808_pso,50,16380.7,36.4961996,16380.7,36.4961996,3.95771,4.642289999999999,16380.652279963431,36.496093279758526,16380.652279963431,36.496093279758526,51664.55227996344,115.10862247975852,327,86,lpr:total_combined:bdpl,3.957705212678139,4.642294787321861,3.957705212678139,4.642294787321861,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=43_member=7329_pso,50,15700.7,34.9811596,15700.7,34.9811596,3.19666,5.40334,15700.69446013128,34.981147257172495,15700.69446013128,34.981147257172495,50984.59446013128,113.59367645717248,327,86,lpr:total_combined:bdpl,3.196664946537503,5.403335053462497,3.196664946537503,5.403335053462497,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=42_member=7088_pso,50,16063.9,35.7903692,16063.9,35.7903692,3.60323,4.99677,16063.94590696711,35.79047148072272,16063.94590696711,35.79047148072272,51347.84590696711,114.40300068072273,327,86,lpr:total_combined:bdpl,3.603231967757983,4.9967680322420165,3.603231967757983,4.9967680322420165,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=45_member=7708_pso,50,15196.2,33.8571336,15196.2,33.8571336,2.7429,5.857099999999999,15196.223292022336,33.85718549462576,15196.223292022336,33.85718549462576,50480.12329202234,112.46971469462578,327,86,lpr:total_combined:bdpl,2.742898734192789,5.857101265807211,2.742898734192789,5.857101265807211,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=32_member=5495_pso,50,11634.8,25.9223344,11634.8,25.9223344,1.29931,7.300689999999999,11634.759046042916,25.92224315458362,11634.759046042916,25.92224315458362,46918.659046042914,104.5347723545836,327,86,lpr:total_combined:bdpl,1.2993111659258398,7.30068883407416,1.2993111659258398,7.30068883407416,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=41_member=6992_pso,50,16079.6,35.8253488,16079.6,35.8253488,3.61253,4.98747,16079.62293321336,35.82539989519937,16079.62293321336,35.82539989519937,51363.52293321336,114.43792909519937,327,86,lpr:total_combined:bdpl,3.612529890918069,4.987470109081931,3.612529890918069,4.987470109081931,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=44_member=7474_pso,50,15981.4,35.6065592,15981.4,35.6065592,3.50006,5.09994,15981.416535408636,35.60659604089044,15981.416535408636,35.60659604089044,51265.31653540864,114.21912524089043,327,86,lpr:total_combined:bdpl,3.500060004864631,5.099939995135369,3.500060004864631,5.099939995135369,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=38_member=6529_pso,50,15534.6,34.6110888,15534.6,34.6110888,3.04111,5.55889,15534.57635270133,34.611036113818564,15534.57635270133,34.611036113818564,50818.476352701335,113.22356531381855,327,86,lpr:total_combined:bdpl,3.041111755454159,5.558888244545841,3.041111755454159,5.558888244545841,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=38_member=6418_pso,50,15459.2,34.4430976,15459.2,34.4430976,2.97833,5.62167,15459.160825033645,34.44301031817496,15459.160825033645,34.44301031817496,50743.06082503365,113.05553951817495,327,86,lpr:total_combined:bdpl,2.978329086001256,5.621670913998743,2.978329086001256,5.621670913998743,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=42_member=7193_pso,50,15011.5,33.445622,15011.5,33.445622,2.62386,5.976139999999999,15011.474372731976,33.44556490244684,15011.474372731976,33.44556490244684,50295.37437273197,112.05809410244684,327,86,lpr:total_combined:bdpl,2.6238571418490007,5.976142858150999,2.6238571418490007,5.976142858150999,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=40_member=6846_pso,50,14845.6,33.0759968,14845.6,33.0759968,2.5122,6.0878,14845.649143482438,33.07610629167887,14845.649143482438,33.07610629167887,50129.54914348244,111.68863549167888,327,86,lpr:total_combined:bdpl,2.5121954424954005,6.087804557504599,2.5121954424954005,6.087804557504599,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=42_member=7137_pso,50,14272.8,31.7997984,14272.8,31.7997984,2.16651,6.433489999999999,14272.832183750304,31.799870105395676,14272.832183750304,31.799870105395676,49556.732183750304,110.41239930539568,327,86,lpr:total_combined:bdpl,2.166508641055657,6.433491358944343,2.166508641055657,6.433491358944343,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=41_member=6951_pso,50,14267.6,31.7882128,14267.6,31.7882128,2.16614,6.433859999999999,14267.627328986546,31.788273688982024,14267.627328986546,31.788273688982024,49551.52732898655,110.40080288898204,327,86,lpr:total_combined:bdpl,2.1661407021590344,6.433859297840965,2.1661407021590344,6.433859297840965,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=44_member=7514_pso,50,15443.3,34.4076724,15443.3,34.4076724,2.96984,5.63016,15443.33630412965,34.40775328560086,15443.33630412965,34.40775328560086,50727.23630412965,113.02028248560086,327,86,lpr:total_combined:bdpl,2.969835090773703,5.630164909226297,2.969835090773703,5.630164909226297,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=26_member=4423_pso,50,14733.5,32.826238,14733.5,32.826238,2.44423,6.15577,14733.527268476704,32.826298754166096,14733.527268476704,32.826298754166096,50017.4272684767,111.43882795416609,327,86,lpr:total_combined:bdpl,2.4442324503270694,6.15576754967293,2.4442324503270694,6.15576754967293,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=30_member=5151_pso,50,16291.5,36.297462,16291.5,36.297462,3.85519,4.744809999999999,16291.468896825134,36.2973927021264,16291.468896825134,36.2973927021264,51575.36889682514,114.9099219021264,327,86,lpr:total_combined:bdpl,3.855186874041565,4.7448131259584345,3.855186874041565,4.7448131259584345,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=36_member=6144_pso,50,15489.5,34.510606,15489.5,34.510606,3.00686,5.59314,15489.474950280946,34.510550189225945,15489.474950280946,34.510550189225945,50773.37495028095,113.12307938922596,327,86,lpr:total_combined:bdpl,3.0068591738707413,5.593140826129258,3.0068591738707413,5.593140826129258,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=41_member=6946_pso,50,16015.9,35.683425199999995,16015.9,35.683425199999995,3.5443,5.0557,16015.882133806026,35.683385394119824,16015.882133806026,35.683385394119824,51299.78213380603,114.29591459411984,327,86,lpr:total_combined:bdpl,3.5442993418543915,5.055700658145608,3.5442993418543915,5.055700658145608,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=43_member=7239_pso,50,16032.7,35.7208556,16032.7,35.7208556,3.56889,5.03111,16032.69067807767,35.72083483075705,16032.69067807767,35.72083483075705,51316.59067807767,114.33336403075704,327,86,lpr:total_combined:bdpl,3.568889637147474,5.031110362852526,3.568889637147474,5.031110362852526,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=20_member=3413_pso,50,14791.1,32.9545708,14791.1,32.9545708,2.47644,6.12356,14791.118544643396,32.95461211746549,14791.118544643396,32.95461211746549,50075.01854464341,111.5671413174655,327,86,lpr:total_combined:bdpl,2.476442307505919,6.123557692494081,2.476442307505919,6.123557692494081,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=35_member=5913_pso,50,9543.07,21.26195996,9543.07,21.26195996,1.01633,7.58367,9543.0747849999,21.261970620979778,9543.0747849999,21.261970620979778,44826.9747849999,99.87449982097976,327,86,lpr:total_combined:bdpl,1.0163314134959738,7.583668586504026,1.0163314134959738,7.583668586504026,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=47_member=7945_pso,50,15534.3,34.610420399999995,15534.3,34.610420399999995,3.03486,5.56514,15534.317949935756,34.610460392456865,15534.317949935756,34.610460392456865,50818.21794993576,113.22298959245688,327,86,lpr:total_combined:bdpl,3.034858216956013,5.565141783043986,3.034858216956013,5.565141783043986,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=31_member=5214_pso,50,15907.9,35.4428012,15907.9,35.4428012,3.42253,5.17747,15907.884677515687,35.44276706150495,15907.884677515687,35.44276706150495,51191.78467751569,114.05529626150496,327,86,lpr:total_combined:bdpl,3.42252865851418,5.17747134148582,3.42252865851418,5.17747134148582,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=35_member=5893_pso,50,7182.25,16.002053,7182.25,16.002053,0.813288,7.786712,7182.245015135868,16.002041893722712,7182.245015135868,16.002041893722712,42466.14501513587,94.61457109372272,327,86,lpr:total_combined:bdpl,0.8132883924956406,7.786711607504359,0.8132883924956406,7.786711607504359,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=42_member=7082_pso,50,15124.5,33.697386,15124.5,33.697386,2.69841,5.90159,15124.511306524751,33.697411190937146,15124.511306524751,33.697411190937146,50408.41130652475,112.30994039093714,327,86,lpr:total_combined:bdpl,2.698409503554718,5.901590496445281,2.698409503554718,5.901590496445281,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=44_member=7534_pso,50,15416.0,34.346848,15416.0,34.346848,2.93385,5.66615,15415.987512740045,34.34682017838482,15415.987512740045,34.34682017838482,50699.88751274005,112.95934937838484,327,86,lpr:total_combined:bdpl,2.9338504123415627,5.6661495876584365,2.9338504123415627,5.6661495876584365,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=45_member=7645_pso,50,15987.0,35.619036,15987.0,35.619036,3.51669,5.083309999999999,15987.033381464233,35.61911037390231,15987.033381464233,35.61911037390231,51270.93338146424,114.23163957390231,327,86,lpr:total_combined:bdpl,3.516691347333545,5.083308652666455,3.516691347333545,5.083308652666455,0.0,0.0,0.0,0.0,0.0
