member,T_factor__T_minus_10pct,T_factor__T_plus_10pct,T_factor__baseline_T,T_value__T_minus_10pct,T_value__T_plus_10pct,T_value__baseline_T,absolute_depletion_error_cfs__T_minus_10pct,absolute_depletion_error_cfs__T_plus_10pct,absolute_depletion_error_cfs__baseline_T,absolute_streamflow_error_cfs__T_minus_10pct,absolute_streamflow_error_cfs__T_plus_10pct,absolute_streamflow_error_cfs__baseline_T,depletion_cfs__T_minus_10pct,depletion_cfs__T_plus_10pct,depletion_cfs__baseline_T,depletion_change_from_baseline_cfs__T_minus_10pct,depletion_change_from_baseline_cfs__T_plus_10pct,depletion_change_from_baseline_cfs__baseline_T,full_model_total_pumping_cfs__T_minus_10pct,full_model_total_pumping_cfs__T_plus_10pct,full_model_total_pumping_cfs__baseline_T,pumping_objective_reeval_cfs__T_minus_10pct,pumping_objective_reeval_cfs__T_plus_10pct,pumping_objective_reeval_cfs__baseline_T,streamflow_cfs__T_minus_10pct,streamflow_cfs__T_plus_10pct,streamflow_cfs__baseline_T,streamflow_change_from_baseline_cfs__T_minus_10pct,streamflow_change_from_baseline_cfs__T_plus_10pct,streamflow_change_from_baseline_cfs__baseline_T,streamflow_shortfall_below_baseline_cfs__T_minus_10pct,streamflow_shortfall_below_baseline_cfs__T_plus_10pct,streamflow_shortfall_below_baseline_cfs__baseline_T,pumping_objective_reeval_cfs
gen=42_member=7094_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.16294569146488636,0.15463387428726616,0.0,0.1629456914648859,0.15463387428726705,0.0,2.2416783900430417,2.559257955795194,2.404624081507928,-0.16294569146488636,0.15463387428726616,0.0,111.33649364274264,111.33649364274264,111.33649364274264,32.72396444274264,32.72396444274264,32.72396444274264,6.358321609956958,6.040742044204805,6.195375918492072,0.1629456914648859,-0.15463387428726705,0.0,0.0,0.15463387428726705,0.0,32.72396444274264
gen=42_member=7104_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2378153030220691,0.22111078566159836,0.0,0.2378153030220691,0.22111078566159836,0.0,4.114461172838689,4.573387261522356,4.352276475860758,-0.2378153030220691,0.22111078566159836,0.0,115.7430769391165,115.7430769391165,115.7430769391165,37.1305477391165,37.1305477391165,37.1305477391165,4.485538827161311,4.026612738477644,4.247723524139242,0.2378153030220691,-0.22111078566159836,0.0,0.0,0.22111078566159836,0.0,37.1305477391165
gen=42_member=7112_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.13620761285145067,0.12964140340396657,0.0,0.13620761285145022,0.12964140340396746,0.0,1.6679306476217288,1.933779663877146,1.8041382604731795,-0.13620761285145067,0.12964140340396657,0.0,108.56748146518542,108.56748146518542,108.56748146518542,29.954952265185444,29.954952265185444,29.954952265185444,6.932069352378271,6.666220336122853,6.795861739526821,0.13620761285145022,-0.12964140340396746,0.0,0.0,0.12964140340396746,0.0,29.954952265185444
gen=42_member=7123_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.18615755310039672,0.17527550908690825,0.0,0.18615755310039717,0.1752755090869078,0.0,2.7734815176574283,3.1349145798447333,2.959639070757825,-0.18615755310039672,0.17527550908690825,0.0,113.00927431923942,113.00927431923942,113.00927431923942,34.396745119239434,34.396745119239434,34.396745119239434,5.826518482342571,5.465085420155266,5.640360929242174,0.18615755310039717,-0.1752755090869078,0.0,0.0,0.1752755090869078,0.0,34.396745119239434
gen=42_member=7127_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.17133072551475115,0.1617835460882775,0.0,0.17133072551475248,0.1617835460882775,0.0,2.3896130946236096,2.7227273662266382,2.5609438201383607,-0.17133072551475115,0.1617835460882775,0.0,111.79559784214636,111.79559784214636,111.79559784214636,33.183068642146345,33.183068642146345,33.183068642146345,6.210386905376391,5.877272633773361,6.039056179861639,0.17133072551475248,-0.1617835460882775,0.0,0.0,0.1617835460882775,0.0,33.183068642146345
gen=42_member=7137_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.1537788226396719,0.14629389573437024,0.0,0.1537788226396719,0.14629389573437024,0.0,2.012729818415985,2.312802536790027,2.166508641055657,-0.1537788226396719,0.14629389573437024,0.0,110.41239930539568,110.41239930539568,110.41239930539568,31.799870105395676,31.799870105395676,31.799870105395676,6.587270181584015,6.2871974632099725,6.433491358944343,0.1537788226396719,-0.14629389573437024,0.0,0.0,0.14629389573437024,0.0,31.799870105395676
gen=42_member=7145_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2219168871716195,0.2071899933510677,0.0,0.22191688717161995,0.2071899933510677,0.0,3.6369544508864977,4.066061331409185,3.858871338058117,-0.2219168871716195,0.2071899933510677,0.0,114.9186731238561,114.9186731238561,114.9186731238561,36.30614392385608,36.30614392385608,36.30614392385608,4.963045549113502,4.533938668590815,4.741128661941882,0.22191688717161995,-0.2071899933510677,0.0,0.0,0.2071899933510677,0.0,36.30614392385608
gen=42_member=7147_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.23109088518832177,0.21518167440607616,0.0,0.23109088518832177,0.21518167440607616,0.0,3.89426663588854,4.340539195482938,4.125357521076862,-0.23109088518832177,0.21518167440607616,0.0,115.39801146240043,115.39801146240043,115.39801146240043,36.78548226240043,36.78548226240043,36.78548226240043,4.70573336411146,4.259460804517062,4.474642478923138,0.23109088518832177,-0.21518167440607616,0.0,0.0,0.21518167440607616,0.0,36.78548226240043
gen=42_member=7150_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.09853016386608948,0.09420190593805922,0.0,0.09853016386608893,0.09420190593805966,0.0,0.9887187518632315,1.1814508216673802,1.087248915729321,-0.09853016386608948,0.09420190593805922,0.0,101.63087516653144,101.63087516653144,101.63087516653144,23.018345966531463,23.018345966531463,23.018345966531463,7.611281248136768,7.418549178332619,7.512751084270679,0.09853016386608893,-0.09420190593805966,0.0,0.0,0.09420190593805966,0.0,23.018345966531463
gen=42_member=7156_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.14228733657508164,0.13543264759575924,0.0,0.14228733657508208,0.13543264759575901,0.0,1.7759394083988316,2.0536593925696724,1.9182267449739132,-0.14228733657508164,0.13543264759575924,0.0,109.22303990830572,109.22303990830572,109.22303990830572,30.610510708305725,30.610510708305725,30.610510708305725,6.824060591601168,6.546340607430327,6.681773255026086,0.14228733657508208,-0.13543264759575901,0.0,0.0,0.13543264759575901,0.0,30.610510708305725
gen=42_member=7162_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.18651157255999173,0.1761010777175609,0.0,0.18651157255999173,0.17610107771756134,0.0,2.734478381385228,3.0970910316627807,2.9209899539452198,-0.18651157255999173,0.1761010777175609,0.0,112.87822318356172,112.87822318356172,112.87822318356172,34.265693983561704,34.265693983561704,34.265693983561704,5.865521618614772,5.502908968337219,5.67901004605478,0.18651157255999173,-0.17610107771756134,0.0,0.0,0.17610107771756134,0.0,34.265693983561704
gen=42_member=7193_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.1744080258966143,0.16482088435393782,0.0,0.17440802589661342,0.16482088435393827,0.0,2.4494491159523863,2.7886780262029385,2.6238571418490007,-0.1744080258966143,0.16482088435393782,0.0,112.05809410244684,112.05809410244684,112.05809410244684,33.44556490244684,33.44556490244684,33.44556490244684,6.150550884047613,5.811321973797061,5.976142858150999,0.17440802589661342,-0.16482088435393827,0.0,0.0,0.16482088435393827,0.0,33.44556490244684
gen=42_member=7200_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.20888081233234512,0.19563303143282562,0.0,0.20888081233234512,0.19563303143282518,0.0,3.166265738974464,3.5707795827396347,3.375146551306809,-0.20888081233234512,0.19563303143282562,0.0,113.94475060569572,113.94475060569572,113.94475060569572,35.33222140569574,35.33222140569574,35.33222140569574,5.433734261025536,5.029220417260365,5.224853448693191,0.20888081233234512,-0.19563303143282518,0.0,0.0,0.19563303143282518,0.0,35.33222140569574
gen=42_member=7215_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.1992026943571754,0.18726565805793038,0.0,0.19920269435717586,0.18726565805792994,0.0,2.9766264628386025,3.3630948152537083,3.175829157195778,-0.1992026943571754,0.18726565805793038,0.0,113.53506483470858,113.53506483470858,113.53506483470858,34.92253563470857,34.92253563470857,34.92253563470857,5.623373537161397,5.236905184746291,5.424170842804221,0.19920269435717586,-0.18726565805792994,0.0,0.0,0.18726565805792994,0.0,34.92253563470857
gen=43_member=7239_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.21464828914067535,0.20065672069318463,0.0,0.21464828914067535,0.20065672069318463,0.0,3.3542413480067985,3.7695463578406585,3.568889637147474,-0.21464828914067535,0.20065672069318463,0.0,114.33336403075704,114.33336403075704,114.33336403075704,35.72083483075705,35.72083483075705,35.72083483075705,5.245758651993201,4.830453642159341,5.031110362852526,0.21464828914067535,-0.20065672069318463,0.0,0.0,0.20065672069318463,0.0,35.72083483075705
gen=43_member=7261_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.18768874684943881,0.17672027853093786,0.0,0.1876887468494397,0.1767202785309383,0.0,2.801671174313192,3.166080199693569,2.989359921162631,-0.18768874684943881,0.17672027853093786,0.0,113.098766794265,113.098766794265,113.098766794265,34.48623759426499,34.48623759426499,34.48623759426499,5.798328825686808,5.43391980030643,5.610640078837369,0.1876887468494397,-0.1767202785309383,0.0,0.0,0.1767202785309383,0.0,34.48623759426499
gen=43_member=7269_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2315275104187533,0.21560256077104167,0.0,0.2315275104187533,0.21560256077104167,0.0,3.912188679846797,4.359318751036592,4.14371619026555,-0.2315275104187533,0.21560256077104167,0.0,115.44592891387086,115.44592891387086,115.44592891387086,36.83339971387087,36.83339971387087,36.83339971387087,4.687811320153203,4.240681248963408,4.456283809734449,0.2315275104187533,-0.21560256077104167,0.0,0.0,0.21560256077104167,0.0,36.83339971387087
gen=43_member=7278_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.11774410736390495,0.11125919891519542,0.0,0.1177441073639045,0.11125919891519587,0.0,1.2486620681477267,1.477665374426827,1.3664061755116317,-0.11774410736390495,0.11125919891519542,0.0,105.5735582929416,105.5735582929416,105.5735582929416,26.96102909294159,26.96102909294159,26.96102909294159,7.351337931852273,7.122334625573172,7.233593824488368,0.1177441073639045,-0.11125919891519587,0.0,0.0,0.11125919891519587,0.0,26.96102909294159
gen=43_member=7287_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.17661803739159732,0.16688755075758932,0.0,0.17661803739159687,0.16688755075758976,0.0,2.5046209523637173,2.848126540512904,2.6812389897553146,-0.17661803739159732,0.16688755075758932,0.0,112.25909455247972,112.25909455247972,112.25909455247972,33.64656535247972,33.64656535247972,33.64656535247972,6.095379047636282,5.751873459487095,5.918761010244685,0.17661803739159687,-0.16688755075758976,0.0,0.0,0.16688755075758976,0.0,33.64656535247972
gen=43_member=7295_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.20954949444647575,0.19625702844363246,0.0,0.20954949444647486,0.19625702844363424,0.0,3.2530665573726933,3.6588730802628016,3.462616051819169,-0.20954949444647575,0.19625702844363246,0.0,114.12939765465704,114.12939765465704,114.12939765465704,35.51686845465705,35.51686845465705,35.51686845465705,5.346933442627306,4.941126919737197,5.137383948180831,0.20954949444647486,-0.19625702844363424,0.0,0.0,0.19625702844363424,0.0,35.51686845465705
gen=43_member=7309_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.12267198679696034,0.11725651782701174,0.0,0.12267198679695923,0.11725651782701263,0.0,1.413738415753488,1.65366692037746,1.5364104025504484,-0.12267198679696034,0.11725651782701174,0.0,106.97491241076412,106.97491241076412,106.97491241076412,28.362383210764136,28.362383210764136,28.362383210764136,7.186261584246512,6.94633307962254,7.063589597449552,0.12267198679695923,-0.11725651782701263,0.0,0.0,0.11725651782701263,0.0,28.362383210764136
gen=43_member=7329_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.20114234643176632,0.18885113110586493,0.0,0.20114234643176587,0.1888511311058645,0.0,2.995522600105737,3.385516077643368,3.196664946537503,-0.20114234643176632,0.18885113110586493,0.0,113.59367645717248,113.59367645717248,113.59367645717248,34.981147257172495,34.981147257172495,34.981147257172495,5.604477399894263,5.214483922356632,5.403335053462497,0.20114234643176587,-0.1888511311058645,0.0,0.0,0.1888511311058645,0.0,34.981147257172495
gen=43_member=7341_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2139289466388452,0.20005082858749512,0.0,0.21392894663884476,0.20005082858749468,0.0,3.333836239021396,3.747816014247736,3.547765185660241,-0.2139289466388452,0.20005082858749512,0.0,114.3100498842216,114.3100498842216,114.3100498842216,35.69752068422161,35.69752068422161,35.69752068422161,5.266163760978603,4.852183985752264,5.052234814339759,0.21392894663884476,-0.20005082858749468,0.0,0.0,0.20005082858749468,0.0,35.69752068422161
gen=43_member=7354_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2230128149019448,0.20813247959447922,0.0,0.2230128149019457,0.20813247959447878,0.0,3.689032268939384,4.120177563435808,3.912045083841329,-0.2230128149019448,0.20813247959447922,0.0,114.9780885763474,114.9780885763474,114.9780885763474,36.365559376347385,36.365559376347385,36.365559376347385,4.910967731060616,4.479822436564191,4.68795491615867,0.2230128149019457,-0.20813247959447878,0.0,0.0,0.20813247959447878,0.0,36.365559376347385
gen=43_member=7367_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.217065192525129,0.20287832837964404,0.0,0.21706519252512813,0.20287832837964448,0.0,3.429387538596186,3.849331059500959,3.646452731121315,-0.217065192525129,0.20287832837964404,0.0,114.4790877274778,114.4790877274778,114.4790877274778,35.86655852747779,35.86655852747779,35.86655852747779,5.170612461403813,4.7506689404990405,4.953547268878685,0.21706519252512813,-0.20287832837964448,0.0,0.0,0.20287832837964448,0.0,35.86655852747779
gen=43_member=7373_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.14201708434611082,0.13506614798665972,0.0,0.1420170843461106,0.1350661479866604,0.0,1.7663891279647412,2.043472360297512,1.908406212310852,-0.14201708434611082,0.13506614798665972,0.0,109.17944664294156,109.17944664294156,109.17944664294156,30.566917442941545,30.566917442941545,30.566917442941545,6.833610872035258,6.556527639702487,6.691593787689148,0.1420170843461106,-0.1350661479866604,0.0,0.0,0.1350661479866604,0.0,30.566917442941545
gen=43_member=7385_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.11274974723028497,0.10671283176830193,0.0,0.11274974723028564,0.10671283176830126,0.0,1.191565538260914,1.411028117259501,1.304315285491199,-0.11274974723028497,0.10671283176830193,0.0,104.73023283010356,104.73023283010356,104.73023283010356,26.117703630103588,26.117703630103588,26.117703630103588,7.408434461739086,7.188971882740499,7.2956847145088,0.11274974723028564,-0.10671283176830126,0.0,0.0,0.10671283176830126,0.0,26.117703630103588
gen=43_member=7394_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.13334336025760685,0.1270646259985444,0.0,0.13334336025760685,0.1270646259985444,0.0,1.6075798859903028,1.867987872246454,1.7409232462479096,-0.13334336025760685,0.1270646259985444,0.0,108.31190859750988,108.31190859750988,108.31190859750988,29.69937939750987,29.69937939750987,29.69937939750987,6.992420114009697,6.732012127753546,6.85907675375209,0.13334336025760685,-0.1270646259985444,0.0,0.0,0.1270646259985444,0.0,29.69937939750987
gen=44_member=7409_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.126490312994042,0.12069885895598809,0.0,0.12649031299404268,0.12069885895598809,0.0,1.4917019623602024,1.7388911343102325,1.6181922753542444,-0.126490312994042,0.12069885895598809,0.0,107.638704209542,107.638704209542,107.638704209542,29.02617500954204,29.02617500954204,29.02617500954204,7.1082980376397975,6.861108865689767,6.981807724645755,0.12649031299404268,-0.12069885895598809,0.0,0.0,0.12069885895598809,0.0,29.02617500954204
gen=44_member=7416_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.09990873023172708,0.09551543575581567,0.0,0.09990873023172675,0.09551543575581611,0.0,0.9374368699275352,1.132861035915078,1.0373456001592622,-0.09990873023172708,0.09551543575581567,0.0,101.15202203051268,101.15202203051268,101.15202203051268,22.53949283051267,22.53949283051267,22.53949283051267,7.662563130072464,7.4671389640849215,7.562654399840738,0.09990873023172675,-0.09551543575581611,0.0,0.0,0.09551543575581611,0.0,22.53949283051267
gen=44_member=7417_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.12058032529304064,0.1160447866336416,0.0,0.12058032529304086,0.11604478663364137,0.0,1.3817537775425637,1.618378889469246,1.5023341028356043,-0.12058032529304064,0.1160447866336416,0.0,106.65260213817746,106.65260213817746,106.65260213817746,28.04007293817745,28.04007293817745,28.04007293817745,7.218246222457436,6.981621110530754,7.097665897164395,0.12058032529304086,-0.11604478663364137,0.0,0.0,0.11604478663364137,0.0,28.04007293817745
gen=44_member=7456_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.21104425367698054,0.19740598817758892,0.0,0.211044253676981,0.19740598817758848,0.0,3.2201125955140206,3.62856283736859,3.431156849191001,-0.21104425367698054,0.19740598817758892,0.0,114.0675147983836,114.0675147983836,114.0675147983836,35.454985598383615,35.454985598383615,35.454985598383615,5.379887404485979,4.97143716263141,5.168843150808998,0.211044253676981,-0.19740598817758848,0.0,0.0,0.19740598817758848,0.0,35.454985598383615
gen=44_member=7474_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.21281246386929809,0.19907888514960304,0.0,0.21281246386929809,0.19907888514960348,0.0,3.287247540995333,3.699138890014234,3.500060004864631,-0.21281246386929809,0.19907888514960304,0.0,114.21912524089043,114.21912524089043,114.21912524089043,35.60659604089044,35.60659604089044,35.60659604089044,5.312752459004667,4.900861109985765,5.099939995135369,0.21281246386929809,-0.19907888514960348,0.0,0.0,0.19907888514960348,0.0,35.60659604089044
gen=44_member=7479_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.13519057922893296,0.1287622554178336,0.0,0.13519057922893296,0.1287622554178327,0.0,1.6375139202167783,1.9014667548635449,1.7727044994457113,-0.13519057922893296,0.1287622554178336,0.0,108.3395221285537,108.3395221285537,108.3395221285537,29.726992928553692,29.726992928553692,29.726992928553692,6.962486079783221,6.698533245136455,6.827295500554288,0.13519057922893296,-0.1287622554178327,0.0,0.0,0.1287622554178327,0.0,29.726992928553692
gen=44_member=7508_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2024339827733872,0.18996499656774235,0.0,0.2024339827733872,0.1899649965677428,0.0,3.0188911190630145,3.411290098404144,3.2213251018364017,-0.2024339827733872,0.18996499656774235,0.0,113.64327812932515,113.64327812932515,113.64327812932515,35.030748929325185,35.030748929325185,35.030748929325185,5.581108880936985,5.188709901595855,5.378674898163598,0.2024339827733872,-0.1899649965677428,0.0,0.0,0.1899649965677428,0.0,35.030748929325185
gen=44_member=7514_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.1876757557530646,0.17680611867383744,0.0,0.18767575575306417,0.1768061186738379,0.0,2.7821593350206384,3.1466412094475404,2.969835090773703,-0.1876757557530646,0.17680611867383744,0.0,113.02028248560086,113.02028248560086,113.02028248560086,34.40775328560086,34.40775328560086,34.40775328560086,5.817840664979361,5.453358790552459,5.630164909226297,0.18767575575306417,-0.1768061186738379,0.0,0.0,0.1768061186738379,0.0,34.40775328560086
gen=44_member=7516_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2179253118033242,0.20353947537572736,0.0,0.21792531180332375,0.20353947537572736,0.0,3.53584291781206,3.9573077049911114,3.753768229615384,-0.2179253118033242,0.20353947537572736,0.0,114.72165452430647,114.72165452430647,114.72165452430647,36.10912532430648,36.10912532430648,36.10912532430648,5.06415708218794,4.642692295008889,4.846231770384616,0.21792531180332375,-0.20353947537572736,0.0,0.0,0.20353947537572736,0.0,36.10912532430648
gen=44_member=7522_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.16964403811189221,0.16062910420434928,0.0,0.16964403811189221,0.16062910420434928,0.0,2.3697242094692816,2.699997351785523,2.539368247581174,-0.16964403811189221,0.16062910420434928,0.0,111.77564485476032,111.77564485476032,111.77564485476032,33.16311565476033,33.16311565476033,33.16311565476033,6.230275790530718,5.9000026482144765,6.060631752418826,0.16964403811189221,-0.16062910420434928,0.0,0.0,0.16062910420434928,0.0,33.16311565476033
gen=44_member=7534_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.18592563788090466,0.17518267437251112,0.0,0.18592563788090466,0.17518267437251112,0.0,2.747924774460658,3.109033086714074,2.9338504123415627,-0.18592563788090466,0.17518267437251112,0.0,112.95934937838484,112.95934937838484,112.95934937838484,34.34682017838482,34.34682017838482,34.34682017838482,5.852075225539341,5.490966913285925,5.6661495876584365,0.18592563788090466,-0.17518267437251112,0.0,0.0,0.17518267437251112,0.0,34.34682017838482
gen=44_member=7536_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.10162468088519194,0.09685431319126403,0.0,0.10162468088519194,0.09685431319126359,0.0,1.0182271280593571,1.216706122135813,1.119851808944549,-0.10162468088519194,0.09685431319126403,0.0,102.0793750761488,102.0793750761488,102.0793750761488,23.46684587614881,23.46684587614881,23.46684587614881,7.581772871940642,7.383293877864187,7.48014819105545,0.10162468088519194,-0.09685431319126359,0.0,0.0,0.09685431319126359,0.0,23.46684587614881
gen=44_member=7539_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2165279634476911,0.20232370711988512,0.0,0.21652796344769154,0.20232370711988512,0.0,3.499216712895779,3.918068383463355,3.71574467634347,-0.2165279634476911,0.20232370711988512,0.0,114.62339418046886,114.62339418046886,114.62339418046886,36.01086498046887,36.01086498046887,36.01086498046887,5.100783287104221,4.6819316165366445,4.88425532365653,0.21652796344769154,-0.20232370711988512,0.0,0.0,0.20232370711988512,0.0,36.01086498046887
gen=44_member=7543_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.20565951130012428,0.19276662171655,0.0,0.20565951130012383,0.1927666217165509,0.0,3.092674850168618,3.491100983185292,3.298334361468742,-0.20565951130012428,0.19276662171655,0.0,113.79958517340056,113.79958517340056,113.79958517340056,35.18705597340057,35.18705597340057,35.18705597340057,5.507325149831382,5.108899016814707,5.301665638531258,0.20565951130012383,-0.1927666217165509,0.0,0.0,0.1927666217165509,0.0,35.18705597340057
gen=44_member=7554_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.1776677817558192,0.16782413197481816,0.0,0.17766778175581965,0.16782413197481816,0.0,2.5208687591350403,2.8663606728656776,2.6985365408908595,-0.1776677817558192,0.16782413197481816,0.0,112.32384878774988,112.32384878774988,112.32384878774988,33.71131958774986,33.71131958774986,33.71131958774986,6.079131240864959,5.733639327134322,5.90146345910914,0.17766778175581965,-0.16782413197481816,0.0,0.0,0.16782413197481816,0.0,33.71131958774986
gen=44_member=7565_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.16711532802482099,0.1586005543633231,0.0,0.16711532802482054,0.1586005543633231,0.0,2.311195553616024,2.636911436004168,2.478310881640845,-0.16711532802482099,0.1586005543633231,0.0,111.58397766847226,111.58397766847226,111.58397766847226,32.97144846847227,32.97144846847227,32.97144846847227,6.288804446383976,5.963088563995832,6.121689118359155,0.16711532802482054,-0.1586005543633231,0.0,0.0,0.1586005543633231,0.0,32.97144846847227
gen=45_member=7577_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.17249750285242982,0.16306733754504688,0.0,0.1724975028524316,0.16306733754504688,0.0,2.420934727367249,2.7564995677647257,2.593432230219679,-0.17249750285242982,0.16306733754504688,0.0,111.96110732828656,111.96110732828656,111.96110732828656,33.348578128286576,33.348578128286576,33.348578128286576,6.179065272632752,5.843500432235274,6.006567769780321,0.1724975028524316,-0.16306733754504688,0.0,0.0,0.16306733754504688,0.0,33.348578128286576
gen=45_member=7580_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.1305302526409,0.12442506629544914,0.0,0.13053025264090046,0.1244250662954487,0.0,1.562266505304754,1.8172218242411031,1.692796757945654,-0.1305302526409,0.12442506629544914,0.0,108.03230296399194,108.03230296399194,108.03230296399194,29.41977376399195,29.41977376399195,29.41977376399195,7.037733494695246,6.782778175758897,6.907203242054345,0.13053025264090046,-0.1244250662954487,0.0,0.0,0.1244250662954487,0.0,29.41977376399195
gen=45_member=7589_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.2063815958117745,0.19340440361313993,0.0,0.2063815958117754,0.1934044036131395,0.0,3.135312253574711,3.5350982529996253,3.3416938493864854,-0.2063815958117745,0.19340440361313993,0.0,113.87707738229766,113.87707738229766,113.87707738229766,35.264548182297666,35.264548182297666,35.264548182297666,5.464687746425289,5.064901747000374,5.258306150613514,0.2063815958117754,-0.1934044036131395,0.0,0.0,0.1934044036131395,0.0,35.264548182297666
gen=45_member=7594_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.22063279633898203,0.20613059808961554,0.0,0.22063279633898158,0.20613059808961598,0.0,3.63996591261028,4.0667293070388775,3.860598708949262,-0.22063279633898203,0.20613059808961554,0.0,114.9229247474674,114.9229247474674,114.9229247474674,36.31039554746737,36.31039554746737,36.31039554746737,4.96003408738972,4.533270692961122,4.739401291050738,0.22063279633898158,-0.20613059808961598,0.0,0.0,0.20613059808961598,0.0,36.31039554746737
gen=45_member=7623_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.11731250327848608,0.11090950689330259,0.0,0.11731250327848475,0.11090950689330192,0.0,1.2414329695883055,1.4696549797600942,1.3587454728667916,-0.11731250327848608,0.11090950689330259,0.0,105.48041581943627,105.48041581943627,105.48041581943627,26.86788661943628,26.86788661943628,26.86788661943628,7.358567030411693,7.130345020239906,7.241254527133208,0.11731250327848475,-0.11090950689330192,0.0,0.0,0.11090950689330192,0.0,26.86788661943628
gen=45_member=7630_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.09244980293728089,0.08864425941732001,0.0,0.09244980293728045,0.08864425941732001,0.0,0.871864401903717,1.0529584642583178,0.9643142048409978,-0.09244980293728089,0.08864425941732001,0.0,98.88595444868156,98.88595444868156,98.88595444868156,20.273425248681576,20.273425248681576,20.273425248681576,7.728135598096283,7.547041535741682,7.635685795159002,0.09244980293728045,-0.08864425941732001,0.0,0.0,0.08864425941732001,0.0,20.273425248681576
gen=45_member=7645_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.21273953394453038,0.19907670563659208,0.0,0.21273953394453038,0.19907670563659252,0.0,3.3039518133890144,3.715768052970137,3.516691347333545,-0.21273953394453038,0.19907670563659208,0.0,114.23163957390231,114.23163957390231,114.23163957390231,35.61911037390231,35.61911037390231,35.61911037390231,5.296048186610985,4.884231947029862,5.083308652666455,0.21273953394453038,-0.19907670563659252,0.0,0.0,0.19907670563659252,0.0,35.61911037390231
gen=45_member=7699_pso,0.9,1.1,1.0,1530.0,1870.0,1700.0,0.10994522235893167,0.10422825424588722,0.0,0.1099452223589319,0.10422825424588655,0.0,1.1747148735424495,1.3888883501472684,1.2846600959013812,-0.10994522235893167,0.10422825424588722,0.0,104.28399384935004,104.28399384935004,104.28399384935004,25.671464649350018,25.671464649350018,25.671464649350018,7.42528512645755,7.2111116498527315,7.315339904098618,0.1099452223589319,-0.10422825424588655,0.0,0.0,0.10422825424588655,0.0,25.671464649350018
