member,pumping_objective_reeval_cfs,baseline_streamflow_cfs,baseline_depletion_cfs,expected_streamflow_cfs,expected_depletion_cfs,expected_streamflow_bias_from_baseline_cfs,expected_depletion_bias_from_baseline_cfs,probability_weighted_absolute_streamflow_error_cfs,probability_weighted_absolute_depletion_error_cfs,probability_weighted_streamflow_shortfall_cfs,probability_of_streamflow_shortfall,shortfall_tolerance_cfs,streamflow_std_cfs,depletion_std_cfs,streamflow_p05_cfs,streamflow_p50_cfs,streamflow_p95_cfs,depletion_p05_cfs,depletion_p50_cfs,depletion_p95_cfs,best_case_streamflow_cfs,worst_case_streamflow_cfs,best_case_T_factor,best_case_S_factor,best_case_diffusivity_factor,worst_case_T_factor,worst_case_S_factor,worst_case_diffusivity_factor,expected_diffusivity_factor,min_diffusivity_factor,max_diffusivity_factor,n_joint_scenarios
gen=46_member=7750_pso,33.35737322320111,5.985186632560167,2.6148133674398326,5.977895785833315,2.622104214166685,-0.007290846726851541,0.007290846726852429,0.17965672842798208,0.17965672842798225,0.09347378757741714,0.3563452770013061,1e-10,0.23475608329147557,0.23475608329147563,5.576368932949242,5.985186632560166,6.314752452384952,2.2462263087993564,2.598225295891937,2.9760933978522512,6.614403487606085,5.231854447950851,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=47_member=8066_pso,36.14526258672567,4.831887372960975,3.7681126270390246,4.825547303702364,3.774452696297637,-0.006340069258611081,0.006340069258612413,0.2216906465573303,0.22169064655733045,0.11401535790797124,0.3563452770013061,1e-10,0.289525745345649,0.2895257453456492,4.334800191876086,4.831887372960973,5.2443320853831334,3.306017452628783,3.7475152809014216,4.2081473216162655,5.629027372028705,3.924843455937435,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=49_member=8375_pso,33.01442462041577,6.114650844592058,2.4853491554079423,6.107592093204078,2.492407906795923,-0.007058751387980067,0.007058751387980511,0.17091951199266026,0.17091951199266034,0.0889891316903206,0.3563452770013061,1e-10,0.22341326005240977,0.22341326005240986,5.725259212736923,6.114650844592056,6.427961162435445,2.134928717604074,2.469581105361057,2.829323894143852,6.71279791905693,5.394515638841604,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=48_member=8129_pso,36.63353389800296,4.53729638454503,4.06270361545497,4.530919556684514,4.069080443315485,-0.0063768278605156326,0.0063768278605156326,0.2296255680958214,0.22962556809582146,0.11800119797816869,0.3563452770013061,1e-10,0.299863337890293,0.2998633378902931,4.022932274030753,4.53729638454503,4.964939684484383,3.583562464052803,4.062703615454969,4.518078135956816,5.364264992773222,3.60000790320942,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=39_member=6585_pso,34.78292178056862,5.490999340351926,3.109000659648074,5.483893831694649,3.1161061683053513,-0.007105508657276438,0.007105508657277326,0.19874976962639818,0.19874976962639826,0.1029276391418377,0.3563452770013061,1e-10,0.2596799694291307,0.25967996942913085,5.041314060520557,5.490999340351925,5.857713634283797,2.6985416513189597,3.0906085727277723,3.506603131063435,6.195068021278374,4.664917771126216,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=47_member=8011_pso,35.12122980345115,5.335967344979789,3.2640326550202103,5.329297555397672,3.2707024446023283,-0.006669789582116614,0.0066697895821179465,0.20724212570215284,0.20724212570215272,0.10695595764213513,0.3563452770013061,1e-10,0.27068250995139675,0.27068250995139653,4.869157376718691,5.335967344979787,5.7199454480016065,2.83411047569379,3.244807983019263,3.6769683309933523,6.074648361541682,4.481844258554656,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=40_member=6726_pso,31.242517549639818,6.562932702252165,2.037067297747835,6.556170018757394,2.043829981242606,-0.00676268349477116,0.00676268349477116,0.1519648522851919,0.15196485228519202,0.07936376788998126,0.3563452770013061,1e-10,0.19869924780887663,0.19869924780887674,6.2153295918164435,6.562932702252165,6.840464563901748,1.7268091489436486,2.037067297747835,2.343938077414557,7.0906731972299575,5.917065698546927,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=44_member=7543_pso,35.18705597340057,5.301665638531258,3.298334361468742,5.295068788066854,3.304931211933146,-0.006596850464403836,0.006596850464403836,0.2090276781879653,0.20902767818796522,0.10781226432618479,0.3563452770013061,1e-10,0.27300390992441687,0.2730039099244169,4.831240335012309,5.301665638531257,5.689217494620592,2.8643502350239527,3.2789391628077276,3.7145688514138935,6.047782378544846,4.441325868577824,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=43_member=7287_pso,33.64656535247972,5.918761010244685,2.6812389897553146,5.911776386988299,2.6882236130117003,-0.006984623256386158,0.006984623256385714,0.18041637906536784,0.18041637906536778,0.09370050116087658,0.3563452770013061,1e-10,0.235789311946228,0.23578931194622788,5.509037192979429,5.918761010244685,6.250491577729408,2.3100711940625067,2.6812389897553146,3.043307948531734,6.553965839163862,5.163032587801213,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=41_member=6982_pso,36.278668778733376,4.759717945031253,3.840282054968746,4.7534606526986805,3.8465393473013196,-0.006257292332572106,0.006257292332573439,0.22449497587291822,0.22449497587291822,0.11537613410274546,0.3563452770013061,1e-10,0.2931770133200738,0.2931770133200737,4.256790799765147,4.759717945031253,5.177736606956664,3.3718776041226413,3.840282054968746,4.285539262163075,5.56826866655352,3.842702753838336,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=33_member=5577_pso,34.00137781832889,5.797190683947761,2.802809316052238,5.789605711495058,2.8103942885049413,-0.007584972452702843,0.007584972452703287,0.1897065132235912,0.18970651322359133,0.09864574283814703,0.3563452770013061,1e-10,0.24789374918528517,0.24789374918528512,5.365775133191247,5.797190683947761,6.145460887693927,2.4132403610314745,2.785291709313912,3.1840890022309387,6.462638396994185,5.002784097553596,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=48_member=8183_pso,34.70587203703935,5.5227024109055005,3.077297589094499,5.5156296992530045,3.0843703007469947,-0.007072711652496011,0.007072711652495567,0.19698682965998202,0.19698682965998188,0.10202977065623883,0.3563452770013061,1e-10,0.2573972794328577,0.2573972794328576,5.076876765845412,5.522702410905499,5.886103984595113,2.670539207475059,3.0590720327602976,3.4714425752226075,6.220513851670758,4.703058622831184,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=48_member=8234_pso,23.781937390842728,7.473200432076856,1.1267995679231435,7.468390613374344,1.131609386625656,-0.004809818702512736,0.004809818702512514,0.10444192691802767,0.10444192691802764,0.054625872810270294,0.3563452770013061,1e-10,0.13650268494591783,0.13650268494591794,7.234115077630888,7.473200432076855,7.66355553371156,0.9141479895363321,1.1171771594388262,1.3379544809961306,7.83287355099394,7.027987255535235,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=42_member=7080_pso,35.21819334968434,5.287002650424236,3.312997349575764,5.280419618436976,3.3195803815630245,-0.006583031987259957,0.0065830319872604015,0.2096148169036553,0.2096148169036552,0.10809892444545777,0.3563452770013061,1e-10,0.2737742140509474,0.2737742140509473,4.8153848812949285,5.287002650424235,5.675732625927273,2.877680323886904,3.29354732126824,3.730344162788306,6.035604434073457,4.42456185083025,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=47_member=8007_pso,34.13470291303967,5.7478807047383285,2.8521192952616707,5.740588123598364,2.8594118764016367,-0.007292581139964227,0.0072925811399660034,0.19215537641401537,0.19215537641401537,0.09972397877699032,0.3563452770013061,1e-10,0.2510415261393054,0.25104152613930547,5.312027814726217,5.7294410067760655,6.1014854892641965,2.45652106999262,2.8521192952616703,3.2374252738242717,6.4240638715520255,4.946563365837834,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=35_member=5961_pso,36.87726444522587,4.436025662971654,4.163974337028345,4.429711548986359,4.170288451013643,-0.0063141139852955774,0.006314113985297354,0.2335050407542177,0.2335050407542177,0.11990957736975695,0.3563452770013061,1e-10,0.3049197361499002,0.30491973614990026,3.913440562712773,4.436025662971652,4.871294913805739,3.6762565748896128,4.142254760807798,4.626584746645143,5.278493290586364,3.484357801642431,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=31_member=5281_pso,33.11569694121411,6.072344449464824,2.527655550535176,6.065237234358593,2.5347627656414065,-0.007107215106231024,0.00710721510623058,0.1730798263471138,0.17307982634711383,0.0900935207266724,0.3563452770013061,1e-10,0.22622612337941447,0.22622612337941445,5.678158170635486,6.072344449464824,6.389699972397363,2.1727083295647796,2.5276555505351737,2.8758884066096475,6.678214651270914,5.3437055427066085,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=44_member=7417_pso,28.04007293817745,7.097665897164395,1.5023341028356043,7.091135541704043,1.5088644582959563,-0.0065303554603524105,0.0065303554603519665,0.1243955844860043,0.12439558448600449,0.0654629699731781,0.3563452770013061,1e-10,0.16268203875967585,0.16268203875967607,6.8106412706063315,7.0976658971643936,7.322727842303095,1.2509514406149838,1.4909420369633242,1.7556516297939564,7.52402340138357,6.563902868023254,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=32_member=5429_pso,36.21459753522952,4.792202859610511,3.807797140389488,4.785888869617103,3.814111130382897,-0.0063139899934085975,0.0063139899934090415,0.22331825162693134,0.2233182516269313,0.11481612081016991,0.3563452770013061,1e-10,0.2916471450445926,0.2916471450445926,4.291602470742329,4.79220285961051,5.207863208821555,3.342096671760266,3.807797140389488,4.250898703644911,5.595899028771468,3.8792715261327775,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=37_member=6347_pso,35.66303769617801,5.070794822614138,3.5292051773858613,5.0643535894259415,3.5356464105740586,-0.006441233188196449,0.006441233188197337,0.21621843237987143,0.21621843237987134,0.11132983278403397,0.3563452770013061,1e-10,0.28238021465257623,0.28238021465257607,4.585248725731303,5.070794822614137,5.472524600474312,3.0792343304689203,3.509125079591092,3.9588830158018458,5.845846133770024,4.184067790251732,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=42_member=7094_pso,32.72396444274264,6.195375918492072,2.404624081507928,6.188277172046413,2.411722827953587,-0.00709874644565911,0.00709874644565911,0.16685546660538284,0.16685546660538275,0.08697710652552125,0.3563452770013061,1e-10,0.21811736165823506,0.21811736165823495,5.814665459271583,6.179341648196786,6.50078881500207,2.0630974910609554,2.404624081507928,2.7408685312272922,6.777622016253382,5.490512555459819,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=45_member=7577_pso,33.348578128286576,6.006567769780321,2.593432230219679,5.999676058106195,2.6003239418938047,-0.006891711674125389,0.006891711674125833,0.17631923932666826,0.17631923932666826,0.0916054755003971,0.3563452770013061,1e-10,0.2304873539957704,0.23048735399577033,5.605919670606711,5.9896560377333845,6.330647213274416,2.230784440186231,2.5934322302196784,2.9474156135084697,6.627722108155321,5.2657900502987065,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=38_member=6402_pso,30.51186014513365,6.707297073498245,1.8927029265017543,6.700836453841111,1.899163546158889,-0.006460619657134181,0.006460619657134625,0.14470419595336598,0.14470419595336603,0.07558240780525041,0.3563452770013061,1e-10,0.18918600851886125,0.18918600851886125,6.376274035860653,6.693379534316612,6.971516278874097,1.5973501007291093,1.8927029265017536,2.1849664302485206,7.209372221766494,6.092902112182644,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=31_member=5196_pso,37.154036317385696,4.220990016000799,4.3790099839992,4.215118955806486,4.384881044193515,-0.005871060194313493,0.005871060194314381,0.24098354472987144,0.2409835447298714,0.12342730246209291,0.3563452770013061,1e-10,0.3146497834460734,0.31464978344607336,3.6835893292330772,4.19800883463577,4.671509973702113,3.8739950712639173,4.3790099839992,4.855090196587984,5.095393672028711,3.244122230976121,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=41_member=6995_pso,33.05810757863159,6.091770931165506,2.5082290688344937,6.084702868876838,2.515297131123162,-0.0070680622886678535,0.0070680622886682976,0.1719564067539477,0.17195640675394772,0.08951223452130774,0.3563452770013061,1e-10,0.22476435490635782,0.22476435490635788,5.70010920401703,6.091770931165506,6.407053261346873,2.1555924582245,2.5082290688344937,2.8542190985088305,6.693809436128404,5.367695953463978,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=39_member=6611_pso,35.89623286365389,4.936881730185421,3.663118269814579,4.930511389607306,3.6694886103926936,-0.006370340578115474,0.006370340578114586,0.2185691782715277,0.21856917827152747,0.11246975942482146,0.3563452770013061,1e-10,0.28545086359346855,0.2854508635934684,4.446455399256051,4.936881730185419,5.34326157954478,3.2078720344775027,3.6428159427111098,4.097204934744896,5.721724042589495,4.041620066020233,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=49_member=8310_pso,30.43676948862573,6.718577599868747,1.8814224001312525,6.71205974179112,1.8879402582088798,-0.006517858077627281,0.006517858077627281,0.14473866191684776,0.1447386619168477,0.07562825999723757,0.3563452770013061,1e-10,0.18923737196448742,0.18923737196448742,6.387314876610633,6.718577599868747,6.982740364793881,1.5861487870805182,1.881422400131252,2.173876002816248,7.220358066425171,6.103510132741874,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=41_member=6917_pso,30.7026693264571,6.665519702936601,1.9344802970633983,6.659029586989267,1.9409704130107328,-0.006490115947333841,0.006490115947334507,0.14646787739957184,0.1464678773995718,0.076478996673453,0.3563452770013061,1e-10,0.19148716603244784,0.19148716603244778,6.330595797713203,6.665519702936601,6.933065257929675,1.6353934171375724,1.9344802970633974,2.23020008881941,7.174133400998272,6.0441571330958,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=42_member=7156_pso,30.610510708305725,6.681773255026086,1.9182267449739132,6.675161042990823,1.9248389570091777,-0.0066122120352636315,0.00661221203526452,0.14596173346993901,0.14596173346993907,0.07628697275260149,0.3563452770013061,1e-10,0.19084800650825928,0.19084800650825928,6.347595774796571,6.681773255026084,6.948076448322817,1.6205556630227675,1.9047904879954893,2.213236286247086,7.18782777146488,6.060974496240435,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=29_member=4898_pso,35.92717187396659,4.919625997874902,3.680374002125098,4.913449875679907,3.686550124320093,-0.006176122194994527,0.006176122194994971,0.22306073463930115,0.2230607346393012,0.11461842841714807,0.3563452770013061,1e-10,0.2912958259887165,0.2912958259887165,4.419900749185334,4.898319720383821,5.335069312908726,3.2149050503508265,3.680374002125098,4.122653888854191,5.722786918557927,4.008758100248489,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=47_member=7961_pso,32.81846706326812,6.173729043911783,2.4262709560882163,6.166621515281392,2.433378484718609,-0.007107528630391435,0.007107528630392768,0.16824588605636961,0.16824588605636953,0.087676707343381,0.3563452770013061,1e-10,0.21992113089894233,0.2199211308989423,5.789994632559442,6.17372904391178,6.481795258753983,2.081784032013585,2.4107551282995434,2.7652078456709943,6.760895900709255,5.463596471941261,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=31_member=5213_pso,34.37459988167344,5.653023341816385,2.9469766581836145,5.646082492558921,2.95391750744108,-0.006940849257464521,0.006940849257465409,0.19074444349675262,0.19074444349675268,0.09884264637710871,0.3563452770013061,1e-10,0.24925893517790387,0.249258935177904,5.221076700455852,5.634744022869988,6.0047056582710985,2.5533553522474817,2.9469766581836114,3.328809759858326,6.3282106058306375,4.857843796371865,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=33_member=5529_pso,18.32982475749499,7.697706206181449,0.9022937938185508,7.693405220762999,0.906594779237001,-0.004300985418449699,0.004300985418450254,0.08551261244097949,0.0855126124409796,0.044906798929714914,0.3563452770013061,1e-10,0.11180181416868239,0.11180181416868253,7.5008231396200244,7.697706206181448,7.852777306682126,0.7291364986706239,0.8944368709814935,1.0760502153815996,7.989905555160694,7.33081173510887,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=41_member=6902_pso,29.628353465378915,6.870249411680776,1.7297505883192237,6.863881050578511,1.7361189494214888,-0.006368361102264686,0.00636836110226513,0.13635164185984894,0.13635164185984888,0.07136000148105692,0.3563452770013061,1e-10,0.17830242248485376,0.17830242248485373,6.557528399968556,6.857125105871553,7.11861574072283,1.452192790951802,1.729750588319223,2.0057553067902334,7.341244175512965,6.288353976840716,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=43_member=7373_pso,30.566917442941545,6.691593787689148,1.908406212310852,6.6850936221693535,1.9149063778306463,-0.006500165519794265,0.006500165519794265,0.14560903030726682,0.14560903030726677,0.07605459791353052,0.3563452770013061,1e-10,0.19037163029445395,0.1903716302944539,6.35850031297403,6.691593787689147,6.957467955349198,1.6112000400104556,1.8949963689596838,2.2024958837032567,7.1968672216041725,6.073288731807192,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=43_member=7354_pso,36.365559376347385,4.68795491615867,3.912045083841329,4.681619584851632,3.918380415148368,-0.006335331307037784,0.006335331307039116,0.22613537806819117,0.2261353780681911,0.11623535468761492,0.3563452770013061,1e-10,0.2953105391498201,0.29531053914982,4.181265832546257,4.687954916158668,5.108952354800081,3.4403536338360654,3.89102644217893,4.360586544352115,5.501867601262526,3.764114488310086,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=48_member=8255_pso,18.692080334260165,7.692793607070044,0.9072063929299552,7.688111828943205,0.911888171056795,-0.00468177812683912,0.004681778126839786,0.08597729582606817,0.0859772958260682,0.04532953697645377,0.3563452770013061,1e-10,0.11245269753944188,0.1124526975394419,7.493903247086352,7.692793607070044,7.847934535661378,0.7340873263461921,0.8993237687419623,1.0826292531201476,7.983549733556488,7.319696338615961,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=38_member=6443_pso,31.67115470758055,6.452536342374366,2.1474636576256336,6.445460494465209,2.1545395055347907,-0.007075847909156607,0.007075847909157051,0.15596958778795297,0.15596958778795308,0.08152271784855478,0.3563452770013061,1e-10,0.20396123633124058,0.20396123633124066,6.095369156598165,6.452536342374364,6.737079134161249,1.829384185668851,2.13310958129912,2.462730151357754,6.993767851301508,5.788377940440717,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=47_member=7988_pso,30.769795007202468,6.655377554420699,1.9446224455793009,6.64883822639713,1.9511617736028706,-0.006539328023569269,0.006539328023569713,0.14729688193853582,0.14729688193853574,0.07691810498105298,0.3563452770013061,1e-10,0.192575623909194,0.19257562390919394,6.3185206352985634,6.655377554420698,6.9244102754707155,1.643874458565949,1.9446224455793004,2.242040512106495,7.166790743256004,6.030175583228027,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=37_member=6360_pso,28.056013799679008,7.088069246900554,1.5119307530994452,7.082333801698376,1.517666198301624,-0.005735445202177836,0.005735445202178724,0.1268694469241206,0.1268694469241205,0.06630244606314957,0.3563452770013061,1e-10,0.16583268320065714,0.1658326832006571,6.797712134725827,7.0758573986935245,7.31955868666714,1.2532407721822798,1.5119307530994441,1.7683162070209708,7.5266454948179105,6.549751319519303,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=48_member=8171_pso,34.99403631605541,5.390216786591238,3.2097832134087616,5.383454644362042,3.2165453556379586,-0.006762142229195689,0.006762142229197021,0.2052440154049655,0.20524401540496545,0.10600307881708118,0.3563452770013061,1e-10,0.2680764551847049,0.2680764551847049,4.92756871848721,5.390216786591238,5.770157098554948,2.784413663415137,3.209783213408761,3.61907371543618,6.120639436610827,4.543204340198608,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=45_member=7732_pso,28.232171596528566,7.072956965638179,1.5270430343618209,7.067050608128347,1.5329493918716528,-0.005906357509831928,0.005906357509831928,0.1260733366494654,0.12607333664946535,0.06598984707964857,0.3563452770013061,1e-10,0.1650547189159076,0.16505471891590753,6.7835108585977135,7.072956965638179,7.302818672584075,1.269794858271334,1.5270430343618202,1.7823846283838067,7.5135945173142495,6.532767503607838,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=35_member=5956_pso,34.07740547464268,5.77015754947076,2.8298424505292394,5.762655490660226,2.837344509339774,-0.007502058810533896,0.00750205881053434,0.1918235668874575,0.19182356688745753,0.0996628128489957,0.3563452770013061,1e-10,0.2505945591851968,0.25059455918519685,5.334489550242621,5.751732576189388,6.122635063070133,2.435592188565692,2.829842450529239,3.214952087066997,6.443258196767197,4.969236805973914,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=45_member=7623_pso,26.86788661943628,7.241254527133208,1.3587454728667916,7.2365026258279075,1.3634973741720922,-0.004751901305300343,0.004751901305300565,0.11977486561140879,0.11977486561140907,0.06226338345835454,0.3563452770013061,1e-10,0.15651381971831724,0.1565138197183175,6.969237751300783,7.241254527133208,7.4612165134665815,1.112792647160833,1.3587454728667916,1.599062652181731,7.659747369560568,6.73558753445301,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=34_member=5765_pso,30.92338623359191,6.618273859737847,1.9817261402621529,6.611688516289525,1.9883114837104756,-0.0065853434483225115,0.0065853434483227336,0.14887824573519012,0.14887824573519,0.07773179459175676,0.3563452770013061,1e-10,0.1946389562710578,0.19463895627105768,6.2778733547265775,6.618273859737847,6.890247589440828,1.677685121554785,1.9817261402621529,2.2822874679141942,7.135365537373598,5.986684789715408,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=38_member=6501_pso,32.396349530682755,6.279589574880478,2.3204104251195217,6.272573950058421,2.327426049941579,-0.007015624822057198,0.007015624822057198,0.16365770484781084,0.1636577048478108,0.08533666483493393,0.3563452770013061,1e-10,0.2139533936737059,0.2139533936737059,5.906030476009092,6.263862828018312,6.5790440558284935,1.9855731924292157,2.3204104251195217,2.6503034206917606,6.850045640347409,5.586610839254679,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=48_member=8203_pso,32.453841272609736,6.264787202656155,2.335212797343845,6.257667668728914,2.342332331271087,-0.007119533927241406,0.00711953392724185,0.16405008476489927,0.16405008476489907,0.08558480934607049,0.3563452770013061,1e-10,0.21452766404671417,0.21452766404671403,5.889992039118137,6.249026777668704,6.564779691329157,1.999728028251153,2.3352127973438415,2.666098897530997,6.8371547768569565,5.568318699940683,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=47_member=7974_pso,35.04236881028093,5.368327818425125,3.231672181574875,5.36160089526473,3.2383991047352696,-0.006726923160394804,0.006726923160394804,0.20642759912414244,0.20642759912414238,0.10657726114226858,0.3563452770013061,1e-10,0.2696156709432433,0.26961567094324324,4.90322181958011,5.368327818425124,5.75061472171865,2.803656968607022,3.212530657364124,3.6431716771775524,6.103481257773018,4.517052007096697,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=42_member=7123_pso,34.396745119239434,5.640360929242174,2.959639070757825,5.633620848230312,2.9663791517696887,-0.006740081011861854,0.00674008101186363,0.189809993330595,0.18980999333059484,0.09827503717122892,0.3563452770013061,1e-10,0.24803939451295615,0.2480393945129561,5.210980284797982,5.622179526090537,5.99069327578051,2.5674464355415827,2.959639070757824,3.339246481031394,6.314024687673864,4.850522852177397,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=30_member=5110_pso,36.39534938259375,4.667490621782703,3.932509378217297,4.6611882304946,3.9388117695054006,-0.0063023912881021715,0.006302391288103504,0.22617616299747187,0.22617616299747192,0.11623927714278753,0.3563452770013061,1e-10,0.29536705863773677,0.2953670586377369,4.160793860560083,4.667490621782701,5.088645316654983,3.4606154109225384,3.911485679541152,4.381050744990873,5.481961309387686,3.7436861242774304,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=40_member=6879_pso,35.52547804840835,5.124049536092631,3.475950463907369,5.117627723552868,3.4823722764471317,-0.006421812539763039,0.006421812539762595,0.21598243465397704,0.2159824346539772,0.11120212359686987,0.3563452770013061,1e-10,0.28205777628438594,0.282057776284386,4.639184495061952,5.124049536092631,5.525383876020625,3.026439417133062,3.4759504639073686,3.905105862444808,5.898394346748505,4.238936211190461,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
gen=31_member=5217_pso,36.4522647735805,4.659119723704,3.940880276296,4.65290297600591,3.94709702399409,-0.00621674769809033,0.00621674769809033,0.22827338435000694,0.22827338435000688,0.11724506602404869,0.3563452770013061,1e-10,0.29809942942836504,0.298099429428365,4.148231950338477,4.637321559975261,5.084564572598819,3.464137805382949,3.9408802762959994,4.393243124155897,5.482847738900006,3.728525633929628,0.8,1.2,0.6666666666666667,1.2,0.8,1.4999999999999998,1.00947408415698,0.6666666666666667,1.4999999999999998,25
