member,generation,scenario,base_T_value,base_S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs,T_z_score,S_z_score,T_factor,S_factor,T_value,S_value,diffusivity_factor,T_probability_weight,S_probability_weight,joint_probability_weight,scenario_label
gen=46_member=7897_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.6601048,34.66001472979494,113.27254392979496,3.05438,3.2185661629690525,5.381433837030947,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=44_member=7516_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.109196,36.10912532430648,114.72165452430647,3.75377,3.9393303422311514,4.66066965776885,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=47_member=8023_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.075776,36.0756878960716,114.68821709607164,3.73629,3.921333075836344,4.678666924163656,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=43_member=7367_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.8665668,35.86655852747779,114.4790877274778,3.64645,3.831442040929771,4.768557959070229,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=41_member=6969_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.0139848,34.01408910075473,112.62661830075474,2.81773,2.979037290227557,5.620962709772442,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=34_member=5825_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,21.68730744,21.6872977704652,100.2998269704652,1.03166,1.1145112390803045,7.485488760919695,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=40_member=6799_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.952641199999995,34.952751930942966,113.56528113094296,3.18988,3.361763992073597,5.238236007926403,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=36_member=6120_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.9581376,35.95802982865704,114.57055902865704,3.68918,3.873034563892238,4.726965436107761,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=43_member=7295_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.5167708,35.51686845465705,114.12939765465704,3.46262,3.641519360107036,4.958480639892964,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=37_member=6202_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,29.7656344,29.765572548609317,108.37810174860932,1.7877,1.905272313448093,6.694727686551907,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=41_member=6991_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.3934888,36.393381324833584,115.00591052483358,3.91812,4.1094052685734335,4.490594731426566,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=34_member=5786_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.6983528,35.69845644451818,114.31098564451818,3.5556,3.738286437457364,4.861713562542636,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=46_member=7820_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.8603284,35.860377441964175,114.47290664196416,3.63264,3.81613047401467,4.783869525985329,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=49_member=8399_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.851862,35.85181623963164,114.46434543963164,3.62622,3.809489321989141,4.790510678010859,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=34_member=5808_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.4961996,36.496093279758526,115.10862247975852,3.95771,4.147790876531215,4.452209123468784,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=43_member=7329_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.9811596,34.981147257172495,113.59367645717248,3.19666,3.3688219118651057,5.231178088134894,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=42_member=7088_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.7903692,35.79047148072272,114.40300068072273,3.60323,3.786550510952313,4.813449489047687,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=45_member=7708_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.8571336,33.85718549462576,112.46971469462578,2.7429,2.898257673189189,5.701742326810811,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=32_member=5495_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,25.9223344,25.92224315458362,104.5347723545836,1.29931,1.3969809089185723,7.203019091081427,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=41_member=6992_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.8253488,35.82539989519937,114.43792909519937,3.61253,3.7953744394477154,4.804625560552284,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=44_member=7474_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.6065592,35.60659604089044,114.21912524089043,3.50006,3.681586780624365,4.918413219375635,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=38_member=6529_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.6110888,34.611036113818564,113.22356531381855,3.04111,3.2047647464200693,5.39523525357993,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=38_member=6418_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.4430976,34.44301031817496,113.05553951817495,2.97833,3.13892633204116,5.46107366795884,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=42_member=7193_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.445622,33.44556490244684,112.05809410244684,2.62386,2.7740678001764447,5.825932199823555,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=40_member=6846_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.0759968,33.07610629167887,111.68863549167888,2.5122,2.6583424356429592,5.94165756435704,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=42_member=7137_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,31.7997984,31.799870105395676,110.41239930539568,2.16651,2.2997902529241574,6.300209747075842,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=41_member=6951_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,31.7882128,31.788273688982024,110.40080288898204,2.16614,2.297819013104064,6.302180986895936,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=44_member=7514_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.4076724,34.40775328560086,113.02028248560086,2.96984,3.130984726727082,5.469015273272918,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=26_member=4423_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,32.826238,32.826298754166096,111.43882795416609,2.44423,2.586772938314025,6.013227061685974,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=30_member=5151_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.297462,36.2973927021264,114.9099219021264,3.85519,4.043122402635664,4.556877597364336,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=36_member=6144_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.510606,34.510550189225945,113.12307938922596,3.00686,3.16873139296564,5.43126860703436,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=41_member=6946_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.683425199999995,35.683385394119824,114.29591459411984,3.5443,3.7263046843961822,4.873695315603817,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=43_member=7239_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.7208556,35.72083483075705,114.33336403075704,3.56889,3.75186573678236,4.84813426321764,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=20_member=3413_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,32.9545708,32.95461211746549,111.5671413174655,2.47644,2.6203926535740343,5.979607346425965,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=35_member=5913_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,21.26195996,21.261970620979778,99.87449982097976,1.01633,1.0978381800067207,7.502161819993279,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=47_member=7945_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.610420399999995,34.610460392456865,113.22298959245688,3.03486,3.1981412942529763,5.401858705747023,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=31_member=5214_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.4428012,35.44276706150495,114.05529626150496,3.42253,3.6023803330705872,4.997619666929412,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=35_member=5893_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,16.002053,16.002041893722712,94.61457109372272,0.813288,0.8786960552160127,7.721303944783987,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=42_member=7082_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.697386,33.697411190937146,112.30994039093714,2.69841,2.851460941227724,5.748539058772275,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=44_member=7534_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.346848,34.34682017838482,112.95934937838484,2.93385,3.09351523826892,5.50648476173108,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=45_member=7645_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.619036,35.61911037390231,114.23163957390231,3.51669,3.6982297227267087,4.901770277273291,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=39_member=6590_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.736378,36.73640015568762,115.3489293556876,4.09121,4.284611454073263,4.315388545926736,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=38_member=6398_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.0974612,35.09741973001883,113.70994893001884,3.25449,3.4287755161829634,5.171224483817037,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=45_member=7594_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.3103844,36.31039554746737,114.9229247474674,3.8606,4.04855441594267,4.55144558405733,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=48_member=8227_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.9072636,33.90734269461019,112.51987189461022,2.7553,2.9112710060042835,5.688728993995716,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=30_member=5150_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.47793,36.47794126781239,115.0904704678124,3.95517,4.145365720730548,4.454634279269452,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=49_member=8327_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,30.106964,30.10695679161178,108.7194859916118,1.80674,1.926088299421376,6.673911700578624,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=43_member=7261_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.4863208,34.48623759426499,113.098766794265,2.98936,3.1504365854524887,5.449563414547511,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=36_member=6133_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.8721368,35.87203034437702,114.48455954437703,3.65379,3.8375927920089175,4.762407207991082,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=41_member=6892_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,29.7658572,29.76585730134148,108.37838650134148,1.79322,1.9109879933332816,6.689012006666718,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=47_member=8012_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.983982399999995,35.984022812402536,114.59655201240253,3.70111,3.885960868326754,4.714039131673246,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=47_member=7966_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.7234536,33.72345101193558,112.3359802119356,2.70123,2.8542862487646232,5.745713751235376,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=49_member=8363_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.4777808,35.477807888172215,114.09033708817222,3.43975,3.618490259750224,4.981509740249776,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=44_member=7456_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.4550552,35.454985598383615,114.0675147983836,3.43116,3.61116798842565,4.98883201157435,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=40_member=6804_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.5288756,34.528979791643806,113.14150899164382,3.01687,3.178777287449373,5.421222712550627,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=38_member=6471_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.0604764,35.06049322067706,113.67302242067706,3.24426,3.4183354166651894,5.18166458333481,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=22_member=3634_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.4875084,33.48751472965719,112.1000439296572,2.63496,2.7853746448127774,5.814625355187222,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=44_member=7539_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.0109412,36.01086498046887,114.62339418046886,3.71574,3.9002285494239297,4.69977145057607,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=49_member=8356_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,32.883720399999994,32.88362932713905,111.49615852713904,2.45508,2.5981786725629656,6.001821327437034,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=46_member=7849_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.7256816,33.7256272553146,112.3381564553146,2.71464,2.868237998876723,5.731762001123277,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=42_member=7200_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.3322924,35.33222140569574,113.94475060569572,3.37515,3.5534887486502464,5.046511251349753,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=38_member=6459_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.7359324,36.73590992805043,115.34843912805044,4.07908,4.272049146164953,4.327950853835047,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=40_member=6838_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,27.5438728,27.54385585819388,106.15638505819388,1.42018,1.5221676884170472,7.077832311582952,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=35_member=5994_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.683276,34.68326987798987,113.29579907798986,3.07603,3.2424698683025364,5.357530131697463,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=39_member=6670_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,32.435669600000004,32.43577512726643,111.04830432726642,2.33137,2.4696366186608496,6.13036338133915,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=48_member=8120_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.0494856,36.049477181493145,114.66200638149316,3.72385,3.908490953112537,4.691509046887463,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=47_member=7929_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.2756256,33.27569117913837,111.88822037913836,2.58067,2.7296634191455738,5.870336580854426,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=32_member=5467_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.4252,35.42529510560696,114.03782430560696,3.40923,3.5885629164087005,5.011437083591299,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=45_member=7589_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.2645612,35.264548182297666,113.87707738229766,3.34169,3.518015334053911,5.081984665946089,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=42_member=7063_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,32.7798956,32.77998072785285,111.39250992785288,2.41578,2.557126366998653,6.042873633001347,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=46_member=7783_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.2509704,35.250884894283324,113.86341409428331,3.33505,3.5122174033994145,5.087782596600585,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=42_member=7112_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,29.9550144,29.954952265185444,108.56748146518542,1.80414,1.922247253172505,6.677752746827495,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=43_member=7278_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,26.961028,26.96102909294159,105.5735582929416,1.36641,1.467807914930242,7.132192085069757,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=48_member=8123_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.7057052,35.70569359544761,114.31822279544762,3.56822,3.750996863500141,4.849003136499858,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=38_member=6409_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.5586572,35.558655547749574,114.17118474774956,3.48534,3.66715812162968,4.93284187837032,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=36_member=6139_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.7221188,36.722176673504485,115.33470587350448,4.07625,4.269108053324926,4.330891946675074,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=40_member=6783_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.2880288,34.28795088667764,112.90048008667765,2.92983,3.0957168861474367,5.504283113852563,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=29_member=4924_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.3221908,33.32221023991749,111.93473943991748,2.58783,2.7367798878174825,5.863220112182518,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=46_member=7822_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,36.6993932,36.69936383186918,115.31189303186918,4.06609,4.259036506032376,4.340963493967624,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=33_member=5655_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.6303988,35.630370058555734,114.24289925855572,3.51718,3.698480197118185,4.901519802881815,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=31_member=5227_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.1920756,33.191986899653344,111.80451609965334,2.57051,2.718188864646795,5.881811135353205,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=46_member=7810_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.574104,34.57406416730866,113.18659336730867,3.02342,3.185953788928036,5.414046211071964,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=28_member=4720_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,35.3848732,35.38488870745046,113.99741790745044,3.39794,3.57699130674158,5.02300869325842,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=31_member=5250_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.0534204,34.05351185359164,112.66604105359164,2.82385,2.985605435546432,5.614394564453567,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=46_member=7862_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,34.5019168,34.50190548961805,113.11443468961808,2.9983,3.1594250213748034,5.440574978625197,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
gen=29_member=4911_pso,50,Tzplus2p00_Szplus1p00,1700.0,0.12,33.8640404,33.86401239624249,112.47654159624248,2.75415,2.908834695056614,5.691165304943386,2.0,1.0,1.2,1.1,2040.0,0.132,1.0909090909090908,0.054488684549642945,0.24420134200323335,0.013306209891013653,"T 1.20, S 1.10"
