total_pumping_cfs,depletion_metric_cfs,streamflow_metric_cfs,member,scenario
0.0,-0.13591187340228705,0.1359118734022866,gen=49_member=6159_pso,Tmin10per
0.0,-0.11154209182057118,0.11154209182057073,gen=49_member=6161_pso,Tmin10per
0.0,-0.23116828863010452,0.23116828863010408,gen=49_member=6177_pso,Tmin10per
0.0,-0.146491854343751,0.14649185434375056,gen=49_member=6197_pso,Tmin10per
0.0,-0.182472199665777,0.182472199665777,gen=49_member=6198_pso,Tmin10per
0.0,-0.20399278334108972,0.20399278334108928,gen=49_member=6216_pso,Tmin10per
0.0,-0.24111461811763402,0.24111461811763402,gen=49_member=6222_pso,Tmin10per
0.0,-0.1997009210205456,0.19970092102054515,gen=49_member=6242_pso,Tmin10per
0.0,-0.12230530241229043,0.12230530241229065,gen=50_member=6307_pso,Tmin10per
0.0,-0.23548081502477292,0.23548081502477292,gen=50_member=6311_pso,Tmin10per
0.0,-0.24117110187147084,0.24117110187147084,gen=50_member=6314_pso,Tmin10per
0.0,-0.24772046436848782,0.24772046436848782,gen=50_member=6331_pso,Tmin10per
0.0,-0.1536888868763846,0.1536888868763846,gen=50_member=6332_pso,Tmin10per
0.0,-0.14743489332300053,0.14743489332300097,gen=50_member=6333_pso,Tmin10per
0.0,-0.2278817038054628,0.2278817038054628,gen=50_member=6337_pso,Tmin10per
0.0,-0.12920812052328312,0.12920812052328312,gen=50_member=6369_pso,Tmin10per
0.0,-0.25526756625062674,0.25526756625062674,gen=50_member=6375_pso,Tmin10per
0.0,-0.1397627342195089,0.13976273421950847,gen=50_member=6378_pso,Tmin10per
0.0,-0.13433620049421524,0.13433620049421524,gen=50_member=6385_pso,Tmin10per
0.0,-0.14524376284660745,0.1452437628466079,gen=50_member=6392_pso,Tmin10per
