member,scenario,T_multiplier,total_pumping_cfs,depletion_metric_cfs,depletion_metric_source,streamflow_metric_cfs
gen=40_member=5076_pso,Tplus10per,1.1,110.1234082570074,3.3952964165940003,lpr:total_combined:bdpl,5.204703583405999
gen=49_member=6161_pso,Tplus10per,1.1,96.12077302943422,1.7975113282747301,lpr:total_combined:bdpl,6.8024886717252695
gen=43_member=5437_pso,Tplus10per,1.1,110.89639124266445,3.3311570916183757,lpr:total_combined:bdpl,5.2688429083816235
gen=44_member=5578_pso,Tplus10per,1.1,100.97552724729447,2.2762084620015255,lpr:total_combined:bdpl,6.323791537998474
gen=36_member=4573_pso,Tplus10per,1.1,95.34454684297236,1.6705421098334343,lpr:total_combined:bdpl,6.9294578901665655
gen=44_member=5555_pso,Tplus10per,1.1,108.35905241245788,3.0962186571528245,lpr:total_combined:bdpl,5.503781342847175
gen=38_member=4840_pso,Tplus10per,1.1,111.54088928533555,3.601048368840718,lpr:total_combined:bdpl,4.998951631159281
gen=47_member=5966_pso,Tplus10per,1.1,108.07935121426098,2.9269773468610056,lpr:total_combined:bdpl,5.673022653138994
gen=47_member=5898_pso,Tplus10per,1.1,109.2020855662458,3.069684003782437,lpr:total_combined:bdpl,5.5303159962175625
gen=38_member=4768_pso,Tplus10per,1.1,99.43374458994617,2.052926332974942,lpr:total_combined:bdpl,6.5470736670250576
gen=41_member=5241_pso,Tplus10per,1.1,107.3323158920553,2.807644543514432,lpr:total_combined:bdpl,5.792355456485568
gen=39_member=4901_pso,Tplus10per,1.1,95.88550708593809,1.7949254013893468,lpr:total_combined:bdpl,6.805074598610653
gen=40_member=5082_pso,Tplus10per,1.1,100.55975043308952,2.1634215983297738,lpr:total_combined:bdpl,6.436578401670226
gen=49_member=6158_pso,Tplus10per,1.1,111.26295689943399,3.5604289588632696,lpr:total_combined:bdpl,5.03957104113673
gen=49_member=6216_pso,Tplus10per,1.1,110.8785372211296,3.546239945633392,lpr:total_combined:bdpl,5.053760054366608
gen=47_member=6002_pso,Tplus10per,1.1,97.00051719808114,1.7653031386052336,lpr:total_combined:bdpl,6.834696861394766
gen=32_member=3978_pso,Tplus10per,1.1,110.25053912128283,3.2657059992325532,lpr:total_combined:bdpl,5.334294000767446
gen=24_member=2976_pso,Tplus10per,1.1,111.28605767434482,3.6354664981808282,lpr:total_combined:bdpl,4.964533501819171
gen=46_member=5863_pso,Tplus10per,1.1,110.06685037277329,3.3150822360531125,lpr:total_combined:bdpl,5.284917763946887
gen=49_member=6159_pso,Tplus10per,1.1,101.7478550309182,2.138591537877346,lpr:total_combined:bdpl,6.4614084621226535
gen=49_member=6198_pso,Tplus10per,1.1,108.1757309215388,3.035787235741117,lpr:total_combined:bdpl,5.564212764258883
gen=39_member=4883_pso,Tplus10per,1.1,108.90827610733845,3.0136299098549024,lpr:total_combined:bdpl,5.586370090145097
gen=36_member=4595_pso,Tplus10per,1.1,112.83089954214327,3.964627164779177,lpr:total_combined:bdpl,4.6353728352208226
gen=44_member=5538_pso,Tplus10per,1.1,110.35978999043473,3.2586367449267994,lpr:total_combined:bdpl,5.3413632550732
gen=47_member=5958_pso,Tplus10per,1.1,104.46886342205222,2.393415376964375,lpr:total_combined:bdpl,6.206584623035624
gen=46_member=5862_pso,Tplus10per,1.1,113.34583744841451,4.258885918733643,lpr:total_combined:bdpl,4.3411140812663565
gen=48_member=6077_pso,Tplus10per,1.1,110.31867225573528,3.222391750516251,lpr:total_combined:bdpl,5.377608249483749
gen=38_member=4784_pso,Tplus10per,1.1,106.18278388913042,2.8267218901400817,lpr:total_combined:bdpl,5.773278109859918
gen=38_member=4799_pso,Tplus10per,1.1,112.07050960387653,3.9022306491181142,lpr:total_combined:bdpl,4.697769350881885
gen=33_member=4144_pso,Tplus10per,1.1,97.7789733846785,1.780690700053497,lpr:total_combined:bdpl,6.819309299946503
gen=40_member=5066_pso,Tplus10per,1.1,109.78609885855539,3.2193674806094394,lpr:total_combined:bdpl,5.38063251939056
gen=40_member=5054_pso,Tplus10per,1.1,108.68417066619082,3.0154472399239363,lpr:total_combined:bdpl,5.584552760076063
gen=45_member=5693_pso,Tplus10per,1.1,100.28955246444741,1.976204894627734,lpr:total_combined:bdpl,6.623795105372266
gen=48_member=6031_pso,Tplus10per,1.1,112.60765764772384,3.908892575770123,lpr:total_combined:bdpl,4.691107424229877
gen=31_member=3921_pso,Tplus10per,1.1,113.0899819090848,4.233703276220298,lpr:total_combined:bdpl,4.366296723779701
gen=44_member=5545_pso,Tplus10per,1.1,108.99844165553468,2.9991039856474986,lpr:total_combined:bdpl,5.600896014352501
gen=39_member=4943_pso,Tplus10per,1.1,110.4054789779097,3.3852668352720903,lpr:total_combined:bdpl,5.214733164727909
gen=34_member=4333_pso,Tplus10per,1.1,109.5967472381615,3.3528725911090005,lpr:total_combined:bdpl,5.247127408890999
gen=46_member=5865_pso,Tplus10per,1.1,99.34269837540386,2.207763585564746,lpr:total_combined:bdpl,6.392236414435254
gen=35_member=4371_pso,Tplus10per,1.1,109.40350715755703,2.9270862982989976,lpr:total_combined:bdpl,5.6729137017010025
gen=39_member=4906_pso,Tplus10per,1.1,106.00551992707368,2.6739691402431065,lpr:total_combined:bdpl,5.926030859756893
gen=47_member=5999_pso,Tplus10per,1.1,100.64403481361406,2.2820241943303716,lpr:total_combined:bdpl,6.317975805669628
gen=42_member=5333_pso,Tplus10per,1.1,101.4010776430786,2.255850646071803,lpr:total_combined:bdpl,6.344149353928197
gen=46_member=5794_pso,Tplus10per,1.1,110.69241741717762,3.41063766758664,lpr:total_combined:bdpl,5.18936233241336
gen=43_member=5487_pso,Tplus10per,1.1,112.65362085740887,3.8786709676045543,lpr:total_combined:bdpl,4.721329032395445
gen=30_member=3743_pso,Tplus10per,1.1,101.70001094966702,2.420505295315772,lpr:total_combined:bdpl,6.1794947046842275
gen=39_member=4904_pso,Tplus10per,1.1,100.67469989672365,2.149214005551462,lpr:total_combined:bdpl,6.4507859944485375
gen=47_member=5956_pso,Tplus10per,1.1,113.51642230234131,4.439025684676819,lpr:total_combined:bdpl,4.16097431532318
gen=45_member=5633_pso,Tplus10per,1.1,96.22967772665461,1.7197987940524668,lpr:total_combined:bdpl,6.880201205947532
gen=42_member=5374_pso,Tplus10per,1.1,113.20058552538916,4.065826171060214,lpr:total_combined:bdpl,4.534173828939785
gen=48_member=6063_pso,Tplus10per,1.1,112.93032608863855,3.999062754082221,lpr:total_combined:bdpl,4.600937245917779
gen=37_member=4733_pso,Tplus10per,1.1,110.94304023871504,3.349129366972207,lpr:total_combined:bdpl,5.250870633027793
gen=38_member=4788_pso,Tplus10per,1.1,113.26712697697164,4.341558054106761,lpr:total_combined:bdpl,4.258441945893239
gen=42_member=5267_pso,Tplus10per,1.1,110.00596711546119,3.3677990229309716,lpr:total_combined:bdpl,5.232200977069028
gen=46_member=5801_pso,Tplus10per,1.1,113.22196912434808,4.165208629853363,lpr:total_combined:bdpl,4.434791370146637
gen=47_member=5934_pso,Tplus10per,1.1,113.82797755135162,4.535420905993646,lpr:total_combined:bdpl,4.064579094006354
gen=40_member=5041_pso,Tplus10per,1.1,102.29118560995288,2.2026383549881023,lpr:total_combined:bdpl,6.397361645011897
gen=44_member=5596_pso,Tplus10per,1.1,103.2154070951459,2.237984314364557,lpr:total_combined:bdpl,6.362015685635443
gen=46_member=5800_pso,Tplus10per,1.1,97.6550596006507,1.857970806737798,lpr:total_combined:bdpl,6.742029193262201
90,Tplus10per,1.1,116.67420011609174,5.278903454435884,lpr:total_combined:bdpl,3.3210965455641155
8,Tplus10per,1.1,116.81868744021489,5.270020944118751,lpr:total_combined:bdpl,3.3299790558812488
gen=47_member=5927_pso,Tplus10per,1.1,113.38911135853733,4.451207938111283,lpr:total_combined:bdpl,4.148792061888717
gen=23_member=2880_pso,Tplus10per,1.1,112.92684908610936,4.094528298261615,lpr:total_combined:bdpl,4.505471701738385
gen=45_member=5694_pso,Tplus10per,1.1,111.0093069433018,3.5761159470314556,lpr:total_combined:bdpl,5.023884052968544
gen=33_member=4157_pso,Tplus10per,1.1,114.04680931292796,4.698039603827696,lpr:total_combined:bdpl,3.9019603961723037
gen=39_member=4884_pso,Tplus10per,1.1,109.73919419703337,3.1551598293553855,lpr:total_combined:bdpl,5.444840170644614
gen=43_member=5440_pso,Tplus10per,1.1,113.26056522804225,4.20606375087128,lpr:total_combined:bdpl,4.3939362491287195
gen=33_member=4206_pso,Tplus10per,1.1,108.43121424251774,3.123563005683534,lpr:total_combined:bdpl,5.476436994316465
gen=48_member=6130_pso,Tplus10per,1.1,108.10197565175132,2.8348358163562866,lpr:total_combined:bdpl,5.765164183643713
gen=40_member=5021_pso,Tplus10per,1.1,114.42298858972927,4.6010373819378705,lpr:total_combined:bdpl,3.998962618062129
gen=45_member=5738_pso,Tplus10per,1.1,101.44176925683163,2.3253814442966254,lpr:total_combined:bdpl,6.274618555703374
gen=27_member=3377_pso,Tplus10per,1.1,113.50561413851973,4.45618329582883,lpr:total_combined:bdpl,4.1438167041711695
gen=46_member=5826_pso,Tplus10per,1.1,113.58942872082596,4.459122488850589,lpr:total_combined:bdpl,4.1408775111494105
gen=41_member=5141_pso,Tplus10per,1.1,103.98262990240956,2.4260145570957334,lpr:total_combined:bdpl,6.173985442904266
gen=29_member=3677_pso,Tplus10per,1.1,107.49075901812265,2.8827205116123835,lpr:total_combined:bdpl,5.717279488387616
gen=35_member=4441_pso,Tplus10per,1.1,112.7408049492038,4.118804170200167,lpr:total_combined:bdpl,4.481195829799833
gen=31_member=3912_pso,Tplus10per,1.1,109.4358685353491,3.0199830533444705,lpr:total_combined:bdpl,5.58001694665553
gen=44_member=5517_pso,Tplus10per,1.1,114.64506990106443,4.7045231340510965,lpr:total_combined:bdpl,3.895476865948903
gen=49_member=6177_pso,Tplus10per,1.1,113.24006846059336,4.198509293465921,lpr:total_combined:bdpl,4.401490706534078
gen=44_member=5611_pso,Tplus10per,1.1,111.15740233106493,3.4874085310280893,lpr:total_combined:bdpl,5.11259146897191
gen=35_member=4426_pso,Tplus10per,1.1,112.00787006888837,3.6748367394595425,lpr:total_combined:bdpl,4.925163260540457
gen=25_member=3126_pso,Tplus10per,1.1,110.7456458264627,3.525264103936381,lpr:total_combined:bdpl,5.074735896063618
gen=36_member=4525_pso,Tplus10per,1.1,104.1932217100814,2.4401840469257285,lpr:total_combined:bdpl,6.159815953074271
gen=47_member=5916_pso,Tplus10per,1.1,110.94259024453984,3.5915941907036046,lpr:total_combined:bdpl,5.008405809296395
gen=37_member=4683_pso,Tplus10per,1.1,108.44556761794595,2.897705223894071,lpr:total_combined:bdpl,5.702294776105928
gen=30_member=3767_pso,Tplus10per,1.1,112.62120985927314,3.92975750813964,lpr:total_combined:bdpl,4.67024249186036
gen=41_member=5185_pso,Tplus10per,1.1,108.0284143272721,2.956285788866171,lpr:total_combined:bdpl,5.643714211133829
gen=40_member=5102_pso,Tplus10per,1.1,113.76569959363216,4.529643372660161,lpr:total_combined:bdpl,4.070356627339839
gen=40_member=5107_pso,Tplus10per,1.1,113.2918564342653,4.203681235479101,lpr:total_combined:bdpl,4.396318764520899
gen=36_member=4597_pso,Tplus10per,1.1,113.75666201895062,4.2479127188721035,lpr:total_combined:bdpl,4.352087281127896
gen=43_member=5401_pso,Tplus10per,1.1,112.31383278235167,3.8680718282588034,lpr:total_combined:bdpl,4.731928171741196
gen=34_member=4241_pso,Tplus10per,1.1,114.46142802373738,4.557436561363331,lpr:total_combined:bdpl,4.042563438636669
gen=41_member=5136_pso,Tplus10per,1.1,97.87988049441645,1.78444105802938,lpr:total_combined:bdpl,6.81555894197062
gen=30_member=3730_pso,Tplus10per,1.1,113.7952021322529,4.330171096580616,lpr:total_combined:bdpl,4.269828903419383
gen=26_member=3274_pso,Tplus10per,1.1,112.82445245292084,4.1312879206524915,lpr:total_combined:bdpl,4.468712079347508
gen=27_member=3397_pso,Tplus10per,1.1,113.58781394206383,4.2760655375574474,lpr:total_combined:bdpl,4.323934462442552
gen=35_member=4358_pso,Tplus10per,1.1,113.86524662813426,4.569964797008211,lpr:total_combined:bdpl,4.0300352029917885
gen=39_member=4886_pso,Tplus10per,1.1,112.49553281816928,3.9326305979937777,lpr:total_combined:bdpl,4.667369402006222
gen=44_member=5592_pso,Tplus10per,1.1,113.83513390610538,4.538387557134219,lpr:total_combined:bdpl,4.061612442865781
gen=38_member=4844_pso,Tplus10per,1.1,113.49729508533936,4.35060689383248,lpr:total_combined:bdpl,4.24939310616752
gen=42_member=5368_pso,Tplus10per,1.1,113.60327523642825,4.430892688032085,lpr:total_combined:bdpl,4.169107311967915
gen=41_member=5212_pso,Tplus10per,1.1,113.39280908408162,4.213137012178646,lpr:total_combined:bdpl,4.386862987821353
gen=46_member=5787_pso,Tplus10per,1.1,112.2492079241473,3.7828064623860342,lpr:total_combined:bdpl,4.817193537613965
gen=47_member=5970_pso,Tplus10per,1.1,112.98882236975196,4.049865369432993,lpr:total_combined:bdpl,4.5501346305670065
gen=50_member=6375_pso,Tplus10per,1.1,114.69132797029663,4.969588468200827,lpr:total_combined:bdpl,3.6304115317991723
gen=50_member=6314_pso,Tplus10per,1.1,113.8688467999999,4.558934445298963,lpr:total_combined:bdpl,4.041065554701037
gen=50_member=6331_pso,Tplus10per,1.1,114.13882836846653,4.7647295734002615,lpr:total_combined:bdpl,3.835270426599738
gen=50_member=6311_pso,Tplus10per,1.1,113.50255122228917,4.355032602003113,lpr:total_combined:bdpl,4.244967397996887
gen=50_member=6307_pso,Tplus10per,1.1,97.48088883738998,1.984728136403171,lpr:total_combined:bdpl,6.615271863596829
gen=50_member=6332_pso,Tplus10per,1.1,104.88944693775542,2.4634278263994416,lpr:total_combined:bdpl,6.136572173600558
gen=50_member=6369_pso,Tplus10per,1.1,100.98821742317548,2.017313166957466,lpr:total_combined:bdpl,6.582686833042533
gen=50_member=6392_pso,Tplus10per,1.1,103.38209531073939,2.314110004367861,lpr:total_combined:bdpl,6.285889995632139
gen=50_member=6378_pso,Tplus10per,1.1,103.01387905851539,2.169253790851706,lpr:total_combined:bdpl,6.430746209148293
gen=50_member=6337_pso,Tplus10per,1.1,112.96343703652401,4.081973981268191,lpr:total_combined:bdpl,4.518026018731809
gen=50_member=6333_pso,Tplus10per,1.1,103.3777322471563,2.416105124240666,lpr:total_combined:bdpl,6.183894875759334
gen=50_member=6385_pso,Tplus10per,1.1,100.23758185220039,2.174743576311731,lpr:total_combined:bdpl,6.4252564236882685
gen=47_member=5907_pso,Tmin10per,0.9,94.52947087594232,1.4159256638236708,lpr:total_combined:bdpl,7.184074336176328
56,Tmin10per,0.9,117.27557653095815,4.972829215102621,lpr:total_combined:bdpl,3.6271707848973787
64,Tmin10per,0.9,116.39420226778138,4.619716233404569,lpr:total_combined:bdpl,3.9802837665954307
gen=40_member=5105_pso,Tmin10per,0.9,115.56391478569483,4.662005047925745,lpr:total_combined:bdpl,3.9379949520742548
30,Tmin10per,0.9,116.27315743031428,4.850885850789364,lpr:total_combined:bdpl,3.7491141492106355
gen=36_member=4531_pso,Tmin10per,0.9,113.74613846825608,4.20122089857973,lpr:total_combined:bdpl,4.39877910142027
105,Tmin10per,0.9,116.58488216275708,4.753667270617283,lpr:total_combined:bdpl,3.8463327293827163
gen=49_member=6222_pso,Tmin10per,0.9,113.86456508053426,4.091254306600998,lpr:total_combined:bdpl,4.5087456933990016
18,Tmin10per,0.9,116.27397312519078,4.727859610768147,lpr:total_combined:bdpl,3.872140389231853
35,Tmin10per,0.9,117.4156574423775,4.962421305795377,lpr:total_combined:bdpl,3.637578694204622
gen=44_member=5567_pso,Tmin10per,0.9,95.7796865465024,1.467851267084912,lpr:total_combined:bdpl,7.132148732915088
gen=49_member=6144_pso,Tmin10per,0.9,93.87032135886885,1.392420713406207,lpr:total_combined:bdpl,7.207579286593793
gen=46_member=5849_pso,Tmin10per,0.9,100.75129470860479,1.892894962379176,lpr:total_combined:bdpl,6.707105037620824
gen=31_member=3852_pso,Tmin10per,0.9,113.2038473463062,3.8758423393240267,lpr:total_combined:bdpl,4.7241576606759725
gen=37_member=4697_pso,Tmin10per,0.9,95.64793271636529,1.463643445589875,lpr:total_combined:bdpl,7.136356554410124
gen=42_member=5264_pso,Tmin10per,0.9,115.23581890516918,4.56523183444051,lpr:total_combined:bdpl,4.034768165559489
gen=43_member=5399_pso,Tmin10per,0.9,112.87509962484872,3.542697012198757,lpr:total_combined:bdpl,5.0573029878012425
gen=35_member=4383_pso,Tmin10per,0.9,98.91353384099995,1.8267804426174872,lpr:total_combined:bdpl,6.773219557382513
gen=47_member=5964_pso,Tmin10per,0.9,101.01781352558167,1.8031020068948456,lpr:total_combined:bdpl,6.796897993105154
gen=45_member=5721_pso,Tmin10per,0.9,102.66137190388326,1.95081110282702,lpr:total_combined:bdpl,6.64918889717298
gen=47_member=5893_pso,Tmin10per,0.9,99.5109738973037,1.9276173928339295,lpr:total_combined:bdpl,6.67238260716607
gen=35_member=4446_pso,Tmin10per,0.9,108.7369782993742,2.6815638944651004,lpr:total_combined:bdpl,5.9184361055349
gen=45_member=5683_pso,Tmin10per,0.9,99.55477716486972,1.8111445052285249,lpr:total_combined:bdpl,6.788855494771475
gen=49_member=6242_pso,Tmin10per,0.9,110.93962256124037,3.000970331598731,lpr:total_combined:bdpl,5.599029668401268
gen=45_member=5670_pso,Tmin10per,0.9,98.45889126003637,1.7523616636314734,lpr:total_combined:bdpl,6.847638336368526
gen=38_member=4778_pso,Tmin10per,0.9,96.2869708689828,1.4998680766990837,lpr:total_combined:bdpl,7.100131923300916
gen=43_member=5423_pso,Tmin10per,0.9,114.14786179689628,4.329014831473615,lpr:total_combined:bdpl,4.270985168526384
gen=38_member=4827_pso,Tmin10per,0.9,113.58228336854596,3.9655856887818786,lpr:total_combined:bdpl,4.634414311218121
gen=46_member=5827_pso,Tmin10per,0.9,114.11920195538849,4.204390830424803,lpr:total_combined:bdpl,4.395609169575197
gen=49_member=6197_pso,Tmin10per,0.9,103.38252010742883,2.0302148854882147,lpr:total_combined:bdpl,6.5697851145117845
gen=34_member=4254_pso,Tmin10per,0.9,109.81719802653575,2.859727108312454,lpr:total_combined:bdpl,5.740272891687546
gen=46_member=5867_pso,Tmin10per,0.9,105.21533215860785,2.3303145147581352,lpr:total_combined:bdpl,6.269685485241864
gen=31_member=3915_pso,Tmin10per,0.9,113.13347995202643,3.8785666630110893,lpr:total_combined:bdpl,4.721433336988911
gen=47_member=5976_pso,Tmin10per,0.9,107.22293932834344,2.615796163386146,lpr:total_combined:bdpl,5.984203836613854
gen=39_member=4925_pso,Tmin10per,0.9,111.72583306287666,3.2956435656685485,lpr:total_combined:bdpl,5.304356434331451
gen=36_member=4494_pso,Tmin10per,0.9,98.48460680972515,1.630335406603376,lpr:total_combined:bdpl,6.969664593396624
gen=44_member=5537_pso,Tmin10per,0.9,100.6371777387329,1.91743644704224,lpr:total_combined:bdpl,6.68256355295776
gen=46_member=5774_pso,Tmin10per,0.9,113.69864725552853,4.000229575610661,lpr:total_combined:bdpl,4.599770424389338
gen=37_member=4723_pso,Tmin10per,0.9,106.85117232064042,2.5389290314081427,lpr:total_combined:bdpl,6.0610709685918565
gen=45_member=5711_pso,Tmin10per,0.9,100.17642906394403,1.8167583281930166,lpr:total_combined:bdpl,6.783241671806983
gen=29_member=3643_pso,Tmin10per,0.9,104.21035194468914,2.2164055306319965,lpr:total_combined:bdpl,6.383594469368003
gen=28_member=3493_pso,Tmin10per,0.9,112.70825437281917,3.551216366664063,lpr:total_combined:bdpl,5.048783633335937
gen=39_member=4935_pso,Tmin10per,0.9,106.3801681691644,2.3404076281696105,lpr:total_combined:bdpl,6.259592371830389
gen=44_member=5540_pso,Tmin10per,0.9,114.53935053258046,4.44036419070253,lpr:total_combined:bdpl,4.15963580929747
gen=42_member=5321_pso,Tmin10per,0.9,112.74271276139996,3.611839279857984,lpr:total_combined:bdpl,4.988160720142016
gen=39_member=4882_pso,Tmin10per,0.9,102.0486103868998,1.8793557281163735,lpr:total_combined:bdpl,6.720644271883626
gen=39_member=4970_pso,Tmin10per,0.9,112.55090210552191,3.598200173391154,lpr:total_combined:bdpl,5.0017998266088455
gen=32_member=3991_pso,Tmin10per,0.9,114.11748498663998,4.178252120744203,lpr:total_combined:bdpl,4.421747879255797
gen=37_member=4713_pso,Tmin10per,0.9,113.62329616992693,3.9905164743152666,lpr:total_combined:bdpl,4.609483525684733
gen=41_member=5214_pso,Tmin10per,0.9,112.83850155832619,3.533089936692236,lpr:total_combined:bdpl,5.0669100633077635
gen=47_member=5902_pso,Tmin10per,0.9,104.82619723989067,2.3580898167444215,lpr:total_combined:bdpl,6.241910183255579
gen=45_member=5714_pso,Tmin10per,0.9,111.5441493218037,3.2278872907676717,lpr:total_combined:bdpl,5.3721127092323275
gen=45_member=5725_pso,Tmin10per,0.9,96.33107850210803,1.52917482665681,lpr:total_combined:bdpl,7.07082517334319
gen=41_member=5219_pso,Tmin10per,0.9,102.11167767092108,1.8330241248322674,lpr:total_combined:bdpl,6.7669758751677325
gen=38_member=4779_pso,Tmin10per,0.9,106.95197505014423,2.50993053399474,lpr:total_combined:bdpl,6.090069466005259
gen=39_member=4891_pso,Tmin10per,0.9,114.04452867622649,4.303978708550746,lpr:total_combined:bdpl,4.296021291449254
gen=38_member=4772_pso,Tmin10per,0.9,105.96187333443656,2.227806652265224,lpr:total_combined:bdpl,6.372193347734775
gen=42_member=5263_pso,Tmin10per,0.9,114.52177208192538,4.436782307114463,lpr:total_combined:bdpl,4.163217692885537
gen=40_member=5076_pso,Tmin10per,0.9,110.1234082570074,3.010510292776404,lpr:total_combined:bdpl,5.589489707223596
gen=49_member=6161_pso,Tmin10per,0.9,96.12077302943422,1.5793903529965507,lpr:total_combined:bdpl,7.0206096470034485
gen=43_member=5437_pso,Tmin10per,0.9,110.89639124266445,2.9405761520924534,lpr:total_combined:bdpl,5.659423847907546
gen=44_member=5578_pso,Tmin10per,0.9,100.97552724729447,2.003046486165921,lpr:total_combined:bdpl,6.5969535138340785
gen=36_member=4573_pso,Tmin10per,0.9,95.34454684297236,1.4652326983315647,lpr:total_combined:bdpl,7.134767301668435
gen=44_member=5555_pso,Tmin10per,0.9,108.35905241245788,2.739957338710027,lpr:total_combined:bdpl,5.860042661289972
gen=38_member=4840_pso,Tmin10per,0.9,111.54088928533555,3.1952334783993295,lpr:total_combined:bdpl,5.404766521600671
gen=47_member=5966_pso,Tmin10per,0.9,108.07935121426098,2.5799663967816167,lpr:total_combined:bdpl,6.020033603218383
gen=47_member=5898_pso,Tmin10per,0.9,109.2020855662458,2.70726466374663,lpr:total_combined:bdpl,5.89273533625337
gen=38_member=4768_pso,Tmin10per,0.9,99.43374458994617,1.8041599774893733,lpr:total_combined:bdpl,6.795840022510626
gen=41_member=5241_pso,Tmin10per,0.9,107.3323158920553,2.4750454348077753,lpr:total_combined:bdpl,6.124954565192224
gen=39_member=4901_pso,Tmin10per,0.9,95.88550708593809,1.577226821802847,lpr:total_combined:bdpl,7.022773178197153
gen=40_member=5082_pso,Tmin10per,0.9,100.55975043308952,1.9052772004236953,lpr:total_combined:bdpl,6.694722799576304
gen=49_member=6158_pso,Tmin10per,0.9,111.26295689943399,3.154868717816594,lpr:total_combined:bdpl,5.4451312821834055
gen=49_member=6216_pso,Tmin10per,0.9,110.8785372211296,3.150773447394995,lpr:total_combined:bdpl,5.449226552605005
gen=47_member=6002_pso,Tmin10per,0.9,97.00051719808114,1.5473240433852224,lpr:total_combined:bdpl,7.052675956614777
gen=32_member=3978_pso,Tmin10per,0.9,110.25053912128283,2.887715634035845,lpr:total_combined:bdpl,5.7122843659641545
gen=24_member=2976_pso,Tmin10per,0.9,111.28605767434482,3.2346220213523424,lpr:total_combined:bdpl,5.365377978647658
gen=46_member=5863_pso,Tmin10per,0.9,110.06685037277329,2.929216895417952,lpr:total_combined:bdpl,5.670783104582048
gen=49_member=6159_pso,Tmin10per,0.9,101.7478550309182,1.8737885209125649,lpr:total_combined:bdpl,6.726211479087435
gen=49_member=6198_pso,Tmin10per,0.9,108.1757309215388,2.6816595014326143,lpr:total_combined:bdpl,5.918340498567385
gen=39_member=4883_pso,Tmin10per,0.9,108.90827610733845,2.6556184649498427,lpr:total_combined:bdpl,5.944381535050157
gen=36_member=4595_pso,Tmin10per,0.9,112.83089954214327,3.5292661803896013,lpr:total_combined:bdpl,5.070733819610398
gen=44_member=5538_pso,Tmin10per,0.9,110.35978999043473,2.8749582115259837,lpr:total_combined:bdpl,5.725041788474016
gen=47_member=5958_pso,Tmin10per,0.9,104.46886342205222,2.1008348642622403,lpr:total_combined:bdpl,6.499165135737759
gen=46_member=5862_pso,Tmin10per,0.9,113.34583744841451,3.808683519173634,lpr:total_combined:bdpl,4.7913164808263655
gen=48_member=6077_pso,Tmin10per,0.9,110.31867225573528,2.842689935695667,lpr:total_combined:bdpl,5.757310064304333
gen=38_member=4784_pso,Tmin10per,0.9,106.18278388913042,2.4958300466527628,lpr:total_combined:bdpl,6.104169953347236
gen=38_member=4799_pso,Tmin10per,0.9,112.07050960387653,3.476683618893004,lpr:total_combined:bdpl,5.123316381106996
gen=33_member=4144_pso,Tmin10per,0.9,97.7789733846785,1.5581561637469947,lpr:total_combined:bdpl,7.041843836253005
gen=40_member=5066_pso,Tmin10per,0.9,109.78609885855539,2.843355393942657,lpr:total_combined:bdpl,5.756644606057343
gen=40_member=5054_pso,Tmin10per,0.9,108.68417066619082,2.654587135886603,lpr:total_combined:bdpl,5.945412864113397
gen=45_member=5693_pso,Tmin10per,0.9,100.28955246444741,1.7283257433797963,lpr:total_combined:bdpl,6.871674256620203
gen=48_member=6031_pso,Tmin10per,0.9,112.60765764772384,3.479109128299028,lpr:total_combined:bdpl,5.120890871700972
gen=31_member=3921_pso,Tmin10per,0.9,113.0899819090848,3.7864532543494596,lpr:total_combined:bdpl,4.81354674565054
gen=44_member=5545_pso,Tmin10per,0.9,108.99844165553468,2.6375144370843633,lpr:total_combined:bdpl,5.962485562915637
gen=39_member=4943_pso,Tmin10per,0.9,110.4054789779097,2.9940661946211673,lpr:total_combined:bdpl,5.605933805378832
gen=34_member=4333_pso,Tmin10per,0.9,109.5967472381615,2.970605522456373,lpr:total_combined:bdpl,5.629394477543626
gen=46_member=5865_pso,Tmin10per,0.9,99.34269837540386,1.9506285781887824,lpr:total_combined:bdpl,6.649371421811217
gen=35_member=4371_pso,Tmin10per,0.9,109.40350715755703,2.571595003486358,lpr:total_combined:bdpl,6.0284049965136415
gen=39_member=4906_pso,Tmin10per,0.9,106.00551992707368,2.3510636797047195,lpr:total_combined:bdpl,6.248936320295281
gen=47_member=5999_pso,Tmin10per,0.9,100.64403481361406,2.010378691080256,lpr:total_combined:bdpl,6.589621308919744
gen=42_member=5333_pso,Tmin10per,0.9,101.4010776430786,1.9828073743719334,lpr:total_combined:bdpl,6.617192625628066
gen=46_member=5794_pso,Tmin10per,0.9,110.69241741717762,3.021252366339992,lpr:total_combined:bdpl,5.578747633660008
gen=43_member=5487_pso,Tmin10per,0.9,112.65362085740887,3.4488705318268433,lpr:total_combined:bdpl,5.151129468173156
gen=30_member=3743_pso,Tmin10per,0.9,101.70001094966702,2.1363738410978903,lpr:total_combined:bdpl,6.463626158902109
gen=39_member=4904_pso,Tmin10per,0.9,100.67469989672365,1.8879037875705487,lpr:total_combined:bdpl,6.712096212429451
gen=47_member=5956_pso,Tmin10per,0.9,113.51642230234131,3.9809132993681033,lpr:total_combined:bdpl,4.619086700631897
gen=45_member=5633_pso,Tmin10per,0.9,96.22967772665461,1.5074200432225728,lpr:total_combined:bdpl,7.092579956777427
