child,parent_1,parent_2,parent_3
GEN=46_MEMBER=1184_PSO,19,,
GEN=46_MEMBER=1185_PSO,GEN=45_MEMBER=1160_PSO,,
GEN=46_MEMBER=1186_PSO,GEN=44_MEMBER=1143_PSO,,
GEN=46_MEMBER=1187_PSO,GEN=43_MEMBER=1106_PSO,,
GEN=46_MEMBER=1188_PSO,GEN=45_MEMBER=1162_PSO,,
GEN=46_MEMBER=1189_PSO,GEN=44_MEMBER=1141_PSO,,
GEN=46_MEMBER=1190_PSO,GEN=22_MEMBER=558_PSO,,
GEN=46_MEMBER=1191_PSO,GEN=43_MEMBER=1100_PSO,,
GEN=46_MEMBER=1192_PSO,GEN=35_MEMBER=898_PSO,,
GEN=46_MEMBER=1193_PSO,GEN=44_MEMBER=1134_PSO,,
GEN=46_MEMBER=1194_PSO,GEN=41_MEMBER=1055_PSO,,
GEN=46_MEMBER=1195_PSO,GEN=42_MEMBER=1074_PSO,,
GEN=47_MEMBER=1196_PSO,16,,
GEN=47_MEMBER=1197_PSO,GEN=17_MEMBER=440_PSO,,
GEN=47_MEMBER=1198_PSO,GEN=37_MEMBER=950_PSO,,
GEN=47_MEMBER=1199_PSO,GEN=41_MEMBER=1041_PSO,,
GEN=47_MEMBER=1200_PSO,GEN=30_MEMBER=768_PSO,,
GEN=47_MEMBER=1201_PSO,GEN=46_MEMBER=1181_PSO,,
GEN=47_MEMBER=1202_PSO,GEN=42_MEMBER=1075_PSO,,
GEN=47_MEMBER=1203_PSO,GEN=35_MEMBER=898_PSO,,
GEN=47_MEMBER=1204_PSO,GEN=4_MEMBER=85_PSO,,
GEN=47_MEMBER=1205_PSO,22,,
GEN=47_MEMBER=1206_PSO,GEN=46_MEMBER=1193_PSO,,
GEN=47_MEMBER=1207_PSO,GEN=46_MEMBER=1173_PSO,,
GEN=47_MEMBER=1208_PSO,19,,
GEN=47_MEMBER=1209_PSO,GEN=42_MEMBER=1074_PSO,,
GEN=47_MEMBER=1210_PSO,GEN=22_MEMBER=558_PSO,,
GEN=47_MEMBER=1211_PSO,GEN=46_MEMBER=1194_PSO,,
GEN=47_MEMBER=1212_PSO,GEN=44_MEMBER=1143_PSO,,
GEN=47_MEMBER=1213_PSO,GEN=46_MEMBER=1188_PSO,,
GEN=47_MEMBER=1214_PSO,GEN=39_MEMBER=999_PSO,,
GEN=47_MEMBER=1215_PSO,GEN=37_MEMBER=948_PSO,,
GEN=47_MEMBER=1216_PSO,GEN=41_MEMBER=1055_PSO,,
GEN=47_MEMBER=1217_PSO,GEN=26_MEMBER=671_PSO,,
GEN=47_MEMBER=1218_PSO,GEN=42_MEMBER=1084_PSO,,
GEN=47_MEMBER=1219_PSO,GEN=46_MEMBER=1179_PSO,,
GEN=47_MEMBER=1220_PSO,GEN=45_MEMBER=1160_PSO,,
GEN=47_MEMBER=1221_PSO,GEN=43_MEMBER=1100_PSO,,
GEN=48_MEMBER=1222_PSO,16,,
GEN=48_MEMBER=1223_PSO,GEN=17_MEMBER=440_PSO,,
GEN=48_MEMBER=1224_PSO,GEN=41_MEMBER=1041_PSO,,
GEN=48_MEMBER=1225_PSO,GEN=37_MEMBER=950_PSO,,
GEN=48_MEMBER=1226_PSO,22,,
GEN=48_MEMBER=1227_PSO,GEN=42_MEMBER=1084_PSO,,
GEN=48_MEMBER=1228_PSO,GEN=4_MEMBER=85_PSO,,
GEN=48_MEMBER=1229_PSO,GEN=47_MEMBER=1206_PSO,,
GEN=48_MEMBER=1230_PSO,GEN=46_MEMBER=1193_PSO,,
GEN=48_MEMBER=1231_PSO,GEN=35_MEMBER=898_PSO,,
GEN=48_MEMBER=1232_PSO,GEN=47_MEMBER=1200_PSO,,
GEN=48_MEMBER=1233_PSO,GEN=46_MEMBER=1179_PSO,,
GEN=48_MEMBER=1234_PSO,GEN=42_MEMBER=1074_PSO,,
GEN=48_MEMBER=1235_PSO,19,,
GEN=48_MEMBER=1236_PSO,GEN=22_MEMBER=558_PSO,,
GEN=48_MEMBER=1237_PSO,GEN=47_MEMBER=1210_PSO,,
GEN=48_MEMBER=1238_PSO,GEN=30_MEMBER=768_PSO,,
GEN=48_MEMBER=1239_PSO,GEN=45_MEMBER=1160_PSO,,
GEN=48_MEMBER=1240_PSO,GEN=46_MEMBER=1181_PSO,,
GEN=48_MEMBER=1241_PSO,GEN=47_MEMBER=1204_PSO,,
GEN=48_MEMBER=1242_PSO,GEN=46_MEMBER=1194_PSO,,
GEN=48_MEMBER=1243_PSO,GEN=26_MEMBER=671_PSO,,
GEN=48_MEMBER=1244_PSO,GEN=47_MEMBER=1203_PSO,,
GEN=48_MEMBER=1245_PSO,GEN=47_MEMBER=1215_PSO,,
GEN=48_MEMBER=1246_PSO,GEN=47_MEMBER=1216_PSO,,
GEN=48_MEMBER=1247_PSO,GEN=47_MEMBER=1219_PSO,,
GEN=49_MEMBER=1248_PSO,16,,
GEN=49_MEMBER=1249_PSO,GEN=17_MEMBER=440_PSO,,
GEN=49_MEMBER=1250_PSO,GEN=35_MEMBER=898_PSO,,
GEN=49_MEMBER=1251_PSO,GEN=41_MEMBER=1041_PSO,,
GEN=49_MEMBER=1252_PSO,GEN=37_MEMBER=950_PSO,,
GEN=49_MEMBER=1253_PSO,GEN=47_MEMBER=1204_PSO,,
GEN=49_MEMBER=1254_PSO,GEN=48_MEMBER=1247_PSO,,
GEN=49_MEMBER=1255_PSO,GEN=47_MEMBER=1210_PSO,,
GEN=49_MEMBER=1256_PSO,GEN=4_MEMBER=85_PSO,,
GEN=49_MEMBER=1257_PSO,GEN=42_MEMBER=1084_PSO,,
GEN=49_MEMBER=1258_PSO,22,,
GEN=49_MEMBER=1259_PSO,GEN=30_MEMBER=768_PSO,,
GEN=49_MEMBER=1260_PSO,GEN=48_MEMBER=1238_PSO,,
GEN=49_MEMBER=1261_PSO,GEN=48_MEMBER=1239_PSO,,
GEN=49_MEMBER=1262_PSO,19,,
GEN=49_MEMBER=1263_PSO,GEN=48_MEMBER=1230_PSO,,
GEN=49_MEMBER=1264_PSO,GEN=47_MEMBER=1219_PSO,,
GEN=49_MEMBER=1265_PSO,GEN=22_MEMBER=558_PSO,,
GEN=49_MEMBER=1266_PSO,GEN=46_MEMBER=1193_PSO,,
GEN=49_MEMBER=1267_PSO,GEN=45_MEMBER=1160_PSO,,
GEN=49_MEMBER=1268_PSO,GEN=46_MEMBER=1181_PSO,,
GEN=49_MEMBER=1269_PSO,GEN=48_MEMBER=1246_PSO,,
GEN=49_MEMBER=1270_PSO,GEN=46_MEMBER=1179_PSO,,
GEN=49_MEMBER=1271_PSO,GEN=26_MEMBER=671_PSO,,
GEN=49_MEMBER=1272_PSO,GEN=48_MEMBER=1234_PSO,,
GEN=49_MEMBER=1273_PSO,GEN=46_MEMBER=1194_PSO,,
GEN=50_MEMBER=1274_PSO,16,,
GEN=50_MEMBER=1275_PSO,GEN=17_MEMBER=440_PSO,,
GEN=50_MEMBER=1276_PSO,GEN=4_MEMBER=85_PSO,,
GEN=50_MEMBER=1277_PSO,GEN=41_MEMBER=1041_PSO,,
GEN=50_MEMBER=1278_PSO,GEN=37_MEMBER=950_PSO,,
GEN=50_MEMBER=1279_PSO,GEN=35_MEMBER=898_PSO,,
GEN=50_MEMBER=1280_PSO,GEN=49_MEMBER=1250_PSO,,
GEN=50_MEMBER=1281_PSO,GEN=49_MEMBER=1263_PSO,,
GEN=50_MEMBER=1282_PSO,GEN=49_MEMBER=1269_PSO,,
GEN=50_MEMBER=1283_PSO,GEN=42_MEMBER=1084_PSO,,
GEN=50_MEMBER=1284_PSO,GEN=49_MEMBER=1254_PSO,,
GEN=50_MEMBER=1285_PSO,GEN=49_MEMBER=1270_PSO,,
GEN=50_MEMBER=1286_PSO,22,,
GEN=50_MEMBER=1287_PSO,GEN=48_MEMBER=1234_PSO,,
GEN=50_MEMBER=1288_PSO,GEN=30_MEMBER=768_PSO,,
GEN=50_MEMBER=1289_PSO,GEN=46_MEMBER=1193_PSO,,
GEN=50_MEMBER=1290_PSO,GEN=46_MEMBER=1181_PSO,,
GEN=50_MEMBER=1291_PSO,19,,
GEN=50_MEMBER=1292_PSO,GEN=49_MEMBER=1256_PSO,,
GEN=50_MEMBER=1293_PSO,GEN=46_MEMBER=1194_PSO,,
GEN=50_MEMBER=1294_PSO,GEN=22_MEMBER=558_PSO,,
GEN=50_MEMBER=1295_PSO,GEN=48_MEMBER=1246_PSO,,
GEN=50_MEMBER=1296_PSO,GEN=47_MEMBER=1210_PSO,,
GEN=50_MEMBER=1297_PSO,GEN=46_MEMBER=1179_PSO,,
GEN=50_MEMBER=1298_PSO,GEN=26_MEMBER=671_PSO,,
GEN=50_MEMBER=1299_PSO,GEN=49_MEMBER=1265_PSO,,
