member,generation,scenario,parameter_name,parameter_label,parameter_symbol,parameter_factor,parameter_value,base_parameter_value,probability_weight,T_factor,T_value,S_factor,S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs,baseline_parameter_depletion_cfs,baseline_parameter_streamflow_cfs,depletion_change_from_baseline_cfs,streamflow_change_from_baseline_cfs,absolute_depletion_error_cfs,absolute_streamflow_error_cfs,streamflow_shortfall_below_baseline_cfs
gen=49_member=8310_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,30.436708,30.43676948862573,109.04929868862573,1.88142,1.8814224001312525,6.718577599868747,1.8814224001312525,6.718577599868747,0.0,0.0,0.0,0.0,0.0
gen=41_member=6917_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,30.7027312,30.7026693264571,109.3151985264571,1.93448,1.9344802970633983,6.665519702936601,1.9344802970633983,6.665519702936601,0.0,0.0,0.0,0.0,0.0
gen=42_member=7156_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,30.610492,30.610510708305725,109.22303990830572,1.91823,1.9182267449739132,6.681773255026086,1.9182267449739132,6.681773255026086,0.0,0.0,0.0,0.0,0.0
gen=29_member=4898_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.9271684,35.92717187396659,114.5397010739666,3.68037,3.680374002125098,4.919625997874902,3.680374002125098,4.919625997874902,0.0,0.0,0.0,0.0,0.0
gen=47_member=7961_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,32.81844,32.81846706326812,111.43099626326811,2.42627,2.4262709560882163,6.173729043911783,2.4262709560882163,6.173729043911783,0.0,0.0,0.0,0.0,0.0
gen=31_member=5213_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.374698,34.37459988167344,112.98712908167344,2.94698,2.9469766581836145,5.653023341816385,2.9469766581836145,5.653023341816385,0.0,0.0,0.0,0.0,0.0
gen=33_member=5529_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,18.32982284,18.32982475749499,96.94235395749496,0.902294,0.9022937938185508,7.697706206181449,0.9022937938185508,7.697706206181449,0.0,0.0,0.0,0.0,0.0
gen=41_member=6902_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,29.6283896,29.628353465378915,108.24088266537892,1.72975,1.7297505883192237,6.870249411680776,1.7297505883192237,6.870249411680776,0.0,0.0,0.0,0.0,0.0
gen=43_member=7373_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,30.5668232,30.566917442941545,109.17944664294156,1.90841,1.908406212310852,6.691593787689148,1.908406212310852,6.691593787689148,0.0,0.0,0.0,0.0,0.0
gen=43_member=7354_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.3656388,36.365559376347385,114.9780885763474,3.91205,3.912045083841329,4.68795491615867,3.912045083841329,4.68795491615867,0.0,0.0,0.0,0.0,0.0
gen=48_member=8255_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,18.69207336,18.692080334260165,97.30460953426017,0.907206,0.9072063929299552,7.692793607070044,0.9072063929299552,7.692793607070044,0.0,0.0,0.0,0.0,0.0
gen=38_member=6443_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,31.6712428,31.67115470758055,110.28368390758054,2.14746,2.1474636576256336,6.452536342374366,2.1474636576256336,6.452536342374366,0.0,0.0,0.0,0.0,0.0
gen=47_member=7988_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,30.769794,30.769795007202468,109.38232420720249,1.94462,1.9446224455793009,6.655377554420699,1.9446224455793009,6.655377554420699,0.0,0.0,0.0,0.0,0.0
gen=37_member=6360_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,28.05609,28.056013799679008,106.668542999679,1.51193,1.5119307530994452,7.088069246900554,1.5119307530994452,7.088069246900554,0.0,0.0,0.0,0.0,0.0
gen=48_member=8171_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.994082,34.99403631605541,113.60656551605544,3.20978,3.2097832134087616,5.390216786591238,3.2097832134087616,5.390216786591238,0.0,0.0,0.0,0.0,0.0
gen=45_member=7732_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,28.232102,28.232171596528566,106.84470079652856,1.52704,1.5270430343618209,7.072956965638179,1.5270430343618209,7.072956965638179,0.0,0.0,0.0,0.0,0.0
gen=35_member=5956_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.0774828,34.07740547464268,112.6899346746427,2.82984,2.8298424505292394,5.77015754947076,2.8298424505292394,5.77015754947076,0.0,0.0,0.0,0.0,0.0
gen=45_member=7623_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,26.867897600000003,26.86788661943628,105.48041581943627,1.35875,1.3587454728667916,7.241254527133208,1.3587454728667916,7.241254527133208,0.0,0.0,0.0,0.0,0.0
gen=34_member=5765_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,30.9233032,30.92338623359191,109.5359154335919,1.98173,1.9817261402621529,6.618273859737847,1.9817261402621529,6.618273859737847,0.0,0.0,0.0,0.0,0.0
gen=38_member=6501_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,32.3964568,32.396349530682755,111.00887873068277,2.32041,2.3204104251195217,6.279589574880478,2.3204104251195217,6.279589574880478,0.0,0.0,0.0,0.0,0.0
gen=48_member=8203_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,32.4539392,32.453841272609736,111.06637047260976,2.33521,2.335212797343845,6.264787202656155,2.335212797343845,6.264787202656155,0.0,0.0,0.0,0.0,0.0
gen=47_member=7974_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.0424296,35.04236881028093,113.65489801028092,3.23167,3.231672181574875,5.368327818425125,3.231672181574875,5.368327818425125,0.0,0.0,0.0,0.0,0.0
gen=42_member=7123_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.3967552,34.396745119239434,113.00927431923942,2.95964,2.959639070757825,5.640360929242174,2.959639070757825,5.640360929242174,0.0,0.0,0.0,0.0,0.0
gen=30_member=5110_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.3952712,36.39534938259375,115.00787858259372,3.93251,3.932509378217297,4.667490621782703,3.932509378217297,4.667490621782703,0.0,0.0,0.0,0.0,0.0
gen=40_member=6879_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.52546,35.52547804840835,114.13800724840836,3.47595,3.475950463907369,5.124049536092631,3.475950463907369,5.124049536092631,0.0,0.0,0.0,0.0,0.0
gen=31_member=5217_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.452308,36.4522647735805,115.0647939735805,3.94088,3.940880276296,4.659119723704,3.940880276296,4.659119723704,0.0,0.0,0.0,0.0,0.0
gen=42_member=7215_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.9225632,34.92253563470857,113.53506483470858,3.17583,3.175829157195778,5.424170842804221,3.175829157195778,5.424170842804221,0.0,0.0,0.0,0.0,0.0
gen=37_member=6211_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,20.6564564,20.656455308041814,99.2689845080418,1.01369,1.0136914070123024,7.586308592987697,1.0136914070123024,7.586308592987697,0.0,0.0,0.0,0.0,0.0
gen=40_member=6803_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,33.8223768,33.822321012801254,112.43485021280124,2.72359,2.723594315576165,5.876405684423834,2.723594315576165,5.876405684423834,0.0,0.0,0.0,0.0,0.0
gen=30_member=5155_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.1209288,34.12094915647915,112.73347835647915,2.84803,2.848031611013018,5.751968388986981,2.848031611013018,5.751968388986981,0.0,0.0,0.0,0.0,0.0
gen=32_member=5405_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,27.8664872,27.86653650330677,106.47906570330676,1.47179,1.4717926599847913,7.128207340015209,1.4717926599847913,7.128207340015209,0.0,0.0,0.0,0.0,0.0
gen=37_member=6224_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.2442864,35.24434680969291,113.85687600969293,3.32624,3.326237167132866,5.273762832867133,3.326237167132866,5.273762832867133,0.0,0.0,0.0,0.0,0.0
gen=36_member=6188_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,26.5450604,26.54503702240775,105.15756622240777,1.34227,1.342270068175498,7.257729931824501,1.342270068175498,7.257729931824501,0.0,0.0,0.0,0.0,0.0
gen=44_member=7508_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.030844,35.030748929325185,113.64327812932515,3.22133,3.2213251018364017,5.378674898163598,3.2213251018364017,5.378674898163598,0.0,0.0,0.0,0.0,0.0
gen=48_member=8233_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.6763692,34.67641402474263,113.28894322474264,3.06245,3.0624463998642413,5.537553600135759,3.0624463998642413,5.537553600135759,0.0,0.0,0.0,0.0,0.0
gen=27_member=4602_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,31.533998,31.534063129350688,110.1465923293507,2.12737,2.1273719794302,6.4726280205698,2.1273719794302,6.4726280205698,0.0,0.0,0.0,0.0,0.0
gen=34_member=5714_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.2895148,35.289422752427136,113.90195195242715,3.37452,3.3745240137867936,5.225475986213207,3.3745240137867936,5.225475986213207,0.0,0.0,0.0,0.0,0.0
gen=33_member=5592_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,32.9057776,32.90581117439859,111.5183403743986,2.46009,2.4600901846108965,6.139909815389103,2.4600901846108965,6.139909815389103,0.0,0.0,0.0,0.0,0.0
gen=46_member=7897_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.6601048,34.66001472979494,113.27254392979496,3.05438,3.054383085197773,5.545616914802227,3.054383085197773,5.545616914802227,0.0,0.0,0.0,0.0,0.0
gen=44_member=7516_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.109196,36.10912532430648,114.72165452430647,3.75377,3.753768229615384,4.846231770384616,3.753768229615384,4.846231770384616,0.0,0.0,0.0,0.0,0.0
gen=47_member=8023_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.075776,36.0756878960716,114.68821709607164,3.73629,3.736287275768742,4.863712724231258,3.736287275768742,4.863712724231258,0.0,0.0,0.0,0.0,0.0
gen=43_member=7367_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.8665668,35.86655852747779,114.4790877274778,3.64645,3.646452731121315,4.953547268878685,3.646452731121315,4.953547268878685,0.0,0.0,0.0,0.0,0.0
gen=41_member=6969_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.0139848,34.01408910075473,112.62661830075474,2.81773,2.817733638390992,5.782266361609008,2.817733638390992,5.782266361609008,0.0,0.0,0.0,0.0,0.0
gen=34_member=5825_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,21.68730744,21.6872977704652,100.2998269704652,1.03166,1.031660987734052,7.568339012265948,1.031660987734052,7.568339012265948,0.0,0.0,0.0,0.0,0.0
gen=40_member=6799_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.952641199999995,34.952751930942966,113.56528113094296,3.18988,3.189877173659776,5.410122826340224,3.189877173659776,5.410122826340224,0.0,0.0,0.0,0.0,0.0
gen=36_member=6120_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.9581376,35.95802982865704,114.57055902865704,3.68918,3.6891823362554974,4.910817663744501,3.6891823362554974,4.910817663744501,0.0,0.0,0.0,0.0,0.0
gen=43_member=7295_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.5167708,35.51686845465705,114.12939765465704,3.46262,3.462616051819169,5.137383948180831,3.462616051819169,5.137383948180831,0.0,0.0,0.0,0.0,0.0
gen=37_member=6202_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,29.7656344,29.765572548609317,108.37810174860932,1.7877,1.7876984758523486,6.812301524147651,1.7876984758523486,6.812301524147651,0.0,0.0,0.0,0.0,0.0
gen=41_member=6991_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.3934888,36.393381324833584,115.00591052483358,3.91812,3.918116555580912,4.681883444419088,3.918116555580912,4.681883444419088,0.0,0.0,0.0,0.0,0.0
gen=34_member=5786_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.6983528,35.69845644451818,114.31098564451818,3.5556,3.5555964069787223,5.044403593021277,3.5555964069787223,5.044403593021277,0.0,0.0,0.0,0.0,0.0
gen=46_member=7820_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.8603284,35.860377441964175,114.47290664196416,3.63264,3.63264191044118,4.96735808955882,3.63264191044118,4.96735808955882,0.0,0.0,0.0,0.0,0.0
gen=49_member=8399_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.851862,35.85181623963164,114.46434543963164,3.62622,3.626218563359731,4.973781436640269,3.626218563359731,4.973781436640269,0.0,0.0,0.0,0.0,0.0
gen=34_member=5808_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.4961996,36.496093279758526,115.10862247975852,3.95771,3.957705212678139,4.642294787321861,3.957705212678139,4.642294787321861,0.0,0.0,0.0,0.0,0.0
gen=43_member=7329_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.9811596,34.981147257172495,113.59367645717248,3.19666,3.196664946537503,5.403335053462497,3.196664946537503,5.403335053462497,0.0,0.0,0.0,0.0,0.0
gen=42_member=7088_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.7903692,35.79047148072272,114.40300068072273,3.60323,3.603231967757983,4.9967680322420165,3.603231967757983,4.9967680322420165,0.0,0.0,0.0,0.0,0.0
gen=45_member=7708_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,33.8571336,33.85718549462576,112.46971469462578,2.7429,2.742898734192789,5.857101265807211,2.742898734192789,5.857101265807211,0.0,0.0,0.0,0.0,0.0
gen=32_member=5495_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,25.9223344,25.92224315458362,104.5347723545836,1.29931,1.2993111659258398,7.30068883407416,1.2993111659258398,7.30068883407416,0.0,0.0,0.0,0.0,0.0
gen=41_member=6992_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.8253488,35.82539989519937,114.43792909519937,3.61253,3.612529890918069,4.987470109081931,3.612529890918069,4.987470109081931,0.0,0.0,0.0,0.0,0.0
gen=44_member=7474_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.6065592,35.60659604089044,114.21912524089043,3.50006,3.500060004864631,5.099939995135369,3.500060004864631,5.099939995135369,0.0,0.0,0.0,0.0,0.0
gen=38_member=6529_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.6110888,34.611036113818564,113.22356531381855,3.04111,3.041111755454159,5.558888244545841,3.041111755454159,5.558888244545841,0.0,0.0,0.0,0.0,0.0
gen=38_member=6418_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.4430976,34.44301031817496,113.05553951817495,2.97833,2.978329086001256,5.621670913998743,2.978329086001256,5.621670913998743,0.0,0.0,0.0,0.0,0.0
gen=42_member=7193_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,33.445622,33.44556490244684,112.05809410244684,2.62386,2.6238571418490007,5.976142858150999,2.6238571418490007,5.976142858150999,0.0,0.0,0.0,0.0,0.0
gen=40_member=6846_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,33.0759968,33.07610629167887,111.68863549167888,2.5122,2.5121954424954005,6.087804557504599,2.5121954424954005,6.087804557504599,0.0,0.0,0.0,0.0,0.0
gen=42_member=7137_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,31.7997984,31.799870105395676,110.41239930539568,2.16651,2.166508641055657,6.433491358944343,2.166508641055657,6.433491358944343,0.0,0.0,0.0,0.0,0.0
gen=41_member=6951_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,31.7882128,31.788273688982024,110.40080288898204,2.16614,2.1661407021590344,6.433859297840965,2.1661407021590344,6.433859297840965,0.0,0.0,0.0,0.0,0.0
gen=44_member=7514_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.4076724,34.40775328560086,113.02028248560086,2.96984,2.969835090773703,5.630164909226297,2.969835090773703,5.630164909226297,0.0,0.0,0.0,0.0,0.0
gen=26_member=4423_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,32.826238,32.826298754166096,111.43882795416609,2.44423,2.4442324503270694,6.15576754967293,2.4442324503270694,6.15576754967293,0.0,0.0,0.0,0.0,0.0
gen=30_member=5151_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.297462,36.2973927021264,114.9099219021264,3.85519,3.855186874041565,4.7448131259584345,3.855186874041565,4.7448131259584345,0.0,0.0,0.0,0.0,0.0
gen=36_member=6144_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.510606,34.510550189225945,113.12307938922596,3.00686,3.0068591738707413,5.593140826129258,3.0068591738707413,5.593140826129258,0.0,0.0,0.0,0.0,0.0
gen=41_member=6946_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.683425199999995,35.683385394119824,114.29591459411984,3.5443,3.5442993418543915,5.055700658145608,3.5442993418543915,5.055700658145608,0.0,0.0,0.0,0.0,0.0
gen=43_member=7239_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.7208556,35.72083483075705,114.33336403075704,3.56889,3.568889637147474,5.031110362852526,3.568889637147474,5.031110362852526,0.0,0.0,0.0,0.0,0.0
gen=20_member=3413_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,32.9545708,32.95461211746549,111.5671413174655,2.47644,2.476442307505919,6.123557692494081,2.476442307505919,6.123557692494081,0.0,0.0,0.0,0.0,0.0
gen=35_member=5913_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,21.26195996,21.261970620979778,99.87449982097976,1.01633,1.0163314134959738,7.583668586504026,1.0163314134959738,7.583668586504026,0.0,0.0,0.0,0.0,0.0
gen=47_member=7945_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.610420399999995,34.610460392456865,113.22298959245688,3.03486,3.034858216956013,5.565141783043986,3.034858216956013,5.565141783043986,0.0,0.0,0.0,0.0,0.0
gen=31_member=5214_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.4428012,35.44276706150495,114.05529626150496,3.42253,3.42252865851418,5.17747134148582,3.42252865851418,5.17747134148582,0.0,0.0,0.0,0.0,0.0
gen=35_member=5893_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,16.002053,16.002041893722712,94.61457109372272,0.813288,0.8132883924956406,7.786711607504359,0.8132883924956406,7.786711607504359,0.0,0.0,0.0,0.0,0.0
gen=42_member=7082_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,33.697386,33.697411190937146,112.30994039093714,2.69841,2.698409503554718,5.901590496445281,2.698409503554718,5.901590496445281,0.0,0.0,0.0,0.0,0.0
gen=44_member=7534_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.346848,34.34682017838482,112.95934937838484,2.93385,2.9338504123415627,5.6661495876584365,2.9338504123415627,5.6661495876584365,0.0,0.0,0.0,0.0,0.0
gen=45_member=7645_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.619036,35.61911037390231,114.23163957390231,3.51669,3.516691347333545,5.083308652666455,3.516691347333545,5.083308652666455,0.0,0.0,0.0,0.0,0.0
gen=39_member=6590_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.736378,36.73640015568762,115.3489293556876,4.09121,4.091206726931732,4.508793273068267,4.091206726931732,4.508793273068267,0.0,0.0,0.0,0.0,0.0
gen=38_member=6398_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.0974612,35.09741973001883,113.70994893001884,3.25449,3.254489893288976,5.345510106711024,3.254489893288976,5.345510106711024,0.0,0.0,0.0,0.0,0.0
gen=45_member=7594_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.3103844,36.31039554746737,114.9229247474674,3.8606,3.860598708949262,4.739401291050738,3.860598708949262,4.739401291050738,0.0,0.0,0.0,0.0,0.0
gen=48_member=8227_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,33.9072636,33.90734269461019,112.51987189461022,2.7553,2.7552995004033938,5.844700499596605,2.7552995004033938,5.844700499596605,0.0,0.0,0.0,0.0,0.0
gen=30_member=5150_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.47793,36.47794126781239,115.0904704678124,3.95517,3.9551744266243625,4.644825573375638,3.9551744266243625,4.644825573375638,0.0,0.0,0.0,0.0,0.0
gen=49_member=8327_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,30.106964,30.10695679161178,108.7194859916118,1.80674,1.8067379306649052,6.793262069335095,1.8067379306649052,6.793262069335095,0.0,0.0,0.0,0.0,0.0
gen=43_member=7261_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.4863208,34.48623759426499,113.098766794265,2.98936,2.989359921162631,5.610640078837369,2.989359921162631,5.610640078837369,0.0,0.0,0.0,0.0,0.0
gen=36_member=6133_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.8721368,35.87203034437702,114.48455954437703,3.65379,3.6537904336927274,4.946209566307273,3.6537904336927274,4.946209566307273,0.0,0.0,0.0,0.0,0.0
gen=41_member=6892_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,29.7658572,29.76585730134148,108.37838650134148,1.79322,1.7932215884321627,6.806778411567837,1.7932215884321627,6.806778411567837,0.0,0.0,0.0,0.0,0.0
gen=47_member=8012_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.983982399999995,35.984022812402536,114.59655201240253,3.70111,3.701110964068317,4.898889035931683,3.701110964068317,4.898889035931683,0.0,0.0,0.0,0.0,0.0
gen=47_member=7966_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,33.7234536,33.72345101193558,112.3359802119356,2.70123,2.7012340465738194,5.89876595342618,2.7012340465738194,5.89876595342618,0.0,0.0,0.0,0.0,0.0
gen=49_member=8363_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.4777808,35.477807888172215,114.09033708817222,3.43975,3.4397528364932968,5.160247163506703,3.4397528364932968,5.160247163506703,0.0,0.0,0.0,0.0,0.0
gen=44_member=7456_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.4550552,35.454985598383615,114.0675147983836,3.43116,3.431156849191001,5.168843150808998,3.431156849191001,5.168843150808998,0.0,0.0,0.0,0.0,0.0
gen=40_member=6804_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.5288756,34.528979791643806,113.14150899164382,3.01687,3.016870007405461,5.583129992594539,3.016870007405461,5.583129992594539,0.0,0.0,0.0,0.0,0.0
gen=38_member=6471_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.0604764,35.06049322067706,113.67302242067706,3.24426,3.2442631362861047,5.355736863713895,3.2442631362861047,5.355736863713895,0.0,0.0,0.0,0.0,0.0
gen=22_member=3634_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,33.4875084,33.48751472965719,112.1000439296572,2.63496,2.6349586355249133,5.965041364475086,2.6349586355249133,5.965041364475086,0.0,0.0,0.0,0.0,0.0
gen=44_member=7539_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.0109412,36.01086498046887,114.62339418046886,3.71574,3.71574467634347,4.88425532365653,3.71574467634347,4.88425532365653,0.0,0.0,0.0,0.0,0.0
gen=49_member=8356_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,32.883720399999994,32.88362932713905,111.49615852713904,2.45508,2.455078154837682,6.144921845162317,2.455078154837682,6.144921845162317,0.0,0.0,0.0,0.0,0.0
gen=46_member=7849_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,33.7256816,33.7256272553146,112.3381564553146,2.71464,2.714637855713367,5.885362144286633,2.714637855713367,5.885362144286633,0.0,0.0,0.0,0.0,0.0
gen=42_member=7200_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,35.3322924,35.33222140569574,113.94475060569572,3.37515,3.375146551306809,5.224853448693191,3.375146551306809,5.224853448693191,0.0,0.0,0.0,0.0,0.0
gen=38_member=6459_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,36.7359324,36.73590992805043,115.34843912805044,4.07908,4.079081097759876,4.520918902240124,4.079081097759876,4.520918902240124,0.0,0.0,0.0,0.0,0.0
gen=40_member=6838_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,27.5438728,27.54385585819388,106.15638505819388,1.42018,1.4201768569284965,7.179823143071503,1.4201768569284965,7.179823143071503,0.0,0.0,0.0,0.0,0.0
gen=35_member=5994_pso,50,baseline_storage,storage,Storage,S,1.0,0.12,0.12,,,,1.0,0.12,34.683276,34.68326987798987,113.29579907798986,3.07603,3.076027027129444,5.523972972870556,3.076027027129444,5.523972972870556,0.0,0.0,0.0,0.0,0.0
