member,S_factor__baseline_storage,S_factor__storage_minus_10pct,S_factor__storage_plus_10pct,S_value__baseline_storage,S_value__storage_minus_10pct,S_value__storage_plus_10pct,absolute_depletion_error_cfs__baseline_storage,absolute_depletion_error_cfs__storage_minus_10pct,absolute_depletion_error_cfs__storage_plus_10pct,absolute_streamflow_error_cfs__baseline_storage,absolute_streamflow_error_cfs__storage_minus_10pct,absolute_streamflow_error_cfs__storage_plus_10pct,base_parameter_value__baseline_storage,base_parameter_value__storage_minus_10pct,base_parameter_value__storage_plus_10pct,depletion_cfs__baseline_storage,depletion_cfs__storage_minus_10pct,depletion_cfs__storage_plus_10pct,depletion_change_from_baseline_cfs__baseline_storage,depletion_change_from_baseline_cfs__storage_minus_10pct,depletion_change_from_baseline_cfs__storage_plus_10pct,full_model_total_pumping_cfs__baseline_storage,full_model_total_pumping_cfs__storage_minus_10pct,full_model_total_pumping_cfs__storage_plus_10pct,parameter_factor__baseline_storage,parameter_factor__storage_minus_10pct,parameter_factor__storage_plus_10pct,parameter_value__baseline_storage,parameter_value__storage_minus_10pct,parameter_value__storage_plus_10pct,pumping_objective_reeval_cfs__baseline_storage,pumping_objective_reeval_cfs__storage_minus_10pct,pumping_objective_reeval_cfs__storage_plus_10pct,streamflow_cfs__baseline_storage,streamflow_cfs__storage_minus_10pct,streamflow_cfs__storage_plus_10pct,streamflow_change_from_baseline_cfs__baseline_storage,streamflow_change_from_baseline_cfs__storage_minus_10pct,streamflow_change_from_baseline_cfs__storage_plus_10pct,streamflow_shortfall_below_baseline_cfs__baseline_storage,streamflow_shortfall_below_baseline_cfs__storage_minus_10pct,streamflow_shortfall_below_baseline_cfs__storage_plus_10pct,pumping_objective_reeval_cfs
gen=32_member=5495_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.1187130188275356,0.10275287157112967,0.0,0.1187130188275356,0.10275287157112967,0.12,0.12,0.12,1.2993111659258398,1.4180241847533754,1.1965582943547102,0.0,0.1187130188275356,-0.10275287157112967,104.5347723545836,104.5347723545836,104.5347723545836,1.0,0.9,1.1,0.12,0.108,0.132,25.92224315458362,25.92224315458362,25.92224315458362,7.30068883407416,7.181975815246624,7.40344170564529,0.0,-0.1187130188275356,0.10275287157112967,0.0,0.1187130188275356,0.0,25.92224315458362
gen=33_member=5529_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.0882445211330316,0.07544040485772707,0.0,0.08824452113303138,0.0754404048577273,0.12,0.12,0.12,0.9022937938185508,0.9905383149515824,0.8268533889608237,0.0,0.0882445211330316,-0.07544040485772707,96.94235395749496,96.94235395749496,96.94235395749496,1.0,0.9,1.1,0.12,0.108,0.132,18.32982475749499,18.32982475749499,18.32982475749499,7.697706206181449,7.609461685048418,7.773146611039176,0.0,-0.08824452113303138,0.0754404048577273,0.0,0.08824452113303138,0.0,18.32982475749499
gen=33_member=5559_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.16746418781670647,0.1444194181454277,0.0,0.16746418781670602,0.14441941814542858,0.12,0.12,0.12,2.27770616129014,2.4451703491068466,2.1332867431447124,0.0,0.16746418781670647,-0.1444194181454277,110.7565981013816,110.7565981013816,110.7565981013816,1.0,0.9,1.1,0.12,0.108,0.132,32.1440689013816,32.1440689013816,32.1440689013816,6.322293838709859,6.154829650893153,6.466713256855288,0.0,-0.16746418781670602,0.14441941814542858,0.0,0.16746418781670602,0.0,32.1440689013816
gen=33_member=5577_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.1946340867746037,0.16828572652215001,0.0,0.19463408677460325,0.16828572652215001,0.12,0.12,0.12,2.802809316052238,2.9974434028268417,2.634523589530088,0.0,0.1946340867746037,-0.16828572652215001,112.6139070183289,112.6139070183289,112.6139070183289,1.0,0.9,1.1,0.12,0.108,0.132,34.00137781832889,34.00137781832889,34.00137781832889,5.797190683947761,5.602556597173158,5.965476410469911,0.0,-0.19463408677460325,0.16828572652215001,0.0,0.19463408677460325,0.0,34.00137781832889
gen=33_member=5592_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.17403744300280355,0.15020443676923811,0.0,0.17403744300280355,0.15020443676923811,0.12,0.12,0.12,2.4600901846108965,2.6341276276137,2.3098857478416583,0.0,0.17403744300280355,-0.15020443676923811,111.5183403743986,111.5183403743986,111.5183403743986,1.0,0.9,1.1,0.12,0.108,0.132,32.90581117439859,32.90581117439859,32.90581117439859,6.139909815389103,5.9658723723863,6.290114252158341,0.0,-0.17403744300280355,0.15020443676923811,0.0,0.17403744300280355,0.0,32.90581117439859
gen=33_member=5597_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.09704097978189519,0.08328586388417103,0.0,0.09704097978189541,0.08328586388417047,0.12,0.12,0.12,0.9937193119614058,1.090760291743301,0.9104334480772348,0.0,0.09704097978189519,-0.08328586388417103,99.03797620516082,99.03797620516082,99.03797620516082,1.0,0.9,1.1,0.12,0.108,0.132,20.42544700516081,20.42544700516081,20.42544700516081,7.606280688038594,7.509239708256699,7.6895665519227645,0.0,-0.09704097978189541,0.08328586388417047,0.0,0.09704097978189541,0.0,20.42544700516081
gen=33_member=5655_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.2202019609354049,0.19264062855316677,0.0,0.22020196093540534,0.19264062855316588,0.12,0.12,0.12,3.517184950203703,3.737386911139108,3.3245443216505364,0.0,0.2202019609354049,-0.19264062855316677,114.24289925855572,114.24289925855572,114.24289925855572,1.0,0.9,1.1,0.12,0.108,0.132,35.630370058555734,35.630370058555734,35.630370058555734,5.082815049796297,4.862613088860892,5.275455678349463,0.0,-0.22020196093540534,0.19264062855316588,0.0,0.22020196093540534,0.0,35.630370058555734
gen=33_member=5661_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.2403571903182833,0.21146952454572876,0.0,0.24035719031828418,0.21146952454572787,0.12,0.12,0.12,4.215754201843512,4.456111392161795,4.004284677297783,0.0,0.2403571903182833,-0.21146952454572876,115.50426167767672,115.50426167767672,115.50426167767672,1.0,0.9,1.1,0.12,0.108,0.132,36.89173247767671,36.89173247767671,36.89173247767671,4.384245798156488,4.143888607838204,4.595715322702216,0.0,-0.24035719031828418,0.21146952454572787,0.0,0.24035719031828418,0.0,36.89173247767671
gen=34_member=5714_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.20746878316184514,0.18057138452213328,0.0,0.20746878316184603,0.18057138452213195,0.12,0.12,0.12,3.3745240137867936,3.5819927969486387,3.1939526292646603,0.0,0.20746878316184514,-0.18057138452213328,113.90195195242715,113.90195195242715,113.90195195242715,1.0,0.9,1.1,0.12,0.108,0.132,35.289422752427136,35.289422752427136,35.289422752427136,5.225475986213207,5.018007203051361,5.406047370735339,0.0,-0.20746878316184603,0.18057138452213195,0.0,0.20746878316184603,0.0,35.289422752427136
gen=34_member=5718_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.0883071300897097,0.07529249231176605,0.0,0.08830713008970825,0.07529249231176749,0.12,0.12,0.12,0.9275296888087196,1.0158368188984293,0.8522371964969535,0.0,0.0883071300897097,-0.07529249231176605,97.83050430474096,97.83050430474096,97.83050430474096,1.0,0.9,1.1,0.12,0.108,0.132,19.217975104740983,19.217975104740983,19.217975104740983,7.672470311191279,7.58416318110157,7.747762803503046,0.0,-0.08830713008970825,0.07529249231176749,0.0,0.08830713008970825,0.0,19.217975104740983
gen=34_member=5724_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.22078260407691896,0.19314346035737584,0.0,0.22078260407691896,0.1931434603573754,0.12,0.12,0.12,3.489091483382917,3.709874087459836,3.295948023025541,0.0,0.22078260407691896,-0.19314346035737584,114.17219837902098,114.17219837902098,114.17219837902098,1.0,0.9,1.1,0.12,0.108,0.132,35.55966917902097,35.55966917902097,35.55966917902097,5.110908516617083,4.890125912540164,5.304051976974458,0.0,-0.22078260407691896,0.1931434603573754,0.0,0.22078260407691896,0.0,35.55966917902097
gen=34_member=5729_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.22541594976743928,0.19745282660305197,0.0,0.22541594976743973,0.19745282660305197,0.12,0.12,0.12,3.762481095023348,3.9878970447907873,3.565028268420296,0.0,0.22541594976743928,-0.19745282660305197,114.7398289098242,114.7398289098242,114.7398289098242,1.0,0.9,1.1,0.12,0.108,0.132,36.12729970982421,36.12729970982421,36.12729970982421,4.837518904976652,4.612102955209212,5.034971731579704,0.0,-0.22541594976743973,0.19745282660305197,0.0,0.22541594976743973,0.0,36.12729970982421
gen=34_member=5732_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.18684021903298476,0.16193154895276418,0.0,0.18684021903298476,0.1619315489527633,0.12,0.12,0.12,2.7204459363071374,2.907286155340122,2.558514387354373,0.0,0.18684021903298476,-0.16193154895276418,112.39472092629453,112.39472092629453,112.39472092629453,1.0,0.9,1.1,0.12,0.108,0.132,33.7821917262945,33.7821917262945,33.7821917262945,5.879554063692862,5.6927138446598775,6.041485612645626,0.0,-0.18684021903298476,0.1619315489527633,0.0,0.18684021903298476,0.0,33.7821917262945
gen=34_member=5740_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.12159133589074034,0.10534670250133926,0.0,0.12159133589073967,0.1053467025013397,0.12,0.12,0.12,1.37216642150876,1.4937577573995002,1.2668197190074206,0.0,0.12159133589074034,-0.10534670250133926,105.63758469823448,105.63758469823448,105.63758469823448,1.0,0.9,1.1,0.12,0.108,0.132,27.025055498234494,27.025055498234494,27.025055498234494,7.227833578491239,7.1062422426005,7.333180280992579,0.0,-0.12159133589073967,0.1053467025013397,0.0,0.12159133589073967,0.0,27.025055498234494
gen=34_member=5765_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.15300557551983895,0.1317239872177618,0.0,0.15300557551984006,0.1317239872177609,0.12,0.12,0.12,1.9817261402621529,2.134731715781992,1.850002153044391,0.0,0.15300557551983895,-0.1317239872177618,109.5359154335919,109.5359154335919,109.5359154335919,1.0,0.9,1.1,0.12,0.108,0.132,30.92338623359191,30.92338623359191,30.92338623359191,6.618273859737847,6.465268284218007,6.749997846955608,0.0,-0.15300557551984006,0.1317239872177609,0.0,0.15300557551984006,0.0,30.92338623359191
gen=34_member=5786_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.22193227554484185,0.19430429651031034,0.0,0.22193227554484096,0.19430429651031034,0.12,0.12,0.12,3.5555964069787223,3.777528682523564,3.361292110468412,0.0,0.22193227554484185,-0.19430429651031034,114.31098564451818,114.31098564451818,114.31098564451818,1.0,0.9,1.1,0.12,0.108,0.132,35.69845644451818,35.69845644451818,35.69845644451818,5.044403593021277,4.822471317476436,5.238707889531588,0.0,-0.22193227554484096,0.19430429651031034,0.0,0.22193227554484096,0.0,35.69845644451818
gen=34_member=5808_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.23084809494188185,0.20231800480369078,0.0,0.23084809494188185,0.20231800480369166,0.12,0.12,0.12,3.957705212678139,4.188553307620021,3.755387207874448,0.0,0.23084809494188185,-0.20231800480369078,115.10862247975852,115.10862247975852,115.10862247975852,1.0,0.9,1.1,0.12,0.108,0.132,36.496093279758526,36.496093279758526,36.496093279758526,4.642294787321861,4.411446692379979,4.844612792125552,0.0,-0.23084809494188185,0.20231800480369166,0.0,0.23084809494188185,0.0,36.496093279758526
gen=34_member=5819_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.19765038804774981,0.17174153000194803,0.0,0.19765038804774981,0.17174153000194892,0.12,0.12,0.12,3.022398591006844,3.2200489790545936,2.850657061004896,0.0,0.19765038804774981,-0.17174153000194803,113.17356793283972,113.17356793283972,113.17356793283972,1.0,0.9,1.1,0.12,0.108,0.132,34.56103873283972,34.56103873283972,34.56103873283972,5.577601408993155,5.379951020945406,5.749342938995104,0.0,-0.19765038804774981,0.17174153000194892,0.0,0.19765038804774981,0.0,34.56103873283972
gen=34_member=5825_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.10080493969254523,0.08630291061353734,0.0,0.10080493969254611,0.08630291061353645,0.12,0.12,0.12,1.031660987734052,1.1324659274265971,0.9453580771205146,0.0,0.10080493969254523,-0.08630291061353734,100.2998269704652,100.2998269704652,100.2998269704652,1.0,0.9,1.1,0.12,0.108,0.132,21.6872977704652,21.6872977704652,21.6872977704652,7.568339012265948,7.467534072573402,7.654641922879485,0.0,-0.10080493969254611,0.08630291061353645,0.0,0.10080493969254611,0.0,21.6872977704652
gen=34_member=5833_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.24258852464082992,0.21355777997054837,0.0,0.24258852464082992,0.21355777997054837,0.12,0.12,0.12,4.293456493397734,4.536045018038564,4.079898713427186,0.0,0.24258852464082992,-0.21355777997054837,115.66799594905063,115.66799594905063,115.66799594905063,1.0,0.9,1.1,0.12,0.108,0.132,37.05546674905064,37.05546674905064,37.05546674905064,4.3065435066022655,4.063954981961436,4.520101286572814,0.0,-0.24258852464082992,0.21355777997054837,0.0,0.24258852464082992,0.0,37.05546674905064
gen=35_member=5892_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.1845162382001666,0.15979719486194588,0.0,0.1845162382001666,0.15979719486194632,0.12,0.12,0.12,2.669301284000799,2.8538175222009654,2.509504089138853,0.0,0.1845162382001666,-0.15979719486194588,112.23753885500612,112.23753885500612,112.23753885500612,1.0,0.9,1.1,0.12,0.108,0.132,33.6250096550061,33.6250096550061,33.6250096550061,5.930698715999201,5.746182477799034,6.090495910861147,0.0,-0.1845162382001666,0.15979719486194632,0.0,0.1845162382001666,0.0,33.6250096550061
gen=35_member=5893_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.07962235982756549,0.06783105155655345,0.0,0.0796223598275656,0.06783105155655367,0.12,0.12,0.12,0.8132883924956406,0.892910752323206,0.7454573409390871,0.0,0.07962235982756549,-0.06783105155655345,94.61457109372272,94.61457109372272,94.61457109372272,1.0,0.9,1.1,0.12,0.108,0.132,16.002041893722712,16.002041893722712,16.002041893722712,7.786711607504359,7.707089247676794,7.854542659060913,0.0,-0.0796223598275656,0.06783105155655367,0.0,0.0796223598275656,0.0,16.002041893722712
gen=35_member=5913_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.09918127077370853,0.08481626387914976,0.0,0.09918127077370897,0.08481626387914964,0.12,0.12,0.12,1.0163314134959738,1.1155126842696823,0.931515149616824,0.0,0.09918127077370853,-0.08481626387914976,99.87449982097976,99.87449982097976,99.87449982097976,1.0,0.9,1.1,0.12,0.108,0.132,21.261970620979778,21.261970620979778,21.261970620979778,7.583668586504026,7.484487315730317,7.668484850383176,0.0,-0.09918127077370897,0.08481626387914964,0.0,0.09918127077370897,0.0,21.261970620979778
gen=35_member=5926_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.13345306250840605,0.11434472573514887,0.0,0.13345306250840583,0.11434472573514931,0.12,0.12,0.12,1.6058441235180438,1.73929718602645,1.491499397782895,0.0,0.13345306250840605,-0.11434472573514887,107.371015419272,107.371015419272,107.371015419272,1.0,0.9,1.1,0.12,0.108,0.132,28.75848621927199,28.75848621927199,28.75848621927199,6.994155876481956,6.86070281397355,7.108500602217105,0.0,-0.13345306250840583,0.11434472573514931,0.0,0.13345306250840583,0.0,28.75848621927199
gen=35_member=5948_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.2443229292747091,0.21510393987760867,0.0,0.2443229292747091,0.21510393987760867,0.12,0.12,0.12,4.339241874247068,4.583564803521777,4.124137934369459,0.0,0.2443229292747091,-0.21510393987760867,115.68637541264413,115.68637541264413,115.68637541264413,1.0,0.9,1.1,0.12,0.108,0.132,37.07384621264411,37.07384621264411,37.07384621264411,4.260758125752932,4.016435196478223,4.47586206563054,0.0,-0.2443229292747091,0.21510393987760867,0.0,0.2443229292747091,0.0,37.07384621264411
gen=35_member=5956_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.1967741519007804,0.1703397478966111,0.0,0.19677415190077951,0.17033974789661155,0.12,0.12,0.12,2.8298424505292394,3.02661660243002,2.6595027026326283,0.0,0.1967741519007804,-0.1703397478966111,112.6899346746427,112.6899346746427,112.6899346746427,1.0,0.9,1.1,0.12,0.108,0.132,34.07740547464268,34.07740547464268,34.07740547464268,5.77015754947076,5.57338339756998,5.940497297367371,0.0,-0.19677415190077951,0.17033974789661155,0.0,0.19677415190077951,0.0,34.07740547464268
gen=35_member=5961_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.23784990002765305,0.2087343327350344,0.0,0.23784990002765305,0.20873433273503483,0.12,0.12,0.12,4.163974337028345,4.401824237055998,3.955240004293311,0.0,0.23784990002765305,-0.2087343327350344,115.48979364522586,115.48979364522586,115.48979364522586,1.0,0.9,1.1,0.12,0.108,0.132,36.87726444522587,36.87726444522587,36.87726444522587,4.436025662971654,4.198175762944001,4.644759995706689,0.0,-0.23784990002765305,0.20873433273503483,0.0,0.23784990002765305,0.0,36.87726444522587
gen=35_member=5978_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.22235749404595184,0.19460818160121107,0.0,0.2223574940459523,0.19460818160121196,0.12,0.12,0.12,3.6066329183701873,3.828990412416139,3.412024736768976,0.0,0.22235749404595184,-0.19460818160121107,114.41057545031585,114.41057545031585,114.41057545031585,1.0,0.9,1.1,0.12,0.108,0.132,35.798046250315835,35.798046250315835,35.798046250315835,4.993367081629812,4.77100958758386,5.187975263231024,0.0,-0.2223574940459523,0.19460818160121196,0.0,0.2223574940459523,0.0,35.798046250315835
gen=35_member=5994_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.20230216881155183,0.1755305407367631,0.0,0.20230216881155183,0.17553054073676222,0.12,0.12,0.12,3.076027027129444,3.2783291959409957,2.9004964863926808,0.0,0.20230216881155183,-0.1755305407367631,113.29579907798986,113.29579907798986,113.29579907798986,1.0,0.9,1.1,0.12,0.108,0.132,34.68326987798987,34.68326987798987,34.68326987798987,5.523972972870556,5.321670804059004,5.699503513607318,0.0,-0.20230216881155183,0.17553054073676222,0.0,0.20230216881155183,0.0,34.68326987798987
gen=35_member=6019_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.2244843766085487,0.19660865559715912,0.0,0.22448437660854914,0.19660865559715823,0.12,0.12,0.12,3.7303822104294633,3.954866587038012,3.533773554832304,0.0,0.2244843766085487,-0.19660865559715912,114.67498546130535,114.67498546130535,114.67498546130535,1.0,0.9,1.1,0.12,0.108,0.132,36.06245626130536,36.06245626130536,36.06245626130536,4.869617789570537,4.645133412961988,5.066226445167695,0.0,-0.22448437660854914,0.19660865559715823,0.0,0.22448437660854914,0.0,36.06245626130536
gen=36_member=6021_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.07916983513899056,0.06738361935432313,0.0,0.07916983513899023,0.06738361935432291,0.12,0.12,0.12,0.8110833649714815,0.890253200110472,0.7436997456171583,0.0,0.07916983513899056,-0.06738361935432313,94.34295784697495,94.34295784697495,94.34295784697495,1.0,0.9,1.1,0.12,0.108,0.132,15.730428646974955,15.730428646974955,15.730428646974955,7.788916635028518,7.709746799889528,7.856300254382841,0.0,-0.07916983513899023,0.06738361935432291,0.0,0.07916983513899023,0.0,15.730428646974955
gen=36_member=6031_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.15734871014896923,0.13537409108940035,0.0,0.15734871014896967,0.13537409108939968,0.12,0.12,0.12,2.054152766640796,2.211501476789765,1.9187786755513956,0.0,0.15734871014896923,-0.13537409108940035,109.95091998755169,109.95091998755169,109.95091998755169,1.0,0.9,1.1,0.12,0.108,0.132,31.338390787551678,31.338390787551678,31.338390787551678,6.545847233359204,6.3884985232102345,6.681221324448604,0.0,-0.15734871014896967,0.13537409108939968,0.0,0.15734871014896967,0.0,31.338390787551678
gen=36_member=6039_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.19432830314414318,0.16854365016457828,0.0,0.19432830314414318,0.16854365016457784,0.12,0.12,0.12,2.8865790925389523,3.0809073956830955,2.718035442374374,0.0,0.19432830314414318,-0.16854365016457828,112.84928912266682,112.84928912266682,112.84928912266682,1.0,0.9,1.1,0.12,0.108,0.132,34.236759922666806,34.236759922666806,34.236759922666806,5.713420907461048,5.519092604316905,5.881964557625626,0.0,-0.19432830314414318,0.16854365016457784,0.0,0.19432830314414318,0.0,34.236759922666806
gen=36_member=6076_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.2439326415012104,0.21453513662348733,0.0,0.24393264150120952,0.21453513662348733,0.12,0.12,0.12,4.314408249931125,4.558340891432335,4.099873113307638,0.0,0.2439326415012104,-0.21453513662348733,115.6841831464119,115.6841831464119,115.6841831464119,1.0,0.9,1.1,0.12,0.108,0.132,37.07165394641189,37.07165394641189,37.07165394641189,4.285591750068875,4.041659108567665,4.500126886692362,0.0,-0.24393264150120952,0.21453513662348733,0.0,0.24393264150120952,0.0,37.07165394641189
gen=36_member=6120_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.22328387261298843,0.1955131744022376,0.0,0.22328387261298666,0.19551317440223936,0.12,0.12,0.12,3.6891823362554974,3.912466208868486,3.49366916185326,0.0,0.22328387261298843,-0.1955131744022376,114.57055902865704,114.57055902865704,114.57055902865704,1.0,0.9,1.1,0.12,0.108,0.132,35.95802982865704,35.95802982865704,35.95802982865704,4.910817663744501,4.687533791131514,5.10633083814674,0.0,-0.22328387261298666,0.19551317440223936,0.0,0.22328387261298666,0.0,35.95802982865704
gen=36_member=6131_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.2244462185730498,0.19656537279920805,0.0,0.2244462185730498,0.19656537279920805,0.12,0.12,0.12,3.708493410413307,3.932939628986357,3.511928037614099,0.0,0.2244462185730498,-0.19656537279920805,114.62238993528156,114.62238993528156,114.62238993528156,1.0,0.9,1.1,0.12,0.108,0.132,36.00986073528155,36.00986073528155,36.00986073528155,4.891506589586692,4.667060371013642,5.0880719623859,0.0,-0.2244462185730498,0.19656537279920805,0.0,0.2244462185730498,0.0,36.00986073528155
gen=36_member=6133_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.2232609562560035,0.19546192336545198,0.0,0.22326095625600395,0.19546192336545154,0.12,0.12,0.12,3.6537904336927274,3.877051389948731,3.4583285103272754,0.0,0.2232609562560035,-0.19546192336545198,114.48455954437703,114.48455954437703,114.48455954437703,1.0,0.9,1.1,0.12,0.108,0.132,35.87203034437702,35.87203034437702,35.87203034437702,4.946209566307273,4.722948610051269,5.141671489672724,0.0,-0.22326095625600395,0.19546192336545154,0.0,0.22326095625600395,0.0,35.87203034437702
gen=36_member=6139_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.23416500631370685,0.20524760025738864,0.0,0.23416500631370685,0.20524760025738864,0.12,0.12,0.12,4.0762456348744855,4.310410641188192,3.870998034617097,0.0,0.23416500631370685,-0.20524760025738864,115.33470587350448,115.33470587350448,115.33470587350448,1.0,0.9,1.1,0.12,0.108,0.132,36.722176673504485,36.722176673504485,36.722176673504485,4.523754365125514,4.289589358811807,4.729001965382903,0.0,-0.23416500631370685,0.20524760025738864,0.0,0.23416500631370685,0.0,36.722176673504485
gen=36_member=6144_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.19670900610335362,0.17095940137708032,0.0,0.19670900610335362,0.17095940137707988,0.12,0.12,0.12,3.0068591738707413,3.203568179974095,2.835899772493661,0.0,0.19670900610335362,-0.17095940137708032,113.12307938922596,113.12307938922596,113.12307938922596,1.0,0.9,1.1,0.12,0.108,0.132,34.510550189225945,34.510550189225945,34.510550189225945,5.593140826129258,5.396431820025905,5.764100227506338,0.0,-0.19670900610335362,0.17095940137707988,0.0,0.19670900610335362,0.0,34.510550189225945
gen=36_member=6150_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.13938627758584743,0.11977245097572853,0.0,0.13938627758584765,0.11977245097572808,0.12,0.12,0.12,1.715362470532215,1.8547487481180625,1.5955900195564865,0.0,0.13938627758584743,-0.11977245097572853,108.12280014900254,108.12280014900254,108.12280014900254,1.0,0.9,1.1,0.12,0.108,0.132,29.51027094900253,29.51027094900253,29.51027094900253,6.884637529467785,6.745251251881937,7.004409980443513,0.0,-0.13938627758584765,0.11977245097572808,0.0,0.13938627758584765,0.0,29.51027094900253
gen=36_member=6188_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.1196416383080916,0.10353199752480235,0.0,0.11964163830809138,0.10353199752480258,0.12,0.12,0.12,1.342270068175498,1.4619117064835896,1.2387380706506956,0.0,0.1196416383080916,-0.10353199752480235,105.15756622240777,105.15756622240777,105.15756622240777,1.0,0.9,1.1,0.12,0.108,0.132,26.54503702240775,26.54503702240775,26.54503702240775,7.257729931824501,7.13808829351641,7.361261929349304,0.0,-0.11964163830809138,0.10353199752480258,0.0,0.11964163830809138,0.0,26.54503702240775
gen=37_member=6202_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.14302995312256495,0.12288589656360327,0.0,0.14302995312256517,0.12288589656360305,0.12,0.12,0.12,1.7876984758523486,1.9307284289749136,1.6648125792887454,0.0,0.14302995312256495,-0.12288589656360327,108.37810174860932,108.37810174860932,108.37810174860932,1.0,0.9,1.1,0.12,0.108,0.132,29.765572548609317,29.765572548609317,29.765572548609317,6.812301524147651,6.669271571025086,6.935187420711254,0.0,-0.14302995312256517,0.12288589656360305,0.0,0.14302995312256517,0.0,29.765572548609317
gen=37_member=6211_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.09723883935293864,0.08321262900208481,0.0,0.0972388393529382,0.08321262900208559,0.12,0.12,0.12,1.0136914070123024,1.110930246365241,0.9304787780102176,0.0,0.09723883935293864,-0.08321262900208481,99.2689845080418,99.2689845080418,99.2689845080418,1.0,0.9,1.1,0.12,0.108,0.132,20.656455308041814,20.656455308041814,20.656455308041814,7.586308592987697,7.489069753634759,7.669521221989783,0.0,-0.0972388393529382,0.08321262900208559,0.0,0.0972388393529382,0.0,20.656455308041814
gen=37_member=6216_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.20357052095136652,0.17689669438002387,0.0,0.20357052095136652,0.17689669438002387,0.12,0.12,0.12,3.1039998368234114,3.307570357774778,2.9271031424433875,0.0,0.20357052095136652,-0.17689669438002387,113.37364478406629,113.37364478406629,113.37364478406629,1.0,0.9,1.1,0.12,0.108,0.132,34.76111558406628,34.76111558406628,34.76111558406628,5.496000163176588,5.292429642225222,5.672896857556612,0.0,-0.20357052095136652,0.17689669438002387,0.0,0.20357052095136652,0.0,34.76111558406628
gen=37_member=6224_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.21455846614031548,0.18742879742731544,0.0,0.21455846614031504,0.18742879742731589,0.12,0.12,0.12,3.326237167132866,3.5407956332731816,3.1388083697055507,0.0,0.21455846614031548,-0.18742879742731544,113.85687600969293,113.85687600969293,113.85687600969293,1.0,0.9,1.1,0.12,0.108,0.132,35.24434680969291,35.24434680969291,35.24434680969291,5.273762832867133,5.059204366726818,5.461191630294449,0.0,-0.21455846614031504,0.18742879742731589,0.0,0.21455846614031504,0.0,35.24434680969291
gen=37_member=6262_pso,1.0,0.9,1.1,0.12,0.108,0.132,0.0,0.11689470442513139,0.10076201937556806,0.0,0.11689470442513272,0.10076201937556739,0.12,0.12,0.12,1.2424981099154595,1.359392814340591,1.1417360905398914,0.0,0.11689470442513139,-0.10076201937556806,103.98532992707726,103.98532992707726,103.98532992707726,1.0,0.9,1.1,0.12,0.108,0.132,25.372800727077287,25.372800727077287,25.372800727077287,7.35750189008454,7.240607185659408,7.458263909460108,0.0,-0.11689470442513272,0.10076201937556739,0.0,0.11689470442513272,0.0,25.372800727077287
