member,pumping_objective_reeval_cfs,baseline_streamflow_cfs,baseline_depletion_cfs,expected_streamflow_cfs,expected_depletion_cfs,expected_streamflow_bias_from_baseline_cfs,expected_depletion_bias_from_baseline_cfs,probability_weighted_absolute_streamflow_error_cfs,probability_weighted_absolute_depletion_error_cfs,probability_weighted_streamflow_shortfall_cfs,probability_weighted_depletion_excess_cfs,streamflow_std_cfs,depletion_std_cfs,streamflow_p05_cfs,streamflow_p50_cfs,streamflow_p95_cfs,depletion_p05_cfs,depletion_p50_cfs,depletion_p95_cfs
gen=35_member=5926_pso,28.75848621927199,6.994155876481956,1.6058441235180438,6.986055812092542,1.613944187907458,-0.008100064389413575,0.008100064389414241,0.09173233082620776,0.09173233082620763,0.049916197607810825,0.04991619760781085,0.11486587480674042,0.11486587480674035,6.743273044518954,6.968744590166756,7.145112219490835,1.4155401892317134,1.5819528842910886,1.7929146697447815
gen=42_member=7147_pso,36.78548226240043,4.474642478923138,4.125357521076862,4.462432999309677,4.137567000690322,-0.012209479613460417,0.012209479613460417,0.1655054939480578,0.16550549394805772,0.08885748678075925,0.08885748678075925,0.20681968263077607,0.20681968263077594,4.032305184865496,4.428878803711359,4.752184173344693,3.77398510286669,4.081942557835598,4.457274800121776
gen=47_member=7992_pso,37.30318347661641,4.184647125278167,4.415352874721832,4.172206375681382,4.427793624318617,-0.012440749596785317,0.012440749596784428,0.1714247852017507,0.17142478520175058,0.09193276739926774,0.09193276739926776,0.2142024414791537,0.21420244147915368,3.7269636187254456,4.137371722091726,4.472460002486887,4.050955562530145,4.370283048475344,4.758801439654521
gen=44_member=7479_pso,29.726992928553692,6.827295500554288,1.7727044994457113,6.8187818571026035,1.7812181428973954,-0.008513643451684594,0.00851364345168415,0.09820892933335404,0.09820892933335396,0.05336128639251887,0.053361286392519115,0.12294921580530721,0.12294921580530721,6.559354838864337,6.800098935424015,6.989252226670368,1.5684294393677707,1.7471061066056683,1.9726181463917902
gen=46_member=7840_pso,27.838357196260656,7.13740674699663,1.4625932530033692,7.130100421167159,1.469899578832842,-0.00730632582947166,0.007306325829472771,0.08679323007089856,0.08679323007089841,0.04704977795018552,0.04704977795018557,0.10871446469856307,0.10871446469856302,6.900766039797871,7.113466164895893,7.281084597169825,1.2811305260757064,1.439975334760633,1.63894917634185
gen=36_member=6076_pso,37.07165394641189,4.285591750068875,4.314408249931125,4.2731487611048795,4.326851238895119,-0.012442988963995205,0.012442988963994317,0.1695260219487526,0.1695260219487526,0.09098450545637393,0.09098450545637396,0.21183180810964808,0.2118318081096481,3.8328533045625823,4.238685909838816,4.570050747282399,3.9541816678088986,4.269964133311291,4.654232263131825
gen=39_member=6576_pso,24.57679423226629,7.389358682126496,1.2106413178735036,7.382765016441679,1.2172349835583198,-0.006593665684817118,0.00659366568481623,0.07815490222938974,0.07815490222938969,0.042374283957102944,0.04237428395710284,0.09778396321356381,0.09778396321356374,7.177100621499166,7.367708580933447,7.518606292475896,1.0475860871212606,1.19023295206308,1.3692899395055014
gen=46_member=7833_pso,30.273822445456965,6.762605183780384,1.837394816219615,6.753991428902262,1.8460085710977374,-0.008613754878122215,0.008613754878122437,0.10033271879556191,0.10033271879556177,0.05447323683684217,0.05447323683684215,0.1255892331785671,0.12558923317856702,6.489252222156176,6.734822739089557,6.928239864481438,1.6284413982166082,1.811229506370256,2.0414357162248553
gen=36_member=6039_pso,34.236759922666806,5.713420907461048,2.8865790925389523,5.702496914811619,2.8975030851883794,-0.010923992649428449,0.010923992649427117,0.13427383374238105,0.13427383374238078,0.07259891319590446,0.0725989131959041,0.16797321486104397,0.16797321486104377,5.35011401003231,5.6762716460007105,5.93638946567264,2.604904873284898,2.851483355742192,3.158248779852414
gen=45_member=7630_pso,20.273425248681576,7.635685795159002,0.9643142048409978,7.6295999316022565,0.9704000683977427,-0.006085863556745785,0.006085863556744897,0.06741950644559716,0.0674195064455971,0.03675268500117119,0.03675268500117102,0.08442378816131639,0.08442378816131631,7.450904778138749,7.616989802049507,7.7463260793474955,0.8249747989835211,0.9467631935866103,1.102090549739183
gen=41_member=7002_pso,31.456010064777686,6.50676668571727,2.0932333142827297,6.497478826396805,2.102521173603194,-0.009287859320465053,0.009287859320464165,0.10857244964610006,0.10857244964610017,0.05893015448328221,0.058930154483282114,0.13590933560034132,0.13590933560034135,6.211021074138823,6.47671184870482,6.686088863368699,1.866952915298588,2.06492040666914,2.313969032354911
