scenario,T_factor,T_value,probability_weight,member,generation,ag_receipts_archive_baseline,fish_prob_archive_baseline,ag_receipts_reeval,fish_prob_reeval,raw_total_pumping_gpm,raw_total_pumping_cfs,effective_total_pumping_gpm,effective_total_pumping_cfs,depletion_obs_name,depletion_cfs,streamflow_cfs,baseline_T_depletion_cfs,baseline_T_streamflow_cfs,baseline_T_ag_receipts,baseline_T_fish_prob,depletion_change_from_baseline_cfs,streamflow_change_from_baseline_cfs,streamflow_error_cfs,absolute_streamflow_error_cfs,streamflow_shortfall_below_baseline_cfs
baseline_T,1.0,1700.0,,gen=30_member=3743_pso,50,10742800.0,0.714799,10742769.128613207,0.7147994499908987,45646.324483692624,101.70001094966716,44378.07642666707,98.87435427861422,lpr:total_combined:bdpl,1.713588991356934,6.886411008643066,1.713588991356934,6.886411008643066,10742769.128613207,0.7147994499908987,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=39_member=4904_pso,50,10630300.0,0.716073,10630263.80682499,0.7160731881327753,45186.13101289218,100.67469989672378,44125.36338214286,98.31130961541429,lpr:total_combined:bdpl,1.6520747085298877,6.947925291470112,1.6520747085298877,6.947925291470112,10630263.80682499,0.7160731881327753,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=47_member=5956_pso,50,12183100.0,0.627514,12183071.266239155,0.6275136307375955,50949.92024342074,113.51642230234141,50854.86246850255,113.30463357982367,lpr:total_combined:bdpl,3.747697991113233,4.852302008886767,3.747697991113233,4.852302008886767,12183071.266239155,0.6275136307375955,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=45_member=5633_pso,50,10052500.0,0.7184,10052464.229952421,0.7183999358013387,43191.05822560805,96.22967772665474,42774.25277119569,95.30103517422398,lpr:total_combined:bdpl,1.4928793436690044,7.107120656330995,1.4928793436690044,7.107120656330995,10052464.229952421,0.7183999358013387,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=42_member=5374_pso,50,12060700.0,0.662726,12060715.189592736,0.6627264599881645,50808.16226453737,113.20058552538926,50520.26567669265,112.55915192767122,lpr:total_combined:bdpl,3.1953659668389367,5.404634033161063,3.1953659668389367,5.404634033161063,12060715.189592736,0.6627264599881645,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=48_member=6063_pso,50,11984100.0,0.674935,11984089.021979596,0.6749350871189527,50686.86090154338,112.93032608863865,50056.85481995258,111.52667253885436,lpr:total_combined:bdpl,2.955054540266959,5.644945459733041,2.955054540266959,5.644945459733041,11984089.021979596,0.6749350871189527,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=37_member=4733_pso,50,11692900.0,0.69644,11692914.81233409,0.6964396627420671,49794.90136387573,110.94304023871513,48748.25392030278,108.61110973443459,lpr:total_combined:bdpl,2.428300631150606,6.171699368849394,2.428300631150606,6.171699368849394,11692914.81233409,0.6964396627420671,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=38_member=4788_pso,50,12107000.0,0.64925,12107032.78287132,0.6492495817134613,50838.0282661453,113.26712697697172,50549.15545890157,112.6235183624327,lpr:total_combined:bdpl,3.423190931483538,5.176809068516462,3.423190931483538,5.176809068516462,12107032.78287132,0.6492495817134613,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=42_member=5267_pso,50,11624000.0,0.698994,11624016.320151795,0.6989939703239986,49374.311990781556,110.0059671154613,48229.59089885325,107.45552852264503,lpr:total_combined:bdpl,2.34734570811154,6.25265429188846,2.34734570811154,6.25265429188846,11624016.320151795,0.6989939703239986,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=46_member=5801_pso,50,12128900.0,0.644216,12128869.131304957,0.644216331104358,50817.75993013832,113.22196912434818,50772.09331393344,113.1202239034437,lpr:total_combined:bdpl,3.5082774120981726,5.0917225879018275,3.5082774120981726,5.0917225879018275,12128869.131304957,0.644216331104358,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=47_member=5934_pso,50,12214400.0,0.617987,12214365.004216783,0.6179866602388745,51089.75653112735,113.82797755135174,51089.75653112735,113.82797755135174,lpr:total_combined:bdpl,3.8724765346307266,4.7275234653692735,3.8724765346307266,4.7275234653692735,12214365.004216783,0.6179866602388745,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=40_member=5041_pso,50,10773400.0,0.714662,10773385.543513425,0.7146617545581112,45911.66320015842,102.29118560995296,44777.123591647796,99.76343136219128,lpr:total_combined:bdpl,1.7202388949108955,6.879761105089104,1.7202388949108955,6.879761105089104,10773385.543513425,0.7146617545581112,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=44_member=5596_pso,50,11129300.0,0.710806,11129305.094874427,0.7108061392991337,46326.48433354849,103.21540709514603,46042.22206637733,102.5820707638887,lpr:total_combined:bdpl,1.9064431073117016,6.693556892688298,1.9064431073117016,6.693556892688298,11129305.094874427,0.7108061392991337,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=46_member=5800_pso,50,10266700.0,0.717862,10266732.962909713,0.7178621007197982,43830.81669688098,97.65505960065083,43267.22125075295,96.39936894667757,lpr:total_combined:bdpl,1.5390264643071996,7.0609735356928,1.5390264643071996,7.0609735356928,10266732.962909713,0.7178621007197982,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,90,50,12416100.0,0.556633,12416131.199367564,0.5566328473213152,52367.2352406157,116.67420011609178,52367.2352406157,116.67420011609178,lpr:total_combined:bdpl,4.5752215929257956,4.024778407074204,4.5752215929257956,4.024778407074204,12416131.199367564,0.5566328473213152,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,8,50,12404500.0,0.556712,12404528.288386147,0.5567115758856632,52432.08592469255,116.81868744021499,52432.08592469255,116.81868744021499,lpr:total_combined:bdpl,4.574370940926311,4.0256290590736885,4.574370940926311,4.0256290590736885,12404528.288386147,0.5567115758856632,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=47_member=5927_pso,50,12191700.0,0.623739,12191693.59369932,0.623738553752266,50892.77888623762,113.3891113585374,50864.275180965094,113.32560510319023,lpr:total_combined:bdpl,3.797141684463503,4.802858315536497,3.797141684463503,4.802858315536497,12191693.59369932,0.623738553752266,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=23_member=2880_pso,50,12086100.0,0.651425,12086117.93737263,0.6514247996527707,50685.30030794859,112.92684908610946,50513.65277696667,112.54441838708175,lpr:total_combined:bdpl,3.3864191405675586,5.213580859432441,3.3864191405675586,5.213580859432441,12086117.93737263,0.6514247996527707,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=45_member=5694_pso,50,11937100.0,0.681248,11937082.887701936,0.6812476072239025,49824.64404995597,111.0093069433019,49490.96174587519,110.26586276980991,lpr:total_combined:bdpl,2.8157322378759657,5.784267762124034,2.8157322378759657,5.784267762124034,11937082.887701936,0.6812476072239025,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=33_member=4157_pso,50,12187200.0,0.625142,12187167.117334038,0.6251423087652561,51187.975454635576,114.04680931292806,50849.17018404211,113.29195117004582,lpr:total_combined:bdpl,3.7787561435405195,4.82124385645948,3.7787561435405195,4.82124385645948,12187167.117334038,0.6251423087652561,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=39_member=4884_pso,50,11680400.0,0.697022,11680425.995853443,0.6970224928409644,49254.57549238486,109.73919419703346,48559.45242309004,108.19045999864461,lpr:total_combined:bdpl,2.409828710957895,6.190171289042105,2.409828710957895,6.190171289042105,11680425.995853443,0.6970224928409644,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=43_member=5440_pso,50,12121100.0,0.647192,12121098.886050921,0.6471922669367052,50835.08313646425,113.26056522804235,50621.75583412206,112.78527199842394,lpr:total_combined:bdpl,3.4579695839817983,5.142030416018201,3.4579695839817983,5.142030416018201,12121098.886050921,0.6471922669367052,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=33_member=4206_pso,50,11551100.0,0.701567,11551056.819824193,0.7015666582040447,48667.510880842834,108.43121424251783,47816.250315878584,106.53460570377749,lpr:total_combined:bdpl,2.265808249269094,6.334191750730906,2.265808249269094,6.334191750730906,11551056.819824193,0.7015666582040447,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=48_member=6130_pso,50,11497500.0,0.703325,11497486.999720298,0.7033247715123476,48519.73772520262,108.10197565175143,47653.76048447941,106.17257835942013,lpr:total_combined:bdpl,2.210087501864037,6.3899124981359625,2.210087501864037,6.3899124981359625,11497486.999720298,0.7033247715123476,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=40_member=5021_pso,50,12103200.0,0.650633,12103213.1286555,0.6506332046488428,51356.81714081211,114.42298858972939,50538.80335523818,112.60045387547066,lpr:total_combined:bdpl,3.3998009564530096,5.20019904354699,3.3998009564530096,5.20019904354699,12103213.1286555,0.6506332046488428,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=45_member=5738_pso,50,10894900.0,0.713643,10894885.825538045,0.7136427207472469,45530.41708116328,101.44176925683179,44923.50650222009,100.08957248694635,lpr:total_combined:bdpl,1.7694524121880564,6.830547587811943,1.7694524121880564,6.830547587811943,10894885.825538045,0.7136427207472469,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=27_member=3377_pso,50,12186900.0,0.625766,12186931.25762333,0.625766171791428,50945.06918245952,113.5056141385198,50866.95776489414,113.33158190018415,lpr:total_combined:bdpl,3.7705851599344937,4.829414840065506,3.7705851599344937,4.829414840065506,12186931.25762333,0.625766171791428,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=46_member=5826_pso,50,12186100.0,0.627088,12186064.810103523,0.6270884887803406,50982.68793573881,113.58942872082606,50864.647947326586,113.32643562664363,lpr:total_combined:bdpl,3.753266245388982,4.846733754611018,3.753266245388982,4.846733754611018,12186064.810103523,0.6270884887803406,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=41_member=5141_pso,50,11030000.0,0.711812,11029968.090569744,0.7118124085109114,46670.83927397202,103.98262990240966,45764.1445725456,101.96251410763159,lpr:total_combined:bdpl,1.8578460473208291,6.74215395267917,1.8578460473208291,6.74215395267917,11029968.090569744,0.7118124085109114,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=29_member=3677_pso,50,11489400.0,0.703344,11489410.323236927,0.703343864315409,48245.40350903176,107.49075901812276,47672.920123003445,106.21526603405167,lpr:total_combined:bdpl,2.209482384291916,6.390517615708084,2.209482384291916,6.390517615708084,11489410.323236927,0.703343864315409,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=35_member=4441_pso,50,12097700.0,0.650754,12097747.115144044,0.6507538051162439,50601.79755350265,112.7408049492039,50516.3430693612,112.55041235853676,lpr:total_combined:bdpl,3.397762220429597,5.202237779570403,3.397762220429597,5.202237779570403,12097747.115144044,0.6507538051162439,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=31_member=3912_pso,50,11666300.0,0.697443,11666347.56033951,0.6974427956900187,49118.4329153273,109.43586853534921,48526.83479974014,108.11778793382103,lpr:total_combined:bdpl,2.3965078466113363,6.203492153388663,2.3965078466113363,6.203492153388663,11666347.56033951,0.6974427956900187,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=44_member=5517_pso,50,12132500.0,0.643292,12132464.82691212,0.6432922308365611,51456.49456959809,114.64506990106455,50794.287641190014,113.16967286457135,lpr:total_combined:bdpl,3.523899213122679,5.076100786877321,3.523899213122679,5.076100786877321,12132464.82691212,0.6432922308365611,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=49_member=6177_pso,50,12138900.0,0.642618,12138871.541597325,0.6426184770272728,50825.8835101407,113.24006846059348,50801.76609991204,113.18633487060403,lpr:total_combined:bdpl,3.5352889381503494,5.06471106184965,3.5352889381503494,5.06471106184965,12138871.541597325,0.6426184770272728,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=44_member=5611_pso,50,11923800.0,0.68319,11923767.054962939,0.6831898003872626,49891.114152183596,111.15740233106504,49430.9234601053,110.13209746911461,lpr:total_combined:bdpl,2.772866501417529,5.827133498582471,2.772866501417529,5.827133498582471,11923767.054962939,0.6831898003872626,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=35_member=4426_pso,50,12009300.0,0.66959,12009325.101516692,0.669589732775445,50272.83216736466,112.00787006888845,50272.83216736466,112.00787006888845,lpr:total_combined:bdpl,3.0730307307347253,5.526969269265274,3.0730307307347253,5.526969269265274,12009325.101516692,0.669589732775445,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=25_member=3126_pso,50,11880600.0,0.687242,11880589.469000075,0.6872416129736483,49706.3042309079,110.7456458264628,49291.21269141708,109.82082187647725,lpr:total_combined:bdpl,2.6834397987683913,5.916560201231608,2.6834397987683913,5.916560201231608,11880589.469000075,0.6872416129736483,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=36_member=4525_pso,50,11173400.0,0.709924,11173377.904344108,0.7099241166233876,46765.35983396837,104.19322171008152,46266.519971233356,103.08180649590791,lpr:total_combined:bdpl,1.9490397687069334,6.650960231293066,1.9490397687069334,6.650960231293066,11173377.904344108,0.7099241166233876,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=47_member=5916_pso,50,11938700.0,0.681121,11938697.818192918,0.6811207141324473,49794.69939162476,110.94259024453996,49495.352919661775,110.27564630500643,lpr:total_combined:bdpl,2.818532868585274,5.7814671314147255,2.818532868585274,5.7814671314147255,11938697.818192918,0.6811207141324473,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=37_member=4683_pso,50,11669800.0,0.697204,11669824.724862162,0.6972040802568173,48673.953149886016,108.44556761794604,48585.14827481801,108.24771035629453,lpr:total_combined:bdpl,2.4040735719216904,6.195926428078309,2.4040735719216904,6.195926428078309,11669824.724862162,0.6972040802568173,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=30_member=3767_pso,50,12001400.0,0.670255,12001377.210174264,0.670254954827148,50548.11932642426,112.62120985927325,50242.449031244745,111.94017644161329,lpr:total_combined:bdpl,3.058348754867139,5.541651245132861,3.058348754867139,5.541651245132861,12001377.210174264,0.670254954827148,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=41_member=5185_pso,50,11449100.0,0.705422,11449096.778256543,0.705421553325665,48486.720972743366,108.02841432727222,47453.85902728026,105.72719791278043,lpr:total_combined:bdpl,2.1436331674183515,6.456366832581648,2.1436331674183515,6.456366832581648,11449096.778256543,0.705421553325665,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=40_member=5102_pso,50,12208700.0,0.61827,12208710.648241015,0.6182699186052586,51061.80412640587,113.76569959363228,51061.80412640587,113.76569959363228,lpr:total_combined:bdpl,3.86876658649965,4.73123341350035,3.86876658649965,4.73123341350035,12208710.648241015,0.6182699186052586,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=40_member=5107_pso,50,12124500.0,0.647188,12124489.979887124,0.6471876609874609,50849.12766349434,113.2918564342654,50630.82800675064,112.80548479904043,lpr:total_combined:bdpl,3.4580474469855527,5.1419525530144465,3.4580474469855527,5.1419525530144465,12124489.979887124,0.6471876609874609,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=36_member=4597_pso,50,12067700.0,0.660395,12067736.32117229,0.6603953897960401,51057.747764340544,113.75666201895073,50541.95907510031,112.60748481932349,lpr:total_combined:bdpl,3.2347724208618747,5.365227579138125,3.2347724208618747,5.365227579138125,12067736.32117229,0.6603953897960401,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=43_member=5401_pso,50,12002800.0,0.670056,12002793.896778665,0.6700559875631963,50410.158340373324,112.31383278235177,50198.64970178832,111.84259153558438,lpr:total_combined:bdpl,3.0627401194653223,5.537259880534677,3.0627401194653223,5.537259880534677,12002793.896778665,0.6700559875631963,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=34_member=4241_pso,50,12130700.0,0.643917,12130735.362367615,0.6439173730976578,51374.07002860749,114.4614280237375,50782.20974221339,113.14276330565143,lpr:total_combined:bdpl,3.5133312603201694,5.08666873967983,3.5133312603201694,5.08666873967983,12130735.362367615,0.6439173730976578,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=41_member=5136_pso,50,10406500.0,0.717487,10406546.441500314,0.717487209115701,43931.72374076148,97.87988049441658,43609.560802630964,97.16210146826178,lpr:total_combined:bdpl,1.5711927708094908,7.028807229190509,1.5711927708094908,7.028807229190509,10406546.441500314,0.717487209115701,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=30_member=3730_pso,50,12140000.0,0.641959,12140045.72221974,0.6419594591909595,51075.04584032901,113.79520213225304,50815.44517450234,113.21681184879121,lpr:total_combined:bdpl,3.5464295533727976,5.053570446627202,3.5464295533727976,5.053570446627202,12140045.72221974,0.6419594591909595,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=26_member=3274_pso,50,12038900.0,0.665819,12038850.4455638,0.6658189137501658,50639.3413163918,112.82445245292094,50304.87921352462,112.07927088773285,lpr:total_combined:bdpl,3.143088417496115,5.456911582503885,3.143088417496115,5.456911582503885,12038850.4455638,0.6658189137501658,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=27_member=3397_pso,50,12071700.0,0.660095,12071654.496071892,0.6600954917705697,50981.96316968758,113.58781394206393,50552.867655833994,112.63178913719814,lpr:total_combined:bdpl,3.2398421599852165,5.360157840014783,3.2398421599852165,5.360157840014783,12071654.496071892,0.6600954917705697,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=35_member=4358_pso,50,12204700.0,0.618623,12204661.884933073,0.6186225522286454,51106.48412393821,113.86524662813433,51009.814886034575,113.64986756608504,lpr:total_combined:bdpl,3.8641480028767226,4.735851997123277,3.8641480028767226,4.735851997123277,12204661.884933073,0.6186225522286454,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=39_member=4886_pso,50,12044000.0,0.665732,12044004.390030988,0.6657318747236284,50491.711318747475,112.49553281816937,50342.93282698114,112.16405433851398,lpr:total_combined:bdpl,3.1445598015020697,5.45544019849793,3.1445598015020697,5.45544019849793,12044004.390030988,0.6657318747236284,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=44_member=5592_pso,50,12203600.0,0.618851,12203605.6103388,0.6188505892296975,51092.96853954465,113.83513390610548,51061.40909363768,113.76481946062475,lpr:total_combined:bdpl,3.86116131105657,4.73883868894343,3.86116131105657,4.73883868894343,12203605.6103388,0.6188505892296975,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=38_member=4844_pso,50,12142000.0,0.641745,12141958.442525955,0.6417452436507985,50941.33531657965,113.49729508533946,50823.455622000954,113.23465912581813,lpr:total_combined:bdpl,3.550050840652294,5.0499491593477055,3.550050840652294,5.0499491593477055,12141958.442525955,0.6417452436507985,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=42_member=5368_pso,50,12047200.0,0.665633,12047226.813034713,0.6656328438976323,50988.90270934845,113.60327523642833,50307.04728986295,112.08410136181466,lpr:total_combined:bdpl,3.1462339053984913,5.453766094601509,3.1462339053984913,5.453766094601509,12047226.813034713,0.6656328438976323,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=41_member=5212_pso,50,12074000.0,0.659863,12074040.299001968,0.6598630848769318,50894.43854761299,113.39280908408173,50560.45217337479,112.64868744227903,lpr:total_combined:bdpl,3.243770969851043,5.356229030148956,3.243770969851043,5.356229030148956,12074040.299001968,0.6598630848769318,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=46_member=5787_pso,50,12049200.0,0.665563,12049204.249162452,0.6655631923487528,50381.152569186444,112.2492079241474,50349.292689661954,112.17822411256682,lpr:total_combined:bdpl,3.1474113562396613,5.452588643760338,3.1474113562396613,5.452588643760338,12049204.249162452,0.6655631923487528,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=47_member=5970_pso,50,12075000.0,0.659832,12074981.120001724,0.6598321089296924,50713.11596487974,112.98882236975206,50559.08338774511,112.64563778789609,lpr:total_combined:bdpl,3.2442946144177465,5.355705385582253,3.2442946144177465,5.355705385582253,12074981.120001724,0.6598321089296924,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=50_member=6375_pso,50,12295700.0,0.582721,12295746.208614845,0.5827213394112062,51477.2567191637,114.69132797029671,51477.2567191637,114.69132797029671,lpr:total_combined:bdpl,4.293338795448333,4.306661204551666,4.293338795448333,4.306661204551666,12295746.208614845,0.5827213394112062,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=50_member=6314_pso,50,12219200.0,0.616249,12219242.960929338,0.6162493056564763,51108.100000000006,113.86884680000001,51108.100000000006,113.86884680000001,lpr:total_combined:bdpl,3.895231362557841,4.704768637442159,3.895231362557841,4.704768637442159,12219242.960929338,0.6162493056564763,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=50_member=6331_pso,50,12250500.0,0.600795,12250481.385280203,0.6007954444173293,51229.27664652902,114.13882836846665,51189.651842018546,114.05054430401732,lpr:total_combined:bdpl,4.097636764925896,4.502363235074104,4.097636764925896,4.502363235074104,12250481.385280203,0.6007954444173293,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=50_member=6311_pso,50,12149400.0,0.639509,12149374.420328459,0.6395089291111404,50943.69444447454,113.50255122228927,50840.12644413603,113.27180171753508,lpr:total_combined:bdpl,3.58785546205992,5.012144537940079,3.58785546205992,5.012144537940079,12149374.420328459,0.6395089291111404,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=50_member=6307_pso,50,9981370.0,0.718653,9981373.38209072,0.7186533706371289,43752.64310475318,97.48088883739008,42375.601402361644,94.41283992446174,lpr:total_combined:bdpl,1.4711342245004395,7.12886577549956,1.4711342245004395,7.12886577549956,9981373.38209072,0.7186533706371289,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=50_member=6332_pso,50,11222500.0,0.709503,11222480.829753874,0.709502877333777,47077.84871533011,104.88944693775548,46464.529875399385,103.52297256238982,lpr:total_combined:bdpl,1.9693832223156864,6.630616777684313,1.9693832223156864,6.630616777684313,11222480.829753874,0.709502877333777,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=50_member=6369_pso,50,10816200.0,0.714409,10816152.42359839,0.7144087871515501,45326.84803553662,100.98821742317558,44806.315606127355,99.82847117045175,lpr:total_combined:bdpl,1.7324557769226856,6.867544223077314,1.7324557769226856,6.867544223077314,10816152.42359839,0.7144087871515501,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=50_member=6392_pso,50,10988800.0,0.712623,10988818.450383374,0.7126225097149498,46401.29951110389,103.38209531073947,45639.441190947065,101.68467497343006,lpr:total_combined:bdpl,1.8187227825418355,6.781277217458165,1.8187227825418355,6.781277217458165,10988818.450383374,0.7126225097149498,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=50_member=6378_pso,50,11022800.0,0.712066,11022782.803294366,0.7120658886858616,46236.0318934091,103.01387905851547,45780.544156578704,101.99905238085735,lpr:total_combined:bdpl,1.8456044015222999,6.7543955984777,1.8456044015222999,6.7543955984777,11022782.803294366,0.7120658886858616,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=50_member=6337_pso,50,12024000.0,0.668505,12024025.732677821,0.6685050693066373,50701.722188745116,112.96343703652411,50210.12362714249,111.86815544127347,lpr:total_combined:bdpl,3.0969701098228315,5.503029890177168,3.0969701098228315,5.503029890177168,12024025.732677821,0.6685050693066373,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=50_member=6333_pso,50,11046600.0,0.711612,11046597.887337454,0.7116120537700265,46399.3412240379,103.37773224715643,45873.557837677174,102.20628686234474,lpr:total_combined:bdpl,1.867522037849292,6.732477962150708,1.867522037849292,6.732477962150708,11046597.887337454,0.7116120537700265,0.0,0.0,0.0,0.0,0.0
baseline_T,1.0,1700.0,,gen=50_member=6385_pso,50,10736300.0,0.715054,10736330.109125491,0.7150544125320408,44989.937994704,100.2375818522005,44397.263235323626,98.91710248830104,lpr:total_combined:bdpl,1.7012757557314309,6.898724244268569,1.7012757557314309,6.898724244268569,10736330.109125491,0.7150544125320408,0.0,0.0,0.0,0.0,0.0
T_plus_10pct,1.1,1870.0000000000002,,gen=47_member=5907_pso,50,9738960.0,0.719193,9738959.963789836,0.7181758766647598,42427.949226186,94.52947087594241,41736.54912774984,92.98903145662663,lpr:total_combined:bdpl,1.5121039802921465,7.087896019707853,1.4248247829017298,7.175175217098269,9738959.963789836,0.7191930975356632,0.08727919739041679,-0.08727919739041656,0.08727919739041656,0.08727919739041656,0.08727919739041656
T_plus_10pct,1.1,1870.0000000000002,,56,50,12446400.0,0.533346,12446397.913772527,0.5083652508034485,52637.1528415432,117.27557653095823,52637.1528415432,117.27557653095823,lpr:total_combined:bdpl,5.032107879003476,3.5678921209965235,4.797320436941502,3.802679563058498,12446397.913772527,0.5333455781375429,0.23478744206197444,-0.23478744206197444,0.23478744206197444,0.23478744206197444,0.23478744206197444
T_plus_10pct,1.1,1870.0000000000002,,64,50,12377800.0,0.56755,12377834.289729021,0.5456544562691608,52241.56295681393,116.39420226778142,52241.56295681393,116.39420226778142,lpr:total_combined:bdpl,4.6816305993935865,3.918369400606413,4.457265265351177,4.142734734648823,12377834.289729021,0.5675498055267164,0.22436533404240944,-0.22436533404240944,0.22436533404240944,0.22436533404240944,0.22436533404240944
T_plus_10pct,1.1,1870.0000000000002,,gen=40_member=5105_pso,50,12283000.0,0.583854,12283049.42442162,0.5643882100791341,51868.902507044404,115.56391478569493,51444.95457882824,114.61935880162932,lpr:total_combined:bdpl,4.4914258970268515,4.108574102973148,4.281098096426855,4.318901903573145,12283049.42442162,0.5838542264921289,0.21032780059999645,-0.21032780059999645,0.21032780059999645,0.21032780059999645,0.21032780059999645
T_plus_10pct,1.1,1870.0000000000002,,30,50,12433400.0,0.544694,12433371.76921002,0.5203895825188364,52187.23403515008,116.27315743031438,52187.23403515008,116.27315743031438,lpr:total_combined:bdpl,4.9190924629841914,3.680907537015808,4.690661650408188,3.9093383495918115,12433371.76921002,0.544693593079314,0.22843081257600328,-0.22843081257600328,0.22843081257600328,0.22843081257600328,0.22843081257600328
T_plus_10pct,1.1,1870.0000000000002,,gen=36_member=4531_pso,50,12223600.0,0.605591,12223597.44766552,0.5880122656323642,51053.0244471527,113.7461384682562,51053.0244471527,113.7461384682562,lpr:total_combined:bdpl,4.236171018969417,4.363828981030583,4.034825511414584,4.5651744885854155,12223597.44766552,0.6055911484087455,0.20134550755483271,-0.20134550755483271,0.20134550755483271,0.20134550755483271,0.20134550755483271
