real_name,total_pumping_cfs,streamflow_cfs,depletion_cfs,scenario,source_file
gen=33_member=4205_pso,112.55136251720155,5.603034475448237,2.9969655245517623,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=31_member=3922_pso,108.92927395430284,6.273625036742267,2.326374963257733,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=18_member=2207_pso,109.63520389871444,6.19194300959335,2.4080569904066498,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=31_member=3881_pso,109.3088773664482,6.258172966686217,2.3418270333137823,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=27_member=3417_pso,109.26248358591788,6.260346864700328,2.3396531352996712,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=46_member=5881_pso,97.43713978763068,7.095073825116854,1.504926174883146,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=39_member=4879_pso,99.56603847369244,7.019921700722672,1.580078299277328,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=39_member=4971_pso,114.10400301923852,4.683414446139539,3.9165855538604606,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=34_member=4304_pso,112.70947059333304,5.376936810602279,3.223063189397721,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
90,116.67468713137949,4.269958720006351,4.330041279993649,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=29_member=3662_pso,114.56510362501348,4.593697838384652,4.006302161615348,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=31_member=3913_pso,114.66906019687946,4.545346366655661,4.054653633344339,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=45_member=5710_pso,111.3136634400226,5.758095914967682,2.8419040850323176,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=41_member=5204_pso,114.0789777804599,4.86400014786612,3.735999852133879,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=45_member=5693_pso,112.22571964471992,5.638071532141174,2.961928467858826,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=35_member=4371_pso,114.18474361296416,4.652559623204542,3.947440376795457,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=43_member=5423_pso,111.84130336739182,5.4430944201164,3.1569055798836,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=27_member=3383_pso,112.81507532557562,5.313189640253823,3.286810359746177,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=41_member=5199_pso,109.72776229377416,6.185934073923166,2.4140659260768342,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=26_member=3268_pso,113.26137626744558,5.218046077282711,3.381953922717288,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=43_member=5406_pso,100.80765115773706,6.912905974942706,1.687094025057293,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
8,116.819175058614,4.272607564336539,4.3273924356634605,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=40_member=5099_pso,113.25327753387992,5.246806521137606,3.3531934788623934,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=32_member=4074_pso,112.07271894058876,5.715735375771812,2.884264624228188,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=27_member=3332_pso,113.8495909333047,4.921388790842824,3.678611209157176,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=39_member=4910_pso,114.5315928935602,4.607767781491061,3.9922322185089385,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=39_member=4987_pso,110.65411450979752,5.897749425277962,2.7022505747220373,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=24_member=2966_pso,113.2993313138931,5.074817678921157,3.525182321078842,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=34_member=4339_pso,114.04734160917975,4.843372133125339,3.756627866874661,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=46_member=5818_pso,103.89075412429476,6.713432630867168,1.886567369132832,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=30_member=3741_pso,114.36902707073251,4.692449243902449,3.9075507560975504,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6153_pso,112.65667151085896,5.3985432633851165,3.201456736614883,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=39_member=4906_pso,106.77269987740075,6.539221506658047,2.060778493341953,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=27_member=3436_pso,112.00177802696832,5.729029448609786,2.870970551390213,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=34_member=4335_pso,113.38143137029128,5.033889701400683,3.566110298599317,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=32_member=4010_pso,109.93205066961706,6.133241733532416,2.466758266467584,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=21_member=2583_pso,114.6321700276915,4.56471303847764,4.03528696152236,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=19_member=2353_pso,111.96227917432664,5.744238932734719,2.8557610672652807,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=44_member=5544_pso,108.5173897893551,6.34763391820527,2.252366081794729,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=31_member=3915_pso,112.52880093246598,5.435076560422592,3.164923439577408,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=24_member=2970_pso,112.47447934479106,5.462804941495802,3.1371950585041968,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=39_member=4947_pso,110.79329349245448,5.843079930734312,2.756920069265687,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=43_member=5429_pso,114.61979220680828,4.5738712264297385,4.026128773570261,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=31_member=3961_pso,112.4951633342578,5.5889557661934095,3.0110442338065897,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=25_member=3141_pso,110.84822930377896,5.828732787207727,2.7712672127922726,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=34_member=4328_pso,110.93899881556771,5.807073446971863,2.792926553028136,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=32_member=4036_pso,113.73110870373922,4.973702576754134,3.6262974232458656,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=31_member=3886_pso,110.89136460275608,5.919675825048656,2.680324174951344,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=17_member=2082_pso,112.47736392732104,5.4683321319154015,3.1316678680845977,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=44_member=5572_pso,98.78013653080816,7.034342663852506,1.5656573361474937,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=43_member=5495_pso,112.81302289619993,5.3388030042447845,3.2611969957552147,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=32_member=4014_pso,106.4155420910908,6.541831234469299,2.058168765530701,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=26_member=3256_pso,110.37913032424726,6.0485251311137525,2.551474868886247,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=31_member=3966_pso,113.24237388233098,5.107717536541311,3.4922824634586886,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=47_member=5912_pso,95.28258859012765,7.1708569970927725,1.4291430029072272,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=33_member=4190_pso,111.6919656152818,5.844043333651218,2.755956666348782,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=29_member=3693_pso,113.67397651873532,4.975972315697331,3.6240276843026686,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=43_member=5441_pso,112.53341677613066,5.572149524504104,3.0278504754958955,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=27_member=3414_pso,110.7948664538152,5.943491207385388,2.656508792614612,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=36_member=4592_pso,112.6019820193396,5.415489463904919,3.1845105360950807,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=38_member=4814_pso,110.35792851204816,6.054179567908058,2.545820432091942,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=37_member=4703_pso,113.72086496899246,4.996406193196924,3.603593806803076,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=43_member=5503_pso,113.4290674676499,5.008226449300031,3.591773550699969,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=34_member=4305_pso,111.19059587460136,5.8858912911283365,2.714108708871664,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=32_member=4086_pso,112.727931594559,5.350415760047724,3.249584239952275,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=40_member=5036_pso,113.21487017967152,5.123762929499527,3.476237070500473,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=32_member=4015_pso,110.81784737862894,5.939548988904711,2.660451011095289,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=47_member=5940_pso,111.5874086059597,5.869400281105722,2.7305997188942768,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=43_member=5428_pso,112.14240108161412,5.668631491669274,2.931368508330725,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=46_member=5777_pso,114.54873738541896,4.601309976384789,3.9986900236152105,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=42_member=5325_pso,97.79550932181948,7.07978095726625,1.5202190427337494,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=30_member=3821_pso,113.22023566564364,5.120870892182119,3.4791291078178803,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=41_member=5161_pso,113.40447953340072,5.020687705687383,3.5793122943126163,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=30_member=3773_pso,112.09915412434582,5.655629385464961,2.9443706145350395,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=36_member=4517_pso,111.6496986801841,5.856036171206991,2.743963828793009,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=49_member=6188_pso,110.89329458686412,5.817634391415341,2.782365608584659,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=48_member=6025_pso,113.7214463294652,4.98868909828032,3.61131090171968,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=33_member=4175_pso,113.19019182692575,5.276622119840779,3.3233778801592204,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=41_member=5247_pso,113.28308066503295,5.087012549843993,3.5129874501560066,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=29_member=3669_pso,112.11085586239518,5.699292927816954,2.9007070721830464,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=46_member=5845_pso,111.96290631747208,5.417275237158385,3.1827247628416138,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=35_member=4438_pso,113.21558903972688,5.26423148729634,3.33576851270366,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=48_member=6122_pso,114.09257499644852,4.839077184963555,3.760922815036445,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=34_member=4343_pso,112.764484830788,5.363740472300038,3.236259527699961,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=48_member=6061_pso,112.97267307969165,5.28359766843846,3.31640233156154,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=37_member=4705_pso,110.8694395003665,5.924699755250003,2.675300244749996,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=24_member=3070_pso,112.11312660141483,5.691625209272955,2.9083747907270445,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=47_member=5962_pso,113.65036632191013,5.030589028314312,3.5694109716856883,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=39_member=4937_pso,101.54656023492136,6.891939411248389,1.7080605887516112,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=28_member=3502_pso,113.12494203296104,5.291744681583475,3.3082553184165246,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=48_member=6062_pso,112.75832410085528,5.363646684067655,3.236353315932345,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=34_member=4270_pso,113.11041131107436,5.268326796913099,3.331673203086901,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=44_member=5528_pso,114.68218709228763,4.538671558003104,4.061328441996896,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=47_member=6005_pso,113.213290044679,5.251871215467043,3.348128784532957,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=25_member=3095_pso,112.8417642161699,5.305235030483405,3.294764969516595,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=41_member=5214_pso,100.05629851897451,6.991318115056957,1.6086818849430429,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=32_member=4083_pso,113.41700076218008,5.014416764579983,3.585583235420017,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=36_member=4599_pso,112.13920949968386,5.680064858945006,2.919935141054994,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=38_member=4839_pso,113.25443003921325,5.102434337093733,3.4975656629062666,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=47_member=5911_pso,101.5349749238534,6.891412926617732,1.7085870733822677,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=26_member=3286_pso,113.26593829591778,5.095331177074399,3.5046688229256,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=29_member=3685_pso,111.96462106791816,5.416980048976556,3.183019951023444,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=38_member=4771_pso,110.7544297334592,5.9552097341572185,2.644790265842781,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=34_member=4296_pso,111.65913399106182,5.850568881955509,2.749431118044491,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=42_member=5351_pso,110.75811776748782,5.875729901561265,2.7242700984387342,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=26_member=3220_pso,114.618963271243,4.566882021215629,4.033117978784371,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=24_member=3052_pso,114.10610288534772,4.831116072567642,3.768883927432358,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=29_member=3703_pso,110.92170004372316,5.810582463904228,2.789417536095772,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=25_member=3094_pso,112.5918550573566,5.559454010747179,3.040545989252821,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=37_member=4722_pso,112.62125517742142,5.556043097339874,3.0439569026601254,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=45_member=5688_pso,112.65772846761274,5.40586100619077,3.1941389938092297,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=28_member=3525_pso,113.1525613266791,5.290886323610376,3.309113676389624,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=37_member=4646_pso,113.6938719532654,4.991055727357704,3.608944272642295,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=28_member=3573_pso,112.5509972297574,5.564031832241636,3.035968167758363,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=48_member=6060_pso,112.83876297707911,5.3059146587147215,3.294085341285278,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=38_member=4805_pso,112.65833307620976,5.404651462671342,3.1953485373286568,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=32_member=4092_pso,114.57456191474655,4.573315000451976,4.026684999548023,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=47_member=5950_pso,113.260064462092,5.0903598321641885,3.509640167835811,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=39_member=4989_pso,112.75690908104512,5.346166105269577,3.2538338947304224,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=45_member=5752_pso,110.76682295188252,5.871040110539505,2.7289598894604943,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=31_member=3879_pso,112.79866595966304,5.34229389696674,3.25770610303326,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=37_member=4676_pso,112.6371244857791,5.551801881794811,3.0481981182051894,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=29_member=3700_pso,113.21792358027967,5.251454005423138,3.3485459945768614,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
gen=47_member=5899_pso,112.1499585679128,5.676926970159952,2.923073029840048,original_T_minus_10pct,/workspaces/LPR_redux/LPR_pycap_opt/notebooks/fish_dollars_Tmin10per_0.0_1.0_0.01_tradeoff.csv
