member,generation,fixed_pumping_cfs,fixed_streamflow_cfs,fixed_depletion_cfs,optimized_streamflow_cfs,optimized_depletion_cfs,scenario,original_scenario,scenario_label,streamflow_gap_cfs,depletion_gap_cfs,streamflow_loss_cfs,depletion_loss_cfs,fixed_streamflow_advantage_cfs,fixed_depletion_advantage_cfs,fixed_better_streamflow,fixed_better_depletion,absolute_streamflow_gap_cfs,absolute_depletion_gap_cfs,is_comparable_with_original_front,original_front_pumping_min_cfs,original_front_pumping_max_cfs
gen=38_member=4799_pso,50,110.56961921480378,5.720039642581016,2.8799603574189843,5.720211147752016,2.8797888522479838,baseline_T,original_baseline,Baseline T,0.00017150517100006368,0.00017150517100050777,0.00017150517100006368,0.00017150517100050777,0.0,0.0,False,False,0.00017150517100006368,0.00017150517100050777,True,92.98941960653345,117.41614755261728
gen=33_member=4144_pso,50,96.24435466052265,7.048896018284096,1.5511039817159038,7.048910965361626,1.5510890346383739,baseline_T,original_baseline,Baseline T,1.4947077530358399e-05,1.494707752991431e-05,1.4947077530358399e-05,1.494707752991431e-05,0.0,0.0,False,False,1.4947077530358399e-05,1.494707752991431e-05,True,92.98941960653345,117.41614755261728
gen=40_member=5066_pso,50,108.71705079604108,6.14185148605955,2.4581485139404498,6.141979319515746,2.4580206804842533,baseline_T,original_baseline,Baseline T,0.0001278334561964911,0.0001278334561964911,0.0001278334561964911,0.0001278334561964911,0.0,0.0,False,False,0.0001278334561964911,0.0001278334561964911,True,92.98941960653345,117.41614755261728
gen=40_member=5054_pso,50,107.34892054322654,6.320863213967003,2.2791367860329963,6.320871463298716,2.2791285367012826,baseline_T,original_baseline,Baseline T,8.249331712839592e-06,8.24933171372777e-06,8.249331712839592e-06,8.24933171372777e-06,0.0,0.0,False,False,8.249331712839592e-06,8.24933171372777e-06,True,92.98941960653345,117.41614755261728
gen=45_member=5693_pso,50,98.77147178738257,6.91440673029158,1.6855932697084195,6.914442776875483,1.6855572231245157,baseline_T,original_baseline,Baseline T,3.6046583903548424e-05,3.604658390377047e-05,3.6046583903548424e-05,3.604658390377047e-05,0.0,0.0,False,False,3.6046583903548424e-05,3.604658390377047e-05,True,92.98941960653345,117.41614755261728
gen=48_member=6031_pso,50,112.20077846311648,5.451872154613838,3.1481278453861616,5.451887032495812,3.1481129675041872,baseline_T,original_baseline,Baseline T,1.4877881974406648e-05,1.4877881974406648e-05,1.4877881974406648e-05,1.4877881974406648e-05,0.0,0.0,False,False,1.4877881974406648e-05,1.4877881974406648e-05,True,92.98941960653345,117.41614755261728
gen=31_member=3921_pso,50,112.60699541547174,5.167740737016297,3.432259262983702,5.170072998154636,3.429927001845363,baseline_T,original_baseline,Baseline T,0.0023322611383385095,0.0023322611383389535,0.0023322611383385095,0.0023322611383389535,0.0,0.0,False,False,0.0023322611383385095,0.0023322611383389535,True,92.98941960653345,117.41614755261728
gen=44_member=5545_pso,50,107.3964742140668,6.306850251910206,2.2931497480897933,6.3069823516225,2.2930176483775,baseline_T,original_baseline,Baseline T,0.00013209971229333206,0.00013209971229333206,0.00013209971229333206,0.00013209971229333206,0.0,0.0,False,False,0.00013209971229333206,0.00013209971229333206,True,92.98941960653345,117.41614755261728
gen=39_member=4943_pso,50,107.53122809735844,6.249636104976979,2.350363895023021,6.24965400086472,2.350345999135279,baseline_T,original_baseline,Baseline T,1.789588774148143e-05,1.789588774192552e-05,1.789588774148143e-05,1.789588774192552e-05,0.0,0.0,False,False,1.789588774148143e-05,1.789588774192552e-05,True,92.98941960653345,117.41614755261728
gen=34_member=4333_pso,50,106.99026041312555,6.327466167456523,2.272533832543477,6.3275252349347575,2.272474765065242,baseline_T,original_baseline,Baseline T,5.9067478234808846e-05,5.9067478234808846e-05,5.9067478234808846e-05,5.9067478234808846e-05,0.0,0.0,False,False,5.9067478234808846e-05,5.9067478234808846e-05,True,92.98941960653345,117.41614755261728
gen=46_member=5865_pso,50,97.8101484614914,6.9765308619299695,1.62346913807003,6.976424607933093,1.623575392066907,baseline_T,original_baseline,Baseline T,-0.00010625399687658188,-0.00010625399687702597,0.0,0.0,0.00010625399687658188,0.00010625399687702597,False,False,0.00010625399687658188,0.00010625399687702597,True,92.98941960653345,117.41614755261728
gen=35_member=4371_pso,50,108.63855991370374,6.163962065820147,2.4360379341798524,6.164089884512549,2.435910115487451,baseline_T,original_baseline,Baseline T,0.00012781869240185983,0.00012781869240141575,0.00012781869240185983,0.00012781869240141575,0.0,0.0,False,False,0.00012781869240185983,0.00012781869240141575,True,92.98941960653345,117.41614755261728
gen=39_member=4906_pso,50,102.6470658946195,6.674995446226635,1.9250045537733649,6.675117807358138,1.9248821926418624,baseline_T,original_baseline,Baseline T,0.00012236113150265737,0.00012236113150243533,0.00012236113150265737,0.00012236113150243533,0.0,0.0,False,False,0.00012236113150265737,0.00012236113150243533,True,92.98941960653345,117.41614755261728
gen=47_member=5999_pso,50,98.01395825622748,6.968811206247846,1.631188793752154,6.968836421256442,1.6311635787435586,baseline_T,original_baseline,Baseline T,2.5215008595758093e-05,2.5215008595536048e-05,2.5215008595758093e-05,2.5215008595536048e-05,0.0,0.0,False,False,2.5215008595758093e-05,2.5215008595536048e-05,True,92.98941960653345,117.41614755261728
gen=42_member=5333_pso,50,99.0292774428714,6.893978709472,1.7060212905279992,6.893996196613301,1.7060038033866982,baseline_T,original_baseline,Baseline T,1.748714130123119e-05,1.7487141301009146e-05,1.748714130123119e-05,1.7487141301009146e-05,0.0,0.0,False,False,1.748714130123119e-05,1.7487141301009146e-05,True,92.98941960653345,117.41614755261728
gen=46_member=5794_pso,50,110.1235704348894,5.813172569755593,2.786827430244407,5.813531459038073,2.786468540961927,baseline_T,original_baseline,Baseline T,0.0003588892824799572,0.0003588892824799572,0.0003588892824799572,0.0003588892824799572,0.0,0.0,False,False,0.0003588892824799572,0.0003588892824799572,True,92.98941960653345,117.41614755261728
gen=43_member=5487_pso,50,112.59704141874091,5.376694495342707,3.2233055046572927,5.37704106726413,3.22295893273587,baseline_T,original_baseline,Baseline T,0.0003465719214226226,0.0003465719214226226,0.0003465719214226226,0.0003465719214226226,0.0,0.0,False,False,0.0003465719214226226,0.0003465719214226226,True,92.98941960653345,117.41614755261728
gen=30_member=3743_pso,50,98.87435427861422,6.886411008643066,1.713588991356934,6.886523313827228,1.7134766861727722,baseline_T,original_baseline,Baseline T,0.0001123051841620537,0.00011230518416183166,0.0001123051841620537,0.00011230518416183166,0.0,0.0,False,False,0.0001123051841620537,0.00011230518416183166,True,92.98941960653345,117.41614755261728
gen=39_member=4904_pso,50,98.31130961541427,6.947925291470112,1.6520747085298877,6.9479541153874855,1.6520458846125143,baseline_T,original_baseline,Baseline T,2.882391737379919e-05,2.88239173733551e-05,2.882391737379919e-05,2.88239173733551e-05,0.0,0.0,False,False,2.882391737379919e-05,2.88239173733551e-05,True,92.98941960653345,117.41614755261728
gen=47_member=5956_pso,50,113.30463357982369,4.852302008886767,3.747697991113233,4.851143798499826,3.7488562015001743,baseline_T,original_baseline,Baseline T,-0.0011582103869409721,-0.0011582103869414162,0.0,0.0,0.0011582103869409721,0.0011582103869414162,False,False,0.0011582103869409721,0.0011582103869414162,True,92.98941960653345,117.41614755261728
gen=45_member=5633_pso,50,95.30103517422398,7.107120656330995,1.4928793436690044,7.107085888822481,1.4929141111775186,baseline_T,original_baseline,Baseline T,-3.476750851394428e-05,-3.476750851416632e-05,0.0,0.0,3.476750851394428e-05,3.476750851416632e-05,False,False,3.476750851394428e-05,3.476750851416632e-05,True,92.98941960653345,117.41614755261728
gen=42_member=5374_pso,50,112.55915192767122,5.404634033161063,3.1953659668389367,5.3937532737248715,3.206246726275128,baseline_T,original_baseline,Baseline T,-0.01088075943619149,-0.01088075943619149,0.0,0.0,0.01088075943619149,0.01088075943619149,True,True,0.01088075943619149,0.01088075943619149,True,92.98941960653345,117.41614755261728
gen=48_member=6063_pso,50,111.52667253885436,5.644945459733041,2.955054540266959,5.644943230674,2.9550567693259993,baseline_T,original_baseline,Baseline T,-2.229059040459447e-06,-2.229059040459447e-06,0.0,0.0,2.229059040459447e-06,2.229059040459447e-06,False,False,2.229059040459447e-06,2.229059040459447e-06,True,92.98941960653345,117.41614755261728
gen=37_member=4733_pso,50,108.6111097344346,6.171699368849394,2.428300631150606,6.171729593182117,2.4282704068178838,baseline_T,original_baseline,Baseline T,3.0224332722816882e-05,3.0224332722372793e-05,3.0224332722816882e-05,3.0224332722372793e-05,0.0,0.0,False,False,3.0224332722816882e-05,3.0224332722372793e-05,True,92.98941960653345,117.41614755261728
gen=38_member=4788_pso,50,112.6235183624327,5.176809068516462,3.423190931483538,5.182333519218698,3.4176664807813015,baseline_T,original_baseline,Baseline T,0.005524450702235839,0.005524450702236283,0.005524450702235839,0.005524450702236283,0.0,0.0,False,False,0.005524450702235839,0.005524450702236283,True,92.98941960653345,117.41614755261728
gen=42_member=5267_pso,50,107.45552852264504,6.25265429188846,2.34734570811154,6.253065924750289,2.3469340752497105,baseline_T,original_baseline,Baseline T,0.00041163286182932524,0.00041163286182932524,0.00041163286182932524,0.00041163286182932524,0.0,0.0,False,False,0.00041163286182932524,0.00041163286182932524,True,92.98941960653345,117.41614755261728
gen=46_member=5801_pso,50,113.1202239034437,5.091722587901828,3.508277412098173,5.0924453214450764,3.5075546785549245,baseline_T,original_baseline,Baseline T,0.0007227335432480331,0.0007227335432484772,0.0007227335432480331,0.0007227335432484772,0.0,0.0,False,False,0.0007227335432480331,0.0007227335432484772,True,92.98941960653345,117.41614755261728
gen=47_member=5934_pso,50,113.82797755135174,4.7275234653692735,3.872476534630727,4.727551769410239,3.8724482305897605,baseline_T,original_baseline,Baseline T,2.830404096521022e-05,2.8304040966542487e-05,2.830404096521022e-05,2.8304040966542487e-05,0.0,0.0,False,False,2.830404096521022e-05,2.8304040966542487e-05,True,92.98941960653345,117.41614755261728
gen=40_member=5041_pso,50,99.76343136219128,6.879761105089104,1.7202388949108955,6.879470451495331,1.7205295485046683,baseline_T,original_baseline,Baseline T,-0.0002906535937725607,-0.00029065359377278277,0.0,0.0,0.0002906535937725607,0.00029065359377278277,False,False,0.0002906535937725607,0.00029065359377278277,True,92.98941960653345,117.41614755261728
gen=44_member=5596_pso,50,102.5820707638887,6.693556892688298,1.9064431073117016,6.693582336848026,1.9064176631519734,baseline_T,original_baseline,Baseline T,2.5444159728493787e-05,2.5444159728271742e-05,2.5444159728493787e-05,2.5444159728271742e-05,0.0,0.0,False,False,2.5444159728493787e-05,2.5444159728271742e-05,True,92.98941960653345,117.41614755261728
gen=46_member=5800_pso,50,96.39936894667755,7.0609735356928,1.5390264643071996,7.060942185076153,1.5390578149238467,baseline_T,original_baseline,Baseline T,-3.135061664671923e-05,-3.135061664716332e-05,0.0,0.0,3.135061664671923e-05,3.135061664716332e-05,False,False,3.135061664671923e-05,3.135061664716332e-05,True,92.98941960653345,117.41614755261728
90,50,116.67420011609178,4.024778407074204,4.575221592925796,4.024685756121546,4.575314243878454,baseline_T,original_baseline,Baseline T,-9.265095265842405e-05,-9.265095265753587e-05,0.0,0.0,9.265095265842405e-05,9.265095265753587e-05,False,False,9.265095265842405e-05,9.265095265753587e-05,True,92.98941960653345,117.41614755261728
8,50,116.818687440215,4.0256290590736885,4.574370940926311,4.025626188290129,4.5743738117098705,baseline_T,original_baseline,Baseline T,-2.870783559316692e-06,-2.870783559316692e-06,0.0,0.0,2.870783559316692e-06,2.870783559316692e-06,False,False,2.870783559316692e-06,2.870783559316692e-06,True,92.98941960653345,117.41614755261728
gen=47_member=5927_pso,50,113.32560510319024,4.802858315536497,3.797141684463503,4.803973572443045,3.796026427556955,baseline_T,original_baseline,Baseline T,0.0011152569065480122,0.0011152569065480122,0.0011152569065480122,0.0011152569065480122,0.0,0.0,False,False,0.0011152569065480122,0.0011152569065480122,True,92.98941960653345,117.41614755261728
gen=23_member=2880_pso,50,112.54441838708176,5.213580859432441,3.3864191405675586,5.220724734828294,3.3792752651717057,baseline_T,original_baseline,Baseline T,0.007143875395852817,0.007143875395852817,0.007143875395852817,0.007143875395852817,0.0,0.0,False,False,0.007143875395852817,0.007143875395852817,True,92.98941960653345,117.41614755261728
gen=45_member=5694_pso,50,110.26586276980991,5.784267762124034,2.8157322378759657,5.7844152559524415,2.8155847440475577,baseline_T,original_baseline,Baseline T,0.00014749382840761882,0.0001474938284080629,0.00014749382840761882,0.0001474938284080629,0.0,0.0,False,False,0.00014749382840761882,0.0001474938284080629,True,92.98941960653345,117.41614755261728
gen=33_member=4157_pso,50,113.29195117004582,4.82124385645948,3.77875614354052,4.825724178525248,3.7742758214747525,baseline_T,original_baseline,Baseline T,0.004480322065767872,0.004480322065767428,0.004480322065767872,0.004480322065767428,0.0,0.0,False,False,0.004480322065767872,0.004480322065767428,True,92.98941960653345,117.41614755261728
gen=39_member=4884_pso,50,108.1904599986446,6.190171289042105,2.409828710957895,6.190508337246183,2.409491662753817,baseline_T,original_baseline,Baseline T,0.0003370482040780942,0.0003370482040776501,0.0003370482040780942,0.0003370482040776501,0.0,0.0,False,False,0.0003370482040780942,0.0003370482040776501,True,92.98941960653345,117.41614755261728
gen=43_member=5440_pso,50,112.78527199842394,5.142030416018201,3.4579695839817983,5.142803005492926,3.4571969945070733,baseline_T,original_baseline,Baseline T,0.0007725894747245832,0.0007725894747250273,0.0007725894747245832,0.0007725894747250273,0.0,0.0,False,False,0.0007725894747245832,0.0007725894747250273,True,92.98941960653345,117.41614755261728
gen=33_member=4206_pso,50,106.53460570377749,6.334191750730906,2.265808249269094,6.334381600774407,2.265618399225593,baseline_T,original_baseline,Baseline T,0.00018985004350113854,0.00018985004350113854,0.00018985004350113854,0.00018985004350113854,0.0,0.0,False,False,0.00018985004350113854,0.00018985004350113854,True,92.98941960653345,117.41614755261728
gen=48_member=6130_pso,50,106.17257835942011,6.3899124981359625,2.210087501864037,6.3900550728251915,2.2099449271748086,baseline_T,original_baseline,Baseline T,0.0001425746892289581,0.00014257468922851402,0.0001425746892289581,0.00014257468922851402,0.0,0.0,False,False,0.0001425746892289581,0.00014257468922851402,True,92.98941960653345,117.41614755261728
gen=40_member=5021_pso,50,112.60045387547066,5.20019904354699,3.3998009564530096,5.224508343663777,3.375491656336222,baseline_T,original_baseline,Baseline T,0.024309300116787114,0.024309300116787558,0.024309300116787114,0.024309300116787558,0.0,0.0,False,False,0.024309300116787114,0.024309300116787558,True,92.98941960653345,117.41614755261728
gen=45_member=5738_pso,50,100.08957248694637,6.830547587811943,1.7694524121880564,6.8306220394504065,1.769377960549593,baseline_T,original_baseline,Baseline T,7.445163846320213e-05,7.445163846342417e-05,7.445163846320213e-05,7.445163846342417e-05,0.0,0.0,False,False,7.445163846320213e-05,7.445163846342417e-05,True,92.98941960653345,117.41614755261728
gen=27_member=3377_pso,50,113.33158190018416,4.829414840065506,3.7705851599344937,4.831006846074667,3.768993153925333,baseline_T,original_baseline,Baseline T,0.0015920060091607624,0.0015920060091607624,0.0015920060091607624,0.0015920060091607624,0.0,0.0,False,False,0.0015920060091607624,0.0015920060091607624,True,92.98941960653345,117.41614755261728
gen=46_member=5826_pso,50,113.32643562664364,4.846733754611018,3.753266245388982,4.821743726016199,3.7782562739838017,baseline_T,original_baseline,Baseline T,-0.024990028594818803,-0.02499002859481969,0.0,0.0,0.024990028594818803,0.02499002859481969,True,True,0.024990028594818803,0.02499002859481969,True,92.98941960653345,117.41614755261728
gen=41_member=5141_pso,50,101.9625141076316,6.74215395267917,1.8578460473208287,6.742213883214417,1.8577861167855836,baseline_T,original_baseline,Baseline T,5.9930535246444094e-05,5.993053524511183e-05,5.9930535246444094e-05,5.993053524511183e-05,0.0,0.0,False,False,5.9930535246444094e-05,5.993053524511183e-05,True,92.98941960653345,117.41614755261728
gen=29_member=3677_pso,50,106.21526603405168,6.390517615708084,2.209482384291916,6.3905113309269606,2.209488669073039,baseline_T,original_baseline,Baseline T,-6.284781123078176e-06,-6.284781123078176e-06,0.0,0.0,6.284781123078176e-06,6.284781123078176e-06,False,False,6.284781123078176e-06,6.284781123078176e-06,True,92.98941960653345,117.41614755261728
gen=35_member=4441_pso,50,112.55041235853676,5.202237779570403,3.397762220429597,5.2031268360654,3.3968731639345995,baseline_T,original_baseline,Baseline T,0.0008890564949970425,0.0008890564949974866,0.0008890564949970425,0.0008890564949974866,0.0,0.0,False,False,0.0008890564949970425,0.0008890564949974866,True,92.98941960653345,117.41614755261728
gen=31_member=3912_pso,50,108.11778793382103,6.203492153388663,2.3965078466113363,6.203572486035343,2.3964275139646567,baseline_T,original_baseline,Baseline T,8.033264667961504e-05,8.033264667961504e-05,8.033264667961504e-05,8.033264667961504e-05,0.0,0.0,False,False,8.033264667961504e-05,8.033264667961504e-05,True,92.98941960653345,117.41614755261728
gen=44_member=5517_pso,50,113.16967286457135,5.076100786877321,3.523899213122679,5.07628630241758,3.5237136975824193,baseline_T,original_baseline,Baseline T,0.00018551554025947325,0.00018551554025991734,0.00018551554025947325,0.00018551554025991734,0.0,0.0,False,False,0.00018551554025947325,0.00018551554025991734,True,92.98941960653345,117.41614755261728
gen=49_member=6177_pso,50,113.18633487060404,5.06471106184965,3.5352889381503494,5.065034019739091,3.5349659802609077,baseline_T,original_baseline,Baseline T,0.0003229578894412555,0.00032295788944169956,0.0003229578894412555,0.00032295788944169956,0.0,0.0,False,False,0.0003229578894412555,0.00032295788944169956,True,92.98941960653345,117.41614755261728
gen=44_member=5611_pso,50,110.1320974691146,5.827133498582471,2.772866501417529,5.826380843209044,2.7736191567909554,baseline_T,original_baseline,Baseline T,-0.000752655373426947,-0.0007526553734265029,0.0,0.0,0.000752655373426947,0.0007526553734265029,False,False,0.000752655373426947,0.0007526553734265029,True,92.98941960653345,117.41614755261728
gen=35_member=4426_pso,50,112.00787006888844,5.526969269265274,3.0730307307347253,5.526591406943187,3.073408593056812,baseline_T,original_baseline,Baseline T,-0.0003778623220869193,-0.0003778623220864752,0.0,0.0,0.0003778623220869193,0.0003778623220864752,False,False,0.0003778623220869193,0.0003778623220864752,True,92.98941960653345,117.41614755261728
gen=25_member=3126_pso,50,109.82082187647724,5.916560201231608,2.683439798768392,5.916837756774926,2.6831622432250732,baseline_T,original_baseline,Baseline T,0.0002775555433185417,0.0002775555433185417,0.0002775555433185417,0.0002775555433185417,0.0,0.0,False,False,0.0002775555433185417,0.0002775555433185417,True,92.98941960653345,117.41614755261728
gen=36_member=4525_pso,50,103.08180649590793,6.650960231293066,1.9490397687069332,6.651155962983629,1.9488440370163698,baseline_T,original_baseline,Baseline T,0.00019573169056297246,0.00019573169056341655,0.00019573169056297246,0.00019573169056341655,0.0,0.0,False,False,0.00019573169056297246,0.00019573169056341655,True,92.98941960653345,117.41614755261728
gen=47_member=5916_pso,50,110.27564630500645,5.7814671314147255,2.818532868585274,5.781598898092362,2.818401101907638,baseline_T,original_baseline,Baseline T,0.0001317666776365911,0.00013176667763614702,0.0001317666776365911,0.00013176667763614702,0.0,0.0,False,False,0.0001317666776365911,0.00013176667763614702,True,92.98941960653345,117.41614755261728
gen=37_member=4683_pso,50,108.24771035629452,6.195926428078309,2.4040735719216904,6.195881006493403,2.4041189935065965,baseline_T,original_baseline,Baseline T,-4.54215849057249e-05,-4.542158490616899e-05,0.0,0.0,4.54215849057249e-05,4.542158490616899e-05,False,False,4.54215849057249e-05,4.542158490616899e-05,True,92.98941960653345,117.41614755261728
gen=30_member=3767_pso,50,111.94017644161327,5.541651245132861,3.058348754867139,5.541400680198407,3.0585993198015924,baseline_T,original_baseline,Baseline T,-0.0002505649344533012,-0.0002505649344533012,0.0,0.0,0.0002505649344533012,0.0002505649344533012,False,False,0.0002505649344533012,0.0002505649344533012,True,92.98941960653345,117.41614755261728
gen=41_member=5185_pso,50,105.72719791278044,6.456366832581648,2.1436331674183515,6.456412761115694,2.143587238884306,baseline_T,original_baseline,Baseline T,4.5928534046169034e-05,4.5928534045724945e-05,4.5928534046169034e-05,4.5928534045724945e-05,0.0,0.0,False,False,4.5928534046169034e-05,4.5928534045724945e-05,True,92.98941960653345,117.41614755261728
gen=40_member=5102_pso,50,113.76569959363228,4.73123341350035,3.86876658649965,4.7353368142179,3.864663185782099,baseline_T,original_baseline,Baseline T,0.004103400717550443,0.004103400717550887,0.004103400717550443,0.004103400717550887,0.0,0.0,False,False,0.004103400717550443,0.004103400717550887,True,92.98941960653345,117.41614755261728
gen=40_member=5107_pso,50,112.80548479904044,5.141952553014447,3.4580474469855527,5.1419543668621825,3.4580456331378175,baseline_T,original_baseline,Baseline T,1.8138477351214988e-06,1.8138477351214988e-06,1.8138477351214988e-06,1.8138477351214988e-06,0.0,0.0,False,False,1.8138477351214988e-06,1.8138477351214988e-06,True,92.98941960653345,117.41614755261728
gen=36_member=4597_pso,50,112.60748481932347,5.365227579138125,3.2347724208618747,5.175555244559255,3.4244447554407444,baseline_T,original_baseline,Baseline T,-0.18967233457887023,-0.18967233457886978,0.0,0.0,0.18967233457887023,0.18967233457886978,True,True,0.18967233457887023,0.18967233457886978,True,92.98941960653345,117.41614755261728
gen=43_member=5401_pso,50,111.84259153558438,5.537259880534677,3.0627401194653223,5.537467813475494,3.0625321865245048,baseline_T,original_baseline,Baseline T,0.00020793294081755676,0.00020793294081755676,0.00020793294081755676,0.00020793294081755676,0.0,0.0,False,False,0.00020793294081755676,0.00020793294081755676,True,92.98941960653345,117.41614755261728
gen=34_member=4241_pso,50,113.14276330565144,5.08666873967983,3.5133312603201694,5.086774633967202,3.5132253660327963,baseline_T,original_baseline,Baseline T,0.00010589428737262097,0.00010589428737306505,0.00010589428737262097,0.00010589428737306505,0.0,0.0,False,False,0.00010589428737262097,0.00010589428737306505,True,92.98941960653345,117.41614755261728
gen=41_member=5136_pso,50,97.16210146826178,7.028807229190509,1.5711927708094908,7.029216699745022,1.5707833002549778,baseline_T,original_baseline,Baseline T,0.00040947055451301395,0.00040947055451301395,0.00040947055451301395,0.00040947055451301395,0.0,0.0,False,False,0.00040947055451301395,0.00040947055451301395,True,92.98941960653345,117.41614755261728
gen=30_member=3730_pso,50,113.2168118487912,5.053570446627202,3.5464295533727976,5.037075130568645,3.5629248694313533,baseline_T,original_baseline,Baseline T,-0.016495316058556142,-0.016495316058555698,0.0,0.0,0.016495316058556142,0.016495316058555698,True,True,0.016495316058556142,0.016495316058555698,True,92.98941960653345,117.41614755261728
gen=26_member=3274_pso,50,112.07927088773285,5.456911582503885,3.143088417496115,5.457370615439234,3.142629384560766,baseline_T,original_baseline,Baseline T,0.0004590329353488798,0.0004590329353493239,0.0004590329353488798,0.0004590329353493239,0.0,0.0,False,False,0.0004590329353488798,0.0004590329353493239,True,92.98941960653345,117.41614755261728
gen=27_member=3397_pso,50,112.63178913719814,5.360157840014783,3.2398421599852165,5.349735655866162,3.250264344133837,baseline_T,original_baseline,Baseline T,-0.01042218414862095,-0.010422184148620506,0.0,0.0,0.01042218414862095,0.010422184148620506,True,True,0.01042218414862095,0.010422184148620506,True,92.98941960653345,117.41614755261728
gen=35_member=4358_pso,50,113.64986756608504,4.735851997123277,3.8641480028767226,4.735991447988192,3.8640085520118075,baseline_T,original_baseline,Baseline T,0.00013945086491506942,0.00013945086491506942,0.00013945086491506942,0.00013945086491506942,0.0,0.0,False,False,0.00013945086491506942,0.00013945086491506942,True,92.98941960653345,117.41614755261728
gen=39_member=4886_pso,50,112.16405433851398,5.45544019849793,3.1445598015020697,5.455430395307974,3.1445696046920264,baseline_T,original_baseline,Baseline T,-9.803189956691938e-06,-9.803189956691938e-06,0.0,0.0,9.803189956691938e-06,9.803189956691938e-06,False,False,9.803189956691938e-06,9.803189956691938e-06,True,92.98941960653345,117.41614755261728
gen=44_member=5592_pso,50,113.76481946062476,4.73883868894343,3.86116131105657,4.734424160808668,3.8655758391913313,baseline_T,original_baseline,Baseline T,-0.004414528134761397,-0.004414528134761397,0.0,0.0,0.004414528134761397,0.004414528134761397,False,False,0.004414528134761397,0.004414528134761397,True,92.98941960653345,117.41614755261728
gen=38_member=4844_pso,50,113.23465912581813,5.0499491593477055,3.550050840652294,5.0497703485597665,3.550229651440233,baseline_T,original_baseline,Baseline T,-0.00017881078793902105,-0.00017881078793902105,0.0,0.0,0.00017881078793902105,0.00017881078793902105,False,False,0.00017881078793902105,0.00017881078793902105,True,92.98941960653345,117.41614755261728
gen=42_member=5368_pso,50,112.08410136181466,5.453766094601509,3.146233905398492,5.454070749542704,3.145929250457295,baseline_T,original_baseline,Baseline T,0.0003046549411953592,0.00030465494119669145,0.0003046549411953592,0.00030465494119669145,0.0,0.0,False,False,0.0003046549411953592,0.00030465494119669145,True,92.98941960653345,117.41614755261728
gen=41_member=5212_pso,50,112.64868744227904,5.356229030148956,3.243770969851043,5.356148292134842,3.243851707865158,baseline_T,original_baseline,Baseline T,-8.073801411434545e-05,-8.073801411478954e-05,0.0,0.0,8.073801411434545e-05,8.073801411478954e-05,False,False,8.073801411434545e-05,8.073801411478954e-05,True,92.98941960653345,117.41614755261728
gen=46_member=5787_pso,50,112.17822411256682,5.452588643760338,3.1474113562396613,5.452682874651214,3.1473171253487857,baseline_T,original_baseline,Baseline T,9.423089087601255e-05,9.423089087556846e-05,9.423089087601255e-05,9.423089087556846e-05,0.0,0.0,False,False,9.423089087601255e-05,9.423089087556846e-05,True,92.98941960653345,117.41614755261728
gen=47_member=5970_pso,50,112.64563778789608,5.355705385582253,3.2442946144177465,5.355856557927158,3.2441434420728417,baseline_T,original_baseline,Baseline T,0.00015117234490524822,0.00015117234490480413,0.00015117234490524822,0.00015117234490480413,0.0,0.0,False,False,0.00015117234490524822,0.00015117234490480413,True,92.98941960653345,117.41614755261728
gen=50_member=6375_pso,50,114.69132797029673,4.306661204551666,4.293338795448333,4.306742629269804,4.2932573707301955,baseline_T,original_baseline,Baseline T,8.142471813776808e-05,8.142471813776808e-05,8.142471813776808e-05,8.142471813776808e-05,0.0,0.0,False,False,8.142471813776808e-05,8.142471813776808e-05,True,92.98941960653345,117.41614755261728
gen=50_member=6314_pso,50,113.8688468,4.704768637442159,3.895231362557841,4.70488838299988,3.8951116170001203,baseline_T,original_baseline,Baseline T,0.00011974555772109596,0.00011974555772065187,0.00011974555772109596,0.00011974555772065187,0.0,0.0,False,False,0.00011974555772109596,0.00011974555772065187,True,92.98941960653345,117.41614755261728
gen=50_member=6331_pso,50,114.05054430401732,4.502363235074104,4.097636764925896,4.5014153659135925,4.098584634086407,baseline_T,original_baseline,Baseline T,-0.0009478691605115941,-0.0009478691605115941,0.0,0.0,0.0009478691605115941,0.0009478691605115941,False,False,0.0009478691605115941,0.0009478691605115941,True,92.98941960653345,117.41614755261728
gen=50_member=6311_pso,50,113.27180171753508,5.012144537940079,3.58785546205992,5.007685428837547,3.592314571162452,baseline_T,original_baseline,Baseline T,-0.004459109102532111,-0.004459109102532111,0.0,0.0,0.004459109102532111,0.004459109102532111,False,False,0.004459109102532111,0.004459109102532111,True,92.98941960653345,117.41614755261728
gen=50_member=6307_pso,50,94.41283992446174,7.12886577549956,1.4711342245004395,7.128880269760601,1.4711197302393988,baseline_T,original_baseline,Baseline T,1.4494261041164691e-05,1.4494261040720602e-05,1.4494261041164691e-05,1.4494261040720602e-05,0.0,0.0,False,False,1.4494261041164691e-05,1.4494261040720602e-05,True,92.98941960653345,117.41614755261728
gen=50_member=6332_pso,50,103.52297256238982,6.630616777684313,1.9693832223156864,6.630636703920138,1.9693632960798615,baseline_T,original_baseline,Baseline T,1.9926235824918592e-05,1.9926235824918592e-05,1.9926235824918592e-05,1.9926235824918592e-05,0.0,0.0,False,False,1.9926235824918592e-05,1.9926235824918592e-05,True,92.98941960653345,117.41614755261728
